,season,tm_code,tm,stat_name,raw_stat,adj_stat,season_raw_stat_mean,season_raw_stat_sd,season_adj_stat_mean,season_adj_stat_sd,rank_asc,rk_group,raw_rtg,raw_rk,adj_rtg,adj_rk
0,2022,0,Abilene Christian,tm_effective_field_goal_percentage,0.495,0.475488858,0.505148045,0.029419555,0.502266695,0.026927412,FALSE,D1,36.50689305,233,16.00030788,300
1,2022,1,Air Force,tm_effective_field_goal_percentage,0.509,0.524825184,0.505148045,0.029419555,0.502266695,0.026927412,FALSE,D1,55.20853705,149.5,79.89149536,73
2,2022,2,Akron,tm_effective_field_goal_percentage,0.534,0.510627483,0.505148045,0.029419555,0.502266695,0.026927412,FALSE,D1,83.66313031,53.5,62.19071767,140
3,2022,4,Alabama A&M,tm_effective_field_goal_percentage,0.414,0.462780143,0.505148045,0.029419555,0.502266695,0.026927412,FALSE,D1,0.097345766,357.5,7.126869041,337
4,2022,303,UAB,tm_effective_field_goal_percentage,0.529,0.525769106,0.505148045,0.029419555,0.502266695,0.026927412,FALSE,D1,79.12458697,73,80.86156313,69
5,2022,5,Alabama State,tm_effective_field_goal_percentage,0.481,0.466797431,0.505148045,0.029419555,0.502266695,0.026927412,FALSE,D1,20.58755128,285,9.388283204,323
6,2022,3,Alabama,tm_effective_field_goal_percentage,0.518,0.514153218,0.505148045,0.029419555,0.502266695,0.026927412,FALSE,D1,66.88902107,117,67.05485397,112
7,2022,6,Albany (NY),tm_effective_field_goal_percentage,0.462,0.503184511,0.505148045,0.029419555,0.502266695,0.026927412,FALSE,D1,7.123632127,332.5,51.35952439,179
8,2022,7,Alcorn State,tm_effective_field_goal_percentage,0.462,0.471430382,0.505148045,0.029419555,0.502266695,0.026927412,FALSE,D1,7.123632127,332.5,12.6070542,315
9,2022,8,American,tm_effective_field_goal_percentage,0.496,0.480464948,0.505148045,0.029419555,0.502266695,0.026927412,FALSE,D1,37.79188775,228,20.90710278,283
10,2022,9,Appalachian State,tm_effective_field_goal_percentage,0.488,0.492095804,0.505148045,0.029419555,0.502266695,0.026927412,FALSE,D1,27.99873367,263,35.28211174,233
11,2022,11,Arizona State,tm_effective_field_goal_percentage,0.471,0.490164806,0.505148045,0.029419555,0.502266695,0.026927412,FALSE,D1,12.2876659,313,32.65620639,242
12,2022,10,Arizona,tm_effective_field_goal_percentage,0.558,0.534289724,0.505148045,0.029419555,0.502266695,0.026927412,FALSE,D1,96.37917388,16.5,88.2826459,37
13,2022,145,Little Rock,tm_effective_field_goal_percentage,0.485,0.482767201,0.505148045,0.029419555,0.502266695,0.026927412,FALSE,D1,24.67186225,270,23.4486738,276
14,2022,14,Arkansas-Pine Bluff,tm_effective_field_goal_percentage,0.47,0.475819831,0.505148045,0.029419555,0.502266695,0.026927412,FALSE,D1,11.60987969,316,16.30120146,298
15,2022,13,Arkansas State,tm_effective_field_goal_percentage,0.498,0.48943403,0.505148045,0.029419555,0.502266695,0.026927412,FALSE,D1,40.40146435,221.5,31.68359224,246
16,2022,12,Arkansas,tm_effective_field_goal_percentage,0.493,0.48458865,0.505148045,0.029419555,0.502266695,0.026927412,FALSE,D1,33.98310955,246,25.57488685,264
17,2022,15,Army,tm_effective_field_goal_percentage,0.494,0.494621144,0.505148045,0.029419555,0.502266695,0.026927412,FALSE,D1,35.23687542,239.5,38.82312902,219
18,2022,16,Auburn,tm_effective_field_goal_percentage,0.508,0.522155033,0.505148045,0.029419555,0.502266695,0.026927412,FALSE,D1,53.86132973,155.5,76.9922238,79
19,2022,17,Austin Peay,tm_effective_field_goal_percentage,0.478,0.485301431,0.505148045,0.029419555,0.502266695,0.026927412,FALSE,D1,17.80585635,293,26.43352162,260
20,2022,19,Ball State,tm_effective_field_goal_percentage,0.52,0.516094927,0.505148045,0.029419555,0.502266695,0.026927412,FALSE,D1,69.31618479,107.5,69.62122634,107
21,2022,20,Baylor,tm_effective_field_goal_percentage,0.533,0.556100547,0.505148045,0.029419555,0.502266695,0.026927412,FALSE,D1,82.81081696,59.5,97.7207784,11
22,2022,21,Bellarmine,tm_effective_field_goal_percentage,0.545,0.510394615,0.505148045,0.029419555,0.502266695,0.026927412,FALSE,D1,91.2228706,28.5,61.86151091,142
23,2022,22,Belmont,tm_effective_field_goal_percentage,0.562,0.545056019,0.505148045,0.029419555,0.502266695,0.026927412,FALSE,D1,97.33482905,13.5,94.39767873,21
24,2022,23,Bethune-Cookman,tm_effective_field_goal_percentage,0.459,0.45584526,0.505148045,0.029419555,0.502266695,0.026927412,FALSE,D1,5.836848511,341,4.235869613,343
25,2022,24,Binghamton,tm_effective_field_goal_percentage,0.504,0.504732706,0.505148045,0.029419555,0.502266695,0.026927412,FALSE,D1,48.44359526,176.5,53.64841156,171
26,2022,25,Boise State,tm_effective_field_goal_percentage,0.516,0.506377807,0.505148045,0.029419555,0.502266695,0.026927412,FALSE,D1,64.38872305,125,56.06722703,162
27,2022,26,Boston College,tm_effective_field_goal_percentage,0.476,0.474898118,0.505148045,0.029419555,0.502266695,0.026927412,FALSE,D1,16.0898686,300.5,15.47234112,304
28,2022,27,Boston University,tm_effective_field_goal_percentage,0.526,0.49045199,0.505148045,0.029419555,0.502266695,0.026927412,FALSE,D1,76.07691032,88.5,33.04172805,241
29,2022,28,Bowling Green State,tm_effective_field_goal_percentage,0.498,0.484255965,0.505148045,0.029419555,0.502266695,0.026927412,FALSE,D1,40.40146435,221.5,25.17916781,267
30,2022,29,Bradley,tm_effective_field_goal_percentage,0.511,0.512343962,0.505148045,0.029419555,0.502266695,0.026927412,FALSE,D1,57.88349097,142,64.58864556,122
31,2022,18,BYU,tm_effective_field_goal_percentage,0.518,0.526325937,0.505148045,0.029419555,0.502266695,0.026927412,FALSE,D1,66.88902107,117,81.42012805,67
32,2022,30,Brown,tm_effective_field_goal_percentage,0.497,0.485925011,0.505148045,0.029419555,0.502266695,0.026927412,FALSE,D1,39.09053495,224.5,27.19655799,256
