,season,tm_code,tm,stat_name,raw_stat,adj_stat,season_raw_stat_mean,season_raw_stat_sd,season_adj_stat_mean,season_adj_stat_sd,rank_asc,rk_group,raw_rtg,raw_rk,adj_rtg,adj_rk
0,2022,0,Abilene Christian,tm_effective_field_goal_percentage,0.502,0.47748025986255993,0.5054189944134078,0.03106319351165984,0.500432426862344,0.03362592331972625,False,D1,45.61786060936846,205.0,24.743816540175295,276.0
1,2022,1,Air Force,tm_effective_field_goal_percentage,0.52,0.5260715307741715,0.5054189944134078,0.03106319351165984,0.500432426862344,0.03362592331972625,False,D1,68.0607464977681,108.0,77.71133001163287,78.0
2,2022,2,Akron,tm_effective_field_goal_percentage,0.535,0.5015794751756697,0.5054189944134078,0.03106319351165984,0.500432426862344,0.03362592331972625,False,D1,82.95237060950302,61.0,51.36060899685302,168.0
3,2022,4,Alabama A&M,tm_effective_field_goal_percentage,0.409,0.40800133384435905,0.5054189944134078,0.03106319351165984,0.500432426862344,0.03362592331972625,False,D1,0.095473696888366,358.0,0.2990651478008493,358.0
4,2022,303,UAB,tm_effective_field_goal_percentage,0.527,0.5157363714029184,0.5054189944134078,0.03106319351165984,0.500432426862344,0.03362592331972625,False,D1,75.63925119570207,82.5,67.54897677258049,115.0
5,2022,5,Alabama State,tm_effective_field_goal_percentage,0.476,0.4687503138650979,0.5054189944134078,0.03106319351165984,0.500432426862344,0.03362592331972625,False,D1,17.180175426363597,298.5,17.30468924726142,296.0
6,2022,3,Alabama,tm_effective_field_goal_percentage,0.519,0.5385210761821836,0.5054189944134078,0.03106319351165984,0.500432426862344,0.03362592331972625,False,D1,66.90189156019714,114.0,87.13334064695775,45.0
7,2022,6,Albany (NY),tm_effective_field_goal_percentage,0.465,0.458030396888329,0.5054189944134078,0.03106319351165984,0.500432426862344,0.03362592331972625,False,D1,9.659738761286867,324.5,10.365581289954095,322.0
8,2022,7,Alcorn State,tm_effective_field_goal_percentage,0.457,0.4744995871876032,0.5054189944134078,0.03106319351165984,0.500432426862344,0.03362592331972625,False,D1,5.953067201474299,339.0,22.028954768644603,283.0
9,2022,8,American,tm_effective_field_goal_percentage,0.496,0.4835389669327036,0.5054189944134078,0.03106319351165984,0.500432426862344,0.03362592331972625,False,D1,38.08609461867907,225.0,30.769522228796426,249.0
10,2022,9,Appalachian State,tm_effective_field_goal_percentage,0.482,0.4797109958341617,0.5054189944134078,0.03106319351165984,0.500432426862344,0.03362592331972625,False,D1,22.545025833700794,277.5,26.887010662954502,265.0
11,2022,11,Arizona State,tm_effective_field_goal_percentage,0.447,0.47251997872883783,0.5054189944134078,0.03106319351165984,0.500432426862344,0.03362592331972625,False,D1,3.0009773715831245,348.0,20.324474514389244,289.0
12,2022,10,Arizona,tm_effective_field_goal_percentage,0.55,0.5553754355792246,0.5054189944134078,0.03106319351165984,0.500432426862344,0.03362592331972625,False,D1,92.43808632163,25.0,94.8865110638844,23.0
13,2022,145,Little Rock,tm_effective_field_goal_percentage,0.478,0.4634988800333065,0.5054189944134078,0.03106319351165984,0.500432426862344,0.03362592331972625,False,D1,18.87034231852113,291.5,13.602250753085816,309.0
14,2022,14,Arkansas-Pine Bluff,tm_effective_field_goal_percentage,0.46,0.4565892500262856,0.5054189944134078,0.03106319351165984,0.500432426862344,0.03362592331972625,False,D1,7.185029289569755,335.5,9.614228068872515,323.0
15,2022,13,Arkansas State,tm_effective_field_goal_percentage,0.505,0.502973560246138,0.5054189944134078,0.03106319351165984,0.500432426862344,0.03362592331972625,False,D1,49.46190491264992,184.0,53.011966214575956,162.0
