,season,tm_code,tm,stat_name,raw_stat,adj_stat,season_raw_stat_mean,season_raw_stat_sd,season_adj_stat_mean,season_adj_stat_sd,rank_asc,rk_group,raw_rtg,raw_rk,adj_rtg,adj_rk
0,2022,0,Abilene Christian,tm_effective_field_goal_percentage,0.502,0.4974190464228347,0.5054189944134078,0.03106319351165984,0.49689836485320843,0.03730225049499212,False,D1,45.61786060936846,205.0,50.556843474125344,179.0
1,2022,1,Air Force,tm_effective_field_goal_percentage,0.52,0.5384617126749617,0.5054189944134078,0.03106319351165984,0.49689836485320843,0.03730225049499212,False,D1,68.0607464977681,108.0,86.74100879334401,50.0
2,2022,2,Akron,tm_effective_field_goal_percentage,0.535,0.4760962213844379,0.5054189944134078,0.03106319351165984,0.49689836485320843,0.03730225049499212,False,D1,82.95237060950302,61.0,28.853672788173412,257.0
3,2022,4,Alabama A&M,tm_effective_field_goal_percentage,0.409,0.4074235777088809,0.5054189944134078,0.03106319351165984,0.49689836485320843,0.03730225049499212,False,D1,0.095473696888366,358.0,0.8227971754713794,356.0
4,2022,303,UAB,tm_effective_field_goal_percentage,0.527,0.5250000138792229,0.5054189944134078,0.03106319351165984,0.49689836485320843,0.03730225049499212,False,D1,75.63925119570207,82.5,77.43801787322391,81.0
5,2022,5,Alabama State,tm_effective_field_goal_percentage,0.476,0.5074180708199415,0.5054189944134078,0.03106319351165984,0.49689836485320843,0.03730225049499212,False,D1,17.180175426363597,298.5,61.103308911888696,138.0
6,2022,3,Alabama,tm_effective_field_goal_percentage,0.519,0.5537158962629302,0.5054189944134078,0.03106319351165984,0.49689836485320843,0.03730225049499212,False,D1,66.90189156019714,114.0,93.6141449325655,24.0
7,2022,6,Albany (NY),tm_effective_field_goal_percentage,0.465,0.4516108061651415,0.5054189944134078,0.03106319351165984,0.49689836485320843,0.03730225049499212,False,D1,9.659738761286867,324.5,11.236041841695831,318.0
8,2022,7,Alcorn State,tm_effective_field_goal_percentage,0.457,0.45526414887709976,0.5054189944134078,0.03106319351165984,0.49689836485320843,0.03730225049499212,False,D1,5.953067201474299,339.0,13.21829299126836,310.0
9,2022,8,American,tm_effective_field_goal_percentage,0.496,0.4623576243050288,0.5054189944134078,0.03106319351165984,0.49689836485320843,0.03730225049499212,False,D1,38.08609461867907,225.0,17.723095510514963,293.0
10,2022,9,Appalachian State,tm_effective_field_goal_percentage,0.482,0.49965471401098793,0.5054189944134078,0.03106319351165984,0.49689836485320843,0.03730225049499212,False,D1,22.545025833700794,277.5,52.94519593791036,170.0
11,2022,11,Arizona State,tm_effective_field_goal_percentage,0.447,0.4712716985973215,0.5054189944134078,0.03106319351165984,0.49689836485320843,0.03730225049499212,False,D1,3.0009773715831245,348.0,24.604119387741985,271.0
12,2022,10,Arizona,tm_effective_field_goal_percentage,0.55,0.5507042078796802,0.5054189944134078,0.03106319351165984,0.49689836485320843,0.03730225049499212,False,D1,92.43808632163,25.0,92.54092878194484,27.0
13,2022,145,Little Rock,tm_effective_field_goal_percentage,0.478,0.45504385443560014,0.5054189944134078,0.03106319351165984,0.49689836485320843,0.03730225049499212,False,D1,18.87034231852113,291.5,13.092332469694307,311.0
14,2022,14,Arkansas-Pine Bluff,tm_effective_field_goal_percentage,0.46,0.4776470402675384,0.5054189944134078,0.03106319351165984,0.49689836485320843,0.03730225049499212,False,D1,7.185029289569755,335.5,30.289571859531,250.0
15,2022,13,Arkansas State,tm_effective_field_goal_percentage,0.505,0.49215102104499114,0.5054189944134078,0.03106319351165984,0.49689836485320843,0.03730225049499212,False,D1,49.46190491264992,184.0,44.936455712858006,194.0
16,2022,12,Arkansas,tm_effective_field_goal_percentage,0.495,0.5040264606399844,0.5054189944134078,0.03106319351165984,0.49689836485320843,0.03730225049499212,False,D1,36.86568361731048,231.5,57.577255071760256,158.0
