Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,2-0,+31.67,120.8,1,89.2,13,73.6,31,+.036,67,-0.25,186
2,Michigan,B10,2-0,+28.08,114.3,5,86.3,2,70.1,217,+.037,65,+0.13,177
3,Kansas,B12,2-0,+27.12,115.3,3,88.2,5,71.8,110,+.038,64,+5.40,131
4,Illinois,B10,2-0,+25.50,111.6,14,86.1,1,72.0,93,+.000,107,-10.17,277
5,Purdue,B10,2-0,+25.49,115.7,2,90.2,23,69.6,244,+.000,117,-7.08,248
6,UCLA,P12,2-0,+24.39,113.6,6,89.2,14,69.1,275,+.117,40,+4.12,143
7,Baylor,B12,1-0,+24.30,113.6,7,89.3,15,70.3,202,+.000,121,-28.15,344
8,Villanova,BE,1-1,+22.54,114.7,4,92.2,42,67.3,333,-.185,346,+6.84,118
9,Tennessee,SEC,2-0,+22.23,110.3,22,88.0,4,70.7,173,+.000,121,-14.38,303
10,Houston,Amer,2-0,+22.19,110.8,19,88.6,7,66.8,343,+.133,30,-2.41,208
11,Duke,ACC,3-0,+22.16,111.2,17,89.0,11,71.0,156,+.033,70,+0.64,171
12,Alabama,SEC,2-0,+21.91,113.2,8,91.3,35,74.5,15,+.019,79,+4.22,141
13,Texas,B12,1-1,+21.38,112.4,13,91.0,29,66.1,349,-.161,332,+5.37,132
14,Memphis,Amer,2-0,+20.92,108.4,40,87.5,3,74.5,16,+.000,110,-19.27,331
15,Texas Tech,B12,2-0,+20.89,109.9,25,89.0,10,68.4,307,+.006,91,-15.48,311
16,Kentucky,SEC,1-1,+20.75,111.4,15,90.6,26,71.4,130,-.183,345,+4.13,142
17,USC,P12,2-0,+20.51,109.8,26,89.3,16,70.1,219,+.184,16,-1.84,203
18,Ohio St.,B10,2-0,+20.40,112.6,11,92.2,45,68.3,311,+.187,14,-4.81,226
19,Arkansas,SEC,2-0,+20.37,110.0,24,89.7,19,72.2,77,+.000,116,-6.70,245
20,Iowa,B10,2-0,+19.75,113.0,10,93.2,57,73.5,33,+.000,121,-11.77,290
21,Connecticut,BE,2-0,+19.48,108.9,34,89.5,18,70.0,227,+.000,103,-26.74,343
22,Oregon,P12,2-0,+19.41,112.5,12,93.1,54,68.3,313,+.000,118,-1.24,197
23,Florida,SEC,2-0,+19.38,109.6,28,90.2,24,69.1,277,+.000,119,+2.84,154
24,Auburn,SEC,2-0,+18.97,110.3,21,91.3,36,73.0,49,+.000,121,-8.81,266
25,Maryland,B10,3-0,+18.84,108.9,35,90.0,21,69.1,278,+.001,98,-5.63,235
26,Michigan St.,B10,1-1,+18.81,107.9,44,89.1,12,72.0,95,-.156,329,+4.72,138
27,St. Bonaventure,A10,1-0,+18.49,109.6,29,91.1,31,67.6,327,+.000,121,-15.22,310
28,Virginia Tech,ACC,2-0,+18.13,110.1,23,91.9,41,68.3,309,+.002,96,-8.93,269
29,LSU,SEC,2-0,+17.93,110.7,20,92.7,49,72.4,72,+.030,71,-8.45,262
30,Florida St.,ACC,1-1,+17.87,108.6,38,90.7,27,72.9,56,-.085,305,+6.56,120
31,Notre Dame,ACC,1-0,+17.81,113.0,9,95.2,89,67.9,321,+.000,121,-14.97,306
32,San Francisco,WCC,3-0,+17.49,109.1,33,91.6,38,71.0,160,+.109,42,-5.34,231
33,Loyola Chicago,MVC,2-0,+17.47,109.7,27,92.3,47,70.0,222,+.132,32,-17.81,323
34,San Diego St.,MWC,1-1,+17.16,105.4,73,88.2,6,68.8,288,-.102,314,+9.47,102
35,Seton Hall,BE,2-0,+16.92,106.8,59,89.9,20,71.6,124,+.000,120,-12.01,292
36,Indiana,B10,2-0,+16.83,106.2,66,89.4,17,71.6,121,+.164,19,-15.59,312
37,Xavier,BE,2-0,+16.76,109.1,32,92.3,48,69.5,249,+.140,29,-5.58,234
38,BYU,WCC,2-0,+16.60,108.8,36,92.2,46,69.5,251,+.005,92,+3.98,145
39,Syracuse,ACC,1-0,+16.59,111.2,16,94.6,82,70.4,197,+.000,121,-16.25,315
40,Wisconsin,B10,2-0,+16.55,105.2,75,88.6,8,67.0,340,+.010,85,-19.95,332
41,Arizona,P12,2-0,+16.53,107.6,48,91.1,30,72.1,85,+.002,97,-18.17,325
42,Northwestern,B10,2-0,+15.88,107.8,45,91.9,40,70.1,215,+.001,101,-18.71,328
43,Oklahoma St.,B12,2-1,+15.58,104.5,87,88.9,9,72.0,96,-.121,321,-8.86,268
44,Saint Mary's,WCC,2-0,+15.38,106.8,58,91.4,37,66.2,347,+.018,80,-9.53,274
45,Oklahoma,B12,2-0,+15.30,105.6,72,90.3,25,68.2,315,+.067,54,-15.66,314
46,St. John's,BE,2-0,+15.27,108.5,39,93.2,56,75.0,6,+.048,62,-23.25,341
47,West Virginia,B12,2-0,+15.10,106.4,64,91.3,34,71.3,143,+.030,72,-4.73,224
48,Colorado,P12,2-0,+14.92,108.2,42,93.3,58,70.4,198,+.067,55,-8.83,267
49,Mississippi St.,SEC,2-0,+14.91,107.7,47,92.8,50,68.8,292,+.000,106,-10.82,280
