Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,3-0,+31.27,120.4,1,89.1,14,73.4,36,+.005,112,-9.14,284
2,Michigan,B10,2-0,+28.07,114.2,5,86.1,2,70.2,203,+.037,86,-0.06,185
3,Kansas,B12,2-0,+27.12,115.1,3,88.0,5,71.8,105,+.038,84,+5.37,132
4,Purdue,B10,2-0,+25.49,115.6,2,90.1,24,69.6,246,+.000,137,-7.08,263
5,Illinois,B10,2-1,+24.53,110.2,20,85.6,1,72.5,74,-.188,347,-2.77,219
6,Baylor,B12,2-0,+24.49,113.3,7,88.8,11,71.3,136,+.000,141,-17.93,336
7,UCLA,P12,3-0,+23.91,113.6,6,89.7,19,70.0,224,+.055,74,-3.52,228
8,Villanova,BE,1-1,+22.50,114.5,4,92.0,43,67.1,335,-.185,346,+6.70,118
9,Tennessee,SEC,2-0,+22.23,110.1,22,87.9,4,70.8,173,+.000,141,-14.38,318
10,Houston,Amer,2-0,+22.18,110.6,18,88.4,8,66.8,341,+.133,37,-2.48,215
11,Duke,ACC,3-0,+22.16,111.0,15,88.9,12,71.1,152,+.033,88,+0.64,177
12,Alabama,SEC,2-0,+21.91,113.0,8,91.1,38,74.5,14,+.019,99,+4.22,143
13,Texas Tech,B12,3-0,+21.51,109.9,24,88.3,7,68.6,299,+.006,108,-13.61,313
14,Texas,B12,1-1,+21.35,112.2,13,90.8,32,66.2,349,-.161,330,+5.13,138
15,Ohio St.,B10,3-0,+21.19,112.8,11,91.6,40,68.6,294,+.176,20,-4.39,237
16,Memphis,Amer,2-0,+20.92,108.2,42,87.3,3,74.5,15,+.000,130,-19.27,343
17,Kentucky,SEC,1-1,+20.76,111.2,14,90.5,27,71.4,135,-.183,345,+4.16,144
18,USC,P12,2-0,+20.51,109.6,25,89.1,15,70.1,216,+.184,19,-1.84,209
19,Arkansas,SEC,2-0,+20.37,109.9,23,89.5,18,72.3,80,+.000,136,-6.71,259
20,Iowa,B10,2-0,+19.88,112.9,9,93.0,58,73.4,35,+.000,141,-10.48,289
21,Connecticut,BE,2-0,+19.50,108.8,32,89.3,17,70.2,204,+.000,124,-26.41,353
22,Oregon,P12,2-0,+19.49,112.4,12,92.9,55,68.5,303,+.000,138,-0.72,201
23,Florida,SEC,2-0,+19.38,109.5,27,90.1,23,69.1,273,+.000,139,+2.85,158
24,Auburn,SEC,2-0,+18.98,110.1,21,91.1,39,73.0,48,+.000,141,-8.79,280
25,Maryland,B10,3-0,+18.83,108.7,33,89.9,21,69.1,277,+.001,119,-5.72,250
26,Michigan St.,B10,1-1,+18.81,107.7,44,88.9,13,72.0,93,-.156,328,+4.71,141
