Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,18-2,+33.23,123.8,2,90.6,17,73.5,2,-.052,277,+0.37,160
2,Arizona,P12,18-2,+28.63,115.9,13,87.3,5,73.3,3,+.012,154,+4.09,77
3,Baylor,B12,19-3,+28.44,119.0,5,90.6,16,67.5,167,-.005,192,+7.05,34
4,Kentucky,SEC,18-4,+28.05,119.6,4,91.5,19,68.7,102,-.052,276,+4.75,68
5,Auburn,SEC,21-1,+27.79,117.1,9,89.3,11,69.6,75,+.008,166,+8.17,22
6,Houston,Amer,19-2,+27.39,116.6,12,89.2,10,64.9,311,+.010,162,+1.60,128
7,Purdue,B10,19-3,+27.07,125.7,1,98.6,93,66.6,227,+.010,161,+6.48,39
8,Villanova,BE,16-6,+25.94,117.9,6,91.9,21,61.2,356,-.013,207,+10.51,7
9,UCLA,P12,16-3,+25.12,114.2,18,89.0,9,67.3,176,+.013,153,+7.21,31
10,Kansas,B12,18-3,+25.00,120.0,3,95.0,46,69.1,92,+.054,83,+10.56,5
11,Texas Tech,B12,17-5,+24.91,110.3,54,85.4,3,66.4,233,-.029,240,+5.57,54
12,Duke,ACC,18-3,+24.70,115.0,16,90.3,14,68.0,139,-.033,251,+3.35,91
13,Tennessee,SEC,15-6,+22.71,110.9,44,88.2,8,68.5,119,-.001,182,+10.01,9
14,Texas,B12,16-6,+21.28,110.8,49,89.5,12,62.4,348,-.042,268,+3.73,82
15,LSU,SEC,16-6,+21.25,105.2,119,83.9,1,69.0,95,-.018,216,+8.39,18
16,Illinois,B10,16-5,+21.22,114.0,19,92.8,27,66.9,205,+.032,124,+8.39,19
17,Michigan St.,B10,17-4,+19.92,112.6,30,92.7,26,68.2,131,+.059,79,+8.74,16
18,Alabama,SEC,14-8,+19.69,117.3,8,97.6,77,71.6,17,-.031,248,+12.95,1
19,Connecticut,BE,15-5,+19.64,112.3,31,92.7,25,66.1,255,-.053,279,+3.05,101
20,Saint Mary's,WCC,18-4,+19.64,109.4,64,89.7,13,63.8,335,+.026,134,+4.60,71
21,Ohio St.,B10,13-5,+18.77,117.0,10,98.3,86,66.2,243,+.032,125,+9.64,11
22,Iowa,B10,14-7,+18.43,117.5,7,99.1,108,70.1,56,-.074,308,+5.22,62
