Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,26-3,+32.99,122.3,2,89.3,7,72.9,4,-.038,270,+4.00,96
2,Arizona,P12,28-3,+27.46,119.0,8,91.5,14,72.8,6,+.031,110,+5.74,74
3,Kentucky,SEC,25-6,+27.32,121.4,3,94.1,25,67.6,167,-.031,253,+8.52,37
4,Baylor,B12,26-5,+27.08,118.7,9,91.6,15,67.6,169,+.034,102,+10.77,10
5,Houston,Amer,26-5,+25.49,117.0,14,91.5,13,64.5,322,-.009,197,+4.09,93
6,Duke,ACC,26-5,+25.31,119.8,5,94.4,27,67.7,152,-.030,250,+5.62,77
7,Auburn,SEC,27-4,+25.19,114.6,22,89.4,8,70.5,44,-.030,252,+8.79,30
8,UCLA,P12,23-6,+24.82,116.0,15,91.2,11,66.1,254,-.028,246,+7.54,46
9,Kansas,B12,25-6,+24.46,119.4,7,95.0,32,69.4,71,+.036,96,+12.09,2
10,Villanova,BE,23-7,+24.35,119.5,6,95.1,33,63.3,344,+.025,121,+10.33,15
11,Texas Tech,B12,23-8,+24.21,110.9,52,86.6,1,66.7,221,-.026,240,+9.40,23
12,Tennessee,SEC,23-7,+23.98,111.4,42,87.4,3,68.0,140,+.036,95,+11.32,7
13,Purdue,B10,25-6,+22.81,122.5,1,99.7,101,66.3,241,+.034,101,+8.53,36
14,Iowa,B10,22-9,+22.14,120.3,4,98.1,72,70.0,54,-.072,323,+6.92,56
15,Texas,B12,21-10,+20.91,112.4,32,91.5,12,63.5,340,-.031,254,+9.46,20
16,Illinois,B10,22-8,+19.92,114.7,19,94.8,29,67.6,171,+.043,82,+10.34,14
17,LSU,SEC,21-10,+19.90,108.1,91,88.2,5,68.8,96,-.043,281,+9.10,28
18,Saint Mary's,WCC,25-7,+19.70,110.1,66,90.4,9,63.9,337,+.037,93,+7.00,55
19,Arkansas,SEC,24-7,+19.45,111.5,41,92.0,16,70.9,28,+.019,140,+7.38,50
20,Connecticut,BE,22-8,+18.83,114.3,24,95.5,35,65.6,275,-.020,223,+6.89,57
21,San Francisco,WCC,24-9,+18.28,111.2,49,93.0,18,69.1,89,-.029,249,+5.72,75
22,Alabama,SEC,19-12,+17.84,117.1,13,99.2,92,71.8,16,-.011,201,+13.01,1
23,San Diego St.,MWC,21-7,+17.67,104.5,156,86.8,2,66.0,258,+.020,137,+5.83,72
24,Loyola Chicago,MVC,25-7,+17.59,111.3,44,93.8,23,65.0,307,+.016,146,+3.37,102
25,Murray St.,OVC,30-2,+16.41,112.0,34,95.6,37,66.2,249,+.075,42,-3.45,232
26,Boise St.,MWC,24-7,+16.32,109.1,80,92.7,17,65.0,310,+.003,171,+5.62,78
27,Memphis,Amer,19-9,+16.29,111.2,50,94.9,31,70.9,29,-.039,274,+6.36,63
28,Ohio St.,B10,19-10,+16.28,117.1,11,100.9,121,65.3,292,+.001,176,+9.72,18
29,Virginia Tech,ACC,19-12,+16.17,113.1,28,96.9,54,63.1,345,-.087,337,+5.50,80
30,Michigan,B10,17-13,+15.99,114.9,18,98.9,83,66.5,227,-.013,204,+11.90,3
31,Wisconsin,B10,24-6,+15.99,111.3,47,95.3,34,66.9,207,+.132,7,+10.11,16
32,North Carolina,ACC,23-8,+15.95,114.7,20,98.7,80,70.5,42,+.088,31,+7.01,54
33,Wake Forest,ACC,23-8,+15.85,112.8,29,96.9,53,70.3,47,+.002,174,+3.28,106
34,Colorado St.,MWC,24-4,+15.83,115.0,17,99.2,90,66.0,256,+.142,4,+4.77,86
35,Seton Hall,BE,20-9,+15.72,110.3,63,94.6,28,68.2,121,+.006,162,+8.94,29
36,Providence,BE,24-4,+15.67,113.2,27,97.6,64,65.3,288,+.172,1,+7.09,52
37,Oklahoma,B12,17-14,+15.12,110.8,53,95.6,40,65.2,293,-.041,278,+11.26,8
38,Oklahoma St.,B12,15-15,+14.94,104.0,170,89.0,6,68.0,136,-.074,326,+11.64,6
39,Iowa St.,B12,20-11,+14.88,105.6,136,90.7,10,66.4,239,+.024,125,+9.67,19
40,USC,P12,25-6,+14.81,111.8,36,97.0,58,66.5,233,+.076,39,+4.82,85
41,Marquette,BE,19-11,+14.71,110.5,60,95.8,44,71.1,27,+.004,169,+9.34,24
42,TCU,B12,19-11,+14.63,108.5,86,93.9,24,66.3,242,+.029,113,+10.09,17
43,Michigan St.,B10,20-11,+14.54,111.5,39,97.0,56,68.0,139,+.047,76,+10.50,12
44,Indiana,B10,18-12,+14.15,107.4,100,93.2,20,67.4,184,-.055,300,+7.17,51
45,Davidson,A10,25-5,+14.02,117.5,10,103.5,174,64.8,319,+.018,144,+1.09,129
46,Dayton,A10,22-9,+13.98,109.7,70,95.7,42,63.4,342,-.022,230,+1.32,125
47,North Texas,CUSA,23-5,+13.86,107.1,108,93.2,19,59.8,357,+.025,119,+0.51,138
48,Notre Dame,ACC,22-9,+13.84,111.8,37,97.9,71,65.9,261,+.027,116,+5.92,70
49,Mississippi St.,SEC,17-14,+13.62,110.5,61,96.8,52,65.9,264,-.077,329,+7.72,43
50,BYU,WCC,22-10,+13.61,110.6,57,97.0,57,68.2,122,+.024,128,+6.01,69
51,Xavier,BE,18-12,+13.55,111.3,45,97.8,66,68.3,116,-.024,234,+8.72,33
52,UAB,CUSA,24-7,+13.48,112.2,33,98.7,79,69.1,92,-.059,308,-1.85,196
53,Utah St.,MWC,17-14,+13.46,111.3,48,97.8,67,66.9,205,-.118,355,+5.61,79
54,Florida,SEC,19-12,+13.41,111.9,35,98.5,77,65.1,300,-.010,199,+7.62,45
