Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,1-0,+31.42,119.5,1,88.1,4,75.0,9,+.000,76,-15.57,280
2,Michigan,B10,1-0,+27.85,114.8,4,86.9,2,70.2,222,+.000,76,+4.38,135
3,Kansas,B12,2-0,+27.12,115.3,3,88.2,5,72.0,113,+.038,34,+5.23,130
4,Purdue,B10,2-0,+25.54,115.8,2,90.2,23,69.8,248,+.000,74,-6.91,216
5,Illinois,B10,2-0,+25.50,111.6,13,86.1,1,72.2,95,+.000,67,-10.50,247
6,UCLA,P12,2-0,+24.40,113.6,6,89.2,15,69.3,278,+.117,22,+3.79,141
7,Baylor,B12,1-0,+24.30,113.6,7,89.3,16,70.5,205,+.000,76,-28.50,319
8,Duke,ACC,2-0,+22.68,111.4,15,88.7,10,72.7,69,+.081,28,+4.55,134
9,Villanova,BE,1-1,+22.59,114.7,5,92.2,42,67.5,338,-.185,348,+7.39,119
10,Houston,Amer,2-0,+22.12,110.7,19,88.6,9,66.9,347,+.133,17,-3.38,186
11,Alabama,SEC,2-0,+21.86,113.2,8,91.3,33,74.7,15,+.019,46,+3.51,143
12,Texas,B12,1-0,+21.62,111.3,16,89.7,20,67.5,337,+.000,76,-26.11,314
13,Tennessee,SEC,1-0,+21.39,109.8,26,88.4,7,69.7,256,+.000,76,-26.23,315
14,Texas Tech,B12,2-0,+20.89,109.9,24,89.0,12,68.6,311,+.006,54,-15.82,282
15,Memphis,Amer,1-0,+20.84,108.6,39,87.7,3,73.3,44,+.000,76,-15.76,281
16,Kentucky,SEC,1-1,+20.79,111.4,14,90.6,25,71.3,158,-.183,347,+4.36,136
17,USC,P12,1-0,+20.71,109.5,30,88.8,11,70.1,227,+.000,76,-15.17,274
18,Arkansas,SEC,1-0,+20.60,109.7,27,89.1,14,72.8,67,+.000,76,-5.59,201
19,Ohio St.,B10,2-0,+20.40,112.6,11,92.2,46,68.5,314,+.187,10,-5.17,199
20,Iowa,B10,2-0,+19.75,113.0,10,93.2,59,73.8,32,+.000,76,-12.11,259
21,Connecticut,BE,2-0,+19.48,109.0,34,89.5,19,70.1,225,+.000,65,-27.07,316
22,Oregon,P12,2-0,+19.41,112.5,12,93.1,58,68.5,317,+.000,75,-1.58,174
23,Florida St.,ACC,1-0,+19.15,109.8,25,90.7,26,73.6,34,+.000,76,-10.71,248
24,Auburn,SEC,2-0,+18.97,110.3,21,91.3,34,73.2,48,+.000,76,-9.13,234
25,Maryland,B10,2-0,+18.84,108.9,35,90.1,21,69.9,239,+.016,48,-9.19,236
26,Michigan St.,B10,1-1,+18.81,107.9,42,89.1,13,72.2,96,-.156,341,+4.55,133
27,St. Bonaventure,A10,1-0,+18.58,109.7,28,91.1,28,67.8,331,+.000,76,-13.93,269
28,Virginia Tech,ACC,2-0,+18.13,110.1,22,91.9,40,68.5,312,+.002,58,-8.93,231
29,Florida,SEC,1-0,+18.10,109.6,29,91.5,37,70.0,233,+.000,76,-8.57,228
30,Loyola Chicago,MVC,1-0,+18.02,109.0,33,91.0,27,70.1,226,+.000,76,-27.72,318
31,LSU,SEC,2-0,+17.93,110.7,20,92.7,52,72.6,72,+.030,38,-8.78,229
32,Notre Dame,ACC,1-0,+17.81,113.0,9,95.2,88,68.1,325,+.000,76,-15.31,276
33,San Francisco,WCC,2-0,+17.65,110.0,23,92.3,48,71.0,173,+.034,36,-11.51,254
34,San Diego St.,MWC,1-1,+17.16,105.4,70,88.2,6,69.0,291,-.102,337,+9.49,106
35,Indiana,B10,2-0,+16.83,106.2,65,89.4,18,71.8,122,+.164,13,-15.92,283
36,Xavier,BE,2-0,+16.76,109.1,32,92.3,47,69.8,250,+.140,16,-5.93,205
37,BYU,WCC,2-0,+16.66,108.8,37,92.2,43,69.6,258,+.005,55,+4.13,139
38,Wisconsin,B10,2-0,+16.64,105.2,73,88.6,8,67.2,345,+.010,52,-19.08,301
