Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,10-2,+30.15,119.4,2,89.3,13,72.5,27,-.058,284,-0.39,195
2,Baylor,B12,11-0,+29.96,116.9,5,87.0,4,67.9,196,+.022,137,-2.18,251
3,Purdue,B10,11-1,+27.96,120.3,1,92.4,42,68.0,195,+.020,141,+2.79,108
4,Houston,Amer,11-2,+27.72,114.9,7,87.2,5,66.1,294,-.060,287,+1.20,152
5,Kansas,B12,9-1,+26.65,118.5,3,91.8,38,71.7,49,-.043,254,+3.28,92
6,Duke,ACC,11-1,+25.41,116.0,6,90.6,23,70.5,83,-.010,197,-2.43,260
7,Arizona,P12,11-1,+25.14,113.7,14,88.5,8,74.6,4,-.001,180,+1.24,150
8,UCLA,P12,8-1,+23.88,113.9,13,90.0,18,68.6,169,+.062,76,+3.29,91
9,Tennessee,SEC,9-2,+23.68,109.4,37,85.7,2,70.7,77,-.004,186,+1.52,139
10,LSU,SEC,12-0,+23.66,107.9,56,84.3,1,71.3,57,+.054,91,-0.74,206
11,Kentucky,SEC,9-2,+23.40,114.5,11,91.1,30,68.8,159,-.100,326,-4.43,306
12,Villanova,BE,8-4,+23.01,114.3,12,91.3,35,63.1,345,-.021,222,+10.85,9
13,Auburn,SEC,11-1,+23.00,112.1,19,89.1,11,71.1,63,-.022,223,+4.26,69
14,Illinois,B10,9-3,+22.52,114.5,10,92.0,39,68.8,160,-.008,194,+3.96,77
15,Ohio St.,B10,8-2,+21.60,114.8,8,93.2,48,67.9,201,+.020,142,+9.62,12
16,Michigan,B10,7-4,+21.27,111.8,20,90.5,22,66.9,264,-.030,236,+7.07,31
17,Michigan St.,B10,10-2,+21.09,110.9,24,89.8,16,70.3,90,+.098,42,+9.86,11
18,Alabama,SEC,9-3,+20.99,114.6,9,93.6,52,72.1,33,-.001,182,+9.28,16
19,Texas Tech,B12,9-2,+20.93,109.1,41,88.1,6,65.8,301,-.020,218,-7.85,347
20,Texas,B12,9-2,+20.91,110.1,29,89.2,12,61.5,356,-.047,263,-8.35,351
21,USC,P12,12-0,+20.91,110.6,26,89.6,15,67.3,240,+.067,70,+0.10,178
22,BYU,WCC,10-2,+19.39,110.2,27,90.8,26,69.3,130,+.021,139,+7.30,28
23,Loyola Chicago,MVC,9-2,+19.16,112.6,16,93.5,51,64.9,324,-.007,193,+1.36,145
24,Iowa,B10,9-3,+19.09,117.1,4,98.1,108,71.9,40,-.047,265,-2.54,262
25,Virginia Tech,ACC,8-5,+18.98,110.0,33,91.0,29,64.5,333,-.122,336,+4.30,67
26,Xavier,BE,11-2,+18.83,110.1,28,91.3,34,71.1,67,+.074,63,+3.46,89
27,Connecticut,BE,10-3,+18.80,109.6,35,90.8,27,67.7,208,-.038,246,-0.35,192
28,Indiana,B10,10-2,+17.94,107.3,65,89.4,14,69.4,124,-.014,205,-2.15,248
29,Seton Hall,BE,9-1,+17.83,109.0,42,91.2,32,71.1,64,+.056,90,+2.82,106
30,Florida,SEC,9-3,+17.76,109.0,43,91.2,33,69.2,137,-.045,255,-0.25,186
31,Memphis,Amer,6-4,+16.90,108.3,50,91.4,36,73.1,18,-.092,322,+5.05,51
32,Wisconsin,B10,9-2,+16.46,107.2,69,90.8,25,66.3,288,+.119,29,+7.42,27
33,Oklahoma,B12,10-2,+16.36,107.1,71,90.7,24,67.1,251,-.014,209,-2.79,270
34,San Francisco,WCC,12-1,+16.31,106.3,79,90.0,17,68.8,162,+.047,101,+0.39,167
35,Colorado St.,MWC,10-0,+16.14,113.1,15,97.0,93,69.3,132,+.050,97,-1.22,219
36,North Carolina,ACC,9-3,+16.13,112.5,17,96.4,86,70.4,85,+.073,66,+4.28,68
37,Saint Mary's,WCC,11-3,+15.98,105.0,92,89.1,10,65.4,314,+.040,111,+5.09,49
38,Clemson,ACC,9-4,+15.80,111.1,23,95.3,72,67.3,241,-.080,311,+3.17,97
39,Northwestern,B10,8-2,+15.61,108.5,48,92.9,44,68.1,190,-.076,307,-6.15,330
40,Florida St.,ACC,6-4,+15.59,106.8,74,91.2,31,69.0,152,-.036,242,+3.99,76
41,West Virginia,B12,11-1,+15.36,106.2,80,90.8,28,66.6,274,+.066,72,-0.38,193
42,Mississippi St.,SEC,9-3,+15.21,110.0,32,94.8,63,65.0,321,-.058,283,-0.89,209
43,San Diego St.,MWC,8-3,+14.96,103.6,113,88.7,9,66.3,287,+.057,87,+4.01,74
44,Arkansas,SEC,10-2,+14.95,109.4,38,94.4,60,73.1,19,+.046,103,-3.97,295
45,Iowa St.,B12,12-0,+14.47,102.7,135,88.3,7,67.3,235,+.039,114,-7.85,348
46,Creighton,BE,9-3,+13.55,108.3,49,94.8,64,67.7,209,+.004,172,+1.90,128
47,Washington St.,P12,8-5,+13.47,105.7,84,92.2,40,67.4,229,-.154,346,-1.25,221
48,Providence,BE,11-1,+13.32,107.3,67,93.9,57,67.6,221,+.160,11,+3.19,95
49,Maryland,B10,6-4,+13.23,106.0,82,92.8,43,68.8,161,+.007,164,+4.98,53
50,UAB,CUSA,10-3,+13.21,107.0,73,93.8,55,70.0,99,-.087,318,-3.54,291
51,Oklahoma St.,B12,7-4,+13.02,103.5,117,90.4,21,70.6,78,-.045,256,+1.46,143
52,Louisville,ACC,7-4,+12.95,103.3,122,90.4,20,70.3,89,-.026,226,+3.76,79
53,UCF,Amer,8-2,+12.90,107.9,58,95.0,68,68.3,183,+.015,150,-2.76,268
54,Utah St.,MWC,9-4,+12.83,109.6,36,96.8,90,68.6,167,-.042,252,+4.00,75
55,Davidson,A10,10-2,+12.71,111.2,22,98.5,119,65.5,312,-.007,192,-0.55,198
56,Belmont,OVC,10-3,+12.69,109.1,40,96.4,85,70.4,84,+.092,44,+4.36,66
57,Boise St.,MWC,9-4,+12.44,102.6,142,90.1,19,67.0,256,-.072,302,+1.91,127
58,Notre Dame,ACC,6-5,+12.22,110.0,31,97.8,103,66.6,272,-.081,312,+4.37,65
59,TCU,B12,10-1,+11.98,105.8,83,93.9,56,67.2,246,+.098,41,-4.59,310
60,Richmond,A10,9-4,+11.85,108.9,44,97.1,94,68.5,175,-.001,181,+3.70,82
61,Oregon,P12,7-6,+11.83,110.0,30,98.2,111,66.0,297,-.046,262,+5.37,41
62,Texas A&M,SEC,9-2,+11.29,104.7,95,93.4,50,67.4,232,+.020,143,-4.00,299
63,Wake Forest,ACC,11-1,+11.11,107.4,64,96.3,83,70.6,79,+.073,65,-6.95,337
64,Wichita St.,Amer,9-3,+11.10,102.8,133,91.7,37,68.5,172,+.022,136,+0.26,173
65,St. Bonaventure,A10,8-3,+10.99,108.7,45,97.7,102,67.1,253,+.154,14,+2.03,124
66,Kansas St.,B12,8-3,+10.81,103.1,129,92.3,41,67.2,245,-.054,279,-5.30,320
67,Syracuse,ACC,5-5,+10.68,111.6,21,100.9,172,69.4,127,+.013,152,+8.72,19
68,SMU,Amer,9-3,+10.59,109.9,34,99.3,139,68.9,156,+.025,131,-3.96,294
69,Minnesota,B10,10-1,+10.51,105.3,88,94.8,65,67.1,250,+.081,54,+0.41,166
70,Virginia,ACC,7-5,+10.31,104.0,108,93.7,54,59.0,358,-.052,272,-1.54,230
71,Missouri St.,MVC,8-5,+10.19,108.6,46,98.4,118,67.4,233,-.121,335,-4.18,305
72,Rhode Island,A10,8-3,+10.15,105.4,85,95.3,71,66.2,289,-.011,198,-0.31,190
73,Utah,P12,8-4,+10.05,107.7,62,97.7,100,67.6,219,-.000,179,+1.60,136
74,Cincinnati,Amer,10-3,+9.99,102.9,131,93.0,45,67.2,248,+.002,177,-2.69,267
75,Nevada,MWC,6-4,+9.75,108.2,52,98.5,120,71.8,45,+.019,146,+2.69,111
76,Colorado,P12,9-3,+9.54,105.2,90,95.6,76,66.4,282,+.101,39,-1.91,242
77,Vanderbilt,SEC,7-4,+9.51,104.4,100,94.9,67,66.4,280,-.077,309,-3.53,289
78,Murray St.,OVC,10-2,+9.46,106.4,78,96.9,92,68.5,173,+.058,84,+2.34,119
79,VCU,A10,7-4,+9.41,95.7,274,86.3,3,69.1,145,+.005,170,+4.39,63
80,Buffalo,MAC,6-4,+9.37,108.2,53,98.9,128,72.0,34,-.148,343,+4.82,55
81,Saint Louis,A10,8-4,+9.35,107.2,68,97.9,105,69.5,123,-.061,288,+2.28,121
82,St. John's,BE,8-3,+9.33,106.6,76,97.3,96,73.4,14,+.010,160,-7.18,341
83,Marquette,BE,8-5,+9.26,104.5,99,95.2,70,73.8,8,+.072,67,+8.58,20
84,Santa Clara,WCC,10-5,+9.20,107.5,63,98.3,116,71.1,62,-.068,296,-0.60,200
85,Drake,MVC,9-4,+9.20,107.8,60,98.6,123,66.8,266,-.040,247,-3.98,296
86,Louisiana Tech,CUSA,9-3,+8.99,107.8,61,98.8,127,69.3,131,+.082,52,+2.66,112
87,Fresno St.,MWC,9-3,+8.91,103.2,126,94.3,58,63.1,344,-.027,230,-2.22,253
88,Penn St.,B10,5-5,+8.85,105.3,89,96.5,88,63.1,343,-.040,249,+3.52,85
89,Stanford,P12,7-4,+8.72,104.8,94,96.1,81,69.0,150,+.127,25,+3.51,87
90,DePaul,BE,9-1,+8.59,104.5,98,95.9,80,72.1,32,+.051,94,-4.47,307
91,South Dakota St.,Sum,11-4,+8.59,112.4,18,103.8,240,72.8,24,+.051,95,+1.41,144
92,Iona,MAAC,10-2,+8.03,103.6,112,95.6,75,71.6,50,+.076,60,+2.26,122
93,Wofford,SC,8-4,+7.95,107.0,72,99.1,131,65.6,308,-.092,324,+0.33,171
94,North Texas,CUSA,7-3,+7.93,101.2,167,93.2,49,62.0,355,-.037,245,+5.16,47
95,South Carolina,SEC,9-3,+7.81,100.9,175,93.1,46,72.0,38,+.110,37,+1.22,151
96,Arizona St.,P12,5-7,+7.73,100.9,172,93.2,47,68.9,154,+.021,138,+9.23,17
97,Vermont,AE,8-4,+7.68,102.3,148,94.6,62,66.4,283,-.008,195,+3.25,93
98,Rutgers,B10,5-5,+7.58,102.5,146,94.9,66,66.2,292,+.028,127,+4.79,57
99,Miami FL,ACC,9-3,+7.55,108.2,54,100.6,164,69.1,143,+.172,8,+1.50,141
100,Chattanooga,SC,10-3,+7.47,109.3,39,101.8,191,62.9,347,-.013,204,+0.49,164
101,Ohio,MAC,9-2,+7.24,104.6,96,97.4,97,67.5,222,+.127,26,-1.15,216
102,Butler,BE,7-4,+7.22,102.6,141,95.4,73,62.6,351,+.076,61,+2.83,104
103,New Mexico St.,WAC,11-2,+7.16,105.4,86,98.3,115,67.5,225,+.232,3,+4.42,62
104,Dayton,A10,8-5,+7.12,104.3,103,97.2,95,65.3,316,-.025,225,-2.08,245
105,Wyoming,MWC,9-2,+7.03,108.0,55,100.9,173,65.0,323,+.064,75,-2.43,258
106,Toledo,MAC,8-3,+6.90,107.8,59,100.9,174,69.9,101,+.100,40,+2.96,102
107,Georgia Tech,ACC,6-5,+6.75,102.6,143,95.8,78,68.1,189,+.010,159,+0.37,168
108,California,P12,8-5,+6.57,100.9,177,94.3,59,65.7,306,-.007,191,+0.22,174
109,Mississippi,SEC,8-4,+6.53,100.2,191,93.7,53,66.9,260,-.004,187,-5.98,324
110,UC Irvine,BW,5-4,+6.46,101.0,171,94.6,61,66.2,290,-.069,298,+9.44,14
111,Western Kentucky,CUSA,8-5,+6.37,104.4,102,98.0,107,70.5,81,+.013,154,+2.25,123
112,N.C. State,ACC,7-5,+6.25,106.1,81,99.9,150,67.4,230,-.006,190,-1.28,223
113,Towson,CAA,9-4,+6.24,107.3,66,101.0,176,66.4,281,-.057,282,-0.91,210
114,Monmouth,MAAC,10-3,+5.83,101.3,163,95.4,74,69.4,128,-.048,266,+2.34,118
115,Loyola Marymount,WCC,7-5,+5.78,103.9,111,98.1,109,67.7,210,+.060,82,+1.85,129
116,Georgetown,BE,6-5,+5.52,105.1,91,99.6,145,72.6,25,-.053,275,-2.88,275
117,Hofstra,CAA,8-5,+5.32,108.3,51,102.9,226,69.2,140,+.008,163,+7.95,23
118,Furman,SC,8-5,+5.04,108.5,47,103.5,235,66.9,261,-.001,183,+1.62,134
119,Oakland,Horz,7-4,+5.03,103.0,130,98.0,106,69.2,141,+.080,57,+7.49,25
120,Northern Iowa,MVC,4-6,+4.92,104.2,105,99.3,138,67.7,212,-.141,341,+4.90,54
