Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Baylor,B12,9-0,+29.46,115.6,5,86.1,2,68.3,180,+.016,150,-2.55,265
2,Gonzaga,WCC,8-2,+29.16,119.7,2,90.5,20,72.8,21,-.072,286,-0.66,201
3,Kansas,B12,8-1,+27.71,119.1,3,91.4,29,71.5,53,-.064,277,+3.94,75
4,Purdue,B10,9-1,+27.36,119.8,1,92.4,39,69.0,148,+.034,126,+5.27,57
5,Houston,Amer,9-2,+26.42,114.4,9,88.0,5,66.3,291,-.077,293,+0.28,170
6,Villanova,BE,7-3,+24.53,115.3,6,90.8,22,62.6,351,-.040,245,+9.17,13
7,Duke,ACC,8-1,+23.98,114.0,11,90.0,15,71.0,68,-.005,182,-1.65,233
8,UCLA,P12,8-1,+23.94,114.0,10,90.1,18,68.6,167,+.062,87,+3.48,85
9,Arizona,P12,9-0,+23.87,112.9,16,89.0,8,74.6,3,+.058,95,+0.73,159
10,Tennessee,SEC,8-2,+23.69,109.4,38,85.8,1,70.9,71,-.036,241,-0.82,210
11,LSU,SEC,10-0,+22.81,109.0,44,86.1,3,71.1,65,+.055,98,-0.71,202
12,Auburn,SEC,9-1,+22.79,112.6,17,89.9,14,71.6,50,-.051,260,+3.01,99
13,Alabama,SEC,8-2,+22.09,114.9,7,92.8,43,72.6,23,+.035,123,+9.73,11
14,Ohio St.,B10,8-2,+21.32,114.8,8,93.5,49,67.8,208,+.020,144,+9.07,15
15,Texas,B12,7-2,+21.31,111.8,20,90.5,19,61.1,357,-.082,297,-9.43,350
16,USC,P12,10-0,+21.16,111.2,24,90.0,16,67.2,243,+.064,83,-0.89,213
17,Michigan St.,B10,9-2,+21.04,109.3,41,88.3,6,70.6,76,+.097,56,+10.72,9
18,Texas Tech,B12,8-1,+20.93,109.7,35,88.8,7,67.2,246,-.001,177,-10.93,354
19,Illinois,B10,7-3,+20.85,112.9,15,92.1,35,69.2,140,-.017,204,+5.78,46
20,Michigan,B10,6-4,+20.47,111.6,22,91.2,25,67.0,253,-.021,214,+7.94,22
21,Kentucky,SEC,7-2,+19.69,112.1,19,92.4,40,68.2,191,-.103,322,-8.74,346
22,Connecticut,BE,9-2,+19.51,110.6,28,91.1,23,68.5,171,-.021,213,-4.16,296
23,Loyola Chicago,MVC,9-2,+19.03,112.6,18,93.6,50,64.9,327,-.007,188,+1.11,145
24,Xavier,BE,9-1,+18.93,110.7,27,91.8,32,70.8,73,+.093,60,+1.53,136
25,BYU,WCC,8-2,+18.23,110.6,29,92.4,36,69.3,136,+.032,128,+7.85,24
26,Indiana,B10,8-2,+17.90,108.0,56,90.1,17,69.4,129,-.032,235,-2.25,250
27,Seton Hall,BE,9-1,+17.82,109.0,43,91.2,24,71.4,56,+.056,97,+2.78,105
28,Florida,SEC,7-3,+17.66,108.9,46,91.2,26,68.8,156,-.061,272,+1.21,142
29,Wisconsin,B10,8-2,+17.64,107.5,67,89.8,13,66.3,288,+.099,53,+9.31,12
30,Iowa,B10,7-3,+17.55,116.1,4,98.5,115,71.2,62,-.058,267,-2.76,266
31,North Carolina,ACC,8-2,+17.47,113.4,13,95.9,75,69.7,117,+.019,145,+3.16,96
32,San Francisco,WCC,10-0,+16.97,109.4,40,92.4,37,68.0,201,+.082,65,-2.17,249
33,Virginia Tech,ACC,7-4,+16.92,108.9,47,91.9,34,64.1,336,-.111,328,+1.60,134
34,Memphis,Amer,6-4,+16.86,108.6,49,91.8,31,73.4,13,-.092,311,+5.05,60
35,Arkansas,SEC,9-1,+16.59,110.2,30,93.6,51,73.3,16,+.095,58,-3.60,285
36,Saint Mary's,WCC,10-2,+16.46,105.6,89,89.1,9,65.4,316,+.061,88,+4.54,65
37,Oklahoma,B12,8-2,+16.36,107.6,64,91.2,27,67.4,230,-.005,183,+0.97,150
38,Colorado St.,MWC,10-0,+15.89,113.3,14,97.4,98,69.3,133,+.050,106,-1.74,235
39,Northwestern,B10,7-2,+15.79,108.7,48,92.9,44,68.0,199,-.076,291,-5.57,321
40,Mississippi St.,SEC,7-3,+15.08,109.6,36,94.5,60,65.3,321,-.095,315,-0.56,197
41,Florida St.,ACC,5-4,+15.04,106.7,77,91.7,30,68.6,164,-.032,234,+5.91,45
42,Washington St.,P12,7-3,+14.83,107.8,59,92.9,45,67.3,238,-.104,323,-1.58,230
43,Louisville,ACC,7-3,+14.29,103.8,113,89.5,12,70.4,83,-.016,201,+3.09,97
44,West Virginia,B12,9-1,+13.93,106.3,80,92.4,38,65.9,303,+.058,94,-1.11,216
45,UAB,CUSA,9-2,+13.90,107.6,63,93.7,53,70.1,99,-.062,275,-2.53,264
46,San Diego St.,MWC,6-3,+13.83,103.0,130,89.2,10,66.4,284,+.060,89,+4.46,67
47,Clemson,ACC,7-4,+13.75,111.3,23,97.5,101,66.8,264,-.097,317,+2.34,117
48,St. Bonaventure,A10,8-2,+13.59,110.0,31,96.4,82,66.4,282,+.071,77,-0.16,185
49,Oklahoma St.,B12,7-3,+13.41,104.2,107,90.8,21,70.3,90,-.026,228,-0.24,188
50,Iowa St.,B12,10-0,+13.17,102.4,145,89.3,11,67.8,211,+.052,100,-4.08,294
51,Notre Dame,ACC,4-4,+13.10,111.1,25,98.0,109,66.8,261,-.046,253,+7.89,23
52,Maryland,B10,6-4,+12.82,106.0,84,93.2,47,69.1,143,+.007,166,+4.17,73
53,Oregon,P12,5-5,+12.50,109.8,33,97.2,94,65.6,313,-.069,282,+7.09,32
54,UCF,Amer,6-2,+12.40,108.1,53,95.7,72,68.4,175,+.012,156,-2.02,246
55,Belmont,OVC,8-3,+12.39,109.4,37,97.1,89,70.1,100,+.078,69,+4.27,72
56,Utah St.,MWC,7-3,+12.31,107.5,66,95.2,67,68.1,193,-.075,289,+3.18,95
57,Providence,BE,10-1,+12.22,107.7,62,95.4,69,67.9,204,+.152,21,+1.24,141
58,Virginia,ACC,6-4,+11.95,105.3,93,93.4,48,58.3,358,-.048,255,-0.42,193
59,Boise St.,MWC,7-4,+11.84,103.2,126,91.3,28,67.3,234,-.099,318,+0.91,153
60,Wichita St.,Amer,8-2,+11.74,103.6,117,91.8,33,67.9,206,+.010,160,+0.96,151
61,Wake Forest,ACC,10-1,+11.55,107.3,68,95.7,71,70.9,70,+.053,99,-7.17,335
62,Davidson,A10,7-2,+11.47,109.7,34,98.3,114,66.4,279,-.039,244,-1.41,226
63,Creighton,BE,8-3,+11.16,106.9,74,95.7,73,67.8,210,+.012,157,-0.01,178
64,St. John's,BE,8-2,+11.01,108.5,52,97.5,100,73.6,9,+.065,82,-7.03,334
65,Texas A&M,SEC,7-2,+10.99,104.0,111,93.0,46,66.7,265,+.016,153,-3.33,281
66,Richmond,A10,6-4,+10.92,108.6,51,97.6,102,68.2,185,-.018,208,+5.41,55
67,TCU,B12,8-1,+10.84,105.3,94,94.5,58,66.7,267,+.104,49,-4.88,312
68,Syracuse,ACC,5-5,+10.81,111.7,21,100.8,168,69.6,121,+.013,154,+8.88,17
69,Cincinnati,Amer,8-3,+10.71,103.4,122,92.7,42,67.0,252,-.014,198,-0.72,203
70,Kansas St.,B12,6-3,+10.56,104.3,105,93.8,55,67.2,241,-.091,309,-5.31,319
71,Buffalo,MAC,6-3,+10.55,109.8,32,99.2,129,72.3,28,-.092,312,+6.85,33
72,Utah,P12,7-3,+10.51,107.6,65,97.1,92,68.4,178,+.010,161,+0.20,173
73,Missouri St.,MVC,6-4,+10.34,109.0,42,98.7,116,67.4,231,-.179,351,-5.17,317
74,Minnesota,B10,9-1,+10.25,105.2,96,94.9,63,67.1,247,+.097,55,+2.12,123
75,Rhode Island,A10,8-3,+10.18,105.5,92,95.3,68,66.3,287,-.011,195,-0.25,189
76,Nevada,MWC,4-4,+10.07,108.9,45,98.8,120,71.9,40,-.024,222,+2.98,100
77,SMU,Amer,8-3,+9.84,109.4,39,99.6,137,69.2,142,+.022,140,-4.68,311
78,Marquette,BE,8-3,+9.67,104.4,104,94.7,62,74.3,5,+.130,32,+6.28,39
79,N.C. State,ACC,7-3,+9.54,107.0,72,97.4,99,67.0,249,-.004,181,-2.00,244
80,Colorado,P12,8-3,+9.53,105.8,86,96.3,79,66.4,283,+.103,50,-1.39,224
81,Drake,MVC,6-4,+9.21,107.9,58,98.7,118,67.3,235,-.069,283,+1.35,140
82,Louisiana Tech,CUSA,8-2,+9.01,108.6,50,99.6,140,69.6,118,+.134,30,-0.08,182
83,Stanford,P12,5-3,+8.99,105.3,95,96.3,80,68.2,190,+.129,34,+2.15,122
84,Saint Louis,A10,8-3,+8.97,106.9,73,97.9,107,69.6,127,-.019,210,+0.09,176
85,Butler,BE,7-3,+8.91,103.5,118,94.6,61,63.2,345,+.058,93,-1.74,234
86,Penn St.,B10,5-5,+8.84,105.5,91,96.6,85,63.4,344,-.040,247,+3.52,83
87,VCU,A10,6-4,+8.76,96.7,257,87.9,4,68.6,165,+.017,149,+5.58,49
88,DePaul,BE,9-1,+8.75,104.7,99,95.9,76,72.1,35,+.051,101,-4.26,300
89,Murray St.,OVC,8-1,+8.62,106.3,81,97.7,103,67.2,240,+.069,78,-0.73,204
