Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,22-2,+34.03,122.5,2,88.4,6,73.7,2,-.047,282,+0.14,152
2,Arizona,P12,23-2,+29.09,117.7,9,88.6,7,72.8,9,+.024,132,+4.78,76
3,Kentucky,SEC,21-5,+28.23,118.8,6,90.6,13,68.7,107,-.039,265,+7.10,36
4,Baylor,B12,21-5,+27.13,118.4,7,91.3,17,68.1,142,+.000,184,+9.38,18
5,Auburn,SEC,24-2,+26.00,115.8,15,89.9,9,70.4,49,-.002,194,+7.90,26
6,Kansas,B12,21-4,+25.72,120.2,3,94.5,34,69.5,81,+.036,108,+11.20,3
7,Houston,Amer,21-4,+25.71,116.1,13,90.4,12,65.1,308,-.025,234,+2.78,100
8,Villanova,BE,20-6,+25.48,119.1,4,93.6,27,62.7,349,+.027,127,+10.67,5
9,Tennessee,SEC,19-6,+24.91,112.6,28,87.7,4,68.1,144,+.020,138,+10.60,7
10,Duke,ACC,22-4,+24.79,116.4,11,91.7,19,68.1,139,-.038,262,+4.76,77
11,UCLA,P12,18-5,+24.59,115.2,18,90.6,14,66.7,228,-.031,244,+8.21,24
12,Texas Tech,B12,20-6,+24.22,111.0,42,86.8,3,66.9,211,-.007,205,+7.65,33
13,Purdue,B10,23-4,+23.97,123.0,1,99.1,98,66.6,233,+.060,65,+7.61,35
14,Texas,B12,19-7,+22.11,112.2,33,90.1,10,63.1,345,-.012,215,+6.99,38
15,Illinois,B10,18-7,+20.23,113.0,24,92.8,24,67.5,183,+.025,130,+9.53,14
16,LSU,SEC,19-7,+20.12,105.9,118,85.7,2,69.7,70,-.006,201,+7.87,27
17,Ohio St.,B10,16-6,+19.77,118.0,8,98.2,84,65.9,268,+.006,168,+8.97,20
18,Connecticut,BE,18-7,+19.18,112.9,26,93.7,28,66.1,252,-.036,255,+6.20,48
19,Alabama,SEC,17-9,+18.96,115.9,14,96.9,66,72.2,16,-.005,200,+12.51,1
20,Saint Mary's,WCC,21-6,+18.75,109.6,62,90.9,15,64.1,334,+.019,141,+4.74,78
21,Iowa,B10,17-8,+18.66,118.8,5,100.1,123,70.8,39,-.077,320,+4.51,82
22,Arkansas,SEC,20-6,+18.18,109.5,66,91.3,18,71.6,22,+.004,174,+4.86,72
23,Murray St.,OVC,25-2,+17.27,112.3,32,95.1,45,66.8,219,+.052,85,-3.98,263
24,Michigan St.,B10,18-7,+16.84,112.1,34,95.3,49,68.0,148,+.044,93,+8.84,22
25,San Francisco,WCC,21-7,+16.75,108.8,70,92.0,22,69.1,97,-.031,246,+3.66,90
26,Loyola Chicago,MVC,20-5,+16.52,112.5,30,96.0,54,64.3,329,+.029,123,+2.70,101
27,Colorado St.,MWC,21-3,+16.46,115.7,16,99.2,103,66.8,217,+.120,12,+3.17,96
28,Virginia Tech,ACC,16-10,+16.45,114.5,19,98.0,80,63.4,343,-.095,337,+4.83,75
29,Oklahoma,B12,14-12,+16.29,110.4,53,94.1,30,65.8,276,-.097,339,+10.09,10
30,Michigan,B10,14-10,+16.26,114.0,20,97.8,73,65.9,271,-.011,213,+10.98,4
31,USC,P12,22-4,+16.10,111.5,39,95.3,50,66.8,221,+.039,102,+2.69,102
32,Wisconsin,B10,20-5,+16.00,110.8,44,94.8,40,67.3,189,+.143,8,+10.10,9
33,Boise St.,MWC,20-6,+15.98,106.4,102,90.4,11,65.3,302,-.004,198,+4.62,81
34,San Diego St.,MWC,16-6,+15.98,101.6,200,85.7,1,66.0,262,+.014,154,+4.35,83
35,Seton Hall,BE,15-9,+15.95,110.0,61,94.1,31,69.1,91,-.042,271,+10.06,11
36,Wake Forest,ACC,20-7,+15.77,110.6,49,94.9,41,70.3,58,+.003,178,+3.23,94
37,Memphis,Amer,15-8,+15.70,110.3,57,94.6,35,71.3,27,-.058,302,+6.55,45
38,Xavier,BE,17-8,+15.56,111.2,41,95.7,51,68.8,105,+.001,181,+7.79,31
39,Marquette,BE,17-9,+15.51,110.3,54,94.8,38,70.6,44,+.017,148,+9.50,15
40,Wyoming,MWC,21-4,+14.72,112.7,27,98.0,79,66.3,244,+.109,20,+3.29,93
41,Iowa St.,B12,17-9,+14.71,103.6,161,88.8,8,66.7,225,+.014,156,+8.35,23
42,Mississippi St.,SEC,14-11,+14.59,112.5,29,98.0,77,65.9,263,-.085,328,+6.98,39
43,North Texas,CUSA,19-4,+14.57,107.2,92,92.6,23,59.5,357,+.034,111,+0.89,133
44,UAB,CUSA,20-6,+14.40,112.4,31,98.0,78,69.6,75,-.067,310,-1.76,198
45,Indiana,B10,16-9,+14.25,106.0,114,91.7,20,67.6,173,-.034,251,+5.62,63
46,Providence,BE,21-3,+14.25,110.8,47,96.5,62,66.0,258,+.200,1,+5.89,55
47,Washington St.,P12,14-11,+14.04,106.1,111,92.0,21,66.3,246,-.130,355,+4.06,87
48,North Carolina,ACC,18-8,+13.79,113.6,22,99.8,118,71.0,37,+.065,60,+5.97,54
49,Dayton,A10,18-8,+13.71,108.1,81,94.4,33,63.8,340,-.030,243,+0.90,132
50,Saint Louis,A10,18-8,+13.62,110.8,46,97.2,68,68.5,118,-.054,293,+2.25,109
51,Oklahoma St.,B12,12-13,+13.59,104.5,139,90.9,16,68.9,100,-.085,331,+10.62,6
52,Utah St.,MWC,15-12,+13.46,111.7,37,98.3,87,67.1,201,-.116,346,+5.67,62
53,BYU,WCC,19-8,+13.27,110.3,56,97.0,67,68.5,125,+.056,76,+6.63,43
54,Florida,SEC,16-10,+13.22,109.3,67,96.1,56,65.7,283,-.022,229,+6.05,52
55,Kansas St.,B12,14-11,+13.09,107.9,84,94.8,39,66.3,245,-.033,248,+9.61,13
56,Missouri St.,MVC,20-8,+13.04,113.3,23,100.3,127,66.8,216,-.057,301,+0.17,151
57,Fresno St.,MWC,16-9,+12.94,105.9,116,92.9,25,61.3,356,-.075,318,+2.21,110
58,Northwestern,B10,12-12,+12.81,108.8,69,96.0,55,67.9,153,-.143,357,+8.01,25
59,TCU,B12,16-7,+12.60,106.4,100,93.8,29,66.2,250,+.064,62,+6.13,50
60,Notre Dame,ACC,19-7,+12.39,110.2,58,97.8,75,65.6,289,+.072,48,+6.08,51
61,Belmont,OVC,23-5,+12.33,111.6,38,99.3,106,69.1,93,+.072,47,-1.94,208
62,SMU,Amer,18-6,+12.15,110.3,55,98.2,82,68.7,109,+.059,68,+2.47,107
63,West Virginia,B12,14-11,+12.11,106.8,94,94.7,37,68.1,143,+.017,147,+10.29,8
64,Miami FL,ACC,19-7,+11.91,114.0,21,102.1,158,67.8,159,+.114,16,+6.20,49
65,Creighton,BE,17-8,+11.78,105.1,133,93.3,26,67.3,194,+.092,30,+6.26,47
66,Davidson,A10,21-4,+11.61,116.4,12,104.8,216,64.6,321,+.037,106,+0.58,140
67,Chattanooga,SC,22-6,+11.38,110.6,50,99.2,102,65.1,307,+.018,142,+0.51,142
68,South Dakota St.,Sum,24-4,+11.34,116.8,10,105.5,229,70.4,50,+.054,78,-3.42,250
69,Rutgers,B10,16-9,+11.29,106.3,105,95.0,44,65.3,303,+.028,124,+5.46,64
