Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,24-3,+32.69,121.5,2,88.8,6,73.2,3,-.048,292,+2.51,110
2,Arizona,P12,28-3,+27.40,118.9,8,91.5,14,72.8,7,+.031,108,+5.67,75
3,Kentucky,SEC,25-6,+27.33,121.4,3,94.0,25,67.6,167,-.031,253,+8.53,35
4,Baylor,B12,26-5,+27.10,118.7,9,91.6,15,67.6,171,+.034,101,+10.79,10
5,Houston,Amer,26-5,+25.46,117.0,13,91.5,13,64.5,323,-.009,197,+4.05,93
6,Duke,ACC,26-5,+25.29,119.7,5,94.5,27,67.7,154,-.030,250,+5.60,77
7,Auburn,SEC,27-4,+25.20,114.6,23,89.4,8,70.5,44,-.030,252,+8.80,31
8,UCLA,P12,23-6,+24.75,116.0,15,91.3,11,66.1,256,-.028,247,+7.48,47
9,Kansas,B12,25-6,+24.48,119.4,7,95.0,32,69.4,71,+.036,95,+12.10,2
10,Villanova,BE,23-7,+24.34,119.5,6,95.1,33,63.3,344,+.025,120,+10.32,15
11,Texas Tech,B12,23-8,+24.23,110.9,54,86.7,1,66.7,219,-.026,242,+9.43,23
12,Tennessee,SEC,23-7,+23.99,111.4,43,87.4,3,68.0,138,+.036,94,+11.33,7
13,Purdue,B10,25-6,+22.81,122.5,1,99.7,105,66.3,240,+.034,100,+8.52,36
14,Iowa,B10,22-9,+22.16,120.3,4,98.1,71,70.0,56,-.072,324,+6.95,55
15,Texas,B12,21-10,+20.93,112.4,32,91.5,12,63.5,340,-.031,254,+9.49,22
16,Saint Mary's,WCC,24-6,+20.06,109.5,72,89.4,9,64.1,335,+.031,111,+5.92,71
17,LSU,SEC,21-10,+19.92,108.2,90,88.2,5,68.8,96,-.043,281,+9.13,27
18,Illinois,B10,22-8,+19.92,114.6,20,94.7,29,67.6,169,+.043,81,+10.35,14
19,Arkansas,SEC,24-7,+19.46,111.5,40,92.0,16,70.9,28,+.019,137,+7.39,50
20,Connecticut,BE,22-8,+18.83,114.3,24,95.5,35,65.6,275,-.020,224,+6.89,56
21,San Francisco,WCC,24-8,+18.27,111.3,46,93.1,18,69.1,86,-.024,237,+4.97,84
22,Alabama,SEC,19-12,+17.82,117.1,12,99.2,93,71.8,16,-.011,201,+12.99,1
23,San Diego St.,MWC,21-7,+17.68,104.5,155,86.9,2,66.0,260,+.020,134,+5.84,72
24,Loyola Chicago,MVC,25-7,+17.60,111.3,48,93.7,23,65.0,306,+.016,145,+3.38,101
25,Murray St.,OVC,30-2,+16.44,112.0,34,95.6,37,66.2,250,+.075,42,-3.42,234
26,Ohio St.,B10,19-10,+16.33,117.2,11,100.8,121,65.3,294,+.001,179,+9.78,18
27,Boise St.,MWC,24-7,+16.29,109.0,80,92.7,17,64.9,310,+.003,173,+5.58,78
28,Memphis,Amer,19-9,+16.29,111.2,51,94.9,31,70.9,29,-.039,275,+6.36,63
29,Virginia Tech,ACC,19-12,+16.19,113.1,28,96.9,53,63.1,345,-.087,337,+5.53,79
30,Wisconsin,B10,24-6,+16.03,111.3,47,95.3,34,66.9,208,+.132,8,+10.16,16
31,Michigan,B10,17-13,+16.00,114.9,18,98.9,83,66.5,228,-.013,204,+11.91,3
32,North Carolina,ACC,23-8,+15.91,114.6,21,98.7,80,70.5,42,+.088,31,+6.96,54
33,Colorado St.,MWC,24-4,+15.88,115.1,17,99.2,90,66.0,259,+.142,4,+4.82,85
34,Wake Forest,ACC,23-8,+15.83,112.8,29,96.9,54,70.3,47,+.002,177,+3.26,105
35,Seton Hall,BE,20-9,+15.76,110.3,64,94.5,28,68.2,121,+.006,163,+8.99,29
36,Providence,BE,24-4,+15.63,113.2,27,97.6,64,65.3,289,+.172,1,+7.05,53
37,Oklahoma,B12,17-14,+15.15,110.8,56,95.6,40,65.2,296,-.041,278,+11.30,8
38,Oklahoma St.,B12,15-15,+15.02,104.0,172,88.9,7,68.0,135,-.074,326,+11.73,5
39,Iowa St.,B12,20-11,+14.91,105.6,138,90.7,10,66.4,239,+.024,123,+9.70,19
40,USC,P12,25-6,+14.80,111.8,36,97.0,57,66.5,233,+.076,38,+4.81,86
41,Marquette,BE,19-11,+14.70,110.5,62,95.8,44,71.1,27,+.004,170,+9.34,24
42,TCU,B12,19-11,+14.68,108.5,84,93.9,24,66.3,241,+.029,112,+10.14,17
43,Michigan St.,B10,20-11,+14.55,111.6,39,97.0,56,68.0,137,+.047,77,+10.51,11
44,Indiana,B10,18-12,+14.15,107.4,101,93.2,20,67.4,183,-.055,299,+7.18,52
45,Davidson,A10,25-5,+13.93,117.5,10,103.5,171,64.8,319,+.018,142,+0.99,129
46,Dayton,A10,22-9,+13.93,109.6,70,95.7,43,63.4,341,-.022,231,+1.27,126
47,Notre Dame,ACC,22-9,+13.86,111.8,37,97.9,70,65.9,262,+.027,115,+5.92,70
48,North Texas,CUSA,23-5,+13.85,107.0,108,93.2,19,59.8,357,+.025,118,+0.50,140
49,BYU,WCC,22-10,+13.61,110.7,57,97.1,58,68.1,122,+.024,126,+6.03,67
50,Mississippi St.,SEC,17-14,+13.61,110.5,63,96.9,52,65.9,265,-.077,328,+7.69,43
51,Xavier,BE,18-12,+13.55,111.3,45,97.8,67,68.3,114,-.024,235,+8.73,32
52,UAB,CUSA,24-7,+13.49,112.1,33,98.6,79,69.1,90,-.059,309,-1.83,196
53,Utah St.,MWC,17-14,+13.46,111.2,50,97.8,66,66.9,206,-.118,355,+5.62,76
54,Florida,SEC,19-12,+13.42,111.9,35,98.5,77,65.1,302,-.010,199,+7.63,45
55,Washington St.,P12,18-13,+13.29,109.0,81,95.7,41,66.3,245,-.108,349,+4.02,94
56,Wyoming,MWC,24-7,+13.03,111.6,38,98.6,78,66.2,251,+.071,45,+3.98,95
57,Texas A&M,SEC,20-11,+12.84,109.2,75,96.4,47,67.0,202,-.022,229,+6.09,66
58,SMU,Amer,22-7,+12.84,110.6,59,97.8,68,68.4,112,+.070,47,+3.30,102
59,Miami FL,ACC,22-9,+12.79,115.1,16,102.3,149,68.1,129,+.075,41,+6.54,58
60,Kansas St.,B12,14-16,+12.52,110.2,65,97.6,65,66.9,209,-.084,334,+11.71,6
61,Saint Louis,A10,21-10,+12.47,111.5,41,99.0,88,68.1,124,-.030,251,+3.27,104
62,Fresno St.,MWC,18-12,+12.46,106.2,127,93.7,22,61.1,356,-.083,333,+3.45,100
63,VCU,A10,21-8,+12.43,100.1,245,87.7,4,68.8,98,+.078,34,+5.20,81
64,Missouri St.,MVC,23-10,+12.18,114.0,25,101.9,140,67.2,192,-.045,283,+0.96,130
65,St. John's,BE,16-14,+11.76,109.9,68,98.2,72,74.1,1,-.090,341,+6.39,62
66,Vermont,AE,26-5,+11.63,110.9,53,99.3,95,65.6,273,-.019,217,-6.79,319
67,Towson,CAA,25-7,+11.62,111.4,42,99.8,107,64.8,317,-.012,202,-2.77,219
