Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,7-1,+31.25,120.8,1,89.6,10,71.9,37,-.041,249,-1.28,224
2,Purdue,B10,8-0,+29.03,120.4,2,91.4,27,69.0,160,+.085,64,+4.24,91
3,Baylor,B12,7-0,+27.20,116.3,6,89.1,6,69.3,144,+.023,152,-2.27,248
4,Kansas,B12,6-1,+26.51,118.3,3,91.8,34,71.6,46,-.078,290,+5.70,71
5,Houston,Amer,7-1,+26.49,113.9,10,87.4,1,66.6,280,-.037,244,+1.03,157
6,Villanova,BE,5-2,+24.54,118.0,4,93.4,45,63.6,345,-.088,303,+7.20,51
7,Duke,ACC,7-1,+24.07,114.0,9,89.9,14,70.9,73,+.002,183,+2.13,129
8,UCLA,P12,7-1,+23.83,114.4,7,90.6,21,69.4,139,+.056,100,+2.16,127
9,USC,P12,7-0,+22.45,112.0,19,89.5,9,68.2,195,+.034,132,-0.91,213
10,Texas,B12,6-1,+21.77,112.8,17,91.0,24,63.4,349,-.025,225,-9.95,348
11,Tennessee,SEC,5-1,+21.70,111.4,24,89.7,12,70.2,92,+.030,139,-3.13,262
12,Alabama,SEC,6-1,+21.65,113.3,11,91.6,30,72.8,24,-.020,216,+3.81,99
13,Kentucky,SEC,6-1,+21.59,113.0,15,91.4,28,69.7,123,-.082,295,-9.90,346
14,Florida,SEC,6-1,+21.36,111.2,25,89.9,13,69.3,143,+.003,182,+4.02,95
15,LSU,SEC,8-0,+21.29,109.9,37,88.6,3,70.4,88,+.069,84,-0.33,195
16,Illinois,B10,6-2,+21.20,112.0,21,90.8,22,69.2,152,+.003,181,+1.37,144
17,Texas Tech,B12,6-1,+21.09,111.6,22,90.5,20,68.1,206,-.059,271,-13.71,356
18,Michigan,B10,4-3,+20.97,111.1,27,90.1,16,66.4,288,+.004,180,+7.38,48
19,Auburn,SEC,6-1,+20.95,112.0,18,91.1,26,71.4,50,-.046,253,+6.19,65
20,Arizona,P12,6-0,+20.82,110.7,28,89.9,15,72.8,25,+.044,113,-5.33,296
21,Iowa,B10,7-1,+20.64,117.1,5,96.4,77,72.2,30,-.026,227,-8.38,337
22,Ohio St.,B10,5-2,+20.28,114.1,8,93.8,50,67.1,255,+.030,142,+9.46,17
23,Michigan St.,B10,6-2,+19.92,107.7,61,87.7,2,70.3,91,+.078,74,+12.49,10
24,Virginia Tech,ACC,6-2,+19.88,110.1,35,90.3,17,64.8,335,-.104,314,+1.33,146
25,Arkansas,SEC,7-0,+19.84,110.6,30,90.8,23,73.0,17,+.040,120,-3.21,266
26,BYU,WCC,6-1,+18.89,110.5,32,91.7,31,68.1,207,+.011,171,+5.40,72
27,Connecticut,BE,7-1,+18.85,111.2,26,92.3,36,69.5,134,+.022,155,-8.18,336
28,Wisconsin,B10,6-1,+18.15,107.8,60,89.6,11,65.6,317,+.081,71,+6.94,54
29,Memphis,Amer,5-2,+17.74,108.1,54,90.4,19,73.6,11,-.002,190,+1.27,147
30,Loyola Chicago,MVC,6-2,+17.65,112.0,20,94.3,53,65.9,306,-.060,272,-3.99,279
31,Indiana,B10,6-1,+17.38,108.4,52,91.0,25,69.8,114,+.012,169,-4.33,284
32,Florida St.,ACC,5-2,+17.21,109.5,40,92.2,35,69.0,161,+.106,45,+6.32,60
33,Seton Hall,BE,6-1,+16.88,108.6,51,91.7,32,71.3,55,+.028,145,-0.26,193
34,Saint Mary's,WCC,8-1,+16.82,105.9,86,89.1,5,65.2,328,+.029,144,+3.10,115
35,Xavier,BE,6-1,+16.81,109.4,41,92.6,38,69.2,153,+.108,43,+0.25,176
36,San Francisco,WCC,8-0,+16.43,109.0,46,92.6,39,67.7,228,+.104,48,-3.09,260
37,North Carolina,ACC,5-2,+15.98,113.1,14,97.1,91,70.8,78,+.026,148,+3.98,97
38,Oklahoma,B12,7-1,+15.55,107.1,69,91.5,29,67.8,217,+.055,101,-1.98,245
39,Louisville,ACC,5-2,+15.28,105.5,92,90.3,18,70.1,98,-.002,191,+4.11,94
40,St. Bonaventure,A10,6-1,+15.27,110.5,33,95.2,63,66.9,265,+.077,75,-2.02,246
41,Northwestern,B10,5-2,+15.04,109.5,39,94.5,56,67.4,239,-.128,335,-7.60,329
42,Mississippi St.,SEC,6-1,+15.01,108.9,47,93.9,51,65.8,310,+.007,175,-3.68,273
43,San Diego St.,MWC,5-2,+14.94,104.2,114,89.3,7,65.9,304,+.066,91,+2.89,116
44,Oklahoma St.,B12,6-2,+14.78,104.1,117,89.3,8,69.3,147,-.016,211,-1.82,237
45,Colorado St.,MWC,8-0,+13.96,112.9,16,98.9,121,69.7,124,+.037,127,-6.59,316
46,Maryland,B10,5-3,+13.85,106.9,78,93.0,42,69.0,162,-.005,197,+1.78,135
47,West Virginia,B12,6-1,+13.81,108.7,50,94.9,60,66.9,269,+.067,87,-1.15,220
48,Washington St.,P12,6-1,+13.74,107.1,72,93.4,44,67.8,218,+.010,172,-6.25,312
49,Oregon,P12,5-3,+13.67,110.7,29,97.0,89,66.1,297,+.047,108,+6.03,67
50,UAB,CUSA,6-2,+13.65,107.2,67,93.5,47,70.5,86,-.112,321,-2.52,251
51,Clemson,ACC,5-3,+13.33,108.2,53,94.9,59,66.5,283,-.108,317,-0.21,192
52,Wichita St.,Amer,6-1,+13.21,104.9,102,91.7,33,68.5,180,+.035,131,+5.29,77
53,Virginia,ACC,6-3,+13.11,106.8,80,93.7,48,59.0,358,+.000,187,-0.76,210
54,Notre Dame,ACC,3-4,+13.11,111.5,23,98.4,113,67.6,231,-.117,326,+7.14,52
55,UCF,Amer,4-2,+11.99,107.8,59,95.8,71,67.9,212,+.025,151,+3.53,103
56,Colorado,P12,6-2,+11.95,109.1,45,97.1,90,66.8,272,+.092,58,-2.44,249
57,Belmont,OVC,6-3,+11.78,109.8,38,98.0,106,71.1,64,+.038,125,+4.22,92
58,Providence,BE,7-1,+11.64,108.9,48,97.2,93,67.2,252,+.190,11,+3.74,100
59,Utah St.,MWC,6-2,+11.61,107.1,73,95.5,66,67.9,215,-.070,282,+2.85,117
60,Syracuse,ACC,4-3,+11.41,113.1,13,101.7,183,70.5,85,+.039,123,+4.27,90
61,Texas A&M,SEC,7-1,+11.36,104.2,116,92.8,40,67.1,259,+.074,78,-5.69,302
62,Creighton,BE,7-1,+11.24,107.6,64,96.4,76,68.3,194,+.120,37,-4.79,288
63,Drake,MVC,4-3,+11.18,108.0,57,96.8,82,67.5,234,-.129,338,+4.55,85
64,Vanderbilt,SEC,5-1,+11.16,105.6,91,94.4,54,68.1,202,-.004,195,-8.85,339
65,Richmond,A10,4-4,+11.14,110.6,31,99.5,132,68.4,185,-.083,296,+6.29,63
66,St. John's,BE,5-2,+11.10,108.1,56,97.0,86,72.6,27,+.021,158,-9.53,342
67,N.C. State,ACC,6-1,+10.92,107.9,58,97.0,87,68.3,193,+.039,121,-3.92,277
68,Mississippi,SEC,5-2,+10.78,103.3,125,92.5,37,66.9,266,-.088,302,-11.58,353
69,Davidson,A10,5-2,+10.55,109.3,42,98.8,116,66.0,300,-.048,258,+0.00,184
70,Georgia Tech,ACC,5-2,+10.45,106.7,81,96.3,75,69.2,150,-.058,270,-5.92,305
71,Kansas St.,B12,4-2,+10.37,104.8,106,94.4,55,67.4,238,-.084,297,-8.89,340
72,Cincinnati,Amer,6-2,+10.36,103.2,128,92.8,41,67.5,235,-.051,261,-0.52,205
73,Nevada,MWC,4-4,+10.31,109.2,44,98.9,119,72.2,31,-.024,222,+3.26,109
74,Rhode Island,A10,6-2,+10.29,105.9,88,95.6,68,66.9,264,-.031,233,+0.02,183
75,Utah,P12,5-2,+10.28,107.1,71,96.8,81,68.7,174,+.023,153,+0.17,180
76,Missouri St.,MVC,4-3,+10.23,110.4,34,100.1,143,67.7,224,-.213,355,-7.15,325
77,South Dakota St.,Sum,8-2,+10.17,113.2,12,103.0,217,73.1,15,+.055,102,+1.56,139
78,Marquette,BE,7-1,+10.06,104.8,104,94.7,57,74.5,3,+.149,20,+0.25,175
79,Iowa St.,B12,7-0,+9.96,103.5,123,93.5,46,69.7,122,+.060,96,-8.96,341
80,Boise St.,MWC,4-4,+9.79,102.9,136,93.1,43,66.1,298,-.121,330,+3.86,98
81,TCU,B12,6-1,+9.56,105.1,96,95.5,67,66.5,286,+.091,59,-8.52,338
82,Santa Clara,WCC,6-2,+9.50,106.9,75,97.4,96,70.0,105,-.060,275,-0.18,190
83,Buffalo,MAC,4-2,+9.33,110.0,36,100.7,162,72.9,22,-.056,267,+3.22,112
84,Saint Louis,A10,7-1,+9.26,107.1,70,97.8,102,70.2,94,+.080,72,-3.41,270
85,SMU,Amer,6-3,+9.20,108.1,55,98.9,120,69.1,155,-.016,212,-6.84,321
86,Penn St.,B10,4-3,+9.15,105.6,90,96.5,79,63.1,352,-.014,208,-1.12,218
87,Butler,BE,5-3,+9.08,104.2,115,95.1,62,63.9,341,-.023,220,-1.18,221
88,Stanford,P12,4-3,+9.04,105.1,95,96.1,73,68.3,188,+.085,65,+1.54,140
89,Wake Forest,ACC,7-1,+8.76,105.3,94,96.5,80,71.1,61,+.067,88,-7.44,328
90,UC Irvine,BW,5-1,+8.36,102.5,148,94.1,52,66.6,282,+.067,89,+5.29,76
91,Louisiana Tech,CUSA,5-2,+8.23,107.6,62,99.4,131,69.7,119,+.071,80,-3.14,264
92,VCU,A10,3-4,+8.17,96.8,257,88.6,4,66.8,273,-.036,242,+9.21,23
93,Weber St.,BSky,7-0,+7.83,105.0,100,97.2,92,70.2,93,+.017,165,-6.45,314
94,Murray St.,OVC,6-1,+7.76,104.7,107,96.9,84,66.9,268,-.015,209,-2.99,259
95,Vermont,AE,6-3,+7.42,102.3,152,94.9,58,65.7,312,-.046,254,+2.14,128
96,Rutgers,B10,4-4,+7.40,102.8,139,95.5,65,66.1,299,-.003,193,-0.33,196
97,Nebraska,B10,5-3,+7.27,104.6,110,97.3,94,71.1,65,-.125,334,-7.03,323
98,Minnesota,B10,6-0,+7.22,100.9,183,93.7,49,67.8,220,+.129,34,-4.28,282
99,Ohio,MAC,5-2,+7.18,106.2,84,99.0,122,68.1,200,+.094,56,+5.78,69
100,Miami FL,ACC,5-3,+7.13,106.9,77,99.7,136,69.8,117,+.132,29,+3.73,101
101,Arizona St.,P12,2-6,+6.99,103.2,129,96.2,74,68.3,191,-.095,310,+7.26,50
102,Dayton,A10,5-3,+6.96,104.6,108,97.6,97,64.1,338,+.004,179,-4.28,283
