Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,23-2,+33.46,122.6,2,89.1,6,73.3,4,-.042,275,+0.57,141
2,Kentucky,SEC,22-5,+28.06,120.7,3,92.7,21,68.3,133,-.033,261,+7.42,39
3,Arizona,P12,24-2,+27.95,118.3,7,90.3,8,72.9,9,+.035,109,+4.81,81
4,Baylor,B12,23-5,+26.59,117.8,8,91.2,14,67.9,147,+.018,140,+9.71,15
5,Kansas,B12,22-4,+26.11,120.4,4,94.3,28,69.4,84,+.036,105,+11.51,3
6,Auburn,SEC,24-3,+25.20,115.6,16,90.4,10,70.3,55,-.022,232,+8.03,29
7,Houston,Amer,22-4,+25.18,116.5,14,91.3,16,64.8,317,-.010,204,+3.24,96
8,Duke,ACC,23-4,+24.83,117.7,10,92.9,22,68.1,142,-.039,270,+4.63,82
9,UCLA,P12,20-5,+24.81,115.6,15,90.8,13,66.3,246,-.032,257,+7.33,41
10,Texas Tech,B12,21-6,+24.78,111.5,40,86.8,2,67.1,201,+.002,172,+8.66,23
11,Villanova,BE,21-6,+24.63,118.9,6,94.3,27,62.9,347,+.034,112,+10.07,12
12,Tennessee,SEC,19-7,+24.13,111.7,38,87.5,4,67.9,152,+.007,164,+11.37,4
13,Purdue,B10,24-4,+23.85,124.1,1,100.2,115,66.6,229,+.061,64,+7.45,36
14,Texas,B12,19-8,+21.51,111.9,35,90.4,9,63.4,343,-.027,246,+7.65,32
15,Illinois,B10,19-7,+20.48,114.2,20,93.7,24,67.4,192,+.035,107,+10.00,13
16,Iowa,B10,18-8,+20.07,119.6,5,99.6,99,70.4,48,-.071,319,+5.53,66
17,LSU,SEC,19-8,+19.54,106.9,106,87.3,3,69.6,74,-.025,241,+8.13,27
18,Connecticut,BE,19-7,+19.54,113.3,27,93.8,25,66.1,253,-.030,251,+6.58,48
19,Arkansas,SEC,21-6,+18.80,109.4,71,90.6,12,71.3,25,+.007,165,+5.48,67
20,Alabama,SEC,17-10,+18.78,117.6,11,98.8,81,71.9,17,-.011,206,+13.21,1
21,Ohio St.,B10,17-7,+18.73,117.8,9,99.1,88,65.4,294,+.009,163,+9.36,18
22,Saint Mary's,WCC,22-6,+18.64,109.9,65,91.3,15,64.2,334,+.027,127,+5.08,74
23,San Diego St.,MWC,17-6,+17.49,103.4,174,85.9,1,65.8,275,+.012,157,+5.05,76
24,San Francisco,WCC,22-7,+17.38,110.3,61,92.9,23,69.3,88,-.032,259,+3.46,92
25,Wisconsin,B10,21-5,+16.49,111.4,45,94.9,33,67.6,176,+.138,7,+10.10,10
26,Boise St.,MWC,21-6,+16.37,106.8,108,90.5,11,65.3,302,-.002,181,+4.86,80
27,Michigan St.,B10,18-8,+16.21,113.0,28,96.8,57,67.9,151,+.027,128,+9.01,21
28,USC,P12,23-4,+16.00,111.8,37,95.8,43,66.7,226,+.049,85,+3.16,98
29,Murray St.,OVC,26-2,+16.00,111.9,34,95.9,44,66.6,233,+.063,62,-4.07,266
30,Iowa St.,B12,18-9,+15.98,105.6,133,89.6,7,66.4,239,+.011,161,+8.45,25
31,Wake Forest,ACC,21-7,+15.66,111.3,46,95.7,41,70.4,52,+.012,156,+3.50,91
32,Michigan,B10,14-11,+15.63,113.9,22,98.2,73,66.1,258,-.018,222,+11.54,2
33,Virginia Tech,ACC,16-11,+15.54,113.7,23,98.2,72,63.4,342,-.104,345,+5.05,77
34,Loyola Chicago,MVC,21-6,+15.47,111.5,42,96.0,47,64.7,319,+.019,137,+2.88,104
35,Marquette,BE,17-10,+15.44,111.5,43,96.0,48,70.7,41,-.004,183,+9.88,14
36,Seton Hall,BE,16-9,+15.27,109.9,66,94.6,31,69.0,97,-.025,240,+9.66,16
37,Xavier,BE,17-9,+15.20,111.2,47,96.0,49,68.8,102,-.006,195,+8.51,24
38,Mississippi St.,SEC,16-11,+14.93,112.1,32,97.1,62,65.9,269,-.065,314,+6.68,46
39,Colorado St.,MWC,21-4,+14.89,115.0,17,100.1,112,66.6,230,+.132,9,+3.93,87
40,North Texas,CUSA,20-4,+14.87,107.5,97,92.6,20,59.4,358,+.049,86,+1.80,117
41,Oklahoma,B12,14-13,+14.86,111.1,50,96.2,52,65.5,286,-.084,330,+10.64,9
42,Memphis,Amer,15-9,+14.53,109.6,70,95.1,36,71.3,27,-.049,289,+6.94,43
43,North Carolina,ACC,20-8,+14.34,113.4,26,99.1,89,70.8,39,+.078,42,+6.31,55
44,Washington St.,P12,14-12,+14.28,106.7,110,92.4,19,66.3,247,-.145,358,+4.89,79
45,Dayton,A10,19-8,+14.10,109.1,76,95.0,34,63.8,340,-.025,238,+1.19,128
46,Providence,BE,22-3,+14.09,111.5,41,97.5,67,65.7,277,+.207,1,+6.15,57
47,UAB,CUSA,20-7,+13.96,112.3,31,98.3,75,69.5,79,-.086,331,-1.30,184
48,Wyoming,MWC,22-4,+13.92,113.5,25,99.6,101,66.3,244,+.111,16,+2.51,108
49,Indiana,B10,16-10,+13.91,106.2,117,92.3,18,67.6,174,-.043,279,+6.38,54
50,Oklahoma St.,B12,13-14,+13.61,105.4,140,91.7,17,68.6,113,-.082,328,+10.94,7
51,Florida,SEC,17-10,+13.40,109.7,68,96.3,53,65.5,288,-.006,191,+6.63,47
52,BYU,WCC,19-9,+13.36,110.8,56,97.4,66,68.5,120,+.038,100,+7.39,40
53,Utah St.,MWC,15-13,+13.24,111.9,36,98.6,79,67.2,198,-.119,349,+6.41,52
54,TCU,B12,17-8,+13.16,107.3,103,94.1,26,66.4,238,+.056,73,+7.23,42
55,Davidson,A10,22-4,+13.09,117.1,12,104.0,190,64.6,321,+.033,114,+1.25,125
56,Kansas St.,B12,14-12,+13.05,109.2,75,96.1,51,66.2,251,-.049,290,+10.10,11
57,SMU,Amer,19-6,+13.01,110.9,54,97.9,68,68.5,116,+.058,69,+2.89,103
58,Notre Dame,ACC,19-8,+12.43,111.0,51,98.6,78,65.7,278,+.054,74,+6.83,45
59,Saint Louis,A10,18-9,+12.39,110.7,57,98.3,74,68.5,114,-.040,271,+2.95,100
60,St. John's,BE,15-11,+11.97,109.9,64,98.0,69,73.6,3,-.059,304,+5.35,71
61,Missouri St.,MVC,20-9,+11.92,114.0,21,102.1,147,66.8,217,-.043,278,+0.91,135
62,Vermont,AE,22-5,+11.88,112.6,30,100.7,122,65.4,296,-.036,267,-5.36,301
63,Belmont,OVC,24-5,+11.71,111.1,48,99.4,94,69.4,82,+.076,45,-2.42,226
64,Creighton,BE,18-8,+11.69,106.2,116,94.5,29,67.4,190,+.105,21,+6.49,51
65,Fresno St.,MWC,16-10,+11.63,106.2,118,94.5,30,61.1,356,-.066,316,+2.93,102
66,Miami FL,ACC,19-8,+11.43,114.3,19,102.9,160,68.1,139,+.093,29,+6.22,56
67,Northwestern,B10,12-13,+11.32,108.3,87,97.0,60,68.0,146,-.137,355,+8.15,26
