Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,14-2,+31.61,123.5,2,91.9,16,74.4,3,-.057,287,-0.04,181
2,Baylor,B12,16-2,+28.52,119.0,6,90.5,11,68.7,153,-.005,197,+4.92,53
3,Villanova,BE,13-4,+27.74,118.5,7,90.8,13,62.0,355,+.016,157,+11.64,2
4,Purdue,B10,15-2,+27.13,123.9,1,96.8,65,68.0,189,+.016,155,+4.36,61
5,Kentucky,SEC,14-3,+27.05,120.6,4,93.5,27,69.5,114,-.091,320,-0.36,194
6,Houston,Amer,16-2,+26.45,118.0,8,91.5,14,66.2,294,+.001,177,+1.87,117
7,Kansas,B12,15-2,+26.38,120.3,5,93.9,33,70.1,80,+.000,179,+7.49,19
8,Arizona,P12,14-1,+26.21,115.9,14,89.7,9,74.5,2,+.007,171,+1.15,139
9,Auburn,SEC,16-1,+26.08,115.7,16,89.7,8,71.2,49,-.000,184,+7.72,17
10,LSU,SEC,15-2,+24.50,106.6,104,82.1,1,70.2,76,+.047,106,+6.00,39
11,Duke,ACC,14-3,+24.26,117.2,9,92.9,22,69.5,115,-.062,291,+1.85,119
12,Illinois,B10,13-4,+23.67,116.3,11,92.7,20,68.0,186,-.004,194,+6.89,27
13,UCLA,P12,11-2,+23.05,115.2,18,92.2,19,68.9,144,+.014,163,+3.64,73
14,Texas Tech,B12,14-4,+22.17,109.1,64,87.0,2,66.1,298,-.015,215,+1.72,122
15,Tennessee,SEC,12-5,+21.63,109.8,55,88.2,5,70.0,88,-.005,196,+8.22,13
16,Alabama,SEC,11-6,+21.02,117.0,10,96.0,53,72.2,26,-.062,290,+12.46,1
17,Texas,B12,13-5,+20.43,112.5,28,92.1,18,62.5,353,-.074,302,-0.56,199
18,Xavier,BE,13-3,+19.99,113.9,23,93.9,32,70.9,58,+.048,103,+6.16,35
19,Iowa,B10,13-4,+19.50,121.7,3,102.2,158,71.4,45,-.015,214,+2.14,111
20,Connecticut,BE,12-4,+19.21,112.9,26,93.7,28,67.6,220,-.047,270,+2.41,103
21,Loyola Chicago,MVC,14-2,+18.98,114.2,21,95.3,44,64.9,325,+.049,98,+1.25,136
22,BYU,WCC,15-4,+18.86,110.9,44,92.0,17,69.2,130,+.055,95,+8.64,10
23,Ohio St.,B10,12-4,+18.83,115.5,17,96.6,63,67.4,226,+.060,85,+9.22,6
24,Michigan St.,B10,14-3,+18.65,111.8,34,93.2,25,69.6,111,+.082,53,+7.23,21
25,Wisconsin,B10,15-2,+18.57,112.5,29,93.9,31,67.3,234,+.160,7,+10.16,4
26,USC,P12,14-2,+18.28,112.5,30,94.2,35,67.7,211,+.030,134,+1.65,126
27,Iowa St.,B12,14-4,+18.14,106.2,109,88.1,4,68.1,185,-.001,185,+5.39,46
28,Indiana,B10,13-4,+18.04,108.6,73,90.6,12,68.2,174,-.040,261,+1.60,128
29,Seton Hall,BE,11-5,+17.63,112.3,31,94.7,40,71.2,51,-.067,294,+8.84,7
30,Michigan,B10,8-7,+17.10,113.4,24,96.3,57,66.0,303,-.067,295,+8.71,8
31,Virginia Tech,ACC,9-7,+16.83,111.6,37,94.7,41,64.3,334,-.145,348,+4.64,57
32,Oklahoma,B12,12-6,+16.61,109.9,53,93.3,26,66.7,267,-.060,289,+5.26,48
33,San Diego St.,MWC,10-3,+16.55,105.2,129,88.7,6,66.6,275,+.056,91,+4.32,63
34,San Francisco,WCC,15-3,+16.41,109.5,58,93.1,24,69.6,109,-.019,225,+2.15,109
35,Saint Mary's,WCC,13-4,+16.32,106.1,111,89.8,10,65.3,318,+.016,156,+4.77,55
36,North Carolina,ACC,12-5,+15.98,114.0,22,98.0,81,71.2,52,+.048,104,+5.71,42
37,Florida,SEC,10-6,+15.82,110.6,48,94.7,42,68.4,167,-.073,300,+4.67,56
38,Arkansas,SEC,13-5,+15.66,111.3,39,95.6,49,72.6,16,-.019,222,+1.70,123
39,Colorado St.,MWC,13-1,+14.87,114.3,20,99.4,103,68.1,183,+.158,8,-0.18,188
40,Mississippi St.,SEC,12-4,+14.51,112.6,27,98.1,83,66.0,304,-.030,244,+0.34,167
41,Davidson,A10,15-2,+14.37,115.9,13,101.5,143,65.1,323,+.045,108,+1.86,118
42,Memphis,Amer,9-7,+14.16,110.0,52,95.8,50,72.8,13,-.105,330,+6.27,33
43,UAB,CUSA,15-4,+14.09,111.0,42,96.9,66,69.9,97,-.070,298,-3.56,299
44,Oklahoma St.,B12,9-7,+13.98,103.6,159,89.6,7,70.0,93,-.037,256,+8.54,11
45,Murray St.,OVC,15-2,+13.96,110.4,50,96.5,62,67.8,203,+.035,126,-1.03,223
46,West Virginia,B12,13-4,+13.87,106.7,102,92.8,21,68.0,191,+.112,26,+5.65,43
47,Marquette,BE,12-6,+13.66,109.1,66,95.5,45,71.5,40,+.036,122,+8.18,14
48,Wake Forest,ACC,14-4,+13.62,109.9,54,96.3,56,70.0,89,+.026,141,+1.45,132
49,Florida St.,ACC,11-5,+13.58,108.1,82,94.5,36,67.9,198,+.087,48,+7.18,22
50,Providence,BE,14-2,+13.54,109.1,65,95.6,48,66.5,282,+.219,1,+6.01,38
51,Boise St.,MWC,13-4,+13.48,105.2,132,91.7,15,66.6,273,-.028,239,+1.92,115
52,Oregon,P12,11-6,+13.44,113.1,25,99.7,105,66.7,270,+.049,99,+7.48,20
53,Washington St.,P12,10-7,+13.25,107.2,94,93.9,34,67.4,227,-.159,352,+0.81,152
54,Creighton,BE,10-5,+13.01,108.9,69,95.9,51,67.6,218,+.080,57,+6.89,26
55,Belmont,OVC,14-4,+12.57,111.4,38,98.9,97,70.0,87,+.078,58,+1.67,124
56,Fresno St.,MWC,13-4,+12.51,106.4,108,93.9,30,62.5,352,-.009,202,+0.09,177
57,Kansas St.,B12,10-7,+12.49,105.6,116,93.1,23,67.6,217,-.097,323,+4.52,59
58,Northwestern,B10,9-7,+12.47,110.9,45,98.4,88,68.9,142,-.156,351,+3.13,87
59,Miami FL,ACC,14-4,+12.13,114.5,19,102.3,162,68.9,143,+.148,10,+5.41,45
60,Texas A&M,SEC,15-2,+12.10,107.7,88,95.6,47,67.7,212,+.059,89,-2.64,281
61,Notre Dame,ACC,11-6,+12.08,111.2,40,99.1,98,66.2,291,+.020,151,+6.80,28
62,Wyoming,MWC,13-2,+11.93,110.7,46,98.8,94,66.8,263,+.111,27,+2.26,105
63,TCU,B12,12-2,+11.73,105.5,118,93.8,29,66.5,278,+.120,24,-0.61,206
64,Clemson,ACC,10-8,+11.25,110.6,47,99.3,101,68.0,187,-.082,312,+4.97,52
65,Utah St.,MWC,10-8,+11.18,109.5,59,98.4,86,68.2,176,-.113,335,+5.31,47
66,Penn St.,B10,8-7,+11.07,107.5,89,96.5,61,63.1,347,-.020,229,+8.16,15
67,SMU,Amer,13-4,+10.87,111.7,35,100.8,127,69.0,138,+.060,84,-0.36,193
68,Dayton,A10,12-6,+10.83,107.5,90,96.7,64,64.6,329,-.035,252,-0.27,190
69,Cincinnati,Amer,13-5,+10.65,105.7,115,95.0,43,67.0,248,-.010,203,-0.13,184
70,Rhode Island,A10,11-4,+10.64,107.0,98,96.4,59,66.5,280,-.028,241,+0.15,175
71,Missouri St.,MVC,13-6,+10.57,112.1,32,101.5,142,67.0,254,-.072,299,-1.39,234
72,North Texas,CUSA,11-4,+10.56,105.2,131,94.6,38,61.0,357,+.000,180,+3.95,68
73,Saint Louis,A10,11-5,+10.55,108.3,78,97.7,76,68.6,157,-.030,245,+3.14,86
74,Syracuse,ACC,9-9,+10.48,115.8,15,105.3,228,69.3,124,-.076,304,+6.48,32
75,Iona,MAAC,15-3,+10.48,107.8,86,97.3,73,71.3,46,+.065,77,+1.91,116
76,Louisiana Tech,CUSA,15-3,+10.38,109.2,63,98.8,95,68.8,149,+.094,40,-1.74,240
77,UCF,Amer,11-5,+10.35,108.5,75,98.2,84,68.6,155,+.029,136,+1.98,114
78,Vermont,AE,11-4,+10.20,107.9,85,97.7,74,66.4,284,-.015,213,+1.06,142
79,VCU,A10,10-6,+10.12,97.2,278,87.1,3,68.2,178,+.007,170,+5.19,50
80,Colorado,P12,12-4,+10.07,107.0,99,96.9,67,67.3,231,+.109,29,+1.02,144
81,Vanderbilt,SEC,10-7,+9.91,105.4,123,95.5,46,67.3,236,-.053,280,+3.53,76
82,St. Bonaventure,A10,10-4,+9.90,110.3,51,100.4,118,66.0,299,+.151,9,+3.36,79
83,Stanford,P12,10-5,+9.86,106.8,100,97.0,69,68.7,151,+.139,14,+6.59,30
84,Chattanooga,SC,14-4,+9.75,112.0,33,102.2,157,64.3,335,+.008,169,-0.16,186
85,Virginia,ACC,10-7,+9.63,106.1,113,96.5,60,59.2,358,-.006,201,+3.60,74
86,Santa Clara,WCC,11-6,+9.48,110.5,49,101.0,131,71.9,32,-.026,235,+0.93,148
87,Toledo,MAC,14-4,+9.39,109.6,57,100.2,114,70.0,91,+.041,112,-1.01,222
88,St. John's,BE,10-5,+9.20,109.0,67,99.8,108,73.6,6,-.016,219,-2.15,261
89,Ohio,MAC,14-2,+9.17,107.1,95,97.9,80,68.0,188,+.115,25,-2.51,275
90,Minnesota,B10,10-5,+9.04,106.8,101,97.7,77,66.5,279,+.068,73,+6.04,37
91,Wichita St.,Amer,9-7,+8.88,103.5,162,94.7,39,67.8,200,-.043,265,+3.78,72
92,Towson,CAA,13-5,+8.72,111.0,43,102.2,160,65.3,319,-.039,259,-1.54,236
93,Rutgers,B10,10-6,+8.48,104.6,142,96.1,54,67.0,251,+.028,137,+1.46,131
94,New Mexico St.,WAC,15-2,+8.43,108.8,72,100.3,117,67.5,224,+.174,2,+0.88,150
95,South Dakota St.,Sum,15-4,+8.34,116.2,12,107.9,285,71.6,37,+.065,78,-1.25,229
96,Maryland,B10,9-9,+8.34,106.5,106,98.1,82,67.8,202,-.013,209,+6.61,29
97,Drake,MVC,13-5,+8.31,108.1,81,99.8,110,66.2,292,+.001,178,-1.87,245
98,Oakland,Horz,13-4,+7.96,106.6,103,98.7,92,69.0,141,+.095,39,+2.59,98
99,Grand Canyon,WAC,14-2,+7.92,106.5,105,98.5,90,65.6,314,+.034,129,-7.58,353
100,Richmond,A10,11-7,+7.87,109.3,61,101.4,139,69.1,135,+.004,175,+3.22,83
101,Wofford,SC,11-7,+7.79,108.9,71,101.1,134,65.9,309,-.126,340,-0.86,217
102,Northern Iowa,MVC,9-7,+7.40,108.6,74,101.2,136,68.6,156,-.075,303,+3.51,77
103,Louisville,ACC,10-7,+7.36,103.5,161,96.2,55,69.2,128,+.039,116,+4.53,58
104,Liberty,ASun,13-6,+7.35,108.1,83,100.7,124,65.2,320,-.034,250,-2.01,252
105,DePaul,BE,10-6,+7.05,107.9,84,100.8,128,71.5,41,-.000,182,+2.54,99
106,N.C. State,ACC,9-9,+6.71,111.0,41,104.3,196,67.6,216,-.048,272,+4.06,66
107,Buffalo,MAC,9-6,+6.39,109.5,60,103.1,172,72.5,19,-.080,309,+0.98,147
108,UC Irvine,BW,6-5,+6.21,102.2,188,96.0,52,65.8,310,-.055,286,+8.43,12
109,Furman,SC,12-7,+5.99,109.8,56,103.8,184,67.2,237,-.027,236,+0.54,158
110,Nevada,MWC,8-7,+5.88,107.1,96,101.2,137,72.5,18,+.036,124,+3.79,71
111,Utah,P12,8-10,+5.78,108.4,76,102.7,167,67.7,209,-.092,321,+5.11,51
112,California,P12,9-9,+5.76,102.7,179,96.9,68,64.4,331,-.057,288,+3.27,80
113,Western Kentucky,CUSA,10-7,+5.71,106.2,110,100.5,120,70.5,71,-.029,242,+0.49,161
114,South Carolina,SEC,10-7,+5.70,100.3,225,94.6,37,71.1,54,+.082,55,+6.48,31
115,UNLV,MWC,10-7,+5.58,104.9,136,99.3,102,68.2,177,-.005,198,+1.51,130
116,Wagner,NEC,10-2,+5.04,104.8,139,99.8,109,68.2,175,+.099,36,-4.85,320
117,Oral Roberts,Sum,12-6,+4.39,108.4,77,104.0,191,71.6,38,-.024,233,-0.71,212
118,Mississippi,SEC,9-8,+4.02,101.9,193,97.9,79,66.7,268,-.012,208,+1.30,135
119,Hofstra,CAA,11-7,+4.00,109.0,68,105.0,218,69.3,125,+.030,135,+4.08,65
120,Loyola Marymount,WCC,8-7,+4.00,104.8,138,100.9,129,68.2,173,+.043,110,+2.76,92
121,Bradley,MVC,8-10,+3.94,103.2,167,99.3,100,68.2,180,-.179,355,+1.01,146
122,Arizona St.,P12,6-9,+3.79,100.1,226,96.4,58,68.4,162,+.063,79,+8.69,9
123,Jacksonville St.,ASun,11-6,+3.78,105.6,117,101.8,149,66.3,286,-.035,251,-1.91,248
124,Utah Valley,WAC,11-6,+3.76,104.8,140,101.0,130,66.1,297,-.033,248,-0.17,187
125,Navy,Pat,12-5,+3.65,101.3,205,97.7,75,66.2,293,+.073,66,-1.32,232
126,Monmouth,MAAC,10-6,+3.64,103.1,171,99.4,104,68.7,152,+.056,92,+3.06,88
127,Georgia Tech,ACC,7-9,+3.62,102.3,187,98.7,91,68.2,172,-.018,221,+3.82,70
128,George Mason,A10,7-7,+3.56,105.3,126,101.7,147,66.3,285,-.142,347,-0.59,202
129,Temple,Amer,10-6,+3.46,103.9,155,100.5,121,65.9,307,+.093,42,+2.23,107
130,Butler,BE,9-8,+3.37,101.7,199,98.3,85,63.5,344,+.075,62,+9.31,5
