Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Baylor,B12,14-0,+30.40,119.7,5,89.3,7,70.1,106,+.038,110,+0.21,175
2,Gonzaga,WCC,11-2,+29.99,121.0,2,91.0,13,72.8,20,-.058,284,-1.92,249
3,Houston,Amer,14-2,+27.26,118.3,6,91.0,14,66.3,293,-.021,216,+1.82,131
4,Kansas,B12,12-1,+26.90,119.8,4,92.9,26,71.8,46,-.026,225,+4.23,58
5,Villanova,BE,11-4,+26.04,117.8,7,91.8,19,62.6,352,+.003,181,+11.64,5
6,Purdue,B10,13-2,+25.93,122.8,1,96.9,67,68.3,197,+.007,166,+3.55,75
7,Duke,ACC,12-1,+25.15,117.0,8,91.9,20,70.7,78,-.004,187,-1.77,246
8,Arizona,P12,12-1,+25.06,116.2,11,91.2,16,74.6,3,+.006,172,+0.74,154
9,Auburn,SEC,13-1,+24.69,113.5,22,88.8,6,71.2,70,-.022,217,+5.65,33
10,Kentucky,SEC,11-3,+24.67,115.8,14,91.1,15,69.8,120,-.116,335,-3.08,287
11,Illinois,B10,11-3,+23.87,116.5,10,92.7,25,68.8,170,+.006,169,+5.19,42
12,UCLA,P12,9-1,+23.80,116.0,12,92.2,22,69.2,156,+.056,89,+1.78,132
13,LSU,SEC,13-1,+23.74,107.3,86,83.6,1,71.6,54,+.058,88,+2.81,94
14,Tennessee,SEC,10-3,+23.16,109.5,49,86.4,2,70.6,86,-.019,213,+4.31,56
15,Alabama,SEC,11-3,+22.46,116.6,9,94.2,40,72.2,33,+.020,147,+11.23,7
16,USC,P12,13-0,+21.64,113.2,23,91.5,17,67.4,249,+.059,85,+0.95,152
17,Texas,B12,12-3,+21.21,111.4,37,90.2,10,62.5,354,-.033,239,-4.85,322
18,Michigan St.,B10,13-2,+20.59,112.6,28,92.0,21,70.2,95,+.106,40,+7.89,17
19,Ohio St.,B10,9-3,+19.98,115.2,17,95.2,49,67.4,248,+.055,91,+10.50,9
20,Xavier,BE,12-2,+19.97,114.1,20,94.1,39,71.3,65,+.071,72,+4.29,57
21,Texas Tech,B12,10-3,+19.96,108.7,67,88.7,5,66.3,298,-.053,277,-6.96,350
22,Loyola Chicago,MVC,10-2,+19.42,115.5,15,96.1,59,65.3,322,+.017,153,+2.81,95
23,Connecticut,BE,10-4,+19.36,112.9,25,93.5,34,67.6,233,-.073,306,+2.66,98
24,Indiana,B10,11-3,+18.55,107.9,77,89.3,8,69.2,159,-.045,262,+0.02,186
25,Iowa,B10,11-4,+18.38,120.4,3,102.0,159,71.6,53,-.041,258,-0.11,192
26,Seton Hall,BE,11-3,+18.36,111.6,33,93.2,28,71.3,64,+.003,180,+7.87,18
27,BYU,WCC,13-3,+18.31,111.4,36,93.1,27,69.8,119,-.012,201,+5.55,36
28,Michigan,B10,7-6,+17.92,113.1,24,95.2,48,66.9,273,-.070,303,+7.93,16
29,North Carolina,ACC,11-4,+17.83,115.3,16,97.4,75,71.3,60,+.027,129,+5.74,31
30,Wisconsin,B10,12-2,+17.65,111.1,38,93.4,30,66.6,288,+.145,15,+8.99,12
31,Virginia Tech,ACC,8-6,+17.56,111.0,39,93.4,31,64.3,334,-.146,347,+4.04,62
32,Saint Mary's,WCC,12-3,+16.43,107.1,91,90.6,12,66.1,304,+.032,121,+3.96,66
33,Florida,SEC,9-4,+16.34,109.9,46,93.6,35,69.4,147,-.055,281,+1.08,144
34,Memphis,Amer,8-5,+16.26,110.3,43,94.0,38,73.5,12,-.087,318,+5.65,34
35,San Francisco,WCC,13-2,+16.11,108.6,68,92.5,23,68.9,168,+.022,139,+1.85,129
36,Iowa St.,B12,13-1,+15.92,103.3,161,87.4,4,68.3,195,+.022,141,-2.79,277
37,Oklahoma,B12,11-3,+15.90,109.4,52,93.5,33,67.8,218,-.005,191,-0.05,188
38,Mississippi St.,SEC,10-3,+15.62,112.0,29,96.4,65,65.2,324,-.048,267,-0.43,210
39,Colorado St.,MWC,11-0,+15.46,114.8,18,99.3,103,68.9,166,+.050,96,-2.35,266
40,San Diego St.,MWC,9-3,+14.87,104.3,139,89.4,9,66.8,280,+.070,74,+4.20,59
41,West Virginia,B12,12-2,+14.63,107.2,88,92.6,24,67.9,217,+.098,41,+2.09,124
42,Clemson,ACC,10-5,+14.63,111.9,30,97.3,73,67.7,226,-.061,289,+4.12,60
43,UAB,CUSA,13-3,+14.53,110.4,42,95.9,56,69.9,115,-.056,282,-3.49,298
44,Oklahoma St.,B12,8-5,+14.06,104.5,134,90.5,11,70.2,98,-.051,272,+4.49,53
45,Northwestern,B10,8-4,+13.94,109.3,57,95.4,51,69.3,150,-.140,346,-2.51,274
46,Davidson,A10,12-2,+13.74,114.2,19,100.5,125,65.8,309,+.009,161,+0.54,161
47,Belmont,OVC,11-3,+13.74,111.7,31,98.0,83,70.0,107,+.076,68,+3.23,83
48,Florida St.,ACC,7-5,+13.47,106.7,94,93.3,29,70.0,108,-.006,192,+5.69,32
49,Providence,BE,14-2,+13.37,108.9,62,95.5,54,66.9,274,+.219,2,+5.76,30
50,Marquette,BE,10-6,+13.33,108.0,76,94.6,46,72.5,24,+.005,174,+8.64,13
51,Boise St.,MWC,10-4,+13.32,104.9,127,91.6,18,66.9,277,-.060,287,+2.62,100
52,Washington St.,P12,8-6,+13.11,107.4,85,94.2,42,68.4,187,-.175,354,-0.05,187
53,Arkansas,SEC,10-5,+12.65,110.5,41,97.8,81,73.8,10,-.036,249,+0.20,177
54,Wake Forest,ACC,13-3,+12.62,109.8,47,97.1,69,70.4,90,+.026,135,-1.23,228
55,Creighton,BE,10-4,+12.40,108.4,72,96.0,57,67.3,251,+.113,29,+4.89,47
56,UCF,Amer,9-4,+12.19,109.5,50,97.3,72,68.1,203,-.027,227,+0.68,157
57,Notre Dame,ACC,8-5,+12.01,111.5,34,99.5,106,66.9,272,-.005,190,+5.63,35
58,Oregon,P12,8-6,+11.97,111.6,32,99.6,109,66.2,302,-.024,220,+4.90,46
59,TCU,B12,10-1,+11.94,107.3,87,95.4,50,67.0,264,+.098,42,-4.42,314
60,Louisville,ACC,10-4,+11.92,105.4,118,93.5,32,70.1,104,+.041,106,+4.04,63
61,Utah St.,MWC,9-5,+11.53,109.4,53,97.8,79,68.5,183,-.079,311,+2.91,90
62,Maryland,B10,8-6,+11.42,107.5,80,96.1,58,68.3,194,-.025,222,+4.65,50
63,Virginia,ACC,9-6,+11.29,107.5,83,96.2,61,59.8,358,-.012,203,+3.27,80
64,Texas A&M,SEC,13-2,+11.23,107.5,81,96.3,62,68.1,205,+.050,95,-3.79,306
65,St. Bonaventure,A10,8-3,+11.13,110.3,44,99.1,99,67.1,256,+.154,11,+2.39,105
66,Fresno St.,MWC,10-4,+11.03,105.4,115,94.4,43,62.7,350,-.043,261,+0.32,170
67,Chattanooga,SC,12-3,+10.90,112.7,27,101.8,152,64.1,338,-.003,185,+1.51,138
68,VCU,A10,9-4,+10.82,97.9,262,87.1,3,68.5,182,+.027,128,+4.98,45
69,Kansas St.,B12,8-6,+10.59,105.4,119,94.8,47,67.7,231,-.120,337,+0.99,149
70,Missouri St.,MVC,11-5,+10.25,109.4,51,99.2,100,67.1,259,-.065,296,-2.51,272
71,Syracuse,ACC,7-8,+10.18,113.7,21,103.5,184,69.7,126,-.078,310,+7.14,22
72,Murray St.,OVC,11-2,+10.13,108.8,65,98.6,94,69.3,151,+.048,97,+0.72,156
73,Wichita St.,Amer,9-5,+10.12,103.7,153,93.6,36,69.1,161,+.017,152,+3.40,78
74,SMU,Amer,11-4,+10.09,110.6,40,100.5,127,69.3,155,+.047,98,-1.05,225
75,Vanderbilt,SEC,9-5,+10.03,105.4,114,95.4,52,67.4,245,-.046,264,+0.51,162
76,Louisiana Tech,CUSA,12-3,+10.02,108.4,71,98.4,91,69.5,137,+.110,35,+1.69,133
77,Cincinnati,Amer,11-4,+10.01,103.8,149,93.8,37,67.6,235,-.021,214,-2.09,262
78,Saint Louis,A10,9-4,+10.00,108.9,63,98.9,95,70.2,97,-.036,247,+2.88,92
79,Penn St.,B10,7-6,+9.98,108.4,70,98.4,92,63.0,347,+.003,179,+7.33,20
80,Rhode Island,A10,9-4,+9.78,107.1,89,97.4,74,66.6,285,-.046,265,+0.21,176
81,Colorado,P12,10-3,+9.56,107.4,84,97.8,80,67.0,263,+.116,26,-0.98,223
82,North Texas,CUSA,8-4,+9.45,103.9,148,94.4,44,60.8,357,-.078,309,+3.97,65
83,Santa Clara,WCC,10-5,+9.45,109.3,54,99.9,115,71.2,68,-.068,299,-0.32,202
84,Minnesota,B10,10-2,+9.30,105.7,110,96.3,64,67.4,244,+.145,14,+2.28,112
85,Drake,MVC,10-5,+9.23,108.7,66,99.5,105,66.8,281,-.071,304,-2.09,261
86,Wyoming,MWC,11-2,+9.08,109.7,48,100.6,129,67.0,265,+.085,56,-1.09,226
87,Rutgers,B10,9-5,+9.06,105.8,105,96.7,66,66.9,271,+.021,144,-0.36,206
88,South Dakota St.,Sum,12-4,+8.87,116.0,13,107.1,273,72.4,27,+.069,75,+2.00,126
89,Stanford,P12,8-4,+8.81,106.7,95,97.8,82,69.6,133,+.152,13,+4.03,64
90,Nevada,MWC,7-5,+8.73,108.4,69,99.7,111,72.3,30,+.052,92,+3.91,67
91,St. John's,BE,9-4,+8.71,108.3,73,99.6,108,74.4,6,+.008,165,-3.91,308
92,Toledo,MAC,11-4,+8.48,109.0,61,100.5,126,70.4,92,+.013,157,-1.04,224
93,Miami FL,ACC,12-3,+8.29,112.9,26,104.6,219,69.9,113,+.198,6,+2.46,104
94,Richmond,A10,10-6,+8.00,107.6,79,99.6,107,69.0,162,+.026,131,+3.13,84
95,Vermont,AE,9-4,+7.96,104.9,128,96.9,68,66.6,286,-.012,202,+2.12,120
96,Iona,MAAC,11-2,+7.88,105.4,116,97.5,77,71.6,55,+.090,51,+1.56,136
97,Dayton,A10,9-6,+7.86,106.1,99,98.2,88,65.4,319,-.059,286,-1.61,240
98,Ohio,MAC,12-2,+7.63,105.8,103,98.2,87,67.9,214,+.127,22,-2.39,268
99,South Carolina,SEC,10-4,+7.62,102.2,183,94.5,45,72.3,31,+.118,24,+3.67,74
100,Mississippi,SEC,8-5,+7.55,101.7,195,94.2,41,67.1,262,-.035,244,-2.93,280
101,Utah,P12,8-7,+7.34,109.0,60,101.7,150,68.3,192,-.062,292,+2.95,89
102,California,P12,9-6,+7.24,103.6,156,96.3,63,65.8,311,-.016,210,+1.20,143
