Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,28-3,+32.41,122.2,1,89.8,9,72.4,5,-.027,244,+4.12,97
2,Houston,Amer,30-5,+27.07,117.9,10,90.9,11,63.9,333,-.005,193,+4.67,89
3,Baylor,B12,27-7,+27.04,118.1,9,91.0,12,67.4,161,+.004,163,+11.12,10
4,Arizona,P12,32-3,+26.94,119.3,7,92.3,20,72.3,6,+.045,81,+5.79,75
5,Kansas,B12,30-6,+26.33,119.7,5,93.3,26,69.3,63,+.035,104,+12.16,4
6,Texas Tech,B12,26-9,+26.06,110.8,46,84.7,1,66.6,210,-.027,240,+10.54,13
7,Kentucky,SEC,26-8,+25.56,120.0,4,94.4,35,67.4,148,-.043,281,+8.87,31
8,Tennessee,SEC,27-8,+25.03,111.5,37,86.5,3,67.4,157,+.029,117,+11.44,8
9,UCLA,P12,27-7,+25.01,116.2,12,91.2,14,65.3,270,-.021,225,+8.34,37
10,Auburn,SEC,28-5,+24.47,113.7,23,89.2,7,70.0,40,-.040,274,+8.21,42
11,Duke,ACC,29-6,+24.41,119.7,6,95.2,40,67.4,159,-.012,205,+6.37,68
12,Villanova,BE,27-7,+24.22,118.1,8,93.9,30,62.6,345,+.049,75,+10.09,18
13,Iowa,B10,26-10,+22.97,120.7,3,97.7,76,69.6,53,-.061,308,+7.65,49
14,Purdue,B10,28-7,+22.78,121.3,2,98.5,90,65.9,246,+.033,109,+8.78,34
15,Texas,B12,22-11,+21.44,112.7,27,91.3,15,63.5,338,-.035,262,+10.39,15
16,Saint Mary's,WCC,26-8,+20.01,110.4,48,90.4,10,63.5,339,+.039,96,+7.39,54
17,Illinois,B10,23-9,+19.49,112.8,26,93.3,24,67.2,178,+.036,103,+10.27,17
18,Arkansas,SEC,27-8,+18.94,110.1,54,91.2,13,70.7,28,+.040,92,+8.04,44
19,LSU,SEC,22-12,+18.59,107.3,90,88.7,5,68.6,99,-.052,299,+9.15,26
20,Connecticut,BE,23-10,+18.31,113.8,22,95.5,42,64.7,302,-.038,272,+7.26,56
21,Virginia Tech,ACC,23-13,+18.30,114.8,17,96.5,58,63.3,340,-.062,309,+7.44,53
22,North Carolina,ACC,26-9,+18.26,114.0,21,95.7,44,70.5,32,+.079,34,+8.34,36
23,San Francisco,WCC,24-10,+17.87,110.8,45,92.9,23,68.9,80,-.042,279,+5.69,76
24,Memphis,Amer,22-11,+17.32,111.2,41,93.9,29,69.8,50,-.028,246,+7.64,50
25,San Diego St.,MWC,23-9,+17.13,103.6,165,86.4,2,65.4,265,-.003,183,+6.14,72
26,Oklahoma,B12,19-15,+17.10,111.2,40,94.1,33,65.0,288,-.041,277,+12.20,3
27,Michigan,B10,19-14,+16.94,114.6,19,97.7,75,66.7,203,-.011,203,+12.09,5
28,TCU,B12,21-12,+16.93,108.7,73,91.8,16,65.8,248,+.027,122,+11.37,9
29,Loyola Chicago,MVC,25-8,+16.75,108.9,70,92.1,18,64.7,308,+.012,148,+3.45,103
30,Ohio St.,B10,20-11,+16.72,115.8,13,99.1,103,65.1,287,-.011,204,+9.63,22
31,Alabama,SEC,19-14,+16.55,115.2,16,98.6,91,71.9,11,-.022,228,+12.67,1
32,Wisconsin,B10,25-7,+15.79,110.5,47,94.7,36,66.3,220,+.120,7,+9.86,20
33,Wake Forest,ACC,25-9,+15.63,111.7,34,96.1,50,70.4,35,-.000,174,+3.51,102
34,Oklahoma St.,B12,15-15,+15.62,103.8,162,88.2,4,67.6,140,-.074,327,+11.94,6
35,Providence,BE,27-5,+15.49,111.9,32,96.4,57,65.1,283,+.182,1,+7.02,60
36,Murray St.,OVC,31-3,+15.48,111.7,35,96.2,53,66.0,243,+.074,46,-2.96,216
37,Boise St.,MWC,27-8,+15.13,107.7,84,92.5,21,64.4,318,+.029,116,+5.58,78
38,Iowa St.,B12,21-12,+15.12,104.8,144,89.6,8,66.0,245,+.047,78,+11.11,11
39,Michigan St.,B10,23-12,+15.05,111.6,36,96.5,59,67.6,142,+.061,56,+10.81,12
40,Notre Dame,ACC,24-10,+14.85,112.7,28,97.8,79,65.7,256,+.027,121,+7.00,61
41,Davidson,A10,27-7,+14.72,116.9,11,102.1,158,64.7,309,-.020,220,+1.69,115
42,Texas A&M,SEC,25-12,+14.57,109.4,63,94.8,37,66.5,212,+.004,166,+6.92,62
43,BYU,WCC,24-10,+14.51,110.9,43,96.4,55,68.1,117,+.021,135,+5.25,80
44,Colorado St.,MWC,25-6,+14.50,113.0,25,98.5,89,65.3,269,+.121,6,+5.18,83
45,Dayton,A10,24-10,+14.30,109.2,69,94.9,38,63.1,343,-.025,237,+1.56,118
