Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,1-0,+31.39,119.5,1,88.1,5,75.1,7,+.000,1,-17.18,208
2,Michigan,B10,0-0,+28.30,114.4,5,86.1,1,70.4,227,+.000,1,-99.00,241
3,Kansas,B12,1-0,+26.95,114.7,3,87.8,4,72.6,88,+.000,1,+18.21,50
4,Purdue,B10,1-0,+25.45,115.5,2,90.1,23,69.5,284,+.000,1,-6.76,145
5,Illinois,B10,1-0,+24.83,111.5,14,86.7,2,71.8,133,+.000,1,-15.54,200
6,Baylor,B12,0-0,+24.75,113.8,6,89.0,11,70.1,253,+.000,1,-99.00,241
7,UCLA,P12,1-0,+23.97,112.9,8,88.9,10,69.8,271,+.000,1,-9.19,158
8,Villanova,BE,1-0,+23.02,114.5,4,91.5,37,68.0,342,+.000,1,-15.93,202
9,Duke,ACC,1-0,+22.64,111.8,12,89.2,13,72.2,108,+.000,1,+20.19,40
10,Alabama,SEC,1-0,+21.77,112.4,11,90.6,25,74.6,13,+.000,1,+3.51,105
11,Texas,B12,1-0,+21.62,111.3,15,89.7,19,67.7,343,+.000,1,-26.09,232
12,Tennessee,SEC,1-0,+21.39,109.8,22,88.4,6,69.9,264,+.000,1,-26.22,233
13,Ohio St.,B10,1-0,+21.38,112.4,10,91.0,29,68.1,336,+.000,1,-0.45,115
14,Texas Tech,B12,1-0,+21.10,109.6,29,88.5,8,68.5,326,+.000,1,-10.18,166
15,Houston,Amer,1-0,+20.88,110.5,18,89.6,17,67.6,345,+.000,1,-4.65,130
16,Memphis,Amer,1-0,+20.84,108.6,38,87.7,3,73.5,39,+.000,1,-15.75,201
17,USC,P12,1-0,+20.68,109.5,30,88.8,9,70.0,259,+.000,1,-15.43,198
18,Arkansas,SEC,1-0,+20.60,109.7,24,89.1,12,73.0,59,+.000,1,-5.58,138
19,Kentucky,SEC,0-1,+20.19,110.8,17,90.6,26,71.4,158,+.000,1,+22.64,24
20,Maryland,B10,1-0,+20.04,110.0,20,90.0,22,69.5,287,+.000,1,-10.19,167
21,Connecticut,BE,1-0,+19.51,109.1,34,89.6,16,70.0,255,+.000,1,-26.39,234
22,Iowa,B10,1-0,+19.27,112.8,9,93.5,59,73.4,41,+.000,1,-11.90,181
23,Auburn,SEC,1-0,+18.74,110.0,19,91.3,34,73.0,61,+.000,1,-5.23,135
24,Florida St.,ACC,0-0,+18.61,109.4,31,90.8,28,72.7,78,+.000,1,-99.00,241
25,St. Bonaventure,A10,1-0,+18.58,109.7,25,91.1,31,68.0,340,+.000,1,-13.91,193
26,Michigan St.,B10,0-1,+18.21,107.7,43,89.5,15,72.2,110,+.000,1,+26.95,6
27,Notre Dame,ACC,0-0,+18.20,113.7,7,95.5,94,70.2,245,+.000,1,-99.00,241
28,Florida,SEC,1-0,+18.10,109.6,27,91.5,39,70.2,242,+.000,1,-8.56,154
29,San Francisco,WCC,1-0,+18.05,109.7,23,91.7,40,70.3,231,+.000,1,-12.72,186
30,Oregon,P12,1-0,+18.02,111.8,13,93.8,65,68.4,329,+.000,1,-10.94,175
31,Loyola Chicago,MVC,1-0,+18.01,109.0,35,91.0,30,70.2,240,+.000,1,-27.90,236
32,Oklahoma St.,B12,1-0,+17.75,107.4,48,89.6,18,73.1,57,+.000,1,-13.35,190
33,San Diego St.,MWC,1-0,+17.45,105.9,72,88.4,7,69.2,303,+.000,1,-4.14,128
34,LSU,SEC,1-0,+17.09,109.9,21,92.8,54,73.3,47,+.000,1,-12.71,185
35,Virginia Tech,ACC,1-0,+16.95,109.2,33,92.2,45,69.5,285,+.000,1,-22.46,226
36,Syracuse,ACC,1-0,+16.62,111.3,16,94.7,79,71.0,185,+.000,1,-15.98,203
37,Xavier,BE,1-0,+16.54,109.2,32,92.6,48,70.8,200,+.000,1,-10.69,172
38,Indiana,B10,1-0,+16.33,106.2,67,89.9,21,72.0,121,+.000,1,-14.34,195
39,BYU,WCC,1-0,+16.30,109.0,37,92.7,50,70.1,249,+.000,1,-3.79,125
40,Saint Mary's,WCC,1-0,+16.15,107.6,46,91.4,35,67.2,348,+.000,1,-10.06,165
41,Arizona,P12,1-0,+15.79,107.3,49,91.5,38,71.5,154,+.000,1,-20.26,217
42,Louisville,ACC,1-0,+15.77,106.4,62,90.6,27,70.6,212,+.000,1,-18.10,211
