Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,19-2,+34.61,123.9,2,89.3,10,74.2,2,-.053,278,+1.06,138
2,Kentucky,SEC,19-4,+28.85,118.3,5,89.5,11,69.1,100,-.045,270,+6.02,47
3,Arizona,P12,20-2,+28.72,117.0,11,88.3,8,73.4,4,+.023,138,+4.69,69
4,Houston,Amer,20-2,+28.28,117.9,8,89.6,12,65.3,304,+.008,174,+2.02,116
5,Purdue,B10,20-3,+26.64,126.1,1,99.5,107,66.9,221,+.019,154,+6.52,40
6,Baylor,B12,19-4,+26.56,117.5,9,90.9,17,68.0,156,+.009,172,+7.90,26
7,Auburn,SEC,22-1,+26.43,116.5,12,90.1,14,69.9,74,+.020,147,+7.64,27
8,Kansas,B12,19-4,+26.25,120.5,3,94.2,36,70.0,68,+.025,136,+11.66,3
9,Villanova,BE,17-6,+25.89,118.8,4,92.9,25,61.8,354,-.006,199,+10.40,5
10,Texas Tech,B12,18-5,+25.42,110.6,51,85.1,2,66.5,243,-.019,230,+6.57,39
11,Duke,ACC,19-4,+24.83,116.1,15,91.3,18,68.3,134,-.057,282,+4.22,78
12,UCLA,P12,16-4,+23.95,113.9,21,90.0,13,67.0,209,-.013,216,+7.09,35
13,Tennessee,SEC,16-6,+23.87,112.1,34,88.2,6,68.6,124,-.002,187,+9.97,10
14,Texas,B12,18-6,+23.00,111.9,35,89.0,9,62.9,346,-.026,243,+5.41,56
15,Illinois,B10,17-5,+22.57,114.8,18,92.2,21,67.1,208,+.034,115,+8.92,15
16,LSU,SEC,16-7,+20.10,105.6,117,85.5,3,69.4,89,-.032,250,+8.51,20
17,Saint Mary's,WCC,19-4,+19.07,109.9,60,90.8,16,63.9,338,+.028,127,+3.76,85
18,Connecticut,BE,15-6,+19.07,113.2,26,94.1,34,66.7,228,-.061,290,+3.89,83
19,Alabama,SEC,14-9,+18.99,115.7,16,96.7,63,71.9,18,-.037,254,+13.16,1
20,Ohio St.,B10,14-5,+18.85,118.0,6,99.2,103,66.6,236,+.033,116,+9.03,14
21,Iowa,B10,15-7,+18.60,117.2,10,98.7,92,70.3,56,-.065,297,+5.03,63
22,Michigan St.,B10,17-5,+17.53,112.7,30,95.2,47,68.2,136,+.080,46,+8.63,17
23,Marquette,BE,16-7,+16.97,109.9,59,92.9,26,71.0,41,+.040,99,+10.21,7
24,Loyola Chicago,MVC,18-4,+16.75,111.4,42,94.6,39,64.7,323,+.037,107,+2.50,105
25,USC,P12,19-4,+16.74,111.5,40,94.8,44,66.6,233,+.022,142,+3.09,96
26,Xavier,BE,16-6,+16.61,111.3,44,94.7,41,69.2,97,+.021,145,+7.26,31
27,Arkansas,SEC,18-5,+16.51,110.1,57,93.6,29,72.0,17,+.018,157,+3.21,92
28,Murray St.,OVC,22-2,+16.49,111.6,39,95.2,46,67.2,202,+.045,91,-4.07,283
29,Iowa St.,B12,16-7,+16.26,104.4,140,88.1,5,67.1,207,+.021,144,+7.60,28
30,San Francisco,WCC,19-5,+16.25,109.7,61,93.5,28,68.7,118,+.001,183,+3.62,87
31,Wisconsin,B10,18-4,+16.22,110.5,53,94.3,37,67.3,197,+.154,3,+9.99,9
32,Boise St.,MWC,18-5,+16.08,104.4,138,88.3,7,65.9,272,+.011,166,+5.36,57
33,Washington St.,P12,14-7,+15.99,108.6,75,92.6,22,66.3,252,-.109,341,+2.01,118
34,Indiana,B10,16-6,+15.85,107.3,96,91.5,19,67.7,180,-.001,184,+3.85,84
35,Utah St.,MWC,15-9,+15.83,112.8,29,97.0,69,67.3,196,-.113,342,+4.89,64
36,Wyoming,MWC,19-3,+15.70,114.5,19,98.8,94,66.6,241,+.123,15,+3.68,86
37,Seton Hall,BE,14-7,+15.45,108.8,71,93.4,27,69.8,78,-.029,247,+8.28,24
38,Virginia Tech,ACC,14-10,+15.45,115.0,17,99.5,110,63.3,344,-.116,345,+4.62,74
39,UAB,CUSA,18-5,+15.24,111.4,41,96.2,56,69.8,81,-.059,287,-0.70,181
40,Wake Forest,ACC,19-5,+15.16,110.7,48,95.6,51,70.7,46,+.045,92,+2.20,111
41,San Diego St.,MWC,13-6,+14.92,100.0,233,85.1,1,65.9,275,+.006,175,+5.15,61
42,Providence,BE,20-2,+14.92,110.1,56,95.2,48,65.9,273,+.222,1,+5.82,50
43,Mississippi St.,SEC,14-8,+14.69,112.8,28,98.2,83,65.7,285,-.042,264,+4.72,68
44,Fresno St.,MWC,16-7,+14.67,107.4,93,92.8,23,61.4,356,-.063,295,+1.63,124
45,Michigan,B10,11-9,+14.63,114.2,20,99.5,109,66.1,264,-.037,255,+9.47,12
46,BYU,WCC,17-8,+14.63,108.5,76,93.9,31,69.2,93,+.031,121,+8.20,25
47,North Carolina,ACC,16-7,+14.58,113.5,25,98.9,98,70.8,45,+.068,60,+6.67,37
48,Oklahoma,B12,13-10,+14.50,108.7,73,94.2,35,66.1,265,-.068,301,+8.63,18
49,Florida,SEC,15-8,+14.23,110.5,52,96.3,58,66.5,244,-.021,236,+5.65,53
50,Saint Louis,A10,16-6,+14.08,110.9,46,96.8,64,68.6,123,-.022,237,+2.89,99
51,Oregon,P12,15-7,+13.76,112.6,31,98.8,95,67.4,189,+.040,100,+5.58,54
52,Colorado St.,MWC,17-3,+13.72,113.6,24,99.8,113,67.7,175,+.119,17,+1.66,123
53,Memphis,Amer,12-8,+13.62,109.2,66,95.5,50,71.7,21,-.086,329,+5.67,52
54,Kansas St.,B12,12-10,+13.19,107.7,89,94.5,38,66.4,249,-.062,293,+9.05,13
55,Oklahoma St.,B12,11-11,+13.16,103.9,151,90.7,15,68.9,106,-.069,304,+10.39,6
56,Belmont,OVC,20-5,+13.12,113.8,22,100.7,134,69.3,92,+.058,79,-0.75,183
57,TCU,B12,15-5,+12.99,105.9,111,92.9,24,66.2,257,+.088,37,+4.86,65
58,Davidson,A10,19-3,+12.96,117.9,7,105.0,214,64.8,319,+.043,95,+1.21,132
59,Missouri St.,MVC,17-8,+12.81,113.1,27,100.3,122,66.8,223,-.079,323,+0.69,146
60,North Texas,CUSA,17-4,+12.60,107.4,95,94.8,45,59.9,357,+.027,129,+0.65,147
61,West Virginia,B12,13-9,+12.49,106.4,106,93.9,32,67.7,177,+.025,135,+9.74,11
62,Dayton,A10,15-8,+12.45,107.2,98,94.7,43,64.2,332,-.039,258,+1.87,120
63,Northwestern,B10,11-10,+12.22,110.6,50,98.4,87,67.6,186,-.137,353,+6.29,43
64,Notre Dame,ACC,16-7,+11.92,108.7,72,96.8,66,65.8,281,+.058,77,+7.07,36
65,SMU,Amer,16-5,+11.61,110.7,47,99.1,102,68.2,137,+.064,68,+1.33,127
66,Clemson,ACC,12-10,+11.60,110.4,54,98.8,96,67.3,195,-.104,339,+4.65,71
67,Santa Clara,WCC,16-8,+11.45,111.8,38,100.4,125,71.6,26,-.021,235,+1.68,122
68,Chattanooga,SC,20-5,+11.19,111.9,36,100.7,136,64.8,321,+.035,110,+0.49,152
69,Miami FL,ACC,16-7,+11.15,113.7,23,102.6,169,67.9,160,+.097,30,+6.34,42
70,Furman,SC,17-9,+11.03,112.4,32,101.3,149,66.1,263,-.071,310,+0.07,163
71,Creighton,BE,13-8,+10.89,105.6,116,94.7,40,67.0,214,+.065,66,+7.58,29
72,Texas A&M,SEC,15-8,+10.61,108.3,80,97.7,75,66.5,242,-.042,266,+2.73,103
73,Syracuse,ACC,12-11,+10.52,116.4,13,105.9,237,68.3,133,-.058,285,+6.23,44
74,Vermont,AE,18-4,+10.52,111.8,37,101.3,148,65.7,287,-.011,210,-4.23,287
75,Toledo,MAC,18-5,+10.50,111.3,43,100.8,139,70.1,63,+.034,114,-0.86,188
76,Virginia,ACC,15-9,+10.42,108.8,70,98.4,89,59.2,358,+.021,146,+4.83,66
77,Iona,MAAC,19-4,+10.42,109.1,68,98.6,91,70.1,64,+.052,82,+0.37,156
78,Wichita St.,Amer,12-8,+10.42,102.4,184,91.9,20,67.9,164,-.040,260,+4.61,75
79,Cincinnati,Amer,15-7,+10.06,103.8,154,93.8,30,67.8,168,+.001,182,+1.26,129
80,South Dakota St.,Sum,21-4,+9.87,116.3,14,106.4,248,71.3,30,+.071,52,-2.08,230
