Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,15-2,+31.73,123.0,2,91.3,15,73.7,3,-.051,273,+0.97,144
2,Baylor,B12,16-2,+28.42,119.1,5,90.7,13,68.4,151,-.005,192,+4.74,57
3,Arizona,P12,15-1,+27.99,116.3,12,88.3,4,74.1,2,+.002,172,+2.16,109
4,Kentucky,SEC,15-3,+27.08,119.3,4,92.2,18,69.3,108,-.074,303,+0.69,157
5,Villanova,BE,13-5,+26.67,117.3,9,90.6,12,61.4,355,-.014,213,+11.55,2
6,Auburn,SEC,17-1,+26.50,115.8,15,89.3,8,70.6,57,-.003,187,+6.90,26
7,Kansas,B12,15-2,+26.42,120.3,3,93.9,31,69.7,84,+.000,177,+7.48,20
8,Houston,Amer,16-2,+26.31,117.9,7,91.6,16,65.7,297,+.001,176,+1.71,125
9,Purdue,B10,15-3,+26.23,123.5,1,97.3,71,67.6,190,-.012,207,+5.15,48
10,LSU,SEC,15-3,+24.55,105.9,115,81.3,1,69.8,77,+.015,153,+7.00,25
11,Duke,ACC,14-3,+24.07,117.3,8,93.3,26,69.0,118,-.062,287,+1.43,133
12,UCLA,P12,12-2,+22.82,115.2,18,92.4,19,67.7,186,+.027,136,+4.27,63
13,Texas Tech,B12,14-4,+22.13,109.1,61,87.0,2,65.6,299,-.015,215,+1.62,126
14,Illinois,B10,13-5,+21.83,116.3,13,94.4,38,67.6,191,-.011,204,+7.60,19
15,Tennessee,SEC,12-5,+21.74,110.2,54,88.5,6,69.5,92,-.005,191,+8.30,12
16,Alabama,SEC,12-6,+21.12,116.8,10,95.7,53,71.9,25,-.041,254,+12.77,1
17,Texas,B12,13-5,+20.61,112.7,31,92.1,17,62.1,351,-.074,304,-0.22,181
18,Connecticut,BE,13-4,+20.18,113.3,26,93.1,23,67.5,197,-.044,262,+2.71,95
19,Michigan St.,B10,15-3,+19.90,113.2,27,93.3,27,69.2,110,+.082,50,+8.19,13
20,Xavier,BE,14-3,+19.55,113.6,23,94.0,33,70.0,72,+.067,73,+6.56,28
21,Loyola Chicago,MVC,14-2,+19.04,114.3,21,95.3,46,64.5,326,+.049,99,+1.24,138
22,Iowa,B10,13-5,+18.79,118.9,6,100.1,111,70.8,43,-.044,267,+2.95,93
23,Ohio St.,B10,12-4,+18.68,115.3,17,96.6,62,67.0,226,+.060,88,+9.04,7
24,BYU,WCC,16-4,+18.42,111.4,40,92.9,21,69.0,120,+.061,85,+7.90,17
25,Indiana,B10,14-4,+18.27,108.3,79,90.0,11,67.8,174,-.021,224,+2.48,102
26,USC,P12,15-2,+18.07,111.4,38,93.4,28,67.5,194,+.045,108,+2.24,107
27,Iowa St.,B12,14-4,+17.96,106.3,104,88.4,5,67.7,183,-.001,182,+5.06,52
28,Seton Hall,BE,11-5,+17.69,112.6,33,94.9,43,70.7,48,-.067,291,+8.87,8
29,Wisconsin,B10,15-3,+17.54,112.9,30,95.4,48,67.0,229,+.148,11,+10.54,3
30,Michigan,B10,8-7,+17.14,113.5,24,96.4,59,65.5,303,-.067,292,+8.72,9
31,Virginia Tech,ACC,10-7,+16.68,111.1,44,94.4,37,63.7,337,-.117,339,+4.94,55
32,Oklahoma,B12,12-6,+16.56,110.0,56,93.4,29,66.3,265,-.060,285,+5.11,49
33,San Diego St.,MWC,10-3,+16.50,105.1,132,88.6,7,66.1,274,+.056,92,+4.23,64
34,Saint Mary's,WCC,14-4,+16.32,106.0,110,89.7,10,64.8,320,+.024,140,+4.73,58
35,Florida,SEC,11-6,+16.16,111.4,39,95.2,45,67.9,172,-.056,283,+5.08,50
36,San Francisco,WCC,15-4,+16.02,108.9,70,92.9,20,68.9,124,+.002,173,+3.24,83
37,North Carolina,ACC,12-5,+15.75,114.0,22,98.3,83,70.7,49,+.048,104,+5.41,44
38,Arkansas,SEC,13-5,+15.52,111.4,41,95.8,55,72.2,17,-.019,217,+1.45,129
39,Marquette,BE,13-6,+14.86,108.8,71,94.0,32,71.0,39,+.052,96,+9.13,6
40,Murray St.,OVC,16-2,+14.77,111.1,43,96.4,58,67.3,209,+.036,124,-2.61,269
41,Wake Forest,ACC,15-4,+14.67,110.1,55,95.5,49,70.0,74,+.025,138,+1.84,122
42,Colorado St.,MWC,14-1,+14.47,114.7,19,100.2,115,67.2,221,+.163,6,-0.61,200
43,UAB,CUSA,15-4,+14.23,110.9,47,96.7,63,69.6,86,-.070,295,-3.39,294
44,Mississippi St.,SEC,12-5,+14.21,113.3,25,99.1,96,65.6,302,-.045,270,+1.42,136
45,Davidson,A10,15-2,+14.10,115.9,14,101.8,147,64.7,322,+.045,109,+1.45,130
46,Boise St.,MWC,14-4,+13.90,104.8,137,90.9,14,66.1,277,-.010,202,+2.63,97
47,Creighton,BE,11-5,+13.85,109.4,58,95.5,51,67.3,208,+.075,54,+6.39,33
48,West Virginia,B12,13-4,+13.83,106.9,97,93.0,22,67.6,192,+.112,25,+5.51,41
49,Oklahoma St.,B12,10-7,+13.41,102.8,178,89.4,9,69.4,99,-.010,201,+8.14,15
50,Providence,BE,15-2,+13.33,109.7,57,96.4,57,66.0,283,+.218,1,+5.06,51
51,Oregon,P12,11-6,+13.32,113.2,28,99.8,108,66.4,261,+.049,101,+7.28,21
52,Washington St.,P12,10-7,+13.23,107.5,94,94.3,34,67.0,227,-.159,354,+0.76,154
53,Florida St.,ACC,12-5,+12.94,108.3,81,95.3,47,67.7,181,+.092,44,+5.88,36
54,Memphis,Amer,9-8,+12.89,108.7,74,95.8,54,72.1,18,-.116,337,+6.24,34
55,Kansas St.,B12,10-7,+12.66,105.8,117,93.1,24,67.3,206,-.097,324,+4.68,59
56,Northwestern,B10,9-7,+12.66,110.8,49,98.1,80,68.5,141,-.156,352,+3.33,80
57,Fresno St.,MWC,13-5,+12.30,106.9,96,94.6,40,62.2,350,-.036,247,+0.80,150
58,Wyoming,MWC,14-2,+12.26,111.6,36,99.3,99,66.4,259,+.107,29,+0.83,148
59,Miami FL,ACC,14-4,+12.16,114.5,20,102.4,165,68.5,143,+.148,10,+5.45,43
60,TCU,B12,12-3,+12.07,105.3,127,93.2,25,66.0,282,+.075,55,+0.81,149
61,Texas A&M,SEC,15-3,+12.03,106.4,102,94.4,36,67.4,201,+.035,125,-1.45,232
62,SMU,Amer,14-4,+11.89,111.5,37,99.6,105,68.4,147,+.068,69,+0.80,151
63,Missouri St.,MVC,14-6,+11.84,112.7,32,100.8,125,66.6,250,-.072,301,-1.22,226
64,Notre Dame,ACC,11-6,+11.79,111.3,42,99.5,103,65.8,295,+.020,144,+6.43,32
