Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,4-0,+31.79,120.9,1,89.2,15,72.1,57,+.012,156,-8.88,310
2,Kansas,B12,3-0,+27.47,115.9,4,88.4,8,70.5,124,+.009,160,+0.06,175
3,Purdue,B10,5-0,+27.11,118.5,2,91.4,34,68.8,229,+.065,97,+4.45,115
4,Baylor,B12,4-0,+26.23,114.4,5,88.2,6,71.0,88,+.000,178,-13.60,338
5,Illinois,B10,2-1,+24.66,110.5,22,85.8,1,71.9,63,-.188,348,-2.12,213
6,Michigan,B10,3-2,+24.56,112.9,8,88.3,7,68.4,251,-.047,255,+7.87,84
7,UCLA,P12,4-0,+24.31,114.2,7,89.9,22,69.9,154,+.027,135,-6.12,278
8,Villanova,BE,3-2,+23.61,117.2,3,93.6,58,65.2,348,-.129,320,+12.09,41
9,Houston,Amer,3-0,+23.27,111.5,14,88.2,5,65.5,346,+.052,112,+0.35,169
10,Duke,ACC,5-0,+23.17,111.8,13,88.6,9,70.8,103,+.037,125,-5.27,269
11,Tennessee,SEC,3-1,+21.48,109.5,33,88.0,4,70.6,118,+.018,147,+3.67,127
12,Kentucky,SEC,3-1,+21.38,112.2,11,90.8,29,69.1,213,-.087,295,-2.42,221
13,Texas,B12,3-1,+21.16,111.3,17,90.1,23,65.8,338,-.035,238,-9.84,318
14,Alabama,SEC,4-0,+20.98,112.2,12,91.2,33,74.3,6,+.053,111,-0.82,188
15,Texas Tech,B12,4-0,+20.96,110.3,24,89.3,16,67.9,275,+.001,173,-16.60,350
16,Memphis,Amer,4-0,+20.86,108.0,48,87.1,2,75.6,2,+.025,139,-7.58,294
17,USC,P12,3-0,+20.66,110.2,28,89.5,19,69.3,205,+.125,51,-1.42,201
18,Florida,SEC,3-0,+20.62,110.2,26,89.6,20,68.2,256,+.037,123,+0.60,162
19,Ohio St.,B10,3-1,+20.58,112.6,9,92.0,40,68.0,262,+.037,124,+0.79,161
20,Arizona,P12,5-0,+20.57,109.3,34,88.7,10,72.5,37,+.070,93,-1.04,194
21,Michigan St.,B10,3-1,+20.55,108.2,44,87.7,3,72.1,51,-.044,252,+2.39,143
22,Connecticut,BE,4-0,+20.19,109.8,31,89.6,21,69.8,162,+.001,174,-20.41,357
23,Arkansas,SEC,3-0,+20.03,110.9,18,90.9,31,72.1,54,+.000,181,-5.46,270
24,Virginia Tech,ACC,5-0,+19.96,110.6,21,90.6,28,66.8,311,+.000,180,-10.88,327
25,BYU,WCC,4-0,+19.88,110.4,23,90.5,26,68.5,241,+.125,52,+8.49,77
26,Iowa,B10,4-0,+19.08,114.3,6,95.2,83,72.1,56,+.000,177,-15.49,346
27,Florida St.,ACC,3-1,+19.03,108.1,45,89.1,14,70.9,95,+.043,117,+5.44,101
28,St. Bonaventure,A10,5-0,+18.71,109.2,36,90.5,25,66.7,314,+.119,55,+2.60,141
29,Auburn,SEC,3-0,+18.45,109.5,32,91.1,32,71.5,70,+.039,122,-5.49,271
30,LSU,SEC,4-0,+18.44,110.2,25,91.8,38,72.1,52,+.030,130,-9.60,316
31,Seton Hall,BE,3-0,+18.13,107.5,56,89.3,17,70.5,128,+.108,64,+0.27,171
32,Xavier,BE,4-0,+17.83,109.2,35,91.4,35,69.9,153,+.159,28,-3.26,235
33,Indiana,B10,4-0,+17.47,106.4,65,89.0,12,70.7,111,+.139,39,-6.61,284
34,Loyola Chicago,MVC,4-0,+17.45,110.6,20,93.2,52,69.2,209,+.052,114,-18.85,355
35,San Francisco,WCC,5-0,+16.99,108.6,41,91.6,36,69.5,183,+.106,66,-4.74,258
36,Notre Dame,ACC,2-0,+16.73,112.3,10,95.6,88,67.7,283,+.017,151,-13.77,339
37,Oklahoma St.,B12,4-1,+16.20,104.9,86,88.7,11,71.6,68,-.031,230,-4.85,260
38,Oregon,P12,2-1,+15.99,110.9,19,94.9,78,67.4,294,+.137,41,+4.93,110
39,Northwestern,B10,4-0,+15.87,108.1,46,92.2,41,68.8,231,+.002,170,-18.40,354
40,San Diego St.,MWC,3-1,+15.56,104.9,87,89.3,18,67.5,291,+.069,94,+2.90,137
41,Maryland,B10,4-1,+15.54,107.9,49,92.3,42,67.9,274,+.031,128,-4.90,263
42,Wisconsin,B10,2-1,+15.35,104.4,96,89.0,13,66.5,319,-.130,321,-11.63,332
43,Mississippi St.,SEC,4-0,+15.32,108.3,43,92.9,49,66.7,315,+.005,164,-9.53,314
44,Saint Mary's,WCC,4-0,+15.26,106.1,67,90.9,30,66.5,321,+.005,163,-7.68,295
45,Oklahoma,B12,4-1,+15.07,107.0,58,92.0,39,68.8,228,-.019,219,-4.42,247
46,West Virginia,B12,4-1,+14.74,107.3,57,92.5,46,70.0,143,+.058,107,+2.04,147
