Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Baylor,B12,14-0,+30.29,118.8,4,88.5,7,69.9,109,+.038,116,-0.02,189
2,Gonzaga,WCC,11-2,+30.11,120.3,2,90.1,12,72.8,22,-.058,285,-1.90,254
3,Houston,Amer,13-2,+27.48,117.2,6,89.8,11,66.1,300,-.032,235,+1.55,138
4,Kansas,B12,12-1,+26.77,118.8,5,92.0,28,71.9,42,-.026,226,+4.11,62
5,Purdue,B10,12-2,+25.68,121.6,1,95.9,69,68.3,195,-.007,192,+2.36,119
6,Villanova,BE,10-4,+25.28,116.0,9,90.7,18,62.9,349,-.004,182,+11.50,6
7,Duke,ACC,12-1,+25.20,116.1,7,90.9,22,70.7,82,-.004,180,-1.89,253
8,Arizona,P12,12-1,+25.05,115.3,11,90.2,14,74.5,4,+.006,166,+0.76,157
9,Auburn,SEC,13-1,+24.74,112.8,21,88.1,6,71.2,68,-.022,219,+5.78,39
10,Kentucky,SEC,11-3,+24.61,114.9,14,90.3,15,69.9,114,-.116,334,-2.99,285
11,UCLA,P12,8-1,+24.12,114.8,15,90.7,17,68.9,170,+.062,78,+3.64,75
12,LSU,SEC,13-1,+23.70,106.4,84,82.7,1,71.5,56,+.058,87,+2.72,105
13,Illinois,B10,10-3,+23.65,115.2,12,91.6,26,69.1,160,-.005,185,+4.68,54
14,Texas,B12,12-2,+23.16,111.9,25,88.7,9,62.6,353,-.026,228,-6.54,341
15,Tennessee,SEC,10-3,+22.88,108.6,52,85.7,2,70.6,85,-.019,214,+3.85,71
16,Alabama,SEC,11-3,+22.45,115.7,10,93.3,41,72.2,33,+.020,151,+11.17,7
17,Ohio St.,B10,9-2,+21.34,116.0,8,94.7,55,67.3,248,+.027,133,+9.29,11
18,USC,P12,12-0,+20.88,111.3,28,90.4,16,67.4,242,+.067,71,+0.03,186
19,Michigan St.,B10,13-2,+20.67,112.0,23,91.3,24,70.2,101,+.106,36,+8.01,16
20,Texas Tech,B12,10-3,+19.90,107.7,68,87.8,5,66.3,295,-.053,279,-7.11,346
21,Loyola Chicago,MVC,9-2,+19.14,113.5,18,94.3,47,65.1,326,-.007,194,+1.13,149
22,Connecticut,BE,10-3,+19.11,110.6,35,91.5,25,68.1,200,-.038,250,+0.00,188
23,Iowa,B10,11-3,+19.02,119.2,3,100.2,141,71.3,62,-.020,216,-2.00,260
24,Xavier,BE,11-2,+18.84,111.1,31,92.2,30,71.4,60,+.074,68,+3.32,82
25,Seton Hall,BE,10-3,+18.45,109.7,39,91.3,23,71.7,47,-.022,220,+7.47,21
