Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,7-2,+29.53,120.5,2,90.9,19,72.5,26,-.075,291,+1.55,145
2,Purdue,B10,8-0,+29.07,120.9,1,91.8,27,69.1,147,+.085,55,+4.12,96
3,Baylor,B12,8-0,+27.38,116.9,6,89.5,7,69.1,145,+.022,148,-6.27,320
4,Kansas,B12,7-1,+26.74,118.6,3,91.9,28,71.4,52,-.077,294,+4.25,91
5,Houston,Amer,8-1,+26.73,114.1,12,87.4,2,66.9,258,-.041,247,-1.32,221
6,Villanova,BE,7-2,+25.89,118.2,4,92.3,33,62.8,352,-.071,290,+6.12,60
7,Duke,ACC,7-1,+23.87,114.3,11,90.4,14,70.6,74,+.002,176,+1.78,136
8,UCLA,P12,7-1,+23.62,114.8,7,91.2,20,69.3,135,+.056,92,+1.73,138
9,Alabama,SEC,7-1,+23.29,114.5,10,91.2,22,73.1,18,+.000,181,+6.99,44
10,Michigan,B10,6-3,+22.59,112.5,19,89.9,11,67.7,221,+.009,169,+8.11,26
11,Tennessee,SEC,6-2,+22.51,109.4,46,86.9,1,70.9,67,-.026,230,+4.49,87
12,Arizona,P12,7-0,+22.16,112.0,23,89.8,10,73.2,14,+.038,116,-2.94,261
13,USC,P12,9-0,+22.03,112.1,21,90.1,13,67.6,228,+.067,80,+0.59,171
14,Illinois,B10,7-2,+21.70,113.3,15,91.6,26,68.8,159,+.037,120,+4.19,93
15,Texas,B12,6-1,+21.68,113.1,17,91.4,23,63.1,351,-.025,229,-9.91,347
16,Texas Tech,B12,7-1,+21.63,110.2,33,88.5,4,68.1,204,-.014,205,-10.81,351
17,LSU,SEC,8-0,+21.47,110.4,29,88.9,5,70.4,85,+.069,78,-0.05,188
18,Auburn,SEC,7-1,+21.43,112.7,18,91.2,21,71.6,47,-.051,263,+5.05,81
19,Ohio St.,B10,6-2,+20.63,114.8,8,94.1,50,67.5,237,+.030,134,+9.60,14
20,Kentucky,SEC,7-1,+20.38,113.1,16,92.7,37,69.0,152,-.062,280,-11.47,354
21,Iowa,B10,7-2,+20.01,118.1,5,98.1,96,72.1,31,-.076,292,-5.41,306
22,Michigan St.,B10,7-2,+19.93,107.8,68,87.8,3,71.0,63,+.088,54,+10.89,11
23,BYU,WCC,7-1,+19.30,110.9,28,91.6,25,68.3,183,+.036,123,+7.15,41
24,Connecticut,BE,8-1,+19.09,112.1,22,93.0,43,69.1,146,+.012,165,-9.81,346
25,Arkansas,SEC,9-0,+19.07,111.7,27,92.6,35,72.8,21,+.021,151,-5.52,310
26,Wisconsin,B10,7-1,+18.31,109.0,50,90.6,15,65.9,302,+.081,61,+6.34,56
27,Florida,SEC,6-2,+17.92,109.4,45,91.5,24,68.9,156,-.003,186,+1.58,143
28,North Carolina,ACC,6-2,+17.88,114.7,9,96.9,80,69.8,109,+.022,147,+6.89,47
29,Loyola Chicago,MVC,8-2,+17.80,112.1,20,94.3,51,65.5,319,-.020,219,-1.29,219
30,Indiana,B10,7-1,+17.41,108.1,65,90.7,16,69.7,116,+.020,157,-3.67,273
31,San Francisco,WCC,9-0,+17.09,109.9,37,92.8,39,68.1,197,+.083,60,-2.82,257
32,Xavier,BE,7-1,+17.09,109.8,38,92.8,38,70.1,94,+.126,34,+2.32,121
33,Seton Hall,BE,7-1,+17.09,109.1,48,92.1,30,71.0,64,+.028,137,+0.24,180
34,Memphis,Amer,5-3,+16.91,107.7,69,90.8,17,74.0,6,-.062,281,+2.97,104
35,Virginia Tech,ACC,6-3,+16.87,110.1,34,93.2,44,63.5,342,-.077,295,+1.64,141
36,Northwestern,B10,6-2,+16.04,109.5,42,93.5,47,68.1,201,-.083,306,-3.73,277
37,Florida St.,ACC,5-3,+15.92,108.0,67,92.1,31,68.8,162,+.031,132,+5.79,68
