Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,28-3,+32.40,122.2,1,89.8,9,72.5,6,-.027,244,+4.06,96
2,Houston,Amer,31-5,+27.54,117.9,10,90.3,10,64.0,334,-.005,189,+4.95,85
3,Arizona,P12,33-3,+26.90,119.1,7,92.2,19,72.5,5,+.051,72,+6.21,73
4,Baylor,B12,27-7,+26.89,117.9,9,91.0,12,67.4,163,+.004,162,+10.94,12
5,Kansas,B12,30-6,+26.16,119.6,6,93.4,26,69.4,64,+.035,105,+11.95,3
6,Texas Tech,B12,27-9,+25.84,110.3,46,84.4,1,66.5,217,-.019,218,+10.49,15
7,Kentucky,SEC,26-8,+25.34,119.8,5,94.5,35,67.5,152,-.043,279,+8.63,34
8,UCLA,P12,27-7,+25.16,116.3,12,91.1,13,65.4,271,-.021,227,+8.47,37
9,Tennessee,SEC,27-8,+24.81,111.3,37,86.5,3,67.5,159,+.029,118,+11.17,9
10,Duke,ACC,30-6,+24.79,120.3,4,95.5,43,67.4,167,-.008,196,+6.84,64
11,Villanova,BE,28-7,+24.68,118.3,8,93.6,30,62.6,345,+.051,73,+10.40,17
12,Purdue,B10,29-7,+23.10,121.5,2,98.4,89,66.2,236,+.036,104,+8.99,28
13,Auburn,SEC,28-6,+22.93,112.5,26,89.6,8,70.2,42,-.021,228,+8.18,40
14,Iowa,B10,26-10,+22.88,120.6,3,97.7,78,69.7,53,-.061,308,+7.52,53
15,Texas,B12,22-12,+20.85,112.4,27,91.6,15,63.8,337,-.043,281,+10.72,13
16,Saint Mary's,WCC,26-8,+20.04,110.4,45,90.3,11,63.6,339,+.039,96,+7.39,56
17,Illinois,B10,23-10,+18.87,112.1,30,93.2,25,67.2,181,+.033,111,+10.63,14
18,Arkansas,SEC,27-8,+18.71,109.9,54,91.2,14,70.7,28,+.040,90,+7.78,49
19,Virginia Tech,ACC,23-13,+18.57,114.9,17,96.3,57,63.3,341,-.062,309,+7.68,50
20,North Carolina,ACC,26-9,+18.48,114.0,20,95.5,42,70.6,31,+.079,33,+8.51,35
21,Connecticut,BE,23-10,+18.45,113.8,22,95.4,41,64.8,302,-.038,271,+7.37,58
22,LSU,SEC,22-12,+18.38,107.1,93,88.7,6,68.6,101,-.052,298,+8.91,29
23,San Francisco,WCC,24-10,+17.89,110.8,42,92.9,22,68.9,81,-.042,277,+5.67,77
24,Memphis,Amer,22-11,+17.25,111.1,38,93.9,31,69.9,50,-.028,246,+7.50,54
25,San Diego St.,MWC,23-9,+17.17,103.5,166,86.4,2,65.5,267,-.003,181,+6.14,74
26,TCU,B12,21-13,+16.90,108.6,75,91.7,16,66.0,247,+.014,143,+11.71,7
27,Michigan,B10,19-14,+16.85,114.5,19,97.6,77,66.7,203,-.011,205,+11.95,4
28,Loyola Chicago,MVC,25-8,+16.56,108.7,73,92.1,17,64.7,308,+.012,148,+3.24,104
29,Oklahoma,B12,19-16,+16.39,111.1,40,94.7,37,65.1,287,-.054,301,+11.72,6
30,Alabama,SEC,19-14,+16.37,115.0,16,98.7,93,72.0,11,-.022,231,+12.43,2
31,Ohio St.,B10,20-12,+16.30,115.6,13,99.3,110,65.1,289,-.017,214,+9.95,20
32,Wake Forest,ACC,25-9,+15.87,111.7,35,95.9,46,70.5,35,-.000,172,+3.68,102
33,Providence,BE,27-5,+15.63,112.0,32,96.4,58,65.2,283,+.182,1,+7.11,60
34,Oklahoma St.,B12,15-15,+15.47,103.8,163,88.3,4,67.6,141,-.074,327,+11.76,5
35,Murray St.,OVC,31-3,+15.44,111.6,36,96.2,52,66.1,243,+.074,44,-2.99,216
36,Wisconsin,B10,25-8,+15.42,109.4,63,93.9,32,66.5,214,+.105,16,+9.90,21
37,Iowa St.,B12,22-12,+15.21,103.9,160,88.7,5,66.2,237,+.055,66,+11.07,10
38,Boise St.,MWC,27-8,+15.19,107.7,85,92.5,20,64.5,318,+.029,117,+5.60,78
39,Notre Dame,ACC,24-11,+15.05,112.3,29,97.3,74,65.7,257,+.017,140,+7.66,51
40,Davidson,A10,27-7,+14.84,116.8,11,102.0,157,64.7,307,-.020,222,+1.78,116
41,Michigan St.,B10,23-13,+14.82,111.9,33,97.1,67,67.6,146,+.052,69,+11.06,11
42,Miami FL,ACC,25-10,+14.59,114.9,18,100.3,121,67.6,147,+.074,42,+7.82,45
43,BYU,WCC,24-10,+14.53,110.8,41,96.3,55,68.1,117,+.021,134,+5.23,82
44,Colorado St.,MWC,25-6,+14.51,112.9,24,98.4,91,65.4,270,+.121,6,+5.15,83
45,USC,P12,26-8,+14.43,109.9,53,95.5,44,66.3,230,+.060,57,+5.44,80
46,Dayton,A10,24-11,+14.40,109.1,67,94.7,36,63.1,344,-.039,272,+2.10,112
47,Washington St.,P12,21-14,+14.38,107.9,82,93.5,27,66.3,225,-.089,341,+4.72,88
48,Texas A&M,SEC,25-12,+14.29,109.3,64,95.0,38,66.6,212,+.004,164,+6.64,66
49,Indiana,B10,21-14,+14.17,107.1,95,92.9,23,67.3,175,-.020,224,+8.69,33
50,UAB,CUSA,27-8,+13.74,112.5,25,98.8,97,68.9,82,-.035,258,-0.62,155
51,Creighton,BE,23-12,+13.72,105.9,116,92.2,18,67.2,179,+.086,27,+9.15,24
52,Mississippi St.,SEC,18-16,+13.63,109.6,56,96.0,49,65.7,259,-.087,339,+7.80,48
53,Seton Hall,BE,21-11,+13.52,107.1,94,93.6,29,67.4,169,+.033,112,+8.90,30
54,Vermont,AE,28-6,+13.09,111.1,39,98.0,85,65.0,292,-.028,245,-7.00,320
55,North Texas,CUSA,25-7,+12.99,105.8,118,92.8,21,59.3,358,+.001,169,+0.37,136
