Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,10-2,+30.12,119.3,2,89.2,14,72.3,29,-.058,278,-0.25,193
2,Baylor,B12,11-0,+29.93,116.8,5,86.9,4,68.0,198,+.022,146,-2.13,246
3,Purdue,B10,11-1,+27.98,120.2,1,92.2,42,68.1,194,+.020,148,+2.85,98
4,Kansas,B12,9-1,+26.68,118.5,3,91.8,37,71.6,43,-.043,249,+3.31,86
5,Houston,Amer,10-2,+26.67,114.0,10,87.4,5,66.5,283,-.058,276,+1.67,132
6,Duke,ACC,10-1,+24.85,114.9,6,90.1,19,70.9,77,-.019,206,-4.03,289
7,Arizona,P12,11-0,+24.79,113.2,14,88.4,7,75.1,3,+.045,109,-1.20,221
8,UCLA,P12,8-1,+23.84,113.7,12,89.9,17,68.6,168,+.062,81,+3.22,90
9,Tennessee,SEC,8-2,+23.22,109.0,35,85.8,2,70.9,73,-.036,234,-1.55,230
10,LSU,SEC,11-0,+23.09,107.8,56,84.7,1,71.0,69,+.066,78,+0.51,175
11,Auburn,SEC,10-1,+22.73,112.5,18,89.7,16,71.3,56,-.024,220,+4.08,72
12,Villanova,BE,7-4,+22.30,114.2,8,91.9,39,63.0,348,-.039,242,+10.33,10
13,Illinois,B10,8-3,+22.20,114.0,11,91.8,38,68.5,179,-.011,186,+4.59,66
14,Kentucky,SEC,8-2,+22.10,113.7,13,91.6,35,68.3,185,-.101,326,-5.79,322
15,Ohio St.,B10,8-2,+21.45,114.6,7,93.2,52,67.9,204,+.020,149,+9.28,13
16,Alabama,SEC,9-2,+21.35,114.0,9,92.7,46,72.3,31,+.050,100,+8.51,18
17,Texas,B12,8-2,+21.34,110.5,25,89.1,13,61.7,356,-.051,268,-6.77,335
18,Michigan,B10,7-4,+21.11,111.6,20,90.5,22,67.0,255,-.030,230,+6.78,32
19,USC,P12,12-0,+20.97,110.4,27,89.4,15,67.3,237,+.067,77,+0.15,183
20,Michigan St.,B10,9-2,+20.74,108.9,38,88.1,6,70.9,76,+.097,46,+10.20,11
21,Texas Tech,B12,8-2,+20.10,108.7,43,88.6,10,66.6,277,-.014,193,-7.86,344
22,Virginia Tech,ACC,8-4,+19.50,109.6,31,90.1,18,64.6,333,-.108,329,+2.57,109
23,Xavier,BE,11-1,+19.44,110.8,24,91.3,31,70.9,75,+.088,54,+1.48,140
24,BYU,WCC,9-2,+19.23,110.8,23,91.5,34,69.6,118,+.027,136,+8.33,19
25,Loyola Chicago,MVC,9-2,+19.14,112.5,17,93.4,53,65.0,326,-.007,182,+1.37,149
26,Iowa,B10,8-3,+19.05,117.1,4,98.0,112,71.5,45,-.047,263,-0.46,202
27,Connecticut,BE,9-3,+18.33,108.8,39,90.5,23,68.1,192,-.059,279,-2.33,254
28,Indiana,B10,9-2,+18.07,107.0,68,88.9,11,69.7,116,-.013,191,-1.17,219
29,Seton Hall,BE,9-1,+17.81,108.8,40,91.0,27,71.2,63,+.056,92,+2.74,103
30,Florida,SEC,8-3,+17.30,108.4,48,91.1,28,69.2,140,-.044,253,+0.51,174
31,Memphis,Amer,6-4,+17.10,108.5,46,91.4,32,73.1,17,-.092,317,+5.40,47
32,Wisconsin,B10,9-2,+16.45,107.1,67,90.6,24,66.3,288,+.119,34,+7.46,24
33,Oklahoma,B12,9-2,+16.24,107.1,65,90.9,26,67.3,243,-.009,184,-0.93,213
34,San Francisco,WCC,11-1,+16.02,106.8,73,90.7,25,68.4,182,+.053,94,+0.03,185
35,Colorado St.,MWC,10-0,+15.96,113.0,15,97.1,95,69.3,138,+.050,102,-1.60,231
36,Northwestern,B10,8-2,+15.67,108.4,47,92.8,48,68.0,201,-.076,301,-6.02,326
37,North Carolina,ACC,8-3,+15.60,112.7,16,97.1,97,70.3,94,+.079,68,+5.22,52
38,Florida St.,ACC,6-4,+15.51,106.7,77,91.1,29,69.1,145,-.036,236,+3.83,77
39,Saint Mary's,WCC,10-3,+15.25,104.4,104,89.1,12,65.5,314,+.047,104,+5.27,49
40,Arkansas,SEC,9-2,+14.84,109.3,33,94.5,62,73.9,10,+.057,90,-2.82,265
41,San Diego St.,MWC,7-3,+14.78,103.2,118,88.4,8,66.3,290,+.069,75,+5.80,41
42,West Virginia,B12,10-1,+14.63,106.1,81,91.5,33,66.1,297,+.063,80,+0.59,170
43,Mississippi St.,SEC,8-3,+14.35,109.0,36,94.6,64,65.2,318,-.059,281,-0.82,209
44,Washington St.,P12,8-4,+14.34,106.7,75,92.3,43,67.4,231,-.134,342,-2.04,240
45,Iowa St.,B12,11-0,+14.05,102.5,135,88.5,9,67.4,233,+.042,113,-5.53,318
46,Clemson,ACC,8-4,+13.84,110.4,28,96.5,90,66.9,265,-.084,309,+1.84,128
47,Creighton,BE,9-3,+13.54,108.1,50,94.6,63,68.0,200,+.004,173,+1.93,124
48,Providence,BE,11-1,+13.44,107.1,64,93.7,55,67.6,220,+.160,12,+3.39,84
49,UCF,Amer,7-2,+13.43,107.4,59,94.0,58,68.5,174,+.009,163,-1.11,216
50,Louisville,ACC,7-4,+13.17,103.4,113,90.3,20,70.3,92,-.026,222,+4.16,69
51,Maryland,B10,6-4,+13.10,105.8,83,92.7,47,68.9,158,+.007,166,+4.71,64
52,Oklahoma St.,B12,7-4,+13.06,103.5,112,90.4,21,70.7,80,-.045,255,+1.56,135
53,Notre Dame,ACC,5-5,+13.02,109.7,30,96.7,91,66.9,268,-.114,332,+6.79,31
54,UAB,CUSA,9-3,+12.90,106.7,74,93.8,57,70.0,102,-.091,315,-1.39,225
55,Utah St.,MWC,8-4,+12.60,108.9,37,96.3,82,68.8,159,-.046,260,+5.69,44
56,Belmont,OVC,10-3,+12.52,109.0,34,96.5,87,70.6,82,+.092,51,+4.07,73
57,Virginia,ACC,7-4,+12.48,105.5,85,93.0,50,58.6,358,-.054,273,-2.47,257
58,Oregon,P12,6-6,+12.32,111.0,22,98.6,128,65.4,316,-.081,305,+6.72,33
59,Davidson,A10,8-2,+11.92,110.0,29,98.0,113,65.8,304,-.043,250,-2.73,261
60,Boise St.,MWC,8-4,+11.56,102.8,128,91.3,30,67.1,252,-.099,323,+0.52,173
61,Texas A&M,SEC,8-2,+11.48,104.9,93,93.4,54,67.2,246,+.025,141,-2.19,249
62,TCU,B12,9-1,+11.45,105.2,88,93.8,56,67.0,256,+.111,38,-2.96,271
63,Richmond,A10,8-4,+11.30,108.8,41,97.5,103,68.7,165,+.007,165,+5.22,53
64,Missouri St.,MVC,8-4,+11.28,108.8,42,97.5,102,67.4,235,-.145,345,-5.77,321
65,Wake Forest,ACC,11-1,+11.09,107.4,60,96.3,83,70.9,71,+.073,73,-6.98,336
66,Kansas St.,B12,7-3,+10.99,103.0,122,92.0,41,67.9,203,-.063,287,-3.54,281
67,St. Bonaventure,A10,8-3,+10.89,108.6,45,97.7,107,67.2,250,+.154,18,+1.80,130
68,Syracuse,ACC,5-5,+10.65,111.4,21,100.8,168,69.4,131,+.013,155,+8.66,17
69,SMU,Amer,9-3,+10.52,109.6,32,99.1,137,68.9,156,+.025,140,-4.13,292
70,Cincinnati,Amer,9-3,+10.49,102.9,126,92.4,44,67.0,264,-.014,194,-1.21,223
71,Minnesota,B10,9-1,+10.30,105.0,90,94.7,67,67.2,244,+.097,45,+2.23,118
72,Rhode Island,A10,8-3,+10.26,105.3,86,95.1,70,66.5,284,-.011,185,-0.18,191
73,Wichita St.,Amer,8-3,+10.20,102.2,144,91.9,40,68.1,197,+.026,139,+1.26,152
74,Nevada,MWC,6-4,+9.81,108.0,52,98.2,116,71.8,40,+.019,151,+2.82,99
75,Utah,P12,7-4,+9.77,107.9,54,98.1,114,68.4,183,-.027,224,+1.18,153
76,Marquette,BE,8-4,+9.76,104.2,106,94.4,61,74.2,7,+.099,42,+8.04,22
77,Colorado,P12,9-3,+9.48,104.9,95,95.4,72,66.3,287,+.101,41,-2.04,241
78,St. John's,BE,8-3,+9.40,106.5,79,97.1,96,73.5,14,+.010,159,-7.08,337
79,VCU,A10,7-4,+9.38,95.6,270,86.2,3,69.0,151,+.005,171,+4.29,67
80,Buffalo,MAC,6-4,+9.38,108.1,49,98.8,129,72.1,36,-.148,347,+4.83,61
81,Saint Louis,A10,8-4,+9.32,107.0,70,97.6,106,69.5,127,-.061,284,+2.17,119
82,Murray St.,OVC,10-1,+9.29,106.7,76,97.4,100,68.8,162,+.072,74,-0.34,197
83,Louisiana Tech,CUSA,8-3,+9.08,107.7,58,98.6,127,69.5,129,+.082,64,+2.80,100
84,Vanderbilt,SEC,6-4,+8.89,104.7,98,95.8,76,66.3,292,-.096,320,-4.00,288
85,South Dakota St.,Sum,10-4,+8.83,112.4,19,103.6,244,73.1,18,+.033,126,+1.89,126
86,Fresno St.,MWC,9-2,+8.81,103.5,110,94.7,68,63.9,339,+.009,161,-4.25,298
87,Penn St.,B10,5-5,+8.79,105.2,89,96.4,86,63.3,344,-.040,244,+3.40,83
88,DePaul,BE,9-1,+8.72,104.4,103,95.7,75,72.2,34,+.051,97,-4.25,297
89,N.C. State,ACC,7-4,+8.66,106.8,72,98.2,115,67.5,228,-.014,196,-0.56,206
90,Stanford,P12,6-4,+8.57,104.7,97,96.1,81,69.1,142,+.098,44,+2.69,105
91,Drake,MVC,8-4,+8.55,107.1,66,98.5,123,67.4,236,-.033,231,-2.04,242
92,Mississippi,SEC,8-3,+8.30,100.0,190,91.7,36,67.3,242,+.042,112,-5.12,313
93,Santa Clara,WCC,9-5,+8.15,107.2,63,99.1,136,71.0,70,-.069,292,-0.38,200
94,North Texas,CUSA,7-3,+7.92,101.0,170,93.1,51,62.0,354,-.037,238,+5.03,58
95,Wofford,SC,8-4,+7.82,106.9,71,99.1,138,66.0,303,-.092,318,+0.13,184
96,Arizona St.,P12,5-7,+7.76,100.7,174,92.9,49,69.0,153,+.021,147,+9.24,14
