Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,8-2,+29.21,120.3,2,91.1,20,72.8,23,-.072,287,-0.56,198
2,Purdue,B10,8-1,+27.79,120.6,1,92.8,40,69.1,142,+.016,161,+5.04,75
3,Baylor,B12,8-0,+27.41,117.0,5,89.6,9,68.9,155,+.022,149,-6.27,324
4,Kansas,B12,7-1,+26.75,118.6,3,91.9,28,71.3,57,-.077,292,+4.30,84
5,Houston,Amer,8-1,+26.73,114.2,12,87.5,2,67.0,253,-.041,244,-1.35,224
6,Villanova,BE,7-2,+25.80,118.2,4,92.4,35,62.8,351,-.071,286,+6.04,52
7,Duke,ACC,7-1,+23.86,114.3,11,90.5,15,70.7,75,+.002,177,+1.97,126
8,UCLA,P12,7-1,+23.58,115.0,8,91.4,23,69.2,138,+.056,96,+1.63,135
9,Arizona,P12,8-0,+23.30,112.9,19,89.6,7,73.8,8,+.029,137,-2.18,240
10,Alabama,SEC,7-1,+23.10,114.5,10,91.4,22,72.9,22,+.000,181,+6.49,46
11,Michigan,B10,6-3,+22.72,112.7,21,90.0,11,67.6,220,+.009,170,+8.38,16
12,Tennessee,SEC,6-2,+22.39,109.6,43,87.2,1,71.0,65,-.026,223,+4.22,86
13,USC,P12,9-0,+22.06,112.2,22,90.1,12,67.6,222,+.067,84,+0.57,162
14,Illinois,B10,7-2,+21.60,113.4,14,91.8,27,69.0,153,+.037,121,+4.09,90
15,Texas Tech,B12,7-1,+21.57,110.2,36,88.7,5,67.7,208,-.014,204,-10.95,353
16,LSU,SEC,8-0,+21.52,110.5,32,89.0,6,70.3,87,+.069,81,+0.07,182
17,Auburn,SEC,7-1,+21.48,112.8,20,91.3,21,71.6,48,-.051,258,+5.11,72
18,Texas,B12,6-2,+21.27,112.9,18,91.6,24,62.3,353,-.081,298,-6.27,325
19,Kentucky,SEC,7-1,+20.37,113.2,16,92.8,41,68.7,165,-.062,278,-11.51,355
20,Ohio St.,B10,7-2,+20.33,115.8,7,95.5,60,67.3,239,+.029,135,+8.36,18
21,Michigan St.,B10,8-2,+20.25,108.9,52,88.6,4,70.6,77,+.101,50,+11.01,10
22,BYU,WCC,8-1,+19.57,111.4,27,91.8,26,69.0,148,+.037,120,+7.12,36
23,Arkansas,SEC,9-0,+18.98,111.8,26,92.8,39,73.0,20,+.021,155,-5.74,318
24,Loyola Chicago,MVC,9-2,+18.83,113.1,17,94.3,51,64.9,329,-.007,193,+0.75,158
25,Connecticut,BE,8-2,+18.70,111.0,30,92.2,32,68.8,163,-.040,242,-6.95,331
26,Wisconsin,B10,8-1,+18.60,109.2,48,90.6,16,65.6,314,+.097,52,+7.30,32
27,Florida,SEC,7-2,+18.08,109.0,50,90.9,18,69.8,107,-.008,195,-0.53,195
28,Xavier,BE,8-1,+17.97,110.0,39,92.0,29,71.3,59,+.105,42,+0.80,154
29,North Carolina,ACC,6-2,+17.83,114.7,9,96.8,80,69.8,115,+.022,148,+6.87,42
30,Iowa,B10,7-3,+17.68,116.6,6,98.9,113,71.3,55,-.058,271,-2.61,256
31,Seton Hall,BE,8-1,+17.57,109.3,47,91.7,25,70.7,73,+.057,95,+2.96,102
32,Virginia Tech,ACC,7-3,+17.55,110.6,31,93.0,42,63.5,342,-.075,291,-0.01,185
33,Indiana,B10,7-2,+17.25,107.9,65,90.7,17,69.3,133,-.027,224,-1.13,212
34,San Francisco,WCC,10-0,+16.90,110.0,38,93.1,44,68.4,183,+.082,66,-2.31,244
35,Northwestern,B10,6-2,+15.98,109.6,42,93.6,49,68.1,195,-.083,300,-3.90,288
36,Florida St.,ACC,5-3,+15.85,108.1,62,92.3,33,68.6,168,+.031,134,+5.76,64
37,Memphis,Amer,5-4,+15.83,107.9,67,92.1,30,73.6,13,-.114,323,+3.27,100
38,Saint Mary's,WCC,8-2,+15.63,105.4,100,89.8,10,65.2,323,+.074,73,+4.98,78
39,Washington St.,P12,7-2,+15.53,108.5,57,93.0,43,67.5,227,-.060,275,-2.74,261
40,Colorado St.,MWC,9-0,+15.43,113.9,13,98.5,104,69.6,125,+.027,143,-4.04,293
41,St. Bonaventure,A10,8-1,+14.33,111.1,28,96.7,77,66.2,294,+.088,61,-2.41,252
42,UAB,CUSA,7-2,+14.32,108.7,54,94.4,52,69.6,129,-.069,284,+0.07,181
43,Oklahoma,B12,7-2,+14.30,106.9,83,92.6,37,67.2,246,-.003,185,-1.26,218
44,Oklahoma St.,B12,6-3,+14.19,104.3,114,90.2,13,69.3,137,-.061,277,+0.11,180
45,Louisville,ACC,6-3,+14.09,104.4,113,90.3,14,69.9,100,-.006,190,+5.09,73
46,San Diego St.,MWC,6-3,+13.96,103.5,134,89.6,8,66.3,289,+.060,89,+4.42,83
47,West Virginia,B12,8-1,+13.88,107.5,71,93.6,48,66.0,300,+.072,79,-0.63,201
48,Mississippi St.,SEC,6-2,+13.79,110.3,35,96.5,73,66.0,303,-.046,251,-2.82,265
49,Iowa St.,B12,9-0,+13.37,104.4,111,91.1,19,68.4,187,+.056,97,-2.32,247
50,Clemson,ACC,5-4,+13.14,109.4,46,96.2,66,66.7,272,-.145,342,+2.24,117
51,Notre Dame,ACC,3-4,+12.94,111.9,24,99.0,114,67.6,221,-.117,326,+6.69,44
52,Oregon,P12,5-4,+12.91,110.4,33,97.5,86,65.4,319,-.020,213,+5.90,58
53,Providence,BE,9-1,+12.86,109.5,44,96.6,75,67.0,254,+.165,15,+3.42,98
54,Maryland,B10,5-4,+12.69,105.8,92,93.2,45,69.8,106,-.030,228,+2.59,108
55,Belmont,OVC,8-3,+12.34,109.8,41,97.5,85,70.1,95,+.078,71,+4.21,87
56,Wichita St.,Amer,6-2,+12.25,104.3,115,92.1,31,68.8,162,+.027,139,+5.37,70
57,UCF,Amer,5-2,+12.20,108.1,61,95.9,65,68.2,191,+.006,173,-1.03,211
58,Virginia,ACC,6-4,+12.03,105.9,90,93.9,50,58.6,358,-.048,254,-0.34,192
59,Wake Forest,ACC,8-1,+11.85,108.4,60,96.5,72,70.5,85,+.053,99,-4.34,299
60,Boise St.,MWC,6-4,+11.73,104.1,122,92.4,36,67.2,247,-.119,329,+1.23,144
61,Syracuse,ACC,5-4,+11.45,112.1,23,100.6,149,70.2,92,+.059,91,+8.65,15
62,Utah St.,MWC,6-3,+11.45,107.9,68,96.4,70,68.4,184,-.074,288,+5.20,71
63,Richmond,A10,5-4,+11.42,109.8,40,98.4,100,67.7,213,-.056,269,+6.17,49
64,Texas A&M,SEC,7-1,+11.35,104.7,105,93.4,47,66.7,269,+.074,74,-5.92,320
65,Mississippi,SEC,6-2,+11.14,103.4,140,92.3,34,66.6,279,-.044,247,-8.17,341
66,Kansas St.,B12,5-3,+10.87,104.1,121,93.3,46,67.4,238,-.103,315,-2.20,243
67,Davidson,A10,6-2,+10.82,109.2,49,98.3,99,66.1,297,-.052,259,-2.40,251
68,Missouri St.,MVC,5-4,+10.77,111.0,29,100.2,143,67.2,245,-.215,356,-5.05,311
69,Cincinnati,Amer,7-2,+10.72,103.4,137,92.7,38,67.3,242,-.044,248,-1.62,228
70,Creighton,BE,7-2,+10.55,107.4,73,96.8,81,67.4,234,+.069,82,-2.65,257
71,Buffalo,MAC,5-3,+10.55,110.4,34,99.8,134,72.2,34,-.092,308,+6.62,45
72,TCU,B12,7-1,+10.53,105.8,93,95.3,56,66.4,281,+.084,65,-6.69,328
73,Marquette,BE,8-2,+10.31,105.7,94,95.4,57,75.1,3,+.154,19,+5.00,77
74,St. John's,BE,7-2,+10.13,108.8,53,98.7,110,73.7,9,+.067,83,-8.58,343
75,Drake,MVC,6-3,+10.04,108.0,64,98.0,95,67.9,202,-.040,243,-0.22,188
76,Nevada,MWC,4-4,+10.02,109.4,45,99.4,119,71.9,39,-.024,221,+2.82,104
77,SMU,Amer,8-3,+9.86,110.0,37,100.1,142,69.6,124,+.022,147,-4.73,304
78,Butler,BE,6-3,+9.76,104.7,107,94.9,55,63.4,343,+.038,118,+2.68,105
79,N.C. State,ACC,7-2,+9.59,107.8,69,98.2,96,67.5,231,-.003,184,-4.55,303
80,Utah,P12,6-3,+9.54,107.0,78,97.4,84,68.7,166,+.021,154,+2.17,119
81,Colorado,P12,8-3,+9.53,106.3,88,96.8,79,66.4,282,+.103,47,-1.33,223
82,Penn St.,B10,5-4,+9.28,105.6,97,96.3,68,63.3,344,-.033,234,+0.91,151
83,Rhode Island,A10,7-3,+9.23,105.7,95,96.4,69,65.9,304,-.005,187,+0.27,178
84,Louisiana Tech,CUSA,6-2,+9.08,109.0,51,99.9,135,69.6,126,+.116,38,+0.65,161
85,Georgia Tech,ACC,5-3,+8.93,106.6,85,97.7,88,68.4,179,-.006,189,-3.26,274
86,Santa Clara,WCC,7-3,+8.91,108.4,59,99.5,122,70.5,81,-.089,306,-0.93,209
87,Stanford,P12,4-3,+8.79,105.5,98,96.8,78,68.2,192,+.085,64,+0.87,152
88,DePaul,BE,8-1,+8.76,105.3,102,96.5,74,72.5,26,+.035,124,-4.36,300
89,Murray St.,OVC,8-1,+8.52,107.1,76,98.5,106,67.4,237,+.069,80,-0.88,208
90,Saint Louis,A10,7-3,+8.48,107.0,77,98.6,107,69.2,139,-.038,241,+0.27,177
91,UC Irvine,BW,5-1,+8.46,103.0,149,94.5,53,66.0,299,+.067,85,+5.68,65
92,Minnesota,B10,7-1,+8.25,103.9,125,95.6,61,66.9,257,+.107,40,+0.76,157
93,Vanderbilt,SEC,5-4,+8.19,104.9,103,96.7,76,66.6,275,-.101,314,-2.34,249
94,VCU,A10,5-4,+8.19,96.5,271,88.3,3,67.7,212,+.004,174,+5.78,63
95,Rutgers,B10,5-4,+8.16,103.6,132,95.4,58,65.8,307,+.046,107,+2.24,116
96,Miami FL,ACC,7-3,+7.90,107.9,66,100.0,141,69.8,113,+.154,18,+3.01,101
97,South Dakota St.,Sum,8-3,+7.61,113.3,15,105.7,268,72.7,24,+.042,115,-0.34,191
98,Dayton,A10,6-4,+7.48,105.5,99,98.0,94,64.4,334,-.049,257,-4.03,292
99,Vermont,AE,7-4,+7.41,102.8,152,95.4,59,65.7,313,-.017,208,+3.94,93
100,Arizona St.,P12,4-6,+7.28,103.0,148,95.7,62,68.5,177,+.014,166,+7.62,24
101,Chattanooga,SC,8-1,+7.11,108.7,55,101.6,172,61.9,357,+.016,163,-2.32,246
102,South Carolina,SEC,6-2,+7.04,101.9,172,94.9,54,71.5,52,+.127,36,-1.44,225
103,Fresno St.,MWC,7-2,+6.93,103.4,139,96.5,71,63.3,345,-.009,197,-3.54,279
104,UC Santa Barbara,BW,5-2,+6.44,106.4,87,100.0,140,67.3,240,-.120,331,-14.34,357
105,Ohio,MAC,6-2,+6.42,106.2,89,99.8,133,68.4,182,+.135,27,+2.57,110
106,Wofford,SC,7-3,+6.22,106.9,81,100.7,151,67.0,252,-.033,233,+0.39,175
107,Iona,MAAC,8-2,+6.12,102.4,162,96.3,67,71.5,53,+.090,60,+2.11,122
108,Georgetown,BE,4-4,+6.03,105.6,96,99.6,126,72.3,31,-.094,309,-5.46,316
109,Weber St.,BSky,8-1,+6.02,104.8,104,98.7,111,70.5,82,+.215,6,-4.95,309
110,Loyola Marymount,WCC,6-3,+5.97,107.0,79,101.0,158,67.5,232,+.165,14,-0.25,190
111,North Texas,CUSA,4-3,+5.71,101.6,182,95.9,63,62.0,354,-.161,349,+7.66,23
112,California,P12,5-5,+5.70,101.6,180,95.9,64,65.7,310,-.043,245,+2.44,113
113,Liberty,ASun,5-3,+5.59,104.2,117,98.6,109,63.1,349,-.056,267,-7.64,335
114,Wyoming,MWC,8-1,+5.58,106.9,82,101.3,166,66.3,287,+.130,35,-4.78,305
