Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,7-2,+29.53,120.2,2,90.6,19,72.5,26,-.075,286,+1.57,141
2,Purdue,B10,8-0,+29.01,120.5,1,91.5,27,69.0,152,+.085,57,+4.05,94
3,Baylor,B12,8-0,+27.38,116.6,6,89.2,6,69.2,146,+.022,153,-6.25,320
4,Houston,Amer,8-1,+26.72,113.7,12,87.0,1,66.9,265,-.041,249,-1.30,213
5,Kansas,B12,6-1,+26.39,118.4,3,92.1,34,71.4,52,-.078,292,+5.32,72
6,Villanova,BE,6-2,+25.20,118.3,4,93.1,45,63.3,347,-.087,304,+4.84,84
7,Duke,ACC,7-1,+23.94,114.0,11,90.1,13,70.6,77,+.002,180,+1.92,128
8,UCLA,P12,7-1,+23.56,114.4,8,90.9,21,69.3,139,+.056,94,+1.64,139
9,Alabama,SEC,7-1,+23.27,114.2,10,90.9,22,73.1,17,+.000,184,+6.96,44
10,Tennessee,SEC,6-1,+22.87,111.2,28,88.3,3,70.7,74,+.040,119,+0.89,158
11,USC,P12,8-0,+22.48,112.0,20,89.5,10,67.6,232,+.069,84,+1.50,143
12,Arizona,P12,7-0,+22.15,111.6,24,89.5,8,73.4,12,+.038,121,-2.71,253
13,Illinois,B10,7-2,+21.71,113.0,16,91.3,26,68.9,158,+.037,124,+4.22,90
14,Texas,B12,6-1,+21.66,112.8,17,91.1,23,63.1,351,-.025,230,-9.96,347
15,Auburn,SEC,7-1,+21.45,112.3,19,90.8,20,71.5,49,-.051,262,+5.08,79
16,LSU,SEC,8-0,+21.44,110.0,33,88.6,5,70.3,87,+.069,82,-0.09,183
17,Kentucky,SEC,6-1,+21.39,113.0,15,91.7,29,69.6,127,-.082,300,-10.71,350
18,Michigan,B10,5-3,+21.31,111.2,27,89.9,12,66.8,267,+.022,152,+7.78,30
19,Texas Tech,B12,6-1,+21.04,111.7,23,90.6,18,68.0,208,-.059,275,-14.32,356
20,Ohio St.,B10,6-2,+20.63,114.4,7,93.8,50,67.6,236,+.030,138,+9.63,15
21,Iowa,B10,7-2,+20.07,117.8,5,97.7,95,72.1,34,-.076,287,-5.35,305
22,Michigan St.,B10,7-2,+19.86,107.4,68,87.5,2,70.9,67,+.088,54,+10.78,11
23,BYU,WCC,7-1,+19.29,110.6,30,91.3,25,68.3,183,+.036,127,+7.15,42
24,Arkansas,SEC,8-0,+19.17,111.2,26,92.1,35,72.8,22,+.029,139,-4.91,299
25,Connecticut,BE,8-1,+19.09,111.8,22,92.7,41,69.2,145,+.012,170,-9.83,346
26,Wisconsin,B10,7-1,+18.28,108.6,52,90.4,15,66.0,302,+.081,65,+6.26,54
27,Florida,SEC,6-2,+17.98,109.1,45,91.1,24,68.9,155,-.003,189,+1.70,137
28,Loyola Chicago,MVC,7-2,+17.69,111.8,21,94.1,52,65.5,315,-.020,219,-1.57,221
29,North Carolina,ACC,6-2,+17.58,114.2,9,96.6,81,70.0,96,+.022,151,+6.07,58
30,Indiana,B10,7-1,+17.55,107.8,63,90.2,14,69.9,104,+.020,160,-3.37,265
31,Xavier,BE,7-1,+17.09,109.5,40,92.5,37,70.1,93,+.126,37,+2.33,120
32,San Francisco,WCC,9-0,+17.09,109.6,39,92.5,38,68.1,200,+.083,62,-2.83,259
33,Seton Hall,BE,7-1,+17.01,108.8,50,91.8,31,70.9,66,+.028,142,+0.18,177
34,Virginia Tech,ACC,6-3,+16.99,109.9,36,92.9,42,63.5,343,-.077,289,+1.91,129
35,Memphis,Amer,5-3,+16.93,107.3,70,90.4,16,74.1,6,-.062,279,+3.03,103
36,Northwestern,B10,6-2,+16.07,109.2,44,93.1,44,68.2,194,-.083,301,-3.61,271
37,Florida St.,ACC,5-3,+16.01,107.6,67,91.6,28,68.8,159,+.031,136,+6.04,61
38,Saint Mary's,WCC,8-2,+15.66,105.1,100,89.4,7,65.4,321,+.074,74,+5.08,80
39,Louisville,ACC,6-2,+15.55,106.1,86,90.6,17,69.6,131,+.020,157,+5.54,71
40,Colorado St.,MWC,9-0,+15.40,113.5,13,98.1,106,69.6,125,+.027,146,-4.06,282
41,Oklahoma,B12,7-1,+15.36,107.2,71,91.9,32,67.6,230,+.055,95,-2.23,238
42,St. Bonaventure,A10,7-1,+14.68,109.7,38,95.0,57,66.5,278,+.102,43,-1.09,205
43,UAB,CUSA,7-2,+14.30,108.3,54,94.0,51,69.5,136,-.069,283,-0.04,181
44,San Diego St.,MWC,5-3,+14.30,103.8,114,89.5,9,66.5,280,+.046,113,+6.01,63
45,Oklahoma St.,B12,6-3,+14.12,103.8,116,89.7,11,69.7,121,-.061,278,-0.01,179
46,Mississippi St.,SEC,6-2,+13.93,109.9,35,96.0,72,65.8,307,-.046,257,-2.60,248
47,Washington St.,P12,6-2,+13.81,107.0,76,93.2,46,67.1,252,-.057,273,-3.72,273
48,West Virginia,B12,7-1,+13.59,107.9,60,94.3,55,66.8,266,+.050,106,-2.56,246
49,Virginia,ACC,6-3,+13.11,106.8,80,93.7,49,58.9,358,+.000,186,-0.88,199
50,Notre Dame,ACC,3-4,+13.07,111.6,25,98.5,113,67.6,235,-.117,326,+6.97,43
51,Clemson,ACC,5-4,+12.88,108.8,49,95.9,71,66.6,273,-.145,342,+1.73,135
52,Oregon,P12,5-4,+12.84,110.0,34,97.1,89,65.6,313,-.020,218,+5.80,68
53,Maryland,B10,5-4,+12.79,105.5,93,92.7,40,69.9,102,-.030,236,+2.75,108
54,Providence,BE,8-1,+12.64,109.0,46,96.3,77,66.6,274,+.172,13,+4.01,96
55,UCF,Amer,5-2,+12.27,107.7,65,95.4,62,68.3,185,+.006,176,-0.77,197
56,Wichita St.,Amer,6-2,+12.15,103.8,115,91.7,30,68.6,168,+.027,143,+5.21,76
57,Syracuse,ACC,5-3,+12.14,112.7,18,100.6,154,70.3,88,+.085,56,+6.66,48
58,Belmont,OVC,7-3,+11.87,110.1,31,98.2,110,70.7,72,+.055,97,+3.33,101
59,Wake Forest,ACC,8-1,+11.85,107.9,58,96.1,74,70.4,83,+.053,103,-4.26,289
60,Richmond,A10,5-4,+11.55,109.5,41,98.0,101,67.9,211,-.056,272,+6.43,52
61,Utah St.,MWC,6-2,+11.54,107.2,72,95.7,66,67.9,218,-.070,285,+2.68,113
62,Kansas St.,B12,5-2,+11.36,104.6,106,93.2,47,68.0,209,-.035,241,-4.21,288
63,Texas A&M,SEC,7-1,+11.28,104.2,109,93.0,43,66.8,270,+.074,75,-5.97,318
64,Mississippi,SEC,6-2,+11.03,103.0,137,91.9,33,66.8,268,-.044,252,-8.33,339
65,Iowa St.,B12,8-0,+10.97,103.6,127,92.6,39,69.2,142,+.073,76,-5.46,309
66,Colorado,P12,6-3,+10.91,107.9,59,97.0,85,66.9,262,+.066,86,+0.31,174
67,Davidson,A10,6-2,+10.91,108.8,48,97.9,97,66.1,299,-.052,264,-2.23,237
68,St. John's,BE,6-2,+10.78,108.2,55,97.4,93,72.9,20,+.038,122,-9.56,345
69,Drake,MVC,5-3,+10.69,107.8,62,97.1,86,67.4,243,-.081,297,+1.82,132
70,Cincinnati,Amer,7-2,+10.65,103.0,133,92.4,36,67.4,244,-.044,253,-1.88,229
71,Utah,P12,6-2,+10.54,107.1,75,96.6,80,68.5,177,+.048,110,+0.29,175
72,N.C. State,ACC,6-2,+10.45,108.3,53,97.9,96,67.9,215,+.006,175,-1.38,217
73,Creighton,BE,7-2,+10.35,106.9,79,96.5,79,67.8,221,+.069,83,-3.08,262
74,Nevada,MWC,4-4,+10.22,109.2,43,99.0,120,71.9,37,-.024,227,+3.02,104
75,South Dakota St.,Sum,8-2,+10.19,113.3,14,103.1,223,73.0,19,+.055,96,+1.48,144
76,Vanderbilt,SEC,5-2,+10.17,106.0,88,95.8,69,67.6,234,-.027,231,-5.41,308
77,Marquette,BE,7-2,+9.87,105.6,92,95.7,67,75.3,2,+.127,35,+3.35,100
78,SMU,Amer,7-3,+9.79,109.4,42,99.6,134,69.0,153,+.002,181,-5.54,311
79,Missouri St.,MVC,4-4,+9.78,110.1,32,100.3,147,68.0,207,-.231,358,-4.83,298
80,Boise St.,MWC,4-4,+9.76,103.0,136,93.2,48,66.1,298,-.121,331,+3.79,98
81,Buffalo,MAC,4-3,+9.60,109.7,37,100.1,141,72.8,21,-.124,334,+6.05,60
82,TCU,B12,6-1,+9.51,105.1,98,95.6,65,66.3,292,+.091,52,-8.64,341
83,Rhode Island,A10,6-3,+9.47,104.9,104,95.5,63,66.6,275,-.016,208,+1.63,140
84,Santa Clara,WCC,6-3,+9.21,107.4,69,98.2,108,69.9,100,-.107,319,+0.59,170
85,Louisiana Tech,CUSA,6-2,+9.17,108.7,51,99.5,131,69.6,128,+.116,38,+0.85,161
86,Butler,BE,5-3,+8.97,104.2,108,95.3,59,63.7,341,-.023,226,-1.57,222
87,Stanford,P12,4-3,+8.91,105.2,97,96.3,76,68.2,193,+.085,58,+1.19,152
88,Georgia Tech,ACC,5-3,+8.89,106.2,85,97.3,90,68.5,178,-.006,194,-3.33,264
89,Saint Louis,A10,7-2,+8.88,107.7,66,98.8,119,69.8,111,+.013,167,-1.21,209
90,Minnesota,B10,7-0,+8.62,102.9,142,94.3,54,67.8,222,+.133,29,-1.07,204
91,Penn St.,B10,4-4,+8.39,105.2,96,96.9,83,63.2,348,-.039,248,+1.37,146
92,UC Irvine,BW,5-1,+8.34,102.5,153,94.2,53,66.3,291,+.067,85,+5.16,77
93,VCU,A10,4-4,+7.98,96.5,263,88.5,4,67.4,241,+.012,169,+7.86,28
94,Dayton,A10,6-3,+7.82,104.9,103,97.1,88,64.1,337,-.011,201,-6.45,323
95,Miami FL,ACC,6-3,+7.74,108.1,56,100.3,149,69.6,129,+.160,17,+4.73,85
96,Weber St.,BSky,8-0,+7.70,105.1,99,97.4,92,70.3,89,+.013,168,-7.27,331
97,Arizona St.,P12,3-6,+7.45,103.1,132,95.6,64,67.9,214,-.028,233,+8.63,22
98,Vermont,AE,6-3,+7.37,102.6,149,95.3,58,65.4,318,-.046,256,+2.06,127
99,Murray St.,OVC,7-1,+7.30,105.4,95,98.1,105,68.3,187,+.027,145,-4.19,287
100,Rutgers,B10,4-4,+7.29,102.7,147,95.4,60,66.0,301,-.003,190,-0.64,196
101,South Carolina,SEC,6-2,+7.01,101.5,171,94.5,56,71.7,43,+.127,36,-1.51,220
102,Nebraska,B10,5-4,+6.84,103.6,125,96.8,82,71.2,57,-.105,316,-4.44,293
103,Chattanooga,SC,7-1,+6.83,106.5,82,99.7,137,62.8,353,-.008,197,-2.56,245
104,Fresno St.,MWC,7-1,+6.62,102.8,145,96.1,75,63.4,344,+.016,166,-6.85,328
105,Ohio,MAC,6-2,+6.49,105.9,91,99.4,129,68.3,188,+.135,24,+2.75,107
106,UC Santa Barbara,BW,5-2,+6.31,106.0,89,99.7,136,67.5,239,-.120,328,-14.52,357
107,DePaul,BE,6-1,+6.22,104.2,110,98.0,99,72.2,33,+.028,141,-6.93,329
108,Wyoming,MWC,8-0,+6.10,106.5,83,100.4,152,66.3,289,+.084,60,-8.62,340
109,Iona,MAAC,8-2,+6.07,101.8,167,95.7,68,71.3,53,+.090,53,+2.07,126
110,Loyola Marymount,WCC,5-3,+5.82,107.7,64,101.9,187,67.3,246,+.135,25,-1.17,208
111,Wofford,SC,6-3,+5.68,106.0,87,100.4,150,66.5,282,-.070,284,-0.03,180
112,North Texas,CUSA,4-3,+5.67,101.1,182,95.4,61,62.1,356,-.161,346,+7.49,36
113,Boston College,ACC,6-3,+5.62,103.6,124,98.0,103,64.9,330,-.077,290,-4.01,281
114,Liberty,ASun,5-3,+5.52,103.7,120,98.2,109,63.2,350,-.056,270,-7.85,337
115,New Mexico St.,WAC,7-2,+5.36,106.6,81,101.2,169,66.3,287,+.203,8,+1.66,138
116,Furman,SC,6-2,+5.25,106.9,78,101.7,180,67.6,233,+.071,81,-0.34,189
117,Western Kentucky,CUSA,5-3,+5.17,103.8,117,98.6,117,70.6,76,-.033,239,-5.95,317
118,Georgetown,BE,3-4,+5.15,104.7,105,99.5,132,71.3,54,-.093,309,-5.13,301
119,Toledo,MAC,6-2,+5.07,108.8,47,103.8,234,69.8,106,+.184,9,+2.53,117
120,Massachusetts,A10,6-3,+4.94,110.7,29,105.7,279,69.6,126,+.072,78,-1.07,203
121,Oakland,Horz,7-2,+4.84,102.0,164,97.1,87,69.8,108,+.177,10,+6.06,59
122,California,P12,4-5,+4.81,100.7,187,95.9,70,65.9,304,+.004,178,+4.25,89
123,Miami OH,MAC,5-3,+4.56,106.4,84,101.8,186,66.8,271,-.143,340,+0.77,165
124,Marshall,CUSA,5-3,+4.54,107.2,73,102.7,209,75.2,3,-.052,265,-1.78,226
125,Georgia St.,SB,5-3,+4.36,107.1,74,102.8,211,70.7,73,+.036,126,+2.14,124
126,Navy,Pat,6-2,+4.11,100.1,198,96.0,73,67.3,245,+.082,64,+4.16,92
127,Colgate,Pat,4-5,+4.03,107.8,61,103.8,236,68.6,170,-.181,352,+1.35,148
128,Grand Canyon,WAC,8-1,+3.99,101.9,165,97.9,98,65.2,325,+.075,73,-10.50,348
129,Northern Iowa,MVC,2-5,+3.98,103.4,129,99.4,128,69.1,149,-.106,318,+7.65,32
130,East Tennessee St.,SC,6-3,+3.91,103.0,135,99.1,122,65.4,319,+.131,30,+7.76,31
131,Southern Utah,BSky,5-3,+3.78,105.0,102,101.2,170,69.6,124,+.062,90,+0.56,172
132,Hofstra,CAA,5-4,+3.74,108.0,57,104.3,243,68.4,182,-.067,282,+6.04,62
133,Wagner,NEC,3-1,+3.54,103.1,131,99.5,133,66.8,269,+.054,98,+5.87,67
134,Temple,Amer,5-3,+3.53,103.8,118,100.2,145,66.9,263,+.099,47,-1.79,227
135,Southern Illinois,MVC,5-3,+3.47,102.7,146,99.2,125,62.0,357,-.028,234,-3.96,278
136,Oregon St.,P12,1-8,+3.08,104.0,112,100.9,163,66.4,284,-.111,321,+5.32,73
137,Texas St.,SB,6-2,+2.37,102.6,150,100.2,146,65.5,316,+.140,23,-2.33,241
138,Jacksonville St.,ASun,3-4,+2.36,102.9,141,100.6,153,66.1,300,-.163,347,-2.80,257
139,Monmouth,MAAC,7-1,+2.29,100.3,194,98.0,104,69.8,110,-.056,269,-0.29,188
140,Delaware,CAA,7-3,+2.22,105.0,101,102.8,213,68.2,198,+.072,80,-3.26,263
141,Yale,Ivy,5-5,+2.21,104.4,107,102.2,198,69.8,114,-.061,277,+2.62,115
142,Missouri,SEC,4-4,+2.13,100.1,197,98.0,100,67.9,213,+.039,120,-0.15,185
143,UC Riverside,BW,5-4,+2.12,99.4,210,97.3,91,65.9,305,+.048,111,+9.84,14
144,Tulsa,Amer,4-4,+2.08,103.0,134,100.9,161,66.2,296,-.029,235,-1.34,215
145,Stephen F. Austin,WAC,7-2,+2.05,101.3,177,99.2,126,70.4,84,+.141,22,+0.87,159
146,Morehead St.,OVC,6-3,+2.04,101.9,166,99.8,139,65.6,312,+.104,42,+5.89,66
147,Washington,P12,4-4,+1.97,99.5,209,97.5,94,72.5,29,+.026,147,-2.65,250
148,Tulane,Amer,3-5,+1.89,100.4,191,98.5,115,67.7,226,-.182,353,-3.81,275
149,Princeton,Ivy,6-3,+1.38,105.9,90,104.5,254,67.7,227,+.049,108,+0.98,155
150,Towson,CAA,6-3,+1.35,103.0,138,101.6,178,65.4,317,-.083,302,-3.86,276
151,Akron,MAC,5-3,+1.32,102.1,163,100.7,159,65.7,309,+.034,129,-0.97,201
152,UNLV,MWC,4-5,+1.29,101.0,183,99.7,138,67.2,249,+.129,32,+9.26,18
153,Abilene Christian,WAC,5-2,+1.18,99.6,205,98.4,111,69.0,150,-.124,335,+2.19,122
154,Northeastern,CAA,5-4,+1.03,97.9,237,96.9,84,65.6,311,+.088,55,+2.89,105
155,George Mason,A10,4-5,+1.02,101.3,175,100.3,148,67.1,254,-.165,350,+0.77,164
156,Campbell,BSth,6-2,+1.01,102.8,143,101.8,184,62.6,354,+.156,20,+3.83,97
157,Boston University,Pat,7-3,+1.00,103.1,130,102.1,193,64.3,336,-.021,221,-1.48,218
158,Cleveland St.,Horz,6-2,+0.95,101.6,169,100.7,158,66.8,272,+.079,68,-4.14,283
159,Kent St.,MAC,4-3,+0.67,102.2,160,101.5,174,66.4,285,+.065,88,+2.20,121
160,Wright St.,Horz,2-6,+0.55,103.8,119,103.2,225,72.5,28,-.144,341,+2.11,125
161,East Carolina,Amer,7-2,+0.55,101.7,168,101.1,167,68.9,154,+.053,101,-7.74,335
162,Western Illinois,Sum,8-2,+0.48,102.9,140,102.5,204,72.2,32,-.021,223,-2.78,255
163,UTEP,CUSA,4-3,+0.45,98.4,227,98.0,102,68.7,166,-.108,320,-0.47,192
