Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Baylor,B12,15-1,+30.01,120.3,4,90.3,10,69.6,131,+.006,169,+3.36,77
2,Gonzaga,WCC,12-2,+29.95,122.1,2,92.2,15,73.7,11,-.058,285,-2.64,278
3,Houston,Amer,14-2,+27.17,119.0,6,91.8,13,66.3,304,-.021,216,+1.89,121
4,Villanova,BE,11-4,+25.95,118.6,7,92.7,19,62.7,350,+.003,177,+11.54,3
5,Purdue,B10,13-2,+25.89,123.8,1,97.9,68,68.3,197,+.007,168,+3.55,72
6,Auburn,SEC,15-1,+25.69,114.7,20,89.0,6,71.9,43,-.003,187,+7.30,19
7,Kansas,B12,13-2,+25.39,120.2,5,94.8,36,71.0,75,-.012,201,+6.29,24
8,Kentucky,SEC,13-3,+25.02,118.1,8,93.1,23,69.6,132,-.092,322,-2.00,262
9,Arizona,P12,12-1,+24.97,117.0,12,92.0,14,74.7,4,+.006,171,+0.65,159
10,LSU,SEC,14-1,+24.95,109.2,72,84.3,1,71.6,53,+.062,83,+4.24,57
11,UCLA,P12,10-1,+23.97,116.3,15,92.3,17,68.9,164,+.064,79,+3.24,79
12,Duke,ACC,12-2,+23.48,116.6,14,93.1,24,70.8,77,-.041,254,-1.37,245
13,Illinois,B10,12-3,+23.46,117.3,10,93.9,25,68.7,178,+.019,146,+5.06,45
14,Tennessee,SEC,11-4,+23.02,109.8,61,86.8,2,70.1,103,-.033,235,+6.09,27
15,Texas Tech,B12,12-3,+22.08,110.5,51,88.5,5,65.9,314,-.011,198,-2.29,267
16,Texas,B12,13-3,+22.04,112.1,36,90.0,8,62.5,353,-.026,225,-3.34,294
17,Alabama,SEC,11-5,+20.95,117.7,9,96.8,54,72.5,26,-.033,238,+11.72,2
18,USC,P12,13-1,+20.85,113.7,27,92.8,20,67.7,233,+.033,122,+2.19,110
19,Michigan St.,B10,13-2,+20.49,113.4,28,92.9,22,70.4,90,+.106,37,+7.86,16
20,Xavier,BE,12-2,+19.95,114.8,19,94.8,35,71.3,66,+.071,70,+4.32,56
21,Ohio St.,B10,10-3,+19.91,117.2,11,97.3,62,67.7,231,+.062,81,+10.43,5
22,Connecticut,BE,10-4,+19.44,113.7,26,94.3,29,67.7,230,-.073,306,+2.82,87
23,Indiana,B10,12-3,+18.92,109.3,70,90.4,11,68.7,177,-.040,250,+0.30,174
24,BYU,WCC,14-3,+18.65,110.9,48,92.3,16,69.5,134,-.006,192,+5.89,29
25,Iowa,B10,11-4,+18.40,121.2,3,102.8,155,71.8,47,-.041,253,-0.06,196
26,Seton Hall,BE,11-3,+18.34,112.5,33,94.2,26,71.3,64,+.003,176,+7.87,15
27,Michigan,B10,7-6,+17.94,114.1,24,96.1,49,67.0,273,-.070,304,+8.05,14
28,Loyola Chicago,MVC,12-2,+17.86,115.2,17,97.3,61,65.3,325,+.049,107,+1.36,134
29,North Carolina,ACC,11-4,+17.72,116.2,16,98.5,81,71.5,54,+.027,135,+5.61,37
30,Wisconsin,B10,13-2,+17.62,112.0,37,94.4,31,66.9,281,+.160,11,+9.58,6
