Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,27-3,32.98,122,1,89,7,72.8,4,-0.037,264,3.68,102
2,Baylor,B12,27-6,27.25,118.4,8,91.1,13,67.2,182,0.017,143,10.47,11
3,Arizona,P12,31-3,27.06,119.6,5,92.5,18,72.3,8,0.046,76,6.14,73
4,Houston,Amer,29-5,26.65,117.4,10,90.8,11,64,333,-0.007,195,4.35,93
5,Kansas,B12,29-6,25.93,119.3,7,93.4,25,69.4,64,0.031,113,11.73,4
6,Tennessee,SEC,27-7,25.72,111.8,34,86.1,2,67.3,171,0.04,87,11.3,8
7,Kentucky,SEC,26-8,25.61,120,4,94.4,35,67.5,151,-0.043,281,8.98,28
8,Texas Tech,B12,25-9,24.97,109.8,58,84.9,1,66.6,212,-0.025,237,10.46,12
9,Auburn,SEC,27-5,24.41,113.5,25,89.1,8,70.2,41,-0.039,271,8.66,31
10,UCLA,P12,26-7,24.22,115.3,15,91.1,12,65.6,263,-0.02,223,8.14,40
11,Duke,ACC,28-6,23.99,119.5,6,95.5,42,67.5,150,-0.011,203,6.33,67
12,Villanova,BE,26-7,23.72,117.7,9,94,29,62.7,345,0.051,71,10.28,15
13,Iowa,B10,26-10,22.65,120.4,3,97.8,74,69.7,53,-0.061,309,7.44,50
14,Purdue,B10,27-7,22.1,121.2,2,99.1,102,65.9,249,0.035,101,8.76,30
15,Saint Mary's,WCC,26-7,20.96,110.4,50,89.4,9,63.8,338,0.033,107,6.95,58
16,Texas,B12,21-11,20.69,111.9,33,91.2,14,63.3,341,-0.044,283,9.72,20
17,Illinois,B10,22-9,19.33,113.6,24,94.2,33,67.2,178,0.025,125,9.92,18
18,LSU,SEC,22-11,19.07,107.5,90,88.5,5,68.8,93,-0.041,275,9.05,27
19,Arkansas,SEC,26-8,19.06,111.4,35,92.3,17,70.6,29,0.034,103,8.08,42
20,Virginia Tech,ACC,23-12,18.25,114.4,18,96.2,52,63.1,344,-0.054,302,6.76,61
21,Connecticut,BE,23-10,18.2,113.7,21,95.5,43,64.8,302,-0.038,270,7.23,54
22,San Francisco,WCC,24-10,18.08,111,41,92.9,20,68.9,81,-0.042,279,5.92,75
23,Loyola Chicago,MVC,25-7,17.85,110.9,44,93,22,64.7,310,0.016,145,3.33,103
24,North Carolina,ACC,25-9,17.41,113.7,22,96.3,55,70.4,37,0.073,45,7.57,46
25,Alabama,SEC,19-13,17.38,116,13,98.7,94,71.9,12,-0.022,229,12.75,1
26,San Diego St.,MWC,23-9,17.18,103.6,165,86.5,3,65.5,266,-0.003,182,6.27,70
27,Memphis,Amer,22-10,16.92,110.6,46,93.7,26,70.2,40,-0.015,209,7.02,56
28,Murray St.,OVC,31-2,16.73,112.1,31,95.4,41,66.1,241,0.081,30,-3.03,221
29,Oklahoma,B12,19-15,16.66,111,42,94.3,34,65.2,285,-0.041,277,11.84,3
30,Michigan,B10,18-14,15.97,114,19,98,78,66.6,211,-0.019,216,11.48,6
31,Ohio St.,B10,19-11,15.6,116.5,12,100.9,132,65.1,289,-0.015,206,9.18,23
32,Wisconsin,B10,24-7,15.39,110.3,51,94.9,39,66.6,210,0.119,7,9.77,19
33,Wake Forest,ACC,24-9,15.35,111.3,37,95.9,45,70.4,36,-0.007,196,3.17,105
34,Boise St.,MWC,27-8,15.2,107.7,87,92.5,19,64.5,318,0.029,115,5.73,77
35,Oklahoma St.,B12,15-15,15.16,103.6,166,88.5,4,67.7,139,-0.074,328,11.53,5
36,TCU,B12,20-12,15.16,108.4,77,93.2,24,66,246,0.034,104,11.02,9
37,Davidson,A10,27-6,15.02,116.8,11,101.8,149,64.8,305,-0.004,184,1.56,121
38,Michigan St.,B10,22-12,14.68,111.1,40,96.5,58,67.7,142,0.05,72,10.46,13
39,Colorado St.,MWC,25-6,14.56,113.1,26,98.5,91,65.4,269,0.121,6,5.34,81
40,Seton Hall,BE,21-10,14.51,108.2,81,93.7,27,67.4,161,0.011,152,8.29,37
41,Dayton,A10,24-10,14.49,109.3,67,94.8,38,63.2,342,-0.025,238,1.83,117
42,USC,P12,26-7,14.39,110.4,48,96.1,48,66.2,236,0.077,35,5.14,82
43,Iowa St.,B12,20-12,14.2,104.5,148,90.3,10,66.2,230,0.038,93,10.38,14
44,BYU,WCC,23-10,14.16,110.5,47,96.4,56,68,121,0.022,133,5.58,78
45,Texas A&M,SEC,24-12,14.1,108.9,71,94.8,37,66.8,199,0.004,165,7.09,55
46,Indiana,B10,21-14,13.98,106.9,96,92.9,21,67.3,176,-0.02,222,8.57,34
47,UAB,CUSA,27-7,13.97,112.4,29,98.4,88,68.9,79,-0.04,273,-1.27,177
48,Mississippi St.,SEC,18-16,13.93,109.8,59,95.9,44,65.7,259,-0.087,339,8.23,38
