Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,24-3,+32.76,121.6,2,88.8,6,73.3,4,-.048,285,+2.59,112
2,Kentucky,SEC,23-6,+27.67,121.2,3,93.5,20,67.9,155,-.041,273,+8.63,28
3,Baylor,B12,24-5,+26.99,118.3,8,91.3,13,67.8,160,+.022,134,+10.28,15
4,Arizona,P12,25-3,+26.40,117.7,10,91.3,12,73.2,6,+.035,98,+5.62,71
5,Duke,ACC,25-4,+25.96,119.6,6,93.6,22,67.8,161,-.030,254,+5.54,73
6,Houston,Amer,24-4,+25.75,117.5,11,91.8,15,64.7,319,-.005,192,+3.84,94
7,Kansas,B12,23-5,+25.74,120.9,4,95.1,34,69.8,68,+.027,124,+11.82,2
8,Auburn,SEC,25-4,+24.99,115.0,18,90.0,8,70.4,47,-.033,258,+8.59,29
9,Texas Tech,B12,22-7,+24.96,111.4,48,86.4,2,67.0,211,-.018,219,+9.12,22
10,UCLA,P12,21-6,+24.89,115.9,15,91.0,10,66.2,257,-.040,269,+7.37,44
11,Tennessee,SEC,21-7,+24.61,111.8,40,87.1,3,68.0,145,+.019,140,+11.60,5
12,Villanova,BE,21-7,+24.46,119.4,7,94.9,29,62.9,345,+.014,151,+10.55,11
13,Purdue,B10,24-5,+23.42,123.4,1,99.9,105,66.6,233,+.042,87,+7.91,36
14,Texas,B12,21-8,+21.31,113.5,27,92.1,17,63.6,341,-.005,194,+8.02,34
15,Iowa,B10,20-8,+20.92,120.2,5,99.3,89,70.2,54,-.063,309,+5.64,70
16,Illinois,B10,20-8,+20.29,115.5,16,95.2,35,67.9,152,+.024,130,+10.44,12
17,Saint Mary's,WCC,24-6,+20.06,109.6,73,89.5,7,64.3,336,+.031,111,+5.98,65
18,LSU,SEC,20-9,+19.89,107.4,107,87.5,4,69.4,82,-.038,267,+8.34,32
19,Connecticut,BE,21-7,+19.50,114.6,21,95.1,32,66.0,266,-.010,204,+6.90,50
20,Arkansas,SEC,23-6,+19.46,110.8,59,91.4,14,71.1,32,+.023,132,+6.44,57
21,Alabama,SEC,19-10,+19.02,117.8,9,98.8,82,72.1,15,+.001,172,+12.89,1
22,San Diego St.,MWC,18-7,+17.94,104.2,165,86.2,1,65.7,274,-.015,214,+5.12,80
23,Ohio St.,B10,18-8,+17.88,117.5,12,99.7,97,65.7,279,+.022,135,+10.28,14
24,San Francisco,WCC,23-8,+17.65,111.2,51,93.5,21,69.3,88,-.027,246,+4.56,88
25,Boise St.,MWC,23-6,+16.82,108.8,83,92.0,16,65.3,302,+.012,153,+5.54,74
26,Murray St.,OVC,28-2,+16.78,111.5,44,94.7,27,66.3,256,+.069,49,-3.58,248
27,Wisconsin,B10,23-5,+16.63,111.9,38,95.2,36,67.3,199,+.150,5,+10.42,13
28,Seton Hall,BE,18-9,+16.03,110.5,65,94.5,25,68.9,103,-.013,210,+9.42,19
29,Loyola Chicago,MVC,22-7,+15.92,112.6,29,96.7,50,64.9,314,+.008,163,+2.71,109
30,Colorado St.,MWC,23-4,+15.87,114.5,23,98.7,79,66.3,253,+.135,7,+4.57,87
31,Iowa St.,B12,20-9,+15.86,106.7,117,90.9,9,66.7,223,+.036,97,+8.75,26
32,USC,P12,25-4,+15.57,111.9,36,96.3,48,66.8,218,+.068,51,+3.62,96
33,Virginia Tech,ACC,18-11,+15.57,113.7,26,98.1,67,63.3,343,-.073,322,+5.53,75
34,Michigan St.,B10,19-9,+15.48,111.6,42,96.1,45,67.9,151,+.052,72,+9.99,17
35,Memphis,Amer,17-9,+15.39,110.7,61,95.3,37,71.1,31,-.048,283,+6.26,60
36,Marquette,BE,18-10,+15.36,111.0,55,95.6,39,70.7,40,+.003,171,+9.50,18
37,Wake Forest,ACC,22-8,+15.35,112.2,33,96.9,54,70.4,49,+.004,170,+3.61,97
38,Michigan,B10,15-12,+15.32,114.2,24,98.9,84,66.6,228,-.021,227,+11.49,6
39,Providence,BE,24-3,+15.17,112.6,30,97.4,59,65.4,288,+.197,1,+6.32,59
40,North Carolina,ACC,21-8,+14.77,113.9,25,99.2,87,70.8,39,+.082,37,+6.53,55
41,North Texas,CUSA,22-4,+14.55,107.5,102,93.0,18,59.6,358,+.047,81,+0.67,137
42,Indiana,B10,18-10,+14.29,107.5,104,93.2,19,67.6,175,-.023,235,+6.51,56
43,Mississippi St.,SEC,17-12,+14.22,111.4,47,97.2,56,66.0,267,-.059,302,+6.99,49
44,Oklahoma,B12,15-14,+14.19,109.7,70,95.5,38,65.4,290,-.059,301,+11.36,7
45,Davidson,A10,24-4,+14.11,117.0,14,102.8,157,64.8,317,+.027,125,+0.55,140
46,Wyoming,MWC,23-5,+13.95,112.5,31,98.6,76,66.3,255,+.093,26,+3.11,102
47,Notre Dame,ACC,21-8,+13.82,111.9,34,98.1,69,65.8,270,+.048,78,+6.41,58
48,Xavier,BE,17-11,+13.81,111.4,46,97.6,62,68.4,122,-.021,228,+8.94,23
49,Dayton,A10,20-9,+13.74,109.7,71,95.9,43,63.4,342,-.043,279,+0.67,136
50,BYU,WCC,21-9,+13.72,111.1,52,97.4,60,68.2,132,+.034,101,+6.19,62
51,TCU,B12,18-9,+13.63,108.4,89,94.8,28,66.4,243,+.056,67,+8.56,30
52,Oklahoma St.,B12,13-15,+13.52,104.7,152,91.2,11,68.5,119,-.094,342,+11.17,9
53,Washington St.,P12,15-13,+13.49,107.6,101,94.1,23,66.2,260,-.139,358,+4.83,83
54,UAB,CUSA,22-7,+13.47,111.8,39,98.3,73,69.2,93,-.067,313,-1.49,190
55,Florida,SEC,18-11,+13.33,111.5,45,98.1,70,65.2,305,-.012,209,+6.85,51
56,Utah St.,MWC,16-14,+12.99,111.3,50,98.3,72,67.2,203,-.119,352,+6.17,63
57,SMU,Amer,20-7,+12.98,110.9,56,97.9,65,68.5,116,+.055,68,+3.38,99
58,Fresno St.,MWC,17-10,+12.76,106.8,115,94.1,24,61.1,356,-.067,314,+2.71,110
59,Kansas St.,B12,14-14,+12.69,109.4,75,96.7,52,66.9,214,-.065,311,+11.06,10
60,Saint Louis,A10,19-10,+12.31,111.0,54,98.7,80,68.1,134,-.052,294,+2.98,106
61,Missouri St.,MVC,22-9,+12.24,114.6,22,102.3,146,67.3,195,-.034,261,+0.70,135
62,Miami FL,ACC,20-9,+12.08,114.8,19,102.8,155,68.3,126,+.066,56,+6.22,61
63,Towson,CAA,23-7,+12.02,112.3,32,100.3,111,64.8,316,-.019,223,-2.26,214
64,Oregon,P12,18-11,+11.71,111.3,49,99.6,95,67.6,178,+.027,127,+7.03,47
65,VCU,A10,20-7,+11.66,100.1,253,88.4,5,68.8,105,+.103,20,+4.82,84
66,West Virginia,B12,14-15,+11.61,109.2,77,97.5,61,68.3,127,-.028,248,+11.82,3
67,Texas A&M,SEC,18-11,+11.34,109.0,81,97.6,64,67.1,207,-.036,264,+5.22,79
68,Creighton,BE,19-9,+11.32,105.9,134,94.6,26,67.6,177,+.117,13,+7.64,40
69,South Dakota St.,Sum,27-4,+11.32,117.1,13,105.8,217,70.5,46,+.059,63,-3.40,245
70,St. John's,BE,15-13,+11.25,110.3,66,99.1,86,74.1,1,-.088,339,+5.75,69
71,Vermont,AE,24-5,+11.25,110.8,58,99.6,94,65.6,280,-.023,234,-5.66,296
72,Santa Clara,WCC,20-10,+10.96,113.4,28,102.5,148,71.2,26,+.005,168,+2.32,114
73,Northwestern,B10,13-14,+10.93,108.3,91,97.4,58,67.7,170,-.133,357,+7.74,39
74,Furman,SC,20-11,+10.91,114.6,20,103.7,174,65.7,275,-.072,320,+0.07,148
75,Vanderbilt,SEC,14-14,+10.76,106.5,124,95.7,40,68.0,141,-.059,304,+8.78,25
76,Rutgers,B10,16-12,+10.69,106.6,121,95.9,41,65.4,298,-.003,183,+7.36,45
77,Chattanooga,SC,24-7,+10.56,110.6,62,100.1,107,65.4,289,+.010,160,+0.23,146
78,Virginia,ACC,17-12,+10.51,109.3,76,98.8,83,59.6,357,-.005,190,+5.86,67
79,Clemson,ACC,14-15,+10.45,111.6,41,101.2,125,66.7,225,-.110,348,+6.53,54
80,Belmont,OVC,25-6,+10.45,110.2,67,99.8,101,69.5,78,+.098,22,-2.08,207
81,St. Bonaventure,A10,19-7,+10.06,110.0,68,99.9,104,66.2,258,+.104,17,+2.94,107
82,Maryland,B10,14-15,+9.98,109.7,69,99.7,99,66.8,220,-.025,239,+9.29,20
83,Colorado,P12,19-10,+9.94,106.7,118,96.8,53,67.5,184,+.055,69,+4.37,90
84,UNLV,MWC,17-12,+9.91,110.6,63,100.7,120,66.6,231,-.005,189,+5.04,82
85,Toledo,MAC,23-6,+9.41,111.0,53,101.6,133,69.9,65,+.037,95,-3.36,242
86,Syracuse,ACC,15-14,+9.38,115.3,17,105.9,221,68.1,136,-.027,244,+7.00,48
87,Iona,MAAC,24-5,+9.26,108.3,90,99.1,85,69.8,69,+.042,88,-0.97,176
88,Drake,MVC,22-9,+8.98,109.1,78,100.1,108,66.4,241,+.011,156,+0.76,132
89,New Mexico St.,WAC,23-5,+8.88,107.5,103,98.6,78,67.4,187,+.126,8,+0.45,141
90,Richmond,A10,19-10,+8.84,110.8,60,102.0,137,67.2,202,+.026,128,+3.43,98
91,Northern Iowa,MVC,18-10,+8.84,111.5,43,102.7,152,67.7,167,+.019,141,+3.63,95
92,Bradley,MVC,17-13,+8.77,106.0,131,97.2,57,67.6,176,-.093,341,+1.40,124
93,South Carolina,SEC,17-11,+8.38,103.5,185,95.1,33,70.3,50,+.107,16,+8.93,24
94,Wichita St.,Amer,13-12,+8.29,104.2,164,95.9,42,67.6,179,-.042,276,+5.96,66
95,Penn St.,B10,12-14,+7.95,105.9,133,98.0,66,62.5,353,-.028,250,+8.66,27
96,Grand Canyon,WAC,20-7,+7.91,104.6,154,96.7,51,65.6,284,+.010,161,-3.27,238
97,Middle Tennessee,CUSA,22-7,+7.82,107.6,100,99.8,102,68.3,124,+.033,103,-1.80,196
98,UCF,Amer,17-9,+7.66,108.0,93,100.3,113,67.7,173,+.071,47,+3.30,101
99,Louisiana Tech,CUSA,20-8,+7.08,108.4,88,101.3,127,69.5,79,+.012,155,-1.39,187
100,Cincinnati,Amer,17-12,+6.89,105.0,146,98.1,68,68.1,135,-.050,291,+1.33,125
101,Arizona St.,P12,12-16,+6.87,101.9,215,95.0,31,67.7,172,+.029,118,+11.35,8
102,Tulane,Amer,12-13,+6.85,109.0,79,102.2,142,68.2,133,-.082,330,+3.98,92
103,Mississippi,SEC,13-16,+6.65,106.5,123,99.8,103,65.8,272,-.052,295,+7.40,43
104,Minnesota,B10,13-14,+6.46,108.7,86,102.2,143,65.2,306,+.023,131,+9.13,21
105,Florida St.,ACC,15-13,+6.37,105.7,137,99.3,90,68.0,143,+.048,77,+7.85,38
106,DePaul,BE,14-14,+6.31,106.7,119,100.4,114,69.0,100,-.026,242,+5.85,68
107,Wofford,SC,18-12,+6.29,107.8,98,101.5,130,64.7,320,-.059,303,-0.09,151
108,George Mason,A10,14-13,+5.88,108.0,94,102.1,140,65.4,293,-.086,333,+2.01,118
109,UC Irvine,BW,14-8,+5.82,100.7,238,94.9,30,65.4,296,+.001,175,+1.24,127
110,Utah Valley,WAC,19-9,+5.72,104.4,160,98.7,81,66.3,251,+.005,166,-0.95,172
111,Stanford,P12,15-13,+5.62,104.9,150,99.3,91,66.4,248,+.092,27,+7.90,37
112,Princeton,Ivy,21-5,+5.44,111.9,35,106.5,241,67.5,182,+.065,58,-4.68,276
113,Ohio,MAC,23-6,+5.24,106.0,132,100.8,122,68.3,128,+.086,35,-5.79,300
114,Utah,P12,11-18,+5.11,107.9,96,102.8,156,66.9,213,-.119,351,+6.56,53
115,Liberty,ASun,21-10,+4.95,108.7,84,103.8,178,66.1,264,-.030,253,-3.95,259
116,Buffalo,MAC,19-8,+4.90,108.3,92,103.4,165,71.5,20,-.003,185,-3.81,254
117,Western Kentucky,CUSA,17-12,+4.77,107.8,97,103.0,158,69.4,83,-.030,252,-0.26,154
118,Temple,Amer,16-10,+4.74,103.3,189,98.5,75,66.5,238,+.090,31,+3.93,93
119,Hofstra,CAA,20-10,+4.39,109.5,74,105.1,203,69.2,90,+.052,70,+0.20,147
120,Southern Illinois,MVC,16-14,+4.39,103.6,182,99.2,88,62.6,350,-.073,321,+0.45,142
121,Nevada,MWC,12-15,+4.20,106.2,126,102.0,138,70.5,44,-.009,200,+7.50,42
122,Stephen F. Austin,WAC,20-8,+4.19,102.4,200,98.2,71,69.5,76,+.035,100,-1.74,195
123,Rhode Island,A10,14-13,+4.11,100.2,247,96.1,46,67.3,197,-.085,332,+0.59,139
124,Washington,P12,14-13,+3.92,104.4,161,100.5,117,70.1,57,+.092,28,+6.61,52
125,California,P12,12-17,+3.89,102.5,198,98.6,77,64.4,332,-.056,298,+5.46,76
126,South Alabama,SB,19-10,+3.82,104.3,162,100.5,116,67.3,198,-.036,263,-1.87,201
127,Morehead St.,OVC,21-10,+3.81,105.0,148,101.2,126,65.4,294,+.027,126,-3.06,229
128,Texas St.,SB,21-6,+3.62,106.8,116,103.1,160,63.9,338,+.157,4,-3.13,232
129,Seattle,WAC,22-8,+3.58,100.0,255,96.5,49,71.2,28,+.057,65,-4.78,278
130,Louisville,ACC,12-16,+3.57,103.5,184,100.0,106,67.6,180,+.001,173,+7.04,46
131,UC Santa Barbara,BW,14-10,+3.51,105.7,136,102.2,141,66.2,259,-.104,344,-4.54,272
132,N.C. State,ACC,11-18,+3.30,109.6,72,106.3,234,67.2,200,-.081,328,+5.09,81
133,Colgate,Pat,20-11,+3.24,108.5,87,105.2,205,67.8,163,-.071,319,-6.61,319
134,Florida Atlantic,CUSA,16-13,+3.17,106.7,120,103.5,168,67.3,196,-.108,346,-1.93,206
135,Butler,BE,13-17,+3.12,102.9,193,99.8,100,63.6,340,+.008,164,+10.17,16
