Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,15-2,+31.72,123.4,2,91.6,15,73.6,3,-.051,270,+0.95,146
2,Baylor,B12,17-2,+29.38,118.9,5,89.5,11,68.1,158,-.002,189,+5.86,41
3,Arizona,P12,15-1,+27.96,116.7,13,88.7,8,74.0,2,+.002,176,+2.19,110
4,Houston,Amer,17-2,+27.48,118.4,8,90.9,14,65.5,295,-.000,182,+1.39,134
5,Auburn,SEC,18-1,+27.10,117.3,12,90.2,12,70.0,73,-.001,186,+7.47,22
6,Villanova,BE,14-5,+26.66,118.7,6,92.0,18,61.4,355,-.004,192,+11.22,2
7,Kentucky,SEC,15-4,+26.61,120.5,4,93.9,28,68.6,125,-.082,315,+2.20,109
8,Purdue,B10,15-3,+26.07,123.5,1,97.5,66,67.4,193,-.012,207,+5.07,50
9,Kansas,B12,16-2,+26.00,121.5,3,95.5,46,69.3,92,+.016,150,+8.01,17
10,Duke,ACC,15-3,+24.90,117.5,11,92.6,20,68.7,118,-.062,290,+2.05,117
11,LSU,SEC,15-4,+23.77,105.2,130,81.4,1,69.4,86,+.009,163,+8.25,15
12,UCLA,P12,13-2,+22.84,115.6,17,92.7,21,67.5,187,+.038,118,+5.23,47
13,Tennessee,SEC,13-5,+22.66,110.8,53,88.1,5,69.0,109,+.003,174,+9.03,8
14,Texas Tech,B12,15-4,+22.27,110.0,57,87.7,4,65.9,280,-.009,197,+2.10,115
15,Illinois,B10,13-5,+21.84,116.4,15,94.6,38,67.6,184,-.011,201,+7.71,19
16,Alabama,SEC,13-6,+20.96,118.1,9,97.1,62,71.5,29,-.035,243,+12.25,1
17,Texas,B12,14-5,+20.25,111.9,40,91.7,17,62.2,350,-.055,282,+0.59,160
18,Connecticut,BE,13-4,+20.12,113.7,26,93.6,24,67.3,208,-.044,263,+2.69,96
19,Michigan St.,B10,15-3,+19.72,113.3,29,93.6,23,69.3,100,+.082,54,+8.01,16
20,Iowa,B10,14-5,+19.36,118.7,7,99.3,93,70.6,54,-.041,254,+3.06,90
21,Xavier,BE,14-3,+19.34,113.8,24,94.5,36,69.9,77,+.067,70,+6.38,34
22,Ohio St.,B10,12-4,+18.54,115.9,16,97.3,63,67.0,223,+.060,80,+8.99,10
23,USC,P12,16-2,+18.44,112.1,38,93.7,25,67.6,182,+.043,109,+2.74,94
24,Saint Mary's,WCC,15-4,+18.44,107.8,91,89.4,10,64.5,327,+.020,144,+5.06,51
25,BYU,WCC,17-4,+18.30,112.1,39,93.8,26,68.7,119,+.060,81,+7.20,26
26,Indiana,B10,14-4,+18.23,108.9,72,90.6,13,67.8,173,-.021,222,+2.51,97
27,Seton Hall,BE,12-5,+17.75,111.8,41,94.0,30,70.6,52,-.048,269,+9.00,9
28,Wisconsin,B10,15-3,+17.63,113.3,30,95.7,47,66.9,230,+.148,13,+10.74,3
29,Loyola Chicago,MVC,14-3,+17.28,114.7,21,97.4,64,64.3,329,+.034,123,+1.68,129
30,Florida,SEC,12-6,+17.13,111.6,44,94.5,35,67.3,207,-.055,279,+5.13,48
31,Michigan,B10,8-7,+16.90,113.8,25,96.9,59,65.4,300,-.067,295,+8.53,13
32,Iowa St.,B12,14-5,+16.46,105.1,132,88.6,7,67.5,189,+.004,172,+5.48,45
33,San Francisco,WCC,16-4,+16.40,108.6,77,92.2,19,68.5,131,-.002,187,+2.46,101
34,Wake Forest,ACC,16-4,+16.08,111.4,47,95.3,44,70.3,62,+.022,141,+2.41,102
35,Oklahoma,B12,12-7,+15.90,109.2,67,93.3,22,66.2,263,-.061,287,+6.31,35
36,San Diego St.,MWC,10-4,+15.84,103.0,184,87.2,3,65.8,285,+.024,134,+5.09,49
37,Virginia Tech,ACC,10-8,+15.75,111.5,46,95.8,49,63.3,341,-.134,347,+5.35,46
38,Colorado St.,MWC,15-1,+15.47,115.1,19,99.7,104,67.5,188,+.151,11,-0.21,184
39,Arkansas,SEC,14-5,+15.15,111.3,48,96.1,51,72.1,15,-.000,183,+2.07,116
40,UAB,CUSA,16-4,+14.97,111.7,43,96.7,57,69.8,78,-.055,280,-2.05,244
41,Boise St.,MWC,15-4,+14.87,103.9,163,89.0,9,65.8,283,+.002,178,+3.70,75
42,Mississippi St.,SEC,13-5,+14.86,114.4,22,99.5,99,65.5,296,-.044,261,+1.27,139
43,North Carolina,ACC,12-6,+14.81,113.7,27,98.9,82,71.2,35,+.044,107,+6.79,29
44,Marquette,BE,13-6,+14.78,109.2,66,94.4,33,70.8,43,+.052,93,+9.10,7
45,Creighton,BE,12-5,+14.20,108.7,76,94.5,34,66.7,240,+.078,57,+6.04,38
46,Murray St.,OVC,17-2,+14.04,110.6,56,96.6,55,67.4,196,+.045,104,-3.59,300
47,TCU,B12,13-3,+14.04,105.7,123,91.6,16,65.9,277,+.071,65,+2.17,112
48,Davidson,A10,16-2,+13.84,116.5,14,102.7,158,64.5,323,+.057,85,+1.50,133
49,Missouri St.,MVC,15-6,+13.74,114.7,20,100.9,125,66.4,252,-.064,292,+0.30,168
50,Oklahoma St.,B12,10-8,+13.69,102.3,191,88.6,6,69.4,87,-.031,237,+9.43,5
51,Oregon,P12,11-6,+13.57,113.7,28,100.1,112,66.2,264,+.049,97,+7.65,21
52,West Virginia,B12,13-5,+13.48,107.4,94,93.9,29,67.7,177,+.099,38,+6.89,27
53,Washington St.,P12,10-7,+13.41,108.0,86,94.6,37,66.9,232,-.159,354,+1.09,142
54,Providence,BE,15-2,+13.05,109.9,58,96.9,58,65.9,279,+.218,1,+4.77,56
55,Florida St.,ACC,13-5,+13.04,107.9,89,94.8,39,67.5,192,+.110,26,+6.62,30
56,Kansas St.,B12,10-8,+12.95,106.9,106,93.9,27,67.0,227,-.119,341,+6.05,37
57,Notre Dame,ACC,12-6,+12.60,113.1,32,100.5,117,65.4,302,+.023,137,+6.83,28
58,Memphis,Amer,9-8,+12.55,108.8,73,96.3,53,71.9,21,-.116,339,+5.92,40
59,Northwestern,B10,9-7,+12.52,111.1,49,98.6,77,68.3,148,-.156,353,+3.24,81
60,Fresno St.,MWC,13-5,+12.31,107.3,96,95.0,42,62.2,351,-.036,246,+0.85,149
61,Texas A&M,SEC,15-4,+12.30,106.4,114,94.1,31,67.2,216,+.006,169,-0.10,180
62,Miami FL,ACC,14-5,+11.99,114.4,23,102.4,150,68.2,154,+.113,24,+5.81,42
63,Wyoming,MWC,15-2,+11.99,112.8,35,100.8,122,66.5,244,+.122,19,+0.52,161
64,Clemson,ACC,11-8,+11.83,110.7,54,98.9,83,67.6,183,-.084,318,+3.93,70
