Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,21-2,+34.58,122.7,2,88.1,7,73.6,2,-.049,284,+0.47,146
2,Arizona,P12,22-2,+29.70,117.5,9,87.9,6,72.9,8,+.023,135,+5.23,62
3,Kentucky,SEC,21-5,+28.40,118.9,6,90.5,13,68.6,104,-.039,263,+7.21,33
4,Baylor,B12,21-4,+27.85,117.9,7,90.1,12,67.8,151,+.011,160,+8.50,23
5,Auburn,SEC,23-2,+26.09,115.2,16,89.2,9,69.9,64,-.001,188,+7.94,27
6,Kansas,B12,21-4,+25.63,120.0,3,94.4,35,69.3,78,+.036,112,+11.01,3
7,Houston,Amer,20-4,+25.62,116.4,12,90.8,15,64.9,306,-.026,238,+2.83,97
8,Villanova,BE,20-6,+25.49,119.0,5,93.5,28,62.5,348,+.027,127,+10.60,5
9,Duke,ACC,22-4,+24.99,116.5,10,91.5,19,68.0,138,-.038,261,+4.87,69
10,Tennessee,SEC,19-6,+24.94,112.5,27,87.5,4,68.0,139,+.020,143,+10.58,6
11,Purdue,B10,22-4,+23.99,123.6,1,99.6,113,66.4,234,+.053,87,+7.17,34
12,UCLA,P12,17-5,+23.98,114.8,18,90.8,16,66.3,237,-.029,247,+8.11,26
13,Texas Tech,B12,19-6,+23.67,109.9,59,86.2,3,66.6,220,-.014,212,+6.86,37
14,Texas,B12,19-7,+22.33,112.1,30,89.8,10,62.9,345,-.012,210,+7.15,35
15,Illinois,B10,18-6,+21.39,113.6,23,92.2,23,67.3,185,+.038,107,+9.28,16
16,LSU,SEC,18-7,+20.15,105.6,116,85.5,1,69.4,74,-.008,202,+8.51,22
17,Ohio St.,B10,16-6,+19.71,117.7,8,98.0,78,65.7,264,+.006,170,+8.86,18
18,Iowa,B10,17-7,+19.34,119.1,4,99.8,119,70.3,48,-.061,302,+4.02,83
19,Alabama,SEC,16-9,+19.10,116.0,14,96.9,68,71.9,15,-.016,214,+12.60,1
20,Connecticut,BE,17-7,+19.06,112.5,28,93.4,27,66.1,245,-.048,283,+5.70,56
21,Saint Mary's,WCC,20-6,+18.84,109.8,62,90.9,17,63.8,336,+.009,163,+4.46,80
22,Arkansas,SEC,20-6,+18.19,109.4,67,91.2,18,71.4,21,+.004,175,+4.82,72
