Rank,Team,Conf,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank,AR
1,Gonzaga,WCC,+29.28,117.7,2,88.4,15,75.6,10,1,+32.11,123.7,1,91.5
2,Baylor,B12,+29.13,116.2,3,87.1,9,70.1,243,2,+31.80,119.3,4,87.5
3,Villanova,BE,+25.35,115.2,4,89.9,25,66.0,350,5,+26.75,119.7,3,93.0
4,Iowa,B10,+24.57,118.8,1,94.3,77,74.5,26,3,+27.42,123.5,2,96.0
5,Texas,B12,+23.93,109.7,20,85.8,3,69.5,274,7,+24.71,113.8,12,89.1
6,West Virginia,B12,+23.50,110.8,14,87.3,10,71.0,180,15,+21.29,113.0,15,91.7
7,Wisconsin,B10,+22.90,109.9,19,87.0,8,67.3,338,11,+23.88,113.9,11,90.0
8,Texas Tech,B12,+22.71,107.6,48,84.9,1,68.2,322,12,+23.03,112.1,27,89.0
9,Kansas,B12,+22.61,109.6,22,87.0,6,73.0,61,13,+22.47,112.6,22,90.1
10,Houston,Amer,+21.87,111.3,11,89.4,21,68.9,299,9,+24.09,112.7,20,88.6
11,Creighton,BE,+21.67,113.1,6,91.5,43,72.7,81,10,+23.97,116.5,7,92.5
12,Duke,ACC,+21.60,110.2,17,88.6,16,72.7,77,26,+19.21,112.4,24,93.2
13,Florida St.,ACC,+21.04,109.5,25,88.4,14,71.5,139,25,+19.79,113.1,14,93.3
14,Michigan,B10,+20.95,111.9,7,90.9,35,70.3,229,4,+27.11,117.4,6,90.3
15,Indiana,B10,+20.81,108.2,37,87.4,11,70.1,239,37,+17.82,109.6,56,91.8
16,Illinois,B10,+20.64,111.3,10,90.7,32,72.5,91,8,+24.67,116.0,10,91.4
17,Tennessee,SEC,+20.58,107.3,53,86.7,5,69.1,294,6,+24.72,111.9,29,87.2
18,Virginia,ACC,+20.57,106.7,58,86.2,4,62.2,357,16,+21.23,111.8,33,90.6
19,Clemson,ACC,+20.55,106.3,65,85.7,2,68.5,312,19,+20.86,107.7,72,86.8
20,Michigan St.,B10,+20.27,111.6,9,91.4,42,73.9,37,42,+16.25,110.2,52,94.0
21,Ohio St.,B10,+20.23,111.3,12,91.0,39,68.2,323,18,+21.18,116.2,8,95.0
22,Louisville,ACC,+19.87,109.6,23,89.7,24,69.2,285,27,+18.94,111.0,40,92.1
23,Florida,SEC,+19.51,109.2,26,89.7,23,72.2,111,38,+17.49,111.8,32,94.3
24,Oregon,P12,+19.47,110.7,15,91.2,41,70.7,200,20,+20.52,112.9,16,92.4
25,North Carolina,ACC,+19.12,108.4,35,89.3,20,72.5,93,35,+17.97,108.9,59,91.0
26,UCLA,P12,+19.11,110.8,13,91.7,45,67.3,339,24,+19.90,116.0,9,96.1
27,Syracuse,ACC,+19.03,109.0,29,90.0,27,73.0,62,40,+16.78,110.3,50,93.5
28,Rutgers,B10,+18.98,107.1,55,88.1,13,71.5,140,39,+17.17,110.5,45,93.4
29,San Diego St.,MWC,+18.71,107.8,44,89.1,19,68.1,325,41,+16.55,108.4,66,91.8
30,LSU,SEC,+18.35,114.5,5,96.2,101,71.2,168,22,+20.25,118.0,5,97.7
31,Stanford,P12,+18.07,105.1,80,87.0,7,72.0,121,45,+15.99,106.7,84,90.7
32,Purdue,B10,+17.98,109.0,30,91.0,38,69.3,283,28,+18.66,111.3,38,92.6
33,Arkansas,SEC,+17.64,107.8,45,90.2,28,72.7,78,36,+17.89,111.2,39,93.3
34,Oklahoma,B12,+17.52,111.7,8,94.2,76,72.3,109,29,+18.42,112.7,19,94.3
35,N.C. State,ACC,+17.39,109.2,27,91.8,49,71.6,133,59,+13.29,109.9,55,96.7
36,Saint Louis,A10,+17.27,108.2,36,90.9,36,69.7,267,32,+18.14,110.9,41,92.8
37,Mississippi,SEC,+17.25,106.2,66,89.0,18,70.5,219,55,+14.23,105.1,102,90.9
38,Missouri,SEC,+17.19,108.9,31,91.7,46,70.4,226,46,+15.97,108.2,70,92.2
39,USC,P12,+17.14,108.0,41,90.9,34,69.7,268,17,+21.20,111.6,35,90.4
40,Maryland,B10,+17.12,109.9,18,92.8,58,69.0,297,43,+16.09,112.7,18,96.7
41,Kentucky,SEC,+16.86,106.3,64,89.4,22,70.5,222,52,+14.94,106.9,79,92.0
42,Marquette,BE,+16.83,107.5,51,90.6,31,70.9,183,53,+14.79,111.5,36,96.7
43,Minnesota,B10,+16.55,108.1,39,91.6,44,72.9,64,34,+18.01,111.9,30,93.9
44,Oklahoma St.,B12,+16.43,106.4,63,89.9,26,72.8,71,33,+18.12,110.2,51,92.1
45,Arizona,P12,+16.42,106.6,60,90.2,29,70.7,196,30,+18.33,113.6,13,95.3
46,Arizona St.,P12,+16.31,110.2,16,93.9,69,75.6,11,66,+12.50,108.2,69,95.7
47,Virginia Tech,ACC,+16.22,108.1,40,91.8,48,66.9,344,31,+18.23,111.8,34,93.6
48,Connecticut,BE,+16.14,108.8,32,92.7,55,68.2,321,23,+19.92,110.9,42,91.0
49,Penn St.,B10,+16.12,108.6,34,92.4,53,71.1,172,47,+15.87,112.5,23,96.6
50,Xavier,BE,+16.06,109.6,24,93.5,65,69.8,259,50,+15.03,110.7,43,95.6
51,Alabama,SEC,+15.83,107.7,47,91.8,47,75.8,9,21,+20.25,112.6,21,92.3
52,Loyola Chicago,MVC,+15.61,106.6,59,91.0,37,68.9,300,48,+15.32,108.5,64,93.2
53,SMU,Amer,+15.50,109.1,28,93.6,67,71.3,153,54,+14.30,110.4,49,96.1
54,Colorado,P12,+15.42,106.0,70,90.6,30,70.0,253,14,+22.02,112.9,17,90.8
55,Seton Hall,BE,+15.25,108.8,33,93.5,66,70.1,245,44,+16.03,111.8,31,95.8
56,Memphis,Amer,+15.10,103.0,104,87.9,12,75.2,16,67,+12.10,102.6,151,90.5
57,Miami FL,ACC,+14.66,105.4,78,90.8,33,71.2,163,79,+10.23,104.6,109,94.3
58,Richmond,A10,+14.60,108.0,42,93.4,63,73.4,49,51,+15.01,112.2,25,97.2
59,VCU,A10,+14.29,103.0,105,88.7,17,71.7,129,60,+13.05,104.6,110,91.5
60,Utah,P12,+13.41,107.5,50,94.1,72,69.5,275,63,+12.80,108.3,67,95.5
