Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,29-0,37.87,126.4,1,88.6,7,74.2,6,0.018,135,9.4,86
2,Baylor,B12,25-2,30.52,122.5,3,92,27,68.1,179,0.048,75,10.65,78
3,Houston,Amer,27-3,30.4,118.7,8,88.3,6,64.6,326,0,171,8.44,100
4,Michigan,B10,23-4,30.21,118.9,7,88.7,8,66.8,247,0.026,116,16.16,18
5,Illinois,B10,24-7,29.01,117.9,9,88.9,9,70.4,79,0.022,128,18.12,5
6,USC,P12,25-7,27.99,115.9,14,87.9,4,67,234,-0.007,198,15.46,24
7,Iowa,B10,22-9,26.94,123.5,2,96.6,75,69.9,92,-0.027,244,16.42,16
8,Alabama,SEC,26-7,25.02,112.8,29,87.7,3,73.3,11,0.02,131,14.7,34
9,Colorado,P12,23-9,24.98,116.2,13,91.2,21,66.1,278,-0.025,237,15.25,28
10,Loyola Chicago,MVC,26-5,24.3,111.2,41,86.9,2,63.8,342,-0.024,233,6.22,114
11,Ohio St.,B10,21-10,23.62,120.6,4,96.9,81,66.7,252,-0.012,212,17.91,8
12,Villanova,BE,18-7,22.79,118.9,6,96.1,68,64.2,336,-0.007,200,13.48,48
13,Wisconsin,B10,18-13,22.34,112.8,28,90.5,16,64.5,329,-0.052,289,18.08,6
14,Florida St.,ACC,18-7,22.19,114.9,16,92.7,31,69.9,90,0.002,166,13.5,47
15,Oregon,P12,21-7,21.75,117.1,10,95.3,56,67.2,226,0.049,72,15.05,29
16,UCLA,P12,21-9,21.58,116.8,11,95.3,55,64.1,337,0.035,98,16.13,19
17,Virginia,ACC,18-7,21.52,114.7,17,93.2,36,59.9,357,0.025,119,12.09,66
18,Arkansas,SEC,25-6,21.5,110.8,47,89.3,10,72.8,17,0.076,37,11.9,69
19,BYU,WCC,20-7,21.35,113.7,21,92.4,29,67.5,210,0.037,91,12.41,61
20,Texas Tech,B12,18-11,21.26,112.4,32,91.2,22,65,317,-0.099,340,12.33,63
21,Connecticut,BE,15-8,20.56,113,27,92.5,30,65.5,308,-0.068,310,12.91,58
22,Creighton,BE,22-9,20.56,113.3,25,92.8,32,68.7,144,0.017,137,13.09,55
23,Purdue,B10,18-10,20.38,113.2,26,92.8,33,66.1,277,0.01,148,16.63,15
24,LSU,SEC,19-10,20.31,120,5,99.7,124,70.6,70,-0.007,201,14.69,35
25,West Virginia,B12,19-10,20.08,116.5,12,96.4,71,69.2,124,-0.056,294,14.74,33
26,San Diego St.,MWC,23-5,19.9,110.9,45,91,19,65.5,307,0.027,114,7.22,103
27,Tennessee,SEC,18-9,19.89,107.9,85,88.1,5,67.1,232,-0.013,215,13.03,56
28,Arizona,P12,17-9,19.78,115.4,15,95.6,59,67.7,200,-0.017,220,13.21,52
29,Texas,B12,19-8,19.77,112.7,30,93,34,68.7,146,-0.004,189,14,42
30,Memphis,Amer,20-8,19.49,105.6,116,86.1,1,71.3,48,-0.068,311,9.02,94
31,Kansas,B12,21-9,19.47,109.9,55,90.4,14,68.1,176,0.07,45,15.32,27
32,St. Bonaventure,A10,16-5,19.04,109.9,54,90.9,18,64.8,320,0.016,140,8.5,98
33,North Carolina,ACC,18-11,18.63,110.2,52,91.6,26,71.5,43,-0.005,193,14.76,32
34,Oklahoma St.,B12,21-9,18.26,109.3,64,91,20,72.3,25,0.038,90,14.96,30
35,Maryland,B10,17-14,17.71,111.6,37,93.9,40,64.7,321,-0.024,234,17.15,11
36,Duke,ACC,13-11,17.6,114.5,18,96.9,78,68.6,152,-0.109,347,12.28,64
37,Rutgers,B10,16-12,17.6,108.1,82,90.5,15,67.4,216,0.027,113,18.06,7
38,Georgia Tech,ACC,17-9,17.54,113.6,24,96.1,67,67.3,223,-0.005,192,12.71,59
39,Penn St.,B10,14-Nov,17.08,112.1,34,95.1,50,69.2,125,-0.05,286,19.39,1
40,Florida,SEC,15-10,16.91,111,44,94,42,68.3,167,-0.004,187,14.64,36
41,Syracuse,ACC,18-10,16.83,113.6,23,96.8,77,68.6,151,0.029,110,12.97,57
42,Oklahoma,B12,16-11,16.6,111.8,36,95.2,52,67.1,229,-0.025,238,13.79,45
43,Oregon St.,P12,20-12,16.17,111.9,35,95.7,60,65.5,305,0.083,28,16.06,20
44,Utah,P12,13-Dec,15.66,112.6,31,96.9,80,67.6,206,-0.077,319,15.51,23
45,Clemson,ACC,16-8,15.52,106.4,106,90.8,17,64.1,338,0.1,18,14.4,38
46,Utah St.,MWC,20-9,15.35,104.7,126,89.4,11,68.6,148,-0.037,262,5.63,120
47,Missouri,SEC,16-10,15.08,110.6,48,95.5,57,68.4,163,0.07,44,15.77,22
48,VCU,A10,19-7,15.05,105.1,122,90.1,13,69.6,107,0.035,97,8.55,96
49,Indiana,B10,15-Dec,14.98,109,70,94.1,43,65.9,289,-0.053,290,18.33,3
50,Kentucky,SEC,16-Sep,14.92,108,84,93,35,68.1,182,-0.148,354,16.82,13
51,Mississippi,SEC,16-12,14.65,106,109,91.4,24,64.9,319,-0.063,301,10.7,77
52,SMU,Amer,6-Nov,14.48,111,43,96.5,74,68.8,142,-0.012,210,9.1,92
53,Virginia Tech,ACC,15-7,14.48,109.6,59,95.2,51,65.7,298,0.043,82,9.7,84
54,Saint Louis,A10,14-7,14.37,110.3,50,95.9,65,68,185,-0.037,263,5.55,121
55,Seton Hall,BE,14-13,14.3,110.2,53,95.9,63,66.5,264,-0.027,245,14.34,40
56,Drake,MVC,26-5,14.27,112.4,33,98.1,100,66.3,271,0.102,17,3.92,138
57,UC Santa Barbara,BW,22-5,13.7,109.8,56,96.1,69,65.7,301,0.03,109,1.84,167
58,Stanford,P12,14-13,13.68,105.9,111,92.2,28,69.2,120,0.022,127,16.32,17
59,Louisville,ACC,13-7,13.56,107.6,91,94.1,45,65.7,300,0.118,9,13.28,51
60,Boise St.,MWC,19-9,13.24,109.1,68,95.9,64,69.1,128,-0.026,242,6.17,115
61,Auburn,SEC,13-14,13.12,111.5,38,98.4,105,71,55,-0.044,275,14.48,37
62,Minnesota,B10,14-15,13.05,108.3,76,95.2,53,69.9,88,0.011,147,17.08,12
63,Michigan St.,B10,15-13,12.95,107,98,94.1,44,68.3,166,0.09,22,17.73,9
64,Georgetown,BE,13-13,12.82,107.8,87,95,49,69.7,101,0.008,154,14.84,31
65,Richmond,A10,14-9,12.76,110.8,46,98.1,99,68.2,169,-0.061,298,9.17,91
66,Wichita St.,Amer,16-6,12.7,109.6,60,96.9,82,67,235,0.089,23,10.79,76
67,Xavier,BE,13-8,12.68,110.5,49,97.9,95,67.9,187,0.003,164,10.21,82
68,Mississippi St.,SEC,18-15,12.33,107.6,93,95.3,54,65.8,296,-0.011,207,12.24,65
69,St. John's,BE,16-11,12.2,111.1,42,98.9,114,73.4,10,0.014,144,10.95,73
70,Davidson,A10,13-9,12.1,113.8,20,101.7,164,62.5,353,-0.074,316,6.86,106
71,N.C. State,ACC,14-11,12.07,109.4,61,97.3,88,67.8,194,-0.011,209,10.92,74
72,Saint Mary's,WCC,14-10,11.92,102,174,90,12,62.9,348,0.037,92,10.97,72
73,Wright St.,Horz,18-6,11.76,108.3,78,96.5,73,71.1,52,-0.078,321,-3.35,251
74,Toledo,MAC,21-9,11.74,114.2,19,102.5,182,68.7,143,-0.024,236,3.03,149
75,North Texas,CUSA,18-10,11.72,106.6,101,94.9,47,62.7,350,-0.018,222,6.29,110
76,Colorado St.,MWC,20-8,11.58,108,83,96.5,72,69,133,0.045,81,5.47,122
77,Buffalo,MAC,16-9,11.34,107.4,95,96,66,73.1,16,-0.098,339,3.28,145
78,Northwestern,B10,15-Sep,11.02,104.3,132,93.2,37,68.4,160,-0.091,331,19.2,2
79,Washington St.,P12,14-13,10.96,102.3,169,91.3,23,67.6,207,-0.01,203,11.9,68
80,Providence,BE,13-13,10.62,107.2,96,96.6,76,66.3,270,0.001,169,13.39,50
81,Ohio,MAC,17-8,10.5,111.3,40,100.8,145,69.2,122,0.031,105,5.24,126
82,Louisiana Tech,CUSA,24-8,10.44,104.1,133,93.7,39,69.4,111,0.055,62,2.97,152
83,Marquette,BE,13-14,10.29,107.4,94,97.1,84,67.4,217,-0.007,199,13.97,43
84,Notre Dame,ACC,15-Nov,10.07,113.7,22,103.6,202,67.2,227,-0.029,248,14.32,41
85,Abilene Christian,Slnd,24-5,9.96,101.5,188,91.5,25,69.3,116,0.009,150,-5.54,300
86,Dayton,A10,14-10,9.72,108.3,77,98.5,110,65.5,306,0.006,159,8.46,99
87,Arizona St.,P12,14-Nov,9.7,108.2,80,98.5,107,72.5,21,0.026,117,15.86,21
88,Missouri St.,MVC,17-7,9.31,107.7,90,98.4,104,69.1,127,0.039,87,3.81,140
89,Colgate,Pat,14-2,9.27,110.2,51,101,148,72.2,26,0.048,74,-5.81,305
90,Pepperdine,WCC,15-12,9.19,108.3,75,99.1,118,71.4,47,0.002,168,9.59,85
91,San Francisco,WCC,14-Nov,9.05,106.9,100,97.9,96,67.7,198,-0.104,342,8.32,101
92,Nevada,MWC,16-10,9.03,108.8,72,99.8,125,69.8,95,-0.012,213,6.28,112
93,UCF,Amer,12-Nov,9.02,106.6,102,97.6,93,67.2,225,0.053,64,13.19,54
94,Loyola Marymount,WCC,13-9,8.98,107.8,88,98.8,111,66,284,0.033,100,8.53,97
95,Marshall,CUSA,15-7,8.9,109.1,67,100.3,133,72.6,20,-0.068,312,1.43,172
96,Pittsburgh,ACC,12-Oct,8.68,108.1,81,99.4,122,68.3,164,-0.068,309,10.59,79
97,Georgia,SEC,14-12,8.68,107.9,86,99.2,119,73.2,13,0.048,76,12.33,62
98,Furman,SC,16-9,8.67,109.7,57,101,150,67.7,201,-0.086,324,2.56,159
99,Western Kentucky,CUSA,21-8,8.62,106.6,103,97.9,98,67.4,219,0.083,27,4.31,133
100,Liberty,ASun,23-6,8.55,109.7,58,101.1,153,63.1,347,-0.023,231,-4.87,287
101,Winthrop,BSth,23-2,8.49,104.9,124,96.4,70,73.1,14,0.036,96,-5.63,302
102,UAB,CUSA,22-7,8.43,103.4,152,95,48,67,237,0.005,161,-1.64,216
103,Grand Canyon,WAC,17-7,8.32,105.3,120,97,83,64.9,318,-0.061,299,-1.48,211
104,Vanderbilt,SEC,16-Sep,8.23,108.8,71,100.6,136,68.6,147,-0.128,352,12.65,60
105,Eastern Washington,BSky,16-8,8.16,109.4,62,101.2,156,72.2,27,-0.085,323,-0.47,195
106,UC Riverside,BW,14-8,8.1,103.6,148,95.5,58,66.7,255,-0.066,305,0.86,182
107,UC Irvine,BW,18-9,7.96,101.2,191,93.3,38,67.4,221,0.031,104,3.17,147
108,UNC Greensboro,SC,21-9,7.81,103.6,149,95.8,62,68.1,184,0.003,165,1.46,171
109,Nebraska,B10,20-Jul,7.8,101.8,179,94,41,71.8,35,-0.128,351,18.32,4
110,Belmont,OVC,26-4,7.42,109.3,63,101.9,169,70.8,64,0.05,69,-5.88,307
111,Rhode Island,A10,15-Oct,7.24,104.6,127,97.4,91,69,134,-0.109,344,9.39,87
112,Akron,MAC,15-8,7.18,108.6,73,101.4,159,68.5,153,-0.001,182,4.26,134
113,South Dakota St.,Sum,16-7,6.76,111.3,39,104.6,223,70.9,59,0.008,153,1.3,173
114,Cincinnati,Amer,11-Dec,6.49,103.7,143,97.2,86,70.7,67,0.115,11,11.45,70
115,Kent St.,MAC,15-8,6.38,105.8,113,99.4,121,69.8,98,0.023,124,3.95,137
116,California,P12,20-Sep,6.29,105.3,121,99,115,64.7,322,-0.067,308,15.4,26
117,Pacific,WCC,9-Sep,5.7,103.6,145,97.9,97,67,240,0.021,130,10.13,83
118,Tulsa,Amer,12-Nov,5.52,102.8,164,97.3,87,65.6,303,-0.024,235,9.35,89
119,Massachusetts,A10,7-Aug,5.41,105.4,119,100,128,71.6,41,-0.057,297,3.68,141
120,Indiana St.,MVC,15-10,5.35,102.6,166,97.2,85,66.9,244,0.079,32,6.48,109
121,Butler,BE,15-Oct,5.27,102.6,165,97.3,89,64.6,327,0.069,46,14.4,39
122,Yale,Ivy,0-0,5.02,107,99,102,171,67.9,186,0,172,-99,348
123,Weber St.,BSky,17-6,5.01,107.6,92,102.6,185,71.9,33,-0.028,246,-3.09,245
124,South Carolina,SEC,15-Jun,4.99,103.9,138,98.9,113,74.6,3,-0.055,293,15.41,25
125,Duquesne,A10,9-Sep,4.75,101.7,183,96.9,79,69,135,0.007,158,6.6,107
126,Oral Roberts,Sum,18-11,4.74,109.2,66,104.4,220,71.4,46,0.023,126,3.98,135
127,Wofford,SC,15-9,4.41,106.4,105,102,170,65.9,291,0.025,120,3.37,144
128,East Tennessee St.,SC,13-12,4,103.1,159,99.1,117,65.4,311,-0.063,302,3.84,139
129,Bowling Green,MAC,14-12,3.66,105.5,117,101.8,166,69.8,96,-0.037,260,3.46,143
130,Mercer,SC,18-11,3.44,106.1,108,102.7,186,67.7,197,-0.002,183,2.03,165
131,Washington,P12,21-May,3.44,103.8,139,100.4,134,71,54,-0.061,300,17.72,10
132,Cal St. Bakersfield,BW,15-11,3.33,104.6,128,101.3,158,63.6,344,-0.024,232,1.56,170
133,Vermont,AE,5-Oct,3.22,105.4,118,102.2,177,66.4,267,-0.069,313,-7.97,332
134,Morehead St.,OVC,23-8,3.16,100.5,206,97.4,90,65.2,314,0.146,4,-1.16,206
135,Temple,Amer,11-May,3.14,101.7,184,98.5,108,68.6,149,-0.092,332,9.31,90
136,Southern Utah,BSky,20-4,3.14,108.5,74,105.3,239,69.9,91,0.082,29,-3.59,255
137,UTEP,CUSA,12-Dec,3.06,103.2,156,100.2,131,67.8,192,-0.065,304,5.12,127
138,Miami FL,ACC,17-Oct,3.05,102.1,172,99,116,67.8,191,0.019,132,11.92,67
139,Texas A&M,SEC,10-Aug,2.97,101.8,177,98.9,112,64.3,334,0.018,134,8.96,95
140,North Dakota St.,Sum,15-12,2.75,103.6,147,100.9,146,64.6,328,-0.033,254,1.17,176
141,George Mason,A10,13-9,2.74,101,195,98.3,101,68.2,175,0.046,78,3.24,146
142,DePaul,BE,14-May,2.74,97.5,257,94.8,46,70.6,71,-0.048,280,13.2,53
143,Tulane,Amer,13-Oct,2.42,99.9,217,97.5,92,67.4,222,0.013,145,7.75,102
144,TCU,B12,14-Dec,2.35,104.3,130,102,172,66.6,258,0.089,24,11.39,71
