Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,25-0,+37.53,126.0,1,88.4,7,75.2,4,+.015,138,+6.47,98
2,Baylor,B12,21-1,+32.83,125.3,3,92.5,32,68.3,192,+.058,60,+8.56,81
3,Michigan,B10,19-3,+31.82,119.3,6,87.5,4,67.3,245,+.054,71,+15.87,15
4,Iowa,B10,20-7,+30.45,125.7,2,95.2,61,70.0,105,-.030,246,+15.47,16
5,Illinois,B10,20-6,+30.37,118.7,8,88.3,6,70.5,88,+.016,137,+17.54,6
6,Houston,Amer,21-3,+28.93,117.7,9,88.8,9,65.4,318,-.019,224,+6.07,105
7,Ohio St.,B10,18-8,+26.04,122.7,4,96.7,80,67.1,254,-.009,202,+17.35,7
8,Alabama,SEC,21-6,+25.02,111.6,41,86.6,3,74.4,8,+.009,150,+13.49,28
9,Loyola Chicago,MVC,24-4,+24.68,111.1,50,86.4,1,64.3,341,-.020,226,+3.61,129
10,Villanova,BE,16-5,+24.03,118.7,7,94.7,55,65.3,323,+.020,130,+12.23,42
11,Wisconsin,B10,16-11,+23.91,113.3,28,89.4,13,65.2,325,-.052,289,+17.11,9
12,Virginia,ACC,17-6,+23.90,116.4,13,92.5,31,60.1,357,+.034,100,+11.50,49
13,Purdue,B10,18-8,+23.75,114.1,22,90.4,18,66.7,272,+.029,110,+16.53,11
14,Florida St.,ACC,15-5,+23.57,117.6,10,94.0,47,70.9,77,-.008,196,+11.28,53
15,USC,P12,21-6,+23.34,113.0,31,89.7,14,67.6,226,+.004,164,+9.93,68
16,Colorado,P12,20-7,+23.24,114.8,19,91.6,26,66.9,262,-.041,264,+9.48,71
17,Creighton,BE,18-7,+22.95,117.1,12,94.1,49,69.4,136,-.034,253,+11.55,48
18,Arkansas,SEC,21-5,+22.91,113.7,26,90.8,22,73.0,21,+.065,46,+9.95,67
19,San Diego St.,MWC,20-4,+22.37,111.1,48,88.8,10,66.5,277,-.003,185,+5.06,113
20,Texas Tech,B12,17-9,+21.92,113.3,29,91.3,24,65.5,313,-.073,311,+10.02,66
21,Kansas,B12,19-8,+21.82,110.4,59,88.6,8,68.5,179,+.034,98,+14.13,21
22,Tennessee,SEC,17-7,+21.78,109.3,73,87.5,5,67.0,256,+.005,159,+11.28,54
23,Connecticut,BE,14-6,+21.73,114.0,24,92.3,29,66.0,300,-.050,284,+11.93,45
24,BYU,WCC,20-5,+21.67,113.2,30,91.5,25,68.3,190,+.057,62,+8.61,80
25,West Virginia,B12,18-8,+21.28,117.4,11,96.1,73,69.6,124,-.024,237,+13.80,23
26,Texas,B12,17-7,+21.23,113.6,27,92.4,30,69.2,145,-.007,195,+12.81,36
27,St. Bonaventure,A10,15-4,+20.90,111.4,44,90.5,19,65.1,326,+.008,154,+7.18,93
28,LSU,SEC,16-8,+20.05,119.8,5,99.8,127,71.3,59,+.000,167,+12.05,43
29,Maryland,B10,15-12,+19.61,111.4,43,91.8,27,65.2,324,-.040,258,+16.13,13
30,Florida,SEC,13-8,+19.43,112.1,37,92.7,33,68.8,163,-.001,182,+14.24,20
31,North Carolina,ACC,16-9,+19.33,110.0,64,90.6,21,71.9,42,-.001,179,+13.38,31
32,Georgia Tech,ACC,15-8,+19.30,114.0,23,94.7,56,67.8,218,-.028,243,+11.49,50
33,Rutgers,B10,14-10,+19.16,109.3,74,90.2,16,67.9,211,+.023,123,+17.19,8
34,Penn St.,B10,10-13,+19.04,112.8,33,93.7,45,69.7,121,-.048,277,+19.90,1
35,Oregon,P12,19-5,+18.94,115.1,15,96.2,76,67.2,246,+.054,69,+9.23,74
36,Oklahoma St.,B12,18-7,+18.77,110.1,63,91.3,23,71.7,47,+.042,88,+12.84,35
37,Oklahoma,B12,14-9,+18.18,112.4,35,94.2,50,67.7,221,-.039,256,+11.88,46
38,Clemson,ACC,16-6,+17.69,107.6,98,89.9,15,64.4,338,+.150,5,+13.97,22
39,Indiana,B10,12-14,+17.60,110.8,53,93.2,39,66.4,284,-.049,281,+18.44,3
40,Memphis,Amer,15-7,+17.28,103.7,155,86.4,2,72.0,40,-.082,322,+5.70,109
41,Duke,ACC,11-11,+17.15,115.1,16,97.9,98,69.4,133,-.111,347,+12.49,39
42,UCLA,P12,17-8,+17.14,114.4,21,97.2,87,64.6,334,+.043,87,+11.17,55
43,VCU,A10,19-6,+17.04,106.0,121,88.9,11,69.8,112,+.045,85,+7.73,91
44,Arizona,P12,17-9,+16.62,114.0,25,97.3,88,68.1,196,-.017,218,+8.44,82
45,Utah St.,MWC,18-7,+16.56,106.8,111,90.3,17,69.5,129,-.031,250,+3.42,134
46,Kentucky,SEC,9-15,+16.54,108.5,82,91.9,28,68.4,183,-.135,353,+16.52,12
47,Virginia Tech,ACC,15-5,+16.53,110.8,54,94.2,51,66.1,296,+.087,26,+8.09,87
48,Missouri,SEC,15-8,+16.51,112.0,38,95.5,62,68.8,161,+.094,24,+14.72,17
49,Saint Louis,A10,14-6,+16.44,111.6,42,95.1,60,67.9,210,-.017,220,+4.68,116
50,Mississippi,SEC,15-10,+15.96,106.4,114,90.5,20,65.4,321,-.041,265,+9.69,70
51,Syracuse,ACC,15-8,+15.88,112.9,32,97.0,85,69.4,135,+.040,92,+10.58,58
52,Louisville,ACC,13-6,+15.88,109.4,72,93.5,41,66.1,297,+.135,9,+12.51,38
53,Seton Hall,BE,13-12,+15.85,111.8,39,95.9,70,67.1,253,-.030,245,+13.80,24
54,SMU,Amer,11-4,+15.71,111.2,47,95.5,64,68.7,165,+.056,63,+7.10,94
55,Michigan St.,B10,15-11,+15.54,108.3,85,92.8,34,68.5,178,+.117,14,+17.70,5
56,Drake,MVC,25-4,+15.52,114.6,20,99.0,117,66.9,265,+.095,23,+1.60,154
57,Boise St.,MWC,18-7,+15.03,109.6,66,94.5,53,69.4,134,-.009,201,+3.94,125
58,Toledo,MAC,20-7,+14.92,115.8,14,100.9,153,68.9,152,-.020,227,+1.99,148
59,Xavier,BE,13-7,+14.88,110.6,56,95.7,66,68.9,156,+.030,109,+10.31,62
60,Davidson,A10,13-8,+14.88,114.9,18,100.0,130,63.1,351,-.076,316,+6.28,102
61,Colorado St.,MWC,17-5,+14.60,109.4,71,94.8,57,70.1,95,+.041,91,+1.91,151
62,Minnesota,B10,13-14,+14.49,111.0,51,96.5,78,69.9,109,+.012,145,+17.02,10
63,St. John's,BE,16-10,+14.13,112.7,34,98.5,111,73.8,11,+.024,119,+10.42,60
64,Auburn,SEC,13-14,+14.12,112.2,36,98.0,100,71.4,57,-.044,271,+13.65,27
65,N.C. State,ACC,13-9,+13.93,110.2,61,96.3,77,68.4,182,-.001,181,+9.78,69
66,Wright St.,Horz,18-6,+13.76,109.3,75,95.5,65,71.5,51,-.078,318,-3.20,225
67,Notre Dame,ACC,10-14,+13.71,114.9,17,101.2,161,67.6,229,-.075,314,+14.26,19
68,Richmond,A10,13-8,+13.69,111.3,45,97.7,92,69.0,150,-.045,272,+8.39,84
69,Northwestern,B10,9-14,+13.39,107.1,105,93.7,44,68.9,154,-.079,319,+19.78,2
70,Mississippi St.,SEC,14-13,+13.31,107.2,103,93.9,46,65.9,304,-.072,309,+10.16,64
71,Buffalo,MAC,14-7,+13.30,108.3,86,95.0,58,74.5,7,-.109,346,+1.63,153
72,Wichita St.,Amer,15-4,+13.19,111.8,40,98.6,112,68.0,206,+.142,7,+9.33,72
73,Providence,BE,13-12,+13.13,108.7,80,95.5,63,66.4,282,+.012,143,+13.69,26
74,Marquette,BE,13-13,+12.75,109.5,68,96.7,81,67.8,217,-.008,197,+13.47,30
75,Utah,P12,11-12,+12.56,110.3,60,97.8,94,67.6,223,-.084,324,+10.23,63
76,UC Santa Barbara,BW,19-4,+12.46,108.4,84,95.9,69,65.8,305,+.053,72,-0.80,180
77,Stanford,P12,14-12,+12.35,105.3,128,93.0,36,69.6,123,+.023,124,+12.02,44
78,Saint Mary's,WCC,14-9,+12.26,101.6,194,89.4,12,63.2,349,+.059,58,+9.06,76
79,Dayton,A10,14-9,+11.80,109.2,76,97.4,89,66.3,286,+.006,157,+7.70,92
80,North Texas,CUSA,13-9,+11.72,105.8,122,94.1,48,64.0,345,-.088,329,+4.12,120
81,Louisiana Tech,CUSA,20-6,+11.68,104.5,141,92.8,35,69.5,127,+.027,116,-0.38,175
82,Pittsburgh,ACC,10-11,+10.84,108.9,77,98.0,101,68.6,176,-.055,294,+10.44,59
83,Marshall,CUSA,15-6,+10.80,110.7,55,99.9,129,73.2,17,-.053,290,+0.66,165
84,Missouri St.,MVC,17-7,+10.39,108.2,88,97.8,95,69.5,126,+.039,94,+3.11,137
85,Georgetown,BE,9-12,+10.13,107.3,101,97.2,86,70.2,93,-.004,188,+13.28,32
86,Winthrop,BSth,23-1,+9.89,105.8,123,95.9,68,73.8,12,+.032,105,-6.92,310
87,Furman,SC,16-9,+9.84,110.4,58,100.6,143,68.0,203,-.086,326,+1.92,150
88,Georgia,SEC,14-11,+9.74,108.7,79,98.9,116,73.7,13,+.066,44,+11.48,51
89,Colgate,Pat,12-1,+9.73,109.5,67,99.8,126,72.9,22,+.060,57,-6.99,311
90,Kent St.,MAC,15-7,+9.63,107.5,100,97.9,97,70.1,98,+.004,163,+3.47,133
91,Liberty,ASun,23-5,+9.59,110.9,52,101.3,165,63.2,348,-.013,213,-6.88,309
92,Nebraska,B10,7-19,+9.58,102.9,166,93.3,40,72.3,33,-.121,350,+18.36,4
93,Abilene Christian,Slnd,21-4,+9.34,102.3,181,93.0,37,70.1,99,-.024,236,-8.67,328
94,Nevada,MWC,15-9,+9.30,108.5,83,99.2,118,69.9,110,-.010,206,+4.12,121
95,Vanderbilt,SEC,8-15,+9.26,109.5,69,100.2,134,69.1,149,-.135,354,+12.45,41
96,UAB,CUSA,21-6,+9.16,103.8,152,94.6,54,67.7,222,+.021,129,-3.15,224
97,Western Kentucky,CUSA,18-6,+8.98,106.5,113,97.5,90,68.3,188,+.100,21,+1.93,149
98,UNC Greensboro,SC,21-8,+8.98,104.7,137,95.8,67,68.6,175,+.005,162,+0.13,170
99,UCF,Amer,10-11,+8.86,106.9,109,98.1,102,67.4,235,+.062,53,+11.69,47
100,Belmont,OVC,26-4,+8.73,110.2,62,101.5,168,71.2,62,+.050,77,-6.42,303
101,Rhode Island,A10,10-15,+8.72,105.5,125,96.8,83,69.3,141,-.109,344,+8.96,77
102,Oregon St.,P12,14-12,+8.67,108.3,87,99.6,124,65.5,315,+.046,83,+9.31,73
103,Loyola Marymount,WCC,13-9,+8.66,107.8,95,99.2,119,66.5,280,+.033,101,+6.41,100
104,San Francisco,WCC,11-14,+8.56,106.9,108,98.4,107,68.1,198,-.104,340,+5.95,106
105,Akron,MAC,14-7,+8.22,108.8,78,100.6,146,69.7,122,+.005,160,+3.48,132
106,Washington St.,P12,14-12,+8.19,101.8,189,93.6,42,68.0,207,+.005,161,+6.85,96
107,Ohio,MAC,13-7,+8.19,111.3,46,103.1,198,69.3,140,+.010,147,+2.04,147
108,UC Riverside,BW,13-7,+8.11,104.1,144,96.0,71,67.0,258,-.089,330,-1.95,202
109,UC Irvine,BW,16-8,+7.71,100.8,215,93.1,38,67.8,214,+.023,125,+0.74,164
110,Butler,BE,9-14,+7.53,102.6,173,95.1,59,65.5,316,+.045,84,+13.73,25
111,Pepperdine,WCC,12-12,+7.28,108.0,93,100.7,148,71.5,53,-.002,184,+9.06,75
112,Massachusetts,A10,8-7,+7.18,106.4,117,99.2,120,72.1,37,-.057,300,+3.59,130
113,Cincinnati,Amer,10-10,+7.15,105.4,127,98.2,105,71.0,69,+.064,49,+8.81,79
114,South Carolina,SEC,6-14,+7.09,105.0,135,97.9,96,75.2,2,-.057,298,+14.64,18
115,Arizona St.,P12,10-13,+6.85,107.8,97,100.9,152,72.8,24,+.012,144,+10.85,57
116,Yale,Ivy,0-0,+6.85,108.1,92,101.2,162,68.2,193,+.000,169,-99.00,348
117,Tulsa,Amer,11-11,+6.55,102.7,170,96.2,74,65.7,308,-.013,212,+8.17,86
118,Indiana St.,MVC,15-10,+6.52,103.3,162,96.7,82,67.3,244,+.079,29,+5.82,107
119,South Dakota St.,Sum,16-7,+6.44,111.1,49,104.6,228,71.3,60,+.008,152,-0.88,182
120,Duquesne,A10,9-9,+6.42,102.6,172,96.2,75,69.3,143,+.007,155,+6.42,99
121,Bowling Green,MAC,14-10,+6.40,108.0,94,101.6,170,70.7,84,-.004,192,+3.55,131
122,Eastern Washington,BSky,13-7,+6.10,109.7,65,103.6,210,73.1,18,-.103,339,-3.25,226
123,Pacific,WCC,9-9,+5.66,103.8,153,98.1,103,67.3,240,+.021,128,+7.97,89
124,Wofford,SC,15-9,+5.59,107.1,107,101.5,169,66.3,287,+.025,118,+2.71,141
125,Weber St.,BSky,17-5,+5.12,107.6,99,102.4,186,72.3,34,-.008,199,-5.40,277
126,East Tennessee St.,SC,13-12,+5.05,103.7,154,98.7,114,65.8,307,-.063,302,+3.10,138
127,TCU,B12,12-13,+4.94,106.1,120,101.2,160,67.1,251,+.091,25,+11.05,56
128,Morehead St.,OVC,23-7,+4.85,100.9,213,96.0,72,65.7,310,+.152,4,-2.48,212
129,Texas A&M,SEC,8-9,+4.84,102.5,176,97.7,93,64.5,335,+.031,106,+7.94,90
130,DePaul,BE,4-13,+4.79,98.4,253,93.6,43,70.6,85,-.076,315,+12.51,37
131,Vermont,AE,10-5,+4.76,106.2,118,101.4,167,66.8,271,-.069,306,-8.32,327
132,Mercer,SC,18-11,+4.66,106.9,110,102.2,183,68.1,197,-.002,183,+1.41,156
133,Grand Canyon,WAC,15-6,+4.42,102.6,174,98.1,104,65.5,314,-.062,301,-4.86,266
134,Boston College,ACC,4-15,+4.40,106.6,112,102.2,181,71.6,48,-.107,343,+13.10,33
135,George Mason,A10,13-9,+4.36,101.9,185,97.6,91,68.5,177,+.046,82,+2.97,139
136,UTEP,CUSA,12-11,+4.01,103.5,160,99.5,122,68.0,205,-.051,287,+3.98,124
137,Temple,Amer,5-10,+3.96,102.4,179,98.4,108,68.6,171,-.072,310,+8.41,83
138,Cal St. Bakersfield,BW,15-10,+3.29,105.4,126,102.1,180,64.2,342,-.004,191,-0.59,177
139,Bradley,MVC,12-16,+3.06,104.2,143,101.1,157,66.3,288,-.086,327,+5.21,112
140,Southern Utah,BSky,19-3,+3.04,108.2,90,105.1,244,69.7,115,+.110,16,-5.75,286
141,Miami FL,ACC,8-16,+2.88,101.5,197,98.6,113,68.1,201,+.000,168,+11.38,52
142,North Dakota St.,Sum,15-11,+2.79,103.9,148,101.1,158,64.8,331,-.017,221,-1.08,187
143,Miami OH,MAC,12-10,+2.79,107.1,106,104.3,221,66.4,285,+.013,142,+2.24,145
144,Detroit,Horz,12-10,+2.71,110.5,57,107.7,292,67.6,227,-.051,285,-1.60,197
145,Ball St.,MAC,10-12,+2.71,103.7,157,101.0,154,71.0,74,-.031,249,+3.74,128
146,VMI,SC,13-12,+2.40,108.5,81,106.1,266,70.3,91,-.048,278,+2.39,144
147,Tulane,Amer,9-12,+2.33,98.8,246,96.5,79,67.8,220,-.013,211,+5.03,114
148,Georgia St.,SB,16-6,+2.22,106.2,119,104.0,214,71.0,75,+.076,34,-2.33,208
149,Drexel,CAA,11-7,+2.17,107.8,96,105.6,253,64.5,336,-.053,292,-3.84,239
150,Old Dominion,CUSA,15-7,+2.06,101.5,198,99.4,121,68.0,209,+.159,3,+1.13,159
151,Stephen F. Austin,Slnd,16-5,+2.04,103.9,149,101.8,175,70.0,103,+.047,81,-8.71,330
152,East Carolina,Amer,8-10,+1.91,100.2,225,98.3,106,68.4,187,-.009,204,+4.69,115
153,Princeton,Ivy,0-0,+1.89,105.0,134,103.1,196,66.9,261,+.000,169,-99.00,348
154,Santa Clara,WCC,12-8,+1.89,100.4,223,98.5,110,70.7,83,+.147,6,+3.79,126
155,Chattanooga,SC,18-8,+1.89,103.6,159,101.8,173,66.8,270,+.102,19,-0.01,172
156,Oral Roberts,Sum,15-10,+1.85,109.4,70,107.6,289,71.7,46,-.004,189,-0.75,179
157,Cleveland St.,Horz,18-7,+1.68,101.4,200,99.7,125,66.1,295,+.190,1,-1.56,196
158,New Mexico St.,WAC,10-7,+1.66,103.9,150,102.2,182,64.8,333,-.096,336,-4.80,262
159,Jacksonville St.,OVC,18-9,+1.65,105.7,124,104.0,215,66.2,290,+.017,136,-3.32,230
160,Navy,Pat,15-3,+1.39,104.6,139,103.2,199,66.2,293,+.179,2,-5.70,284
161,Northern Iowa,MVC,10-15,+1.39,103.8,151,102.4,187,69.2,147,-.022,230,+6.32,101
