Rank,Team,Conf,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank,AR
1,Baylor,B12,+30.08,118.2,3,88.2,12,70.0,215,2,+31.80,119.3,4,87.5
2,Gonzaga,WCC,+29.81,118.6,2,88.8,13,76.4,5,1,+32.11,123.7,1,91.5
3,Wisconsin,B10,+25.90,112.5,9,86.6,3,67.5,326,11,+23.88,113.9,11,90.0
4,Villanova,BE,+25.83,117.1,4,91.3,30,65.4,350,5,+26.75,119.7,3,93.0
5,Iowa,B10,+24.11,119.3,1,95.2,82,75.1,22,3,+27.42,123.5,2,96.0
6,Texas,B12,+23.33,110.0,22,86.6,5,69.6,245,7,+24.71,113.8,12,89.1
7,West Virginia,B12,+23.05,110.8,17,87.7,9,70.4,193,15,+21.29,113.0,15,91.7
8,Kansas,B12,+22.74,109.7,24,87.0,7,71.9,105,13,+22.47,112.6,22,90.1
9,Tennessee,SEC,+22.50,109.1,36,86.6,4,67.9,317,6,+24.72,111.9,29,87.2
10,Texas Tech,B12,+22.37,107.5,54,85.1,1,67.1,337,12,+23.03,112.1,27,89.0
11,Illinois,B10,+22.14,112.3,10,90.1,21,73.4,41,8,+24.67,116.0,10,91.4
12,Duke,ACC,+21.93,111.4,15,89.4,17,70.9,162,26,+19.21,112.4,24,93.2
13,Houston,Amer,+21.80,111.8,13,90.0,20,68.7,280,9,+24.09,112.7,20,88.6
14,Creighton,BE,+21.44,115.9,5,94.5,74,71.8,112,10,+23.97,116.5,7,92.5
15,Michigan,B10,+21.30,112.6,8,91.3,33,69.7,234,4,+27.11,117.4,6,90.3
16,Indiana,B10,+20.83,108.3,45,87.5,8,69.7,239,37,+17.82,109.6,56,91.8
17,Virginia,ACC,+20.59,107.3,57,86.7,6,61.9,357,16,+21.23,111.8,33,90.6
18,Rutgers,B10,+20.37,108.4,44,88.0,11,70.8,168,39,+17.17,110.5,45,93.4
19,Oregon,P12,+20.34,111.0,16,90.6,24,70.6,177,20,+20.52,112.9,16,92.4
20,Michigan St.,B10,+20.26,112.1,12,91.8,37,73.9,34,42,+16.25,110.2,52,94.0
21,Ohio St.,B10,+20.08,112.7,7,92.6,47,67.2,332,18,+21.18,116.2,8,95.0
22,Clemson,ACC,+20.05,106.2,73,86.1,2,68.8,278,19,+20.86,107.7,72,86.8
23,North Carolina,ACC,+19.80,109.2,33,89.4,18,71.9,106,35,+17.97,108.9,59,91.0
24,Florida,SEC,+19.42,109.6,28,90.2,22,72.0,100,38,+17.49,111.8,32,94.3
25,Florida St.,ACC,+19.23,110.5,19,91.3,31,70.4,190,25,+19.79,113.1,14,93.3
26,Saint Louis,A10,+18.78,109.7,23,90.9,29,69.6,244,32,+18.14,110.9,41,92.8
27,Purdue,B10,+18.66,110.6,18,91.9,39,69.3,257,28,+18.66,111.3,38,92.6
28,LSU,SEC,+18.47,114.9,6,96.4,95,71.3,138,22,+20.25,118.0,5,97.7
29,UCLA,P12,+18.28,112.2,11,94.0,62,66.5,343,24,+19.90,116.0,9,96.1
30,Syracuse,ACC,+18.18,109.0,39,90.8,28,73.2,47,40,+16.78,110.3,50,93.5
31,Stanford,P12,+17.69,106.8,65,89.1,14,71.3,141,45,+15.99,106.7,84,90.7
32,Arkansas,SEC,+17.62,108.4,43,90.8,26,72.3,87,36,+17.89,111.2,39,93.3
33,Louisville,ACC,+17.61,109.2,35,91.6,36,68.7,284,27,+18.94,111.0,40,92.1
34,Colorado,P12,+17.60,107.1,60,89.5,19,70.1,212,14,+22.02,112.9,17,90.8
35,USC,P12,+17.49,108.8,42,91.3,32,69.5,250,17,+21.20,111.6,35,90.4
36,Missouri,SEC,+17.44,109.6,27,92.2,41,70.0,217,46,+15.97,108.2,70,92.2
37,Virginia Tech,ACC,+17.19,109.1,38,91.9,38,67.1,336,31,+18.23,111.8,34,93.6
38,Mississippi,SEC,+17.00,104.9,86,87.9,10,69.5,248,55,+14.23,105.1,102,90.9
39,San Diego St.,MWC,+17.00,107.8,51,90.8,27,67.3,328,41,+16.55,108.4,66,91.8
40,Marquette,BE,+16.89,109.4,31,92.5,44,69.2,261,53,+14.79,111.5,36,96.7
41,N.C. State,ACC,+16.79,108.2,48,91.4,34,72.8,63,59,+13.29,109.9,55,96.7
42,Oklahoma,B12,+16.77,111.5,14,94.7,78,71.7,117,29,+18.42,112.7,19,94.3
43,Arizona,P12,+16.50,108.0,49,91.5,35,70.3,202,30,+18.33,113.6,13,95.3
44,Penn St.,B10,+16.28,109.1,37,92.8,49,70.8,167,47,+15.87,112.5,23,96.6
45,Connecticut,BE,+16.18,109.4,30,93.2,54,67.9,319,23,+19.92,110.9,42,91.0
46,Seton Hall,BE,+16.12,109.7,26,93.6,58,69.7,236,44,+16.03,111.8,31,95.8
47,SMU,Amer,+16.10,109.5,29,93.4,57,70.9,159,54,+14.30,110.4,49,96.1
48,Oklahoma St.,B12,+15.96,106.7,66,90.8,25,73.9,33,33,+18.12,110.2,51,92.1
49,Maryland,B10,+15.87,110.0,20,94.1,67,68.0,314,43,+16.09,112.7,18,96.7
50,Xavier,BE,+15.83,110.0,21,94.2,68,69.2,264,50,+15.03,110.7,43,95.6
51,Kentucky,SEC,+15.75,106.1,74,90.4,23,70.4,189,52,+14.94,106.9,79,92.0
52,Richmond,A10,+15.32,109.4,32,94.1,63,73.0,53,51,+15.01,112.2,25,97.2
53,VCU,A10,+15.14,104.5,91,89.4,16,71.2,143,60,+13.05,104.6,110,91.5
54,Minnesota,B10,+15.11,108.0,50,92.9,51,73.9,35,34,+18.01,111.9,30,93.9
55,Loyola Chicago,MVC,+14.94,107.3,58,92.3,43,69.1,268,48,+15.32,108.5,64,93.2
