Rank,Team,Conf,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank,AR
1,Gonzaga,WCC,+29.22,117.6,2,88.4,14,76.0,10,1,+32.11,123.7,1,91.5
2,Baylor,B12,+29.18,116.1,3,86.9,6,70.5,244,2,+31.80,119.3,4,87.5
3,Villanova,BE,+25.51,115.3,4,89.8,25,66.4,351,5,+26.75,119.7,3,93.0
4,Texas,B12,+23.99,109.6,21,85.7,2,70.0,269,7,+24.71,113.8,12,89.1
5,Iowa,B10,+23.85,118.2,1,94.4,78,74.5,36,3,+27.42,123.5,2,96.0
6,West Virginia,B12,+22.96,110.3,16,87.3,9,71.1,199,15,+21.29,113.0,15,91.7
7,Wisconsin,B10,+22.96,109.9,18,86.9,7,67.7,340,11,+23.88,113.9,11,90.0
8,Texas Tech,B12,+22.90,107.2,53,84.3,1,69.3,301,12,+23.03,112.1,27,89.0
9,Kansas,B12,+22.68,109.4,24,86.8,4,73.1,69,13,+22.47,112.6,22,90.1
10,Houston,Amer,+21.90,111.2,10,89.3,22,69.2,308,9,+24.09,112.7,20,88.6
11,Duke,ACC,+21.68,110.1,17,88.5,15,73.5,50,26,+19.21,112.4,24,93.2
12,Creighton,BE,+21.68,113.0,6,91.3,41,72.9,86,10,+23.97,116.5,7,92.5
13,Ohio St.,B10,+21.54,111.7,8,90.2,33,69.0,312,18,+21.18,116.2,8,95.0
14,Michigan,B10,+21.12,112.7,7,91.6,45,71.4,179,4,+27.11,117.4,6,90.3
15,Illinois,B10,+20.96,111.1,11,90.2,30,71.8,143,8,+24.67,116.0,10,91.4
16,Michigan St.,B10,+20.82,110.9,12,90.1,29,72.9,90,42,+16.25,110.2,52,94.0
17,Virginia,ACC,+20.53,106.7,62,86.2,3,62.7,357,16,+21.23,111.8,33,90.6
18,Florida,SEC,+20.43,109.5,22,89.1,20,71.9,139,38,+17.49,111.8,32,94.3
19,Tennessee,SEC,+20.42,107.9,41,87.5,10,68.8,321,6,+24.72,111.9,29,87.2
20,Indiana,B10,+20.42,108.3,37,87.9,12,69.4,297,37,+17.82,109.6,56,91.8
21,North Carolina,ACC,+20.39,109.0,29,88.6,16,72.9,87,35,+17.97,108.9,59,91.0
22,Florida St.,ACC,+20.18,108.8,31,88.6,17,71.1,194,25,+19.79,113.1,14,93.3
