Rank,Team,Conf,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank,AR
1,Baylor,B12,+29.18,116.0,3,86.8,5,70.5,245,2,+31.80,119.3,4,87.5
2,Gonzaga,WCC,+29.17,117.5,1,88.3,14,75.9,14,1,+32.11,123.7,1,91.5
3,Villanova,BE,+25.19,114.6,4,89.5,24,67.3,346,5,+26.75,119.7,3,93.0
4,Texas,B12,+23.88,109.6,20,85.7,2,69.7,280,7,+24.71,113.8,12,89.1
5,West Virginia,B12,+23.05,110.8,13,87.8,11,71.7,151,15,+21.29,113.0,15,91.7
6,Wisconsin,B10,+23.00,109.8,18,86.8,6,67.7,343,11,+23.88,113.9,11,90.0
7,Texas Tech,B12,+22.90,107.2,52,84.2,1,69.3,300,12,+23.03,112.1,27,89.0
8,Iowa,B10,+22.57,116.6,2,94.0,71,74.7,30,3,+27.42,123.5,2,96.0
9,Kansas,B12,+21.98,109.0,26,87.0,8,73.3,56,13,+22.47,112.6,22,90.1
10,Houston,Amer,+21.89,111.1,10,89.3,22,69.2,311,9,+24.09,112.7,20,88.6
11,Duke,ACC,+21.68,110.1,17,88.4,15,73.5,51,26,+19.21,112.4,24,93.2
12,Ohio St.,B10,+21.54,111.7,8,90.1,33,69.0,313,18,+21.18,116.2,8,95.0
13,Creighton,BE,+21.14,112.5,7,91.4,42,71.9,135,10,+23.97,116.5,7,92.5
14,Michigan,B10,+21.12,112.7,6,91.6,45,71.4,183,4,+27.11,117.4,6,90.3
15,Illinois,B10,+20.96,111.1,11,90.1,31,71.8,144,8,+24.67,116.0,10,91.4
16,Michigan St.,B10,+20.82,110.8,12,90.0,29,72.8,89,42,+16.25,110.2,52,94.0
17,Virginia,ACC,+20.53,106.7,62,86.1,3,62.7,357,16,+21.23,111.8,33,90.6
18,Tennessee,SEC,+20.42,107.9,41,87.4,9,68.8,321,6,+24.72,111.9,29,87.2
19,Florida,SEC,+20.42,109.5,21,89.0,20,71.9,136,38,+17.49,111.8,32,94.3
20,Indiana,B10,+20.41,108.3,37,87.9,12,69.4,293,37,+17.82,109.6,56,91.8
