Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,23-0,+36.84,126.2,1,89.3,9,75.0,4,+.018,137,+5.49,101
2,Baylor,B12,18-0,+33.14,123.0,4,89.9,10,68.8,154,+.052,72,+4.71,109
3,Michigan,B10,17-1,+32.72,121.3,5,88.6,6,67.5,219,+.042,91,+14.41,17
4,Houston,Amer,19-3,+28.65,117.0,12,88.3,5,65.7,303,-.047,275,+6.32,94
5,Iowa,B10,17-7,+28.64,125.8,2,97.2,79,69.7,111,-.044,272,+14.83,14
6,Illinois,B10,17-6,+27.34,118.4,9,91.1,19,70.3,89,-.004,190,+15.33,13
7,Ohio St.,B10,18-6,+26.80,124.5,3,97.7,85,67.2,244,-.002,183,+15.76,11
8,Villanova,BE,15-3,+25.03,121.3,6,96.2,64,64.9,326,+.053,69,+10.77,48
9,Alabama,SEC,18-6,+24.60,112.9,28,88.3,4,74.3,6,-.007,196,+13.19,23
10,Florida St.,ACC,14-3,+24.28,119.1,8,94.8,51,69.7,113,+.026,119,+10.56,50
11,Loyola Chicago,MVC,20-4,+24.09,110.4,61,86.3,1,64.5,332,-.032,248,+3.25,126
12,Wisconsin,B10,16-8,+23.43,112.6,32,89.2,8,64.7,330,-.002,184,+14.72,15
13,Virginia,ACC,15-6,+23.27,116.1,15,92.9,30,60.0,357,+.022,128,+11.46,40
14,Creighton,BE,17-5,+23.22,117.4,11,94.2,47,69.0,148,-.025,228,+9.83,56
15,Purdue,B10,16-8,+22.88,113.6,26,90.7,15,66.4,279,+.013,146,+15.99,10
16,USC,P12,19-5,+22.37,113.8,24,91.5,20,67.5,220,-.005,193,+8.48,77
17,Colorado,P12,18-7,+22.09,115.0,17,92.9,31,66.9,259,-.050,285,+8.71,74
18,Arkansas,SEC,18-5,+21.88,112.9,29,91.0,16,72.3,30,+.053,70,+9.43,62
19,San Diego St.,MWC,18-4,+21.81,111.8,42,90.0,12,66.1,292,-.023,226,+3.61,122
20,West Virginia,B12,16-6,+21.69,118.1,10,96.4,68,69.4,125,+.003,165,+14.17,19
21,Tennessee,SEC,16-6,+21.19,109.1,76,87.9,3,67.1,247,+.019,133,+10.11,54
22,Texas,B12,14-6,+20.96,114.2,21,93.2,34,68.9,150,-.018,219,+12.12,35
23,Kansas,B12,17-8,+20.78,110.7,55,89.9,11,68.6,164,+.020,131,+13.79,20
24,BYU,WCC,18-5,+20.64,114.1,23,93.4,36,67.7,212,+.046,85,+7.54,86
25,Texas Tech,B12,14-8,+20.42,112.4,34,92.0,22,65.9,294,-.088,325,+9.44,61
26,Rutgers,B10,13-9,+20.26,110.5,60,90.2,14,67.9,206,+.003,164,+16.87,4
27,Florida,SEC,12-6,+19.81,112.5,33,92.7,26,69.1,139,+.019,134,+12.93,24
28,Maryland,B10,14-10,+19.33,112.0,37,92.7,27,65.4,311,-.010,206,+16.00,9
29,LSU,SEC,14-7,+19.21,120.8,7,101.5,153,70.8,67,-.001,182,+10.85,45
30,Duke,ACC,11-8,+18.99,116.8,13,97.8,89,68.8,159,-.092,329,+10.98,44
31,Oklahoma,B12,14-6,+18.83,111.7,45,92.9,29,67.4,229,+.025,123,+10.19,53
32,Connecticut,BE,11-6,+18.65,111.8,43,93.1,32,65.4,313,-.055,292,+11.29,42
33,St. Bonaventure,A10,13-3,+18.63,112.2,36,93.6,38,65.0,322,+.042,92,+6.13,95
34,Georgia Tech,ACC,12-8,+18.61,114.3,20,95.6,60,67.2,240,-.063,302,+11.42,41
35,Indiana,B10,12-11,+18.04,112.0,38,93.9,43,66.3,285,-.031,247,+16.76,5
36,North Carolina,ACC,14-8,+17.91,110.1,62,92.2,24,71.4,49,+.010,150,+12.42,32
37,Clemson,ACC,14-5,+17.69,106.8,109,89.1,7,65.2,318,+.167,4,+14.47,16
38,Arizona,P12,16-8,+17.38,114.4,19,97.1,75,68.0,200,-.027,230,+7.84,84
39,UCLA,P12,17-5,+17.13,114.1,22,97.0,73,64.4,333,+.093,31,+8.93,69
40,Oklahoma St.,B12,15-6,+17.05,108.1,92,91.1,18,71.2,53,+.011,149,+10.06,55
41,Penn St.,B10,8-13,+16.67,112.0,39,95.3,54,69.5,120,-.058,294,+19.45,2
42,Seton Hall,BE,13-10,+16.48,112.7,31,96.3,66,67.1,248,-.014,213,+12.67,27
43,Oregon,P12,15-5,+16.42,111.8,44,95.3,55,67.3,233,+.054,68,+8.32,79
44,VCU,A10,17-5,+16.33,106.5,114,90.2,13,69.7,110,+.047,81,+6.41,93
45,Drake,MVC,24-2,+16.20,114.6,18,98.4,97,67.0,255,+.117,15,-0.74,174
46,Saint Louis,A10,12-5,+16.04,110.9,51,94.9,52,68.2,189,-.031,244,+3.29,125
47,Memphis,Amer,13-6,+15.99,103.1,163,87.1,2,71.9,37,-.078,321,+4.57,113
48,Louisville,ACC,12-5,+15.91,109.3,72,93.4,35,66.3,281,+.147,7,+11.60,39
49,Kentucky,SEC,8-13,+15.83,107.9,94,92.0,23,68.0,199,-.114,340,+16.45,6
50,SMU,Amer,11-4,+15.74,111.6,46,95.8,62,68.6,163,+.056,64,+7.18,88
51,Missouri,SEC,14-7,+15.73,111.9,41,96.2,63,68.8,160,+.100,29,+13.49,22
52,Mississippi,SEC,13-9,+15.35,106.4,115,91.1,17,65.5,309,-.046,274,+9.24,64
53,Minnesota,B10,13-11,+15.28,111.6,48,96.3,67,69.8,106,+.046,86,+16.33,8
54,Richmond,A10,13-6,+15.27,113.8,25,98.5,98,68.4,179,-.004,189,+8.79,72
55,Virginia Tech,ACC,14-5,+15.24,110.6,56,95.4,56,65.7,301,+.101,28,+8.68,75
56,Utah St.,MWC,15-7,+15.08,107.3,98,92.3,25,69.5,121,-.054,291,+2.79,130
57,Boise St.,MWC,18-5,+14.90,110.5,59,95.6,59,69.2,133,+.035,103,+2.18,138
58,Michigan St.,B10,13-9,+14.89,108.6,84,93.7,39,69.0,147,+.105,21,+15.68,12
59,Syracuse,ACC,13-7,+14.67,112.8,30,98.2,93,69.2,132,+.036,99,+8.80,71
60,Wright St.,Horz,18-5,+14.57,110.0,63,95.4,57,71.0,61,-.058,295,-3.42,222
61,Toledo,MAC,18-6,+14.49,116.2,14,101.7,155,68.5,175,-.005,192,+2.71,132
62,Xavier,BE,12-5,+14.24,111.5,49,97.2,80,69.1,142,+.065,61,+8.33,78
63,Notre Dame,ACC,9-12,+14.10,115.2,16,101.1,146,66.8,262,-.071,313,+14.27,18
64,Stanford,P12,14-10,+13.82,106.6,113,92.8,28,69.5,119,+.001,170,+10.78,47
