Rank,Team,Conf,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank,AR
1,Gonzaga,WCC,+35.74,124.2,2,88.5,5,74.5,7,1,+35.81,124.3,2,88.5
2,Baylor,B12,+35.02,122.5,3,87.5,3,68.6,169,2,+35.04,122.6,3,87.5
3,Michigan,B10,+28.30,117.6,7,89.3,9,67.6,215,3,+28.35,117.7,7,89.3
4,Illinois,B10,+27.27,117.4,8,90.1,13,70.3,79,6,+26.89,117.3,8,90.4
5,Iowa,B10,+26.95,126.2,1,99.2,120,69.8,98,5,+26.97,126.2,1,99.3
6,Houston,Amer,+26.91,115.6,14,88.7,6,65.7,302,4,+27.02,115.8,14,88.8
7,Ohio St.,B10,+25.62,121.0,4,95.4,64,67.0,253,7,+25.69,121.1,4,95.4
8,Villanova,BE,+25.57,120.8,5,95.2,60,64.6,330,8,+25.60,120.8,5,95.2
9,Virginia,ACC,+25.33,116.0,13,90.6,16,59.9,357,9,+25.42,116.0,13,90.5
10,Alabama,SEC,+25.31,111.8,36,86.5,1,74.1,8,10,+25.33,111.8,36,86.5
11,Colorado,P12,+24.19,116.9,9,92.8,30,66.5,269,11,+24.29,117.0,9,92.8
12,Wisconsin,B10,+23.29,112.0,32,88.8,7,64.9,324,12,+23.38,112.1,32,88.7
13,USC,P12,+23.08,112.5,27,89.4,10,67.4,224,13,+23.21,112.5,27,89.3
14,Tennessee,SEC,+22.92,109.4,61,86.5,2,67.0,249,14,+22.89,109.4,63,86.5
15,Loyola Chicago,MVC,+22.66,111.6,38,88.9,8,65.5,310,15,+22.63,111.6,38,89.0
16,Florida St.,ACC,+21.83,115.2,16,93.3,39,69.5,112,17,+21.86,115.2,16,93.3
17,West Virginia,B12,+21.83,116.4,10,94.5,53,69.2,131,16,+21.92,116.5,10,94.6
18,Texas,B12,+21.32,113.3,22,92.0,26,68.9,148,19,+21.35,113.4,22,92.0
19,Texas Tech,B12,+21.32,111.9,34,90.6,15,66.2,282,18,+21.37,111.9,35,90.5
20,Creighton,BE,+20.96,114.4,17,93.4,40,69.4,117,20,+20.99,114.5,17,93.5
21,San Diego St.,MWC,+20.44,111.5,40,91.1,18,66.0,289,21,+20.45,111.5,41,91.1
22,Kansas,B12,+20.28,112.1,31,91.8,24,68.8,157,22,+20.30,112.1,31,91.8
23,Purdue,B10,+20.09,112.4,29,92.3,27,66.1,288,24,+20.10,112.4,30,92.3
24,Oklahoma,B12,+20.09,112.4,28,92.3,28,67.7,210,23,+20.12,112.4,29,92.3
25,Arkansas,SEC,+19.60,111.5,41,91.9,25,72.7,22,25,+19.64,111.5,40,91.9
26,Rutgers,B10,+19.36,110.5,54,91.2,19,67.6,214,26,+19.39,110.6,54,91.2
27,Indiana,B10,+19.35,110.7,50,91.4,20,65.7,303,27,+19.37,110.8,51,91.4
28,Florida,SEC,+19.19,113.7,20,94.5,51,69.5,113,28,+19.23,113.7,20,94.5
29,LSU,SEC,+18.16,119.2,6,101.0,146,70.4,77,29,+18.26,119.2,6,101.0
30,Penn St.,B10,+18.15,112.8,26,94.7,54,68.8,152,30,+18.16,112.9,26,94.7
31,Seton Hall,BE,+17.99,115.2,15,97.2,90,67.2,235,31,+18.03,115.3,15,97.2
32,Louisville,ACC,+17.90,110.4,55,92.5,29,65.9,297,33,+17.94,110.4,55,92.5
33,BYU,WCC,+17.84,110.7,49,92.9,34,68.0,193,32,+17.94,110.8,47,92.9
34,Virginia Tech,ACC,+17.81,111.1,45,93.3,37,66.1,283,34,+17.89,111.2,45,93.3
