Rank,Team,Conf,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank,AR
1,Gonzaga,WCC,+32.93,123.8,2,90.8,13,75.3,7,1,+32.94,124.0,2,91.0
2,Baylor,B12,+32.74,119.8,4,87.0,1,69.5,155,2,+32.75,120.0,4,87.3
3,Iowa,B10,+28.98,125.0,1,96.1,69,71.2,76,3,+28.96,125.2,1,96.3
4,Villanova,BE,+26.70,119.8,3,93.1,37,63.6,351,5,+26.13,120.1,3,94.0
5,Michigan,B10,+25.67,116.1,9,90.4,10,68.1,230,4,+26.75,116.8,7,90.1
6,Tennessee,SEC,+25.12,112.2,31,87.1,2,65.9,309,13,+22.89,110.4,51,87.5
7,Virginia,ACC,+25.05,115.2,11,90.2,9,59.4,357,6,+25.06,115.4,11,90.4
8,Texas,B12,+24.71,114.1,13,89.4,7,69.8,143,7,+24.62,114.3,14,89.6
9,Houston,Amer,+24.63,113.2,19,88.6,4,65.8,311,8,+24.59,113.4,21,88.8
10,Illinois,B10,+24.06,116.6,7,92.5,31,71.0,83,9,+24.48,116.5,9,92.0
11,Wisconsin,B10,+24.05,113.3,16,89.3,5,64.9,336,11,+24.10,113.5,18,89.4
12,Creighton,BE,+22.95,115.7,10,92.7,35,70.2,120,12,+23.11,116.0,10,92.8
13,Colorado,P12,+22.80,113.3,18,90.5,11,68.1,231,15,+22.57,113.5,19,90.9
14,Texas Tech,B12,+22.77,111.2,35,88.5,3,67.1,275,14,+22.74,111.5,34,88.7
15,Kansas,B12,+22.43,113.3,17,90.9,14,68.2,223,16,+22.48,113.5,17,91.1
16,Ohio St.,B10,+22.09,117.7,6,95.6,63,66.5,295,17,+21.60,117.7,5,96.1
17,Alabama,SEC,+21.85,113.0,22,91.2,16,74.4,14,10,+24.21,114.7,13,90.5
18,West Virginia,B12,+21.48,113.2,20,91.7,23,68.6,204,18,+21.52,113.5,20,91.9
19,Florida St.,ACC,+21.10,114.8,12,93.7,43,69.5,154,19,+21.20,115.0,12,93.8
20,USC,P12,+20.92,112.2,30,91.3,17,69.0,181,21,+19.98,111.3,37,91.4
21,Oregon,P12,+20.51,113.0,21,92.5,30,69.7,147,20,+20.55,113.2,22,92.6
22,LSU,SEC,+19.92,117.9,5,98.0,107,70.5,107,30,+18.08,117.6,6,99.5
23,Minnesota,B10,+19.74,112.2,32,92.5,29,71.5,61,22,+19.84,112.5,29,92.6
24,Duke,ACC,+19.35,112.5,27,93.2,39,69.0,187,28,+18.39,112.4,30,94.0
25,UCLA,P12,+19.17,116.3,8,97.2,91,64.9,338,26,+19.13,116.5,8,97.4
26,Purdue,B10,+18.94,111.3,34,92.3,27,67.1,276,24,+19.32,111.5,35,92.1
27,Connecticut,BE,+18.90,110.5,48,91.6,21,64.5,342,27,+18.75,110.8,45,92.0
28,Oklahoma,B12,+18.46,112.7,23,94.3,49,68.5,210,25,+19.14,112.7,27,93.5
29,Arizona,P12,+18.39,113.6,14,95.2,58,69.8,140,29,+18.38,113.8,16,95.4
30,Saint Louis,A10,+18.14,111.1,39,92.9,36,68.6,203,31,+18.00,111.2,39,93.2
31,Oklahoma St.,B12,+18.02,110.2,51,92.2,26,71.3,70,32,+17.97,110.4,50,92.4
32,Indiana,B10,+17.86,109.7,55,91.8,25,66.8,284,33,+17.94,110.0,54,92.1
33,Clemson,ACC,+17.75,107.2,78,89.4,6,66.4,297,36,+17.67,107.3,78,89.7
34,North Carolina,ACC,+17.73,109.3,58,91.6,20,70.7,97,34,+17.72,109.5,57,91.8
35,Virginia Tech,ACC,+17.70,111.0,40,93.3,40,67.1,278,37,+17.62,111.1,40,93.5
36,Loyola Chicago,MVC,+17.70,110.1,53,92.4,28,65.4,321,35,+17.68,110.3,53,92.6
37,Florida,SEC,+17.21,111.2,37,94.0,45,70.8,92,23,+19.55,111.9,32,92.4
38,Missouri,SEC,+17.04,108.4,65,91.4,18,69.4,160,38,+17.30,109.1,61,91.8
39,Louisville,ACC,+16.99,111.1,38,94.1,47,66.5,293,39,+17.01,111.3,38,94.3
40,Rutgers,B10,+16.75,109.5,57,92.7,34,69.1,174,40,+16.77,109.7,56,92.9
41,Michigan St.,B10,+16.52,110.6,45,94.1,48,70.6,104,42,+16.50,110.8,44,94.3
42,Arkansas,SEC,+16.51,110.1,52,93.6,42,73.9,20,43,+16.47,110.3,52,93.8
43,San Diego St.,MWC,+16.41,107.9,72,91.5,19,65.2,327,44,+16.45,108.1,72,91.7
44,Seton Hall,BE,+15.98,111.9,33,95.9,66,67.7,244,41,+16.63,112.7,24,96.1
45,Maryland,B10,+15.76,112.7,24,96.9,86,66.5,292,51,+14.96,112.7,26,97.7
46,Stanford,P12,+15.57,106.5,86,90.9,15,71.6,59,47,+15.73,106.7,81,91.0
47,Penn St.,B10,+15.54,112.3,29,96.7,83,69.0,186,48,+15.40,111.9,33,96.5
48,Utah St.,MWC,+15.28,104.9,106,89.7,8,69.9,133,45,+16.41,105.9,97,89.5
49,Xavier,BE,+15.18,110.7,44,95.5,62,69.1,169,49,+15.32,111.0,42,95.7
50,Richmond,A10,+15.12,112.4,28,97.3,94,70.1,130,50,+15.13,112.6,28,97.5
51,Syracuse,ACC,+14.99,111.0,41,96.0,67,70.1,128,46,+16.37,112.0,31,95.6
52,BYU,WCC,+14.74,109.1,59,94.4,50,69.1,171,53,+14.72,109.3,59,94.6
53,SMU,Amer,+14.44,110.6,47,96.1,70,70.8,94,56,+14.42,110.7,47,96.3
54,Marquette,BE,+14.39,111.2,36,96.8,85,67.6,248,55,+14.42,111.4,36,97.0
55,Kentucky,SEC,+14.27,106.1,91,91.8,24,67.5,259,54,+14.48,106.4,89,91.9
56,Boise St.,MWC,+13.68,110.4,50,96.7,81,69.7,146,57,+13.69,110.6,49,96.9
57,Drake,MVC,+13.56,110.6,46,97.1,88,67.2,273,58,+13.51,110.8,46,97.3
58,St. Bonaventure,A10,+13.41,108.4,68,95.0,56,67.1,277,59,+13.47,108.6,65,95.2
59,N.C. State,ACC,+13.30,109.7,56,96.4,76,69.6,150,61,+13.17,109.8,55,96.6
60,Mississippi,SEC,+13.06,105.8,95,92.7,33,67.2,272,52,+14.91,106.1,94,91.2
61,VCU,A10,+12.99,104.7,109,91.7,22,71.8,54,63,+13.04,104.9,109,91.9
62,South Carolina,SEC,+12.95,107.0,80,94.0,46,73.8,21,66,+12.29,107.1,80,94.8
63,Rhode Island,A10,+12.93,106.5,85,93.6,41,70.4,113,64,+12.97,106.7,85,93.7
64,Providence,BE,+12.90,110.7,43,97.8,103,66.4,301,62,+13.14,111.1,41,98.0
65,Davidson,A10,+12.87,112.6,26,99.7,133,63.9,349,65,+12.79,112.7,25,99.9
66,Pittsburgh,ACC,+12.49,105.6,97,93.1,38,70.3,117,60,+13.31,106.2,91,92.9
67,Northwestern,B10,+12.13,108.4,67,96.3,72,70.2,121,68,+12.21,108.6,68,96.4
68,Memphis,Amer,+11.89,102.4,153,90.5,12,72.1,47,70,+11.89,102.6,151,90.7
69,Mississippi St.,SEC,+11.87,110.0,54,98.2,110,65.6,314,77,+10.25,108.8,64,98.5
70,Auburn,SEC,+11.81,108.3,69,96.5,79,71.0,79,69,+12.02,108.6,66,96.6
71,Wichita St.,Amer,+11.74,109.1,60,97.3,95,69.0,182,71,+11.84,109.3,58,97.5
72,Toledo,MAC,+11.70,113.5,15,101.8,167,67.9,237,67,+12.25,114.0,15,101.8
73,Arizona St.,P12,+11.65,109.0,61,97.3,96,74.1,18,73,+11.62,109.2,60,97.6
74,Georgia Tech,ACC,+11.62,108.4,64,96.8,84,66.7,290,72,+11.63,108.6,67,97.0
75,Dayton,A10,+11.31,108.5,63,97.2,92,65.2,325,74,+11.30,108.8,63,97.5
76,Utah,P12,+11.04,107.3,75,96.3,71,67.3,269,75,+10.97,107.5,75,96.5
