Rank,Team,Conf,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank,AR
1,Gonzaga,WCC,+29.24,117.8,2,88.5,15,75.6,11,1,+32.11,123.7,1,91.5
2,Baylor,B12,+29.13,116.2,3,87.1,9,70.1,244,2,+31.80,119.3,4,87.5
3,Villanova,BE,+25.39,115.3,4,89.9,25,66.0,351,5,+26.75,119.7,3,93.0
4,Texas,B12,+23.90,109.8,21,85.9,3,69.6,266,7,+24.71,113.8,12,89.1
5,Iowa,B10,+23.82,118.4,1,94.5,79,74.0,37,3,+27.42,123.5,2,96.0
6,West Virginia,B12,+22.94,110.4,16,87.4,10,70.7,211,15,+21.29,113.0,15,91.7
7,Wisconsin,B10,+22.91,110.0,19,87.1,8,67.3,339,11,+23.88,113.9,11,90.0
8,Texas Tech,B12,+22.71,107.6,49,84.9,1,68.2,321,12,+23.03,112.1,27,89.0
9,Kansas,B12,+22.61,109.6,23,87.0,6,72.9,62,13,+22.47,112.6,22,90.1
10,Houston,Amer,+21.89,111.3,11,89.4,21,68.9,303,9,+24.09,112.7,20,88.6
11,Duke,ACC,+21.67,110.3,17,88.6,16,72.9,63,26,+19.21,112.4,24,93.2
12,Creighton,BE,+21.66,113.2,6,91.5,42,72.6,80,10,+23.97,116.5,7,92.5
13,Ohio St.,B10,+21.57,111.9,8,90.4,32,68.7,311,18,+21.18,116.2,8,95.0
14,Michigan,B10,+21.13,112.9,7,91.7,44,71.0,176,4,+27.11,117.4,6,90.3
15,Florida St.,ACC,+21.01,109.5,25,88.5,14,71.7,129,25,+19.79,113.1,14,93.3
16,Michigan St.,B10,+20.87,111.1,12,90.2,28,72.8,68,42,+16.25,110.2,52,94.0
17,Illinois,B10,+20.68,111.4,10,90.7,35,72.4,97,8,+24.67,116.0,10,91.4
18,Tennessee,SEC,+20.58,107.4,53,86.8,5,69.1,293,6,+24.72,111.9,29,87.2
19,Virginia,ACC,+20.54,106.9,58,86.3,4,62.3,357,16,+21.23,111.8,33,90.6
20,Clemson,ACC,+20.53,106.3,63,85.8,2,68.4,316,19,+20.86,107.7,72,86.8
21,Indiana,B10,+20.46,108.5,35,88.0,12,68.8,306,37,+17.82,109.6,56,91.8
22,Louisville,ACC,+19.85,109.6,24,89.8,23,69.2,285,27,+18.94,111.0,40,92.1
23,Florida,SEC,+19.51,109.3,26,89.8,24,72.2,111,38,+17.49,111.8,32,94.3
24,Oregon,P12,+19.47,110.7,15,91.3,41,70.7,198,20,+20.52,112.9,16,92.4
25,UCLA,P12,+19.09,110.9,14,91.8,46,67.2,340,24,+19.90,116.0,9,96.1
26,North Carolina,ACC,+19.06,108.4,36,89.4,20,72.6,92,35,+17.97,108.9,59,91.0
27,Syracuse,ACC,+19.03,109.1,30,90.1,26,73.0,59,40,+16.78,110.3,50,93.5
28,Rutgers,B10,+18.98,107.2,55,88.2,13,71.5,142,39,+17.17,110.5,45,93.4
29,San Diego St.,MWC,+18.76,107.9,45,89.1,19,68.2,323,41,+16.55,108.4,66,91.8
30,LSU,SEC,+18.35,114.6,5,96.3,102,71.1,170,22,+20.25,118.0,5,97.7
31,Stanford,P12,+18.04,105.1,80,87.0,7,72.2,109,45,+15.99,106.7,84,90.7
32,Purdue,B10,+17.96,109.1,31,91.1,39,69.5,272,28,+18.66,111.3,38,92.6
33,Arkansas,SEC,+17.64,107.9,46,90.2,29,72.6,81,36,+17.89,111.2,39,93.3
34,Oklahoma,B12,+17.52,111.8,9,94.3,76,72.3,107,29,+18.42,112.7,19,94.3
35,N.C. State,ACC,+17.39,109.3,27,91.9,48,71.6,137,59,+13.29,109.9,55,96.7
36,Saint Louis,A10,+17.27,108.3,37,91.0,38,69.7,265,32,+18.14,110.9,41,92.8
37,Mississippi,SEC,+17.25,106.3,64,89.0,18,70.5,224,55,+14.23,105.1,102,90.9
38,Missouri,SEC,+17.19,109.0,32,91.8,45,70.4,230,46,+15.97,108.2,70,92.2
39,USC,P12,+17.14,108.1,40,90.9,37,69.7,263,17,+21.20,111.6,35,90.4
40,Maryland,B10,+17.12,110.0,18,92.9,57,69.0,297,43,+16.09,112.7,18,96.7
41,Arizona St.,P12,+17.11,110.9,13,93.8,69,75.5,13,66,+12.50,108.2,69,95.7
42,Kentucky,SEC,+16.90,106.4,62,89.5,22,70.5,218,52,+14.94,106.9,79,92.0
43,Marquette,BE,+16.83,107.5,51,90.7,34,70.9,185,53,+14.79,111.5,36,96.7
44,Minnesota,B10,+16.55,108.2,39,91.6,43,72.9,65,34,+18.01,111.9,30,93.9
45,Arizona,P12,+16.42,106.7,59,90.2,30,70.8,194,30,+18.33,113.6,13,95.3
46,Oklahoma St.,B12,+16.41,106.5,60,90.1,27,73.0,61,33,+18.12,110.2,51,92.1
