Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,26-0,+38.05,126.8,1,88.8,10,74.8,4,+.018,136,+7.82,94
2,Michigan,B10,20-4,+32.22,120.1,6,87.9,7,66.8,260,+.026,115,+16.87,14
3,Illinois,B10,23-6,+32.04,119.7,7,87.6,5,70.7,80,+.030,110,+18.88,3
4,Baylor,B12,22-2,+30.93,124.0,3,93.0,44,68.4,179,+.050,69,+9.57,78
5,Iowa,B10,21-8,+30.33,124.2,2,93.9,50,70.0,99,-.028,240,+16.91,13
6,Houston,Amer,24-3,+30.25,119.6,8,89.4,16,64.9,327,-.009,201,+6.57,106
7,Ohio St.,B10,21-9,+26.85,123.0,4,96.1,79,67.1,247,+.003,163,+18.78,5
8,Alabama,SEC,24-6,+26.42,112.4,34,86.0,2,73.9,9,+.031,107,+14.20,27
9,Loyola Chicago,MVC,24-4,+25.18,111.1,49,85.9,1,64.2,342,-.020,226,+4.11,134
10,Wisconsin,B10,17-12,+24.08,113.2,32,89.1,13,64.9,326,-.049,283,+18.06,9
11,Virginia,ACC,18-6,+24.08,116.3,12,92.3,33,60.1,357,+.046,83,+12.02,53
12,Villanova,BE,16-6,+24.05,119.3,9,95.3,68,65.1,320,-.006,196,+12.99,41
13,Purdue,B10,18-9,+23.70,114.3,23,90.6,23,66.5,274,+.019,131,+17.27,11
14,USC,P12,22-7,+23.65,113.6,30,89.9,19,67.3,236,-.006,194,+11.13,64
15,Florida St.,ACC,16-6,+23.50,117.1,10,93.6,48,70.6,84,-.011,207,+12.54,44
16,Connecticut,BE,15-7,+23.33,114.3,24,90.9,25,66.0,301,-.066,307,+12.60,42
17,Colorado,P12,22-8,+23.11,115.1,17,92.0,29,66.4,280,-.033,252,+10.78,68
18,Arkansas,SEC,22-6,+22.96,112.2,35,89.2,14,73.1,17,+.056,57,+11.19,60
19,Creighton,BE,20-8,+22.73,115.6,14,92.8,40,69.1,144,+.001,172,+12.52,45
20,San Diego St.,MWC,23-4,+22.72,111.5,44,88.8,11,66.1,298,+.018,134,+6.26,109
21,Tennessee,SEC,18-8,+22.49,109.5,71,87.0,4,67.3,233,-.007,199,+12.44,49
22,Kansas,B12,20-8,+22.46,110.3,59,87.9,6,68.3,186,+.042,87,+14.71,20
23,Texas Tech,B12,17-10,+22.38,113.1,33,90.7,24,65.4,316,-.091,333,+11.29,59
24,BYU,WCC,20-6,+22.37,113.8,28,91.4,26,68.0,199,+.045,84,+10.28,73
25,St. Bonaventure,A10,16-4,+22.25,112.0,38,89.8,17,65.2,319,+.014,143,+8.29,90
26,Texas,B12,19-7,+22.01,114.5,21,92.5,36,69.2,137,+.017,140,+14.05,30
27,West Virginia,B12,18-9,+21.75,116.8,11,95.1,65,69.6,114,-.040,264,+14.84,19
28,North Carolina,ACC,18-10,+21.52,110.8,53,89.3,15,71.8,45,-.017,217,+14.20,28
29,LSU,SEC,18-9,+21.02,120.5,5,99.4,125,70.8,78,+.002,167,+13.50,37
30,Oklahoma St.,B12,20-8,+20.20,110.8,54,90.6,22,72.0,43,+.039,89,+14.63,22
31,Maryland,B10,16-13,+20.15,111.6,42,91.5,27,65.3,317,-.035,253,+17.06,12
32,Georgia Tech,ACC,17-8,+19.98,114.0,27,94.1,52,67.8,215,-.005,192,+12.25,50
33,Duke,ACC,13-11,+19.61,115.5,15,95.9,75,68.9,153,-.109,347,+12.47,47
34,Rutgers,B10,15-11,+19.57,109.3,75,89.8,18,67.8,213,+.032,104,+18.20,7
35,Penn St.,B10,11-14,+19.55,113.4,31,93.8,49,69.4,125,-.050,288,+20.01,1
36,Oregon,P12,20-6,+19.11,115.1,16,96.0,76,67.2,242,+.048,76,+10.06,75
37,Florida,SEC,14-9,+18.98,111.7,40,92.7,37,68.7,165,+.003,166,+14.62,23
38,Memphis,Amer,16-8,+18.12,104.2,145,86.0,3,72.1,38,-.090,330,+6.96,102
39,Oklahoma,B12,15-10,+18.07,112.1,36,94.1,53,67.7,222,-.038,260,+12.45,48
40,Utah St.,MWC,20-8,+17.94,106.4,112,88.5,8,68.9,154,-.032,248,+5.13,119
41,Syracuse,ACC,16-9,+17.66,114.5,22,96.9,89,69.2,138,+.017,137,+11.66,57
42,Clemson,ACC,16-7,+17.59,107.6,99,90.0,20,64.2,338,+.123,7,+14.19,29
43,Arizona,P12,17-9,+17.37,114.1,25,96.7,85,68.0,196,-.017,218,+9.13,82
44,UCLA,P12,17-9,+17.35,114.1,26,96.8,86,64.7,332,+.024,119,+11.87,55
45,VCU,A10,19-7,+17.34,106.2,117,88.8,12,69.8,110,+.035,98,+8.96,86
46,Indiana,B10,12-15,+17.24,110.0,64,92.8,38,66.2,292,-.053,291,+18.76,6
47,Saint Louis,A10,14-6,+16.97,111.6,41,94.7,60,67.8,212,-.017,220,+5.18,117
48,Mississippi,SEC,16-11,+16.77,107.1,104,90.3,21,65.1,322,-.054,293,+10.17,74
49,Kentucky,SEC,9-16,+16.66,108.9,78,92.2,31,68.4,181,-.148,354,+16.72,15
50,Virginia Tech,ACC,15-6,+16.65,110.7,55,94.1,54,66.2,293,+.066,45,+9.31,80
51,Missouri,SEC,16-9,+16.58,110.9,51,94.4,58,68.7,160,+.088,24,+15.08,17
