Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,24-0,+36.69,126.1,1,89.4,10,75.1,4,+.017,130,+5.66,105
2,Michigan,B10,18-1,+33.88,121.6,5,87.7,4,67.7,227,+.036,98,+14.90,16
3,Baylor,B12,18-1,+31.45,122.0,4,90.6,15,68.7,177,+.046,83,+5.99,100
4,Houston,Amer,20-3,+29.85,118.1,9,88.2,5,65.8,307,-.034,254,+6.02,99
5,Iowa,B10,18-7,+29.45,124.9,2,95.4,60,69.8,116,-.040,266,+15.01,15
6,Illinois,B10,18-6,+27.42,118.1,10,90.7,16,71.0,70,+.008,153,+15.67,12
7,Ohio St.,B10,18-7,+25.51,122.6,3,97.1,82,67.4,246,+.006,154,+16.03,8
8,Alabama,SEC,19-6,+24.51,112.0,38,87.5,3,74.5,7,+.003,162,+13.29,23
9,Florida St.,ACC,14-4,+23.49,118.3,8,94.8,54,70.2,99,+.009,149,+11.10,45
10,Villanova,BE,15-4,+23.46,120.3,6,96.9,77,65.4,320,+.046,84,+11.08,46
11,Wisconsin,B10,16-9,+23.24,112.0,36,88.8,7,65.3,325,-.020,224,+15.24,14
12,Loyola Chicago,MVC,21-4,+23.19,109.7,66,86.5,1,64.5,337,-.022,228,+2.88,127
13,Purdue,B10,16-8,+22.84,113.3,24,90.5,14,66.7,274,+.013,138,+15.90,9
14,Creighton,BE,17-6,+22.76,116.9,12,94.1,46,69.3,143,-.034,255,+10.69,51
15,Virginia,ACC,16-6,+22.75,115.2,16,92.4,27,60.3,357,+.028,112,+10.61,54
16,Colorado,P12,19-7,+22.33,114.9,17,92.6,31,67.1,260,-.044,272,+8.94,73
17,Arkansas,SEC,19-5,+22.14,112.3,33,90.1,12,72.7,29,+.061,61,+9.86,61
18,Kansas,B12,18-8,+22.12,111.1,50,89.0,8,68.6,183,+.024,118,+14.50,17
19,West Virginia,B12,17-6,+22.09,117.2,11,95.1,56,69.6,127,-.001,181,+13.55,22
20,San Diego St.,MWC,19-4,+21.87,110.9,51,89.1,9,66.4,288,-.009,202,+4.33,116
21,USC,P12,19-6,+21.47,113.0,26,91.5,22,67.8,219,-.010,203,+8.94,72
22,BYU,WCC,19-5,+21.28,113.7,20,92.4,28,68.0,211,+.047,81,+7.85,83
23,Texas Tech,B12,15-8,+21.04,112.2,34,91.2,19,66.1,299,-.077,320,+9.95,59
24,Tennessee,SEC,16-7,+20.81,109.2,73,88.4,6,67.3,248,-.002,185,+10.65,52
25,Texas,B12,14-7,+20.42,113.6,23,93.2,36,69.2,149,-.025,233,+12.88,28
26,Maryland,B10,15-10,+20.19,112.7,27,92.5,29,65.4,323,-.010,205,+15.61,13
