Rank,Team,Conf,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank,AR
1,Gonzaga,WCC,+35.53,123.8,2,88.3,6,74.7,7,1,+35.81,124.3,2,88.5
2,Baylor,B12,+35.07,122.3,3,87.2,3,68.8,166,2,+35.04,122.6,3,87.5
3,Michigan,B10,+28.29,117.3,6,89.0,8,67.7,221,3,+28.35,117.7,7,89.3
4,Illinois,B10,+27.34,117.2,7,89.9,13,70.4,84,6,+26.89,117.3,8,90.4
5,Iowa,B10,+26.29,125.5,1,99.2,122,70.2,92,5,+26.97,126.2,1,99.3
6,Houston,Amer,+26.04,114.1,17,88.1,5,65.7,311,4,+27.02,115.8,14,88.8
7,Ohio St.,B10,+25.67,120.8,4,95.2,66,67.1,252,7,+25.69,121.1,4,95.4
8,Alabama,SEC,+25.25,111.7,34,86.5,2,74.3,9,10,+25.33,111.8,36,86.5
9,Virginia,ACC,+24.88,116.3,9,91.4,22,59.9,357,9,+25.42,116.0,13,90.5
10,Villanova,BE,+24.43,119.1,5,94.7,56,64.6,333,8,+25.60,120.8,5,95.2
11,Wisconsin,B10,+23.22,112.6,25,89.4,9,65.2,324,12,+23.38,112.1,32,88.7
12,Tennessee,SEC,+23.20,109.1,61,85.9,1,66.6,272,14,+22.89,109.4,63,86.5
13,USC,P12,+22.81,112.7,24,89.9,12,67.7,217,13,+23.21,112.5,27,89.3
14,Colorado,P12,+22.63,116.3,10,93.6,43,67.1,254,11,+24.29,117.0,9,92.8
15,Loyola Chicago,MVC,+22.57,111.2,43,88.6,7,65.6,312,15,+22.63,111.6,38,89.0
16,Florida St.,ACC,+21.85,114.8,15,92.9,36,69.6,117,17,+21.86,115.2,16,93.3
17,West Virginia,B12,+21.83,116.1,11,94.3,50,69.4,134,16,+21.92,116.5,10,94.6
18,Texas,B12,+21.25,113.1,22,91.8,26,69.1,150,19,+21.35,113.4,22,92.0
19,Creighton,BE,+21.20,114.2,16,93.0,37,69.7,115,20,+20.99,114.5,17,93.5
20,Texas Tech,B12,+21.15,111.7,35,90.6,15,66.4,279,18,+21.37,111.9,35,90.5
21,San Diego St.,MWC,+20.68,111.8,32,91.1,20,66.1,292,21,+20.45,111.5,41,91.1
22,Purdue,B10,+20.29,112.1,31,91.8,25,66.4,284,24,+20.10,112.4,30,92.3
23,Oklahoma,B12,+20.06,112.2,29,92.1,29,68.0,210,23,+20.12,112.4,29,92.3
24,Rutgers,B10,+19.80,110.5,50,90.7,16,68.0,205,26,+19.39,110.6,54,91.2
25,Kansas,B12,+19.62,111.2,41,91.6,24,68.8,165,22,+20.30,112.1,31,91.8
26,Arkansas,SEC,+19.48,111.3,39,91.8,27,73.0,19,25,+19.64,111.5,40,91.9
27,Indiana,B10,+19.38,110.5,49,91.2,21,66.1,300,27,+19.37,110.8,51,91.4
28,Florida,SEC,+19.08,113.6,20,94.5,53,69.7,113,28,+19.23,113.7,20,94.5
29,Missouri,SEC,+18.68,111.3,40,92.6,32,69.8,111,38,+17.04,111.6,39,94.5
30,Penn St.,B10,+18.18,112.5,27,94.3,51,69.0,155,30,+18.16,112.9,26,94.7
31,Seton Hall,BE,+18.00,115.0,14,97.1,88,67.4,233,31,+18.03,115.3,15,97.2
32,Louisville,ACC,+17.89,110.0,55,92.1,28,66.1,296,33,+17.94,110.4,55,92.5
33,Connecticut,BE,+17.88,111.6,37,93.7,44,64.2,337,43,+16.55,110.8,49,94.3
34,BYU,WCC,+17.87,110.6,47,92.7,34,68.2,197,32,+17.94,110.8,47,92.9
35,Virginia Tech,ACC,+17.71,110.8,46,93.1,39,66.3,285,34,+17.89,111.2,45,93.3
36,UCLA,P12,+17.55,113.3,21,95.7,75,63.7,345,42,+16.62,113.6,21,97.0
37,Arizona,P12,+17.48,114.0,19,96.6,81,68.6,177,36,+17.57,114.2,19,96.6
38,Minnesota,B10,+17.24,111.2,42,94.0,46,70.0,98,37,+17.51,111.9,33,94.4
39,Oklahoma St.,B12,+17.08,108.2,69,91.1,19,71.3,47,40,+17.02,108.4,70,91.4
40,Oregon,P12,+17.07,111.8,33,94.7,57,69.0,151,35,+17.59,111.8,37,94.2
41,North Carolina,ACC,+16.98,109.5,57,92.5,31,70.7,72,39,+17.03,109.8,60,92.8
42,LSU,SEC,+16.84,116.8,8,99.9,134,70.6,76,29,+18.26,119.2,6,101.0
43,Duke,ACC,+16.82,114.1,18,97.3,92,69.8,108,41,+16.88,114.4,18,97.5
44,Maryland,B10,+16.46,109.5,56,93.0,38,66.1,297,44,+16.52,109.9,59,93.3
45,Xavier,BE,+16.27,111.1,45,94.8,59,68.5,180,46,+16.17,111.3,43,95.1
46,Utah St.,MWC,+16.12,105.6,108,89.5,10,69.6,121,47,+16.05,105.8,111,89.8
47,Clemson,ACC,+16.06,105.9,102,89.8,11,65.3,320,48,+16.02,106.4,94,90.3
48,Saint Louis,A10,+15.99,110.5,52,94.5,54,69.6,119,45,+16.39,110.8,52,94.4
49,Stanford,P12,+15.98,107.0,83,91.0,18,70.3,90,59,+14.88,106.3,100,91.4
50,Memphis,Amer,+15.81,103.4,141,87.6,4,71.4,46,51,+15.84,103.9,144,88.1
51,St. Bonaventure,A10,+15.72,110.5,48,94.8,60,66.1,299,50,+15.89,110.8,50,94.9
52,VCU,A10,+15.54,105.8,104,90.3,14,70.3,88,49,+16.00,106.4,95,90.4
53,Syracuse,ACC,+15.51,112.1,30,96.6,82,69.5,127,53,+15.54,112.5,28,96.9
54,Wright St.,Horz,+15.38,107.9,73,92.5,30,70.8,65,54,+15.31,108.7,68,93.4
55,Richmond,A10,+15.14,112.6,26,97.5,96,69.2,144,56,+15.17,112.9,25,97.7
56,SMU,Amer,+15.11,110.5,51,95.4,71,69.0,156,55,+15.27,110.8,48,95.6
57,Notre Dame,ACC,+14.78,115.6,13,100.8,152,67.0,257,58,+14.94,116.1,12,101.1
58,Georgia Tech,ACC,+14.64,111.4,38,96.7,85,67.4,235,60,+14.76,111.3,42,96.6
59,Auburn,SEC,+14.47,111.6,36,97.1,90,72.0,35,61,+14.70,111.9,34,97.2
60,Kentucky,SEC,+14.41,105.9,99,91.5,23,67.7,220,62,+14.51,106.1,105,91.5
61,Toledo,MAC,+14.35,116.0,12,101.6,169,68.1,201,63,+14.43,116.2,11,101.8
62,Michigan St.,B10,+13.89,106.6,90,92.7,33,69.0,158,65,+13.95,107.0,89,93.1
63,Drake,MVC,+13.87,110.3,53,96.5,80,68.1,203,57,+14.99,111.1,46,96.2
64,Boise St.,MWC,+13.77,109.3,59,95.5,72,69.6,125,64,+14.24,110.1,57,95.9
65,Mississippi,SEC,+13.76,104.6,119,90.9,17,65.9,304,52,+15.69,106.5,92,90.8
66,Mississippi St.,SEC,+13.74,107.1,81,93.4,40,66.3,288,69,+12.80,108.1,72,95.3
67,Utah,P12,+13.48,109.5,58,96.0,76,67.0,261,66,+13.30,110.7,53,97.4
68,Davidson,A10,+13.19,112.8,23,99.6,130,63.6,346,67,+13.07,113.0,24,99.9
69,St. John's,BE,+13.06,111.1,44,98.0,108,73.4,15,68,+12.87,111.2,44,98.4
70,Colorado St.,MWC,+12.74,106.8,87,94.1,49,70.3,91,70,+12.76,107.0,88,94.3
71,Northwestern,B10,+12.05,107.7,75,95.6,73,69.8,109,72,+12.10,107.8,80,95.7
72,Marshall,CUSA,+11.86,108.6,68,96.8,86,72.3,27,71,+12.54,110.1,58,97.5
73,N.C. State,ACC,+11.76,109.0,63,97.2,91,69.1,149,73,+11.90,109.4,64,97.5
74,Rhode Island,A10,+11.67,104.4,124,92.7,35,69.2,143,75,+11.56,104.4,129,92.8
75,Saint Mary's,WCC,+11.38,105.3,111,93.9,45,62.7,350,76,+11.42,105.5,114,94.1
76,Pittsburgh,ACC,+11.27,107.5,79,96.3,79,69.5,129,77,+11.36,108.0,75,96.6
77,Marquette,BE,+10.97,109.0,64,98.0,105,67.0,259,87,+9.52,109.2,66,99.7
78,Providence,BE,+10.95,109.2,60,98.2,112,66.1,298,74,+11.64,109.4,61,97.8
79,Arizona St.,P12,+10.65,108.7,67,98.0,106,73.4,16,85,+9.70,108.0,74,98.3
80,San Francisco,WCC,+10.61,106.8,86,96.2,78,68.6,172,86,+9.57,106.7,91,97.1
81,South Carolina,SEC,+10.57,106.2,93,95.7,74,73.8,10,80,+10.56,106.3,99,95.7
82,Belmont,OVC,+10.36,112.2,28,101.9,175,71.0,59,78,+11.05,113.2,23,102.1
83,Wichita St.,Amer,+10.27,108.9,65,98.6,116,68.9,160,81,+10.45,109.4,62,99.0
84,Western Kentucky,CUSA,+10.06,108.1,70,98.0,107,68.2,193,84,+9.72,107.8,81,98.1
