Rank,Team,Conf,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank,AR
1,Gonzaga,WCC,+35.48,123.9,2,88.5,6,74.7,7,1,+35.81,124.3,2,88.5
2,Baylor,B12,+35.29,122.7,3,87.4,3,68.7,165,2,+35.04,122.6,3,87.5
3,Michigan,B10,+28.30,117.4,7,89.1,8,67.6,220,3,+28.35,117.7,7,89.3
4,Illinois,B10,+27.42,117.4,6,90.0,13,70.3,86,6,+26.89,117.3,8,90.4
5,Iowa,B10,+26.36,125.6,1,99.3,122,70.1,94,5,+26.97,126.2,1,99.3
6,Houston,Amer,+26.11,114.3,16,88.2,5,65.6,310,4,+27.02,115.8,14,88.8
7,Ohio St.,B10,+25.66,121.0,4,95.3,65,67.0,252,7,+25.69,121.1,4,95.4
8,Alabama,SEC,+25.42,112.2,32,86.8,2,74.0,9,10,+25.33,111.8,36,86.5
9,Virginia,ACC,+24.82,116.6,9,91.8,25,59.8,357,9,+25.42,116.0,13,90.5
10,Villanova,BE,+24.57,119.3,5,94.7,53,64.6,333,8,+25.60,120.8,5,95.2
11,Wisconsin,B10,+23.25,112.7,27,89.5,9,65.0,325,12,+23.38,112.1,32,88.7
12,Tennessee,SEC,+23.23,109.3,61,86.1,1,66.6,272,14,+22.89,109.4,63,86.5
13,USC,P12,+22.81,112.8,25,90.0,15,67.7,217,13,+23.21,112.5,27,89.3
14,Colorado,P12,+22.61,116.5,10,93.8,43,67.0,254,11,+24.29,117.0,9,92.8
15,Loyola Chicago,MVC,+22.56,111.3,42,88.7,7,65.6,312,15,+22.63,111.6,38,89.0
16,Texas Tech,B12,+22.47,112.4,30,89.9,11,66.1,291,18,+21.37,111.9,35,90.5
17,Texas,B12,+22.34,112.7,26,90.4,16,69.1,148,19,+21.35,113.4,22,92.0
18,Florida St.,ACC,+21.96,115.0,15,93.0,34,69.5,117,17,+21.86,115.2,16,93.3
19,West Virginia,B12,+20.96,115.5,13,94.6,50,69.1,149,16,+21.92,116.5,10,94.6
20,Creighton,BE,+20.75,115.7,12,95.0,60,69.4,125,20,+20.99,114.5,17,93.5
21,San Diego St.,MWC,+20.67,112.0,34,91.3,22,66.0,293,21,+20.45,111.5,41,91.1
22,Purdue,B10,+20.29,112.2,33,91.9,27,66.3,285,24,+20.10,112.4,30,92.3
23,Oklahoma,B12,+20.27,112.6,28,92.3,29,67.9,205,23,+20.12,112.4,29,92.3
24,Rutgers,B10,+19.80,110.6,50,90.8,17,67.9,211,26,+19.39,110.6,54,91.2
25,Kansas,B12,+19.70,111.5,40,91.8,26,68.8,160,22,+20.30,112.1,31,91.8
26,Indiana,B10,+19.48,110.8,47,91.3,23,66.0,300,27,+19.37,110.8,51,91.4
27,Arkansas,SEC,+19.38,110.5,52,91.1,20,72.8,21,25,+19.64,111.5,40,91.9
28,Florida,SEC,+19.05,113.7,19,94.6,51,69.7,109,28,+19.23,113.7,20,94.5
29,Missouri,SEC,+18.69,111.5,39,92.8,32,69.7,108,38,+17.04,111.6,39,94.5
30,Penn St.,B10,+18.23,113.2,22,94.9,59,69.4,129,30,+18.16,112.9,26,94.7
31,Seton Hall,BE,+17.99,115.0,14,97.0,90,67.4,235,31,+18.03,115.3,15,97.2
32,Louisville,ACC,+17.98,110.3,53,92.3,28,66.0,295,33,+17.94,110.4,55,92.5
33,BYU,WCC,+17.88,110.8,49,92.9,33,68.1,197,32,+17.94,110.8,47,92.9
34,Connecticut,BE,+17.84,111.6,38,93.8,42,64.1,337,43,+16.55,110.8,49,94.3
35,Duke,ACC,+17.81,113.5,20,95.7,73,69.5,118,41,+16.88,114.4,18,97.5
36,Virginia Tech,ACC,+17.67,111.1,45,93.4,37,66.3,286,34,+17.89,111.2,45,93.3
37,UCLA,P12,+17.55,113.5,21,95.9,75,63.6,345,42,+16.62,113.6,21,97.0
38,Arizona,P12,+17.48,114.2,18,96.7,83,68.5,178,36,+17.57,114.2,19,96.6
39,Oklahoma St.,B12,+17.28,108.8,69,91.5,24,71.3,47,40,+17.02,108.4,70,91.4
40,Minnesota,B10,+17.26,111.3,41,94.1,46,70.0,97,37,+17.51,111.9,33,94.4
41,North Carolina,ACC,+17.19,110.0,55,92.8,31,70.5,75,39,+17.03,109.8,60,92.8
42,Oregon,P12,+17.03,111.9,35,94.9,56,68.9,155,35,+17.59,111.8,37,94.2
43,LSU,SEC,+16.93,117.0,8,100.1,137,70.6,73,29,+18.26,119.2,6,101.0
44,Maryland,B10,+16.49,109.7,56,93.2,36,66.0,298,44,+16.52,109.9,59,93.3
45,Xavier,BE,+16.27,111.2,44,94.9,57,68.4,182,46,+16.17,111.3,43,95.1
46,Clemson,ACC,+16.18,106.1,100,89.9,12,65.3,322,48,+16.02,106.4,94,90.3
47,Saint Louis,A10,+16.09,110.9,46,94.9,55,69.4,126,45,+16.39,110.8,52,94.4
48,Utah St.,MWC,+16.06,105.7,107,89.7,10,69.5,120,47,+16.05,105.8,111,89.8
49,Stanford,P12,+15.99,107.1,84,91.1,21,70.2,88,59,+14.88,106.3,100,91.4
50,Memphis,Amer,+15.75,103.6,141,87.8,4,71.3,46,51,+15.84,103.9,144,88.1
51,St. Bonaventure,A10,+15.43,109.4,60,93.9,44,66.3,281,50,+15.89,110.8,50,94.9
52,Wright St.,Horz,+15.35,108.0,72,92.7,30,70.7,68,54,+15.31,108.7,68,93.4
