Rank,Team,Conf,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank,AR
1,Baylor,B12,+30.54,118.7,3,88.2,8,69.7,214,2,+31.80,119.3,4,87.5
2,Gonzaga,WCC,+29.33,118.9,2,89.5,14,76.5,5,1,+32.11,123.7,1,91.5
3,Villanova,BE,+26.87,118.5,4,91.7,31,64.8,351,5,+26.75,119.7,3,93.0
4,Wisconsin,B10,+26.43,113.6,9,87.2,5,66.7,330,11,+23.88,113.9,11,90.0
5,Iowa,B10,+24.21,120.6,1,96.4,96,72.6,64,3,+27.42,123.5,2,96.0
6,Kansas,B12,+23.83,112.1,14,88.2,9,69.8,203,13,+22.47,112.6,22,90.1
7,Illinois,B10,+23.27,116.1,5,92.8,46,73.3,37,8,+24.67,116.0,10,91.4
8,Tennessee,SEC,+23.19,110.1,26,86.9,4,67.6,311,6,+24.72,111.9,29,87.2
9,Texas,B12,+22.97,110.6,24,87.7,6,69.1,242,7,+24.71,113.8,12,89.1
10,Houston,Amer,+22.92,112.6,11,89.7,15,67.8,299,9,+24.09,112.7,20,88.6
11,Texas Tech,B12,+22.54,107.7,58,85.2,1,67.1,324,12,+23.03,112.1,27,89.0
12,Duke,ACC,+21.79,111.3,20,89.5,13,70.7,151,26,+19.21,112.4,24,93.2
13,West Virginia,B12,+21.57,111.7,16,90.1,18,68.6,271,15,+21.29,113.0,15,91.7
14,Virginia,ACC,+21.49,108.3,53,86.8,3,61.0,357,16,+21.23,111.8,33,90.6
15,Creighton,BE,+21.44,114.0,7,92.5,41,72.3,72,10,+23.97,116.5,7,92.5
16,Michigan,B10,+21.40,113.0,10,91.6,30,69.2,237,4,+27.11,117.4,6,90.3
17,Ohio St.,B10,+20.89,113.7,8,92.8,47,67.4,318,18,+21.18,116.2,8,95.0
18,Oregon,P12,+20.20,111.4,19,91.2,25,70.1,184,20,+20.52,112.9,16,92.4
19,Rutgers,B10,+19.97,109.9,31,90.0,16,71.3,118,39,+17.17,110.5,45,93.4
20,Clemson,ACC,+19.68,106.1,77,86.4,2,68.1,289,19,+20.86,107.7,72,86.8
21,Indiana,B10,+19.55,108.5,50,89.0,11,68.8,267,37,+17.82,109.6,56,91.8
22,North Carolina,ACC,+19.51,109.5,38,90.0,17,72.1,85,35,+17.97,108.9,59,91.0
23,Florida,SEC,+19.35,110.0,28,90.7,22,71.5,107,38,+17.49,111.8,32,94.3
24,Colorado,P12,+19.08,110.0,29,90.9,23,69.0,251,14,+22.02,112.9,17,90.8
25,San Diego St.,MWC,+18.88,109.2,43,90.3,19,66.8,327,41,+16.55,108.4,66,91.8
26,Florida St.,ACC,+18.65,109.9,32,91.3,28,70.4,166,25,+19.79,113.1,14,93.3
27,LSU,SEC,+18.52,115.3,6,96.8,99,70.7,150,22,+20.25,118.0,5,97.7
28,Louisville,ACC,+18.25,109.5,39,91.2,27,67.3,320,27,+18.94,111.0,40,92.1
29,Saint Louis,A10,+18.18,109.9,33,91.8,34,69.4,229,32,+18.14,110.9,41,92.8
30,UCLA,P12,+18.16,112.3,13,94.1,56,66.3,341,24,+19.90,116.0,9,96.1
31,Syracuse,ACC,+18.15,109.2,42,91.1,24,72.8,58,40,+16.78,110.3,50,93.5
32,Michigan St.,B10,+17.86,112.4,12,94.5,61,73.1,43,42,+16.25,110.2,52,94.0
33,Mississippi,SEC,+17.74,105.5,87,87.8,7,69.3,233,55,+14.23,105.1,102,90.9
34,Purdue,B10,+17.69,109.9,34,92.2,36,68.2,287,28,+18.66,111.3,38,92.6
