Rank,Team,Conf,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank,AR
1,Gonzaga,WCC,+34.73,124.8,1,90.1,12,74.7,8,1,+34.73,124.8,1,90.1
2,Baylor,B12,+34.22,121.4,3,87.1,3,69.2,154,2,+34.24,121.5,3,87.2
3,Michigan,B10,+28.10,116.8,8,88.7,5,68.0,211,3,+28.05,116.8,8,88.8
4,Houston,Amer,+28.06,113.9,18,85.9,1,65.7,314,4,+27.97,113.9,19,86.0
5,Iowa,B10,+26.89,124.6,2,97.7,97,70.6,81,5,+26.87,124.5,2,97.7
6,Villanova,BE,+26.35,119.9,4,93.5,38,64.9,328,6,+26.34,119.9,4,93.5
7,Illinois,B10,+25.77,116.9,7,91.2,18,70.4,92,7,+25.69,116.9,7,91.2
8,Alabama,SEC,+24.68,113.6,21,88.9,7,74.1,10,8,+24.66,113.6,21,88.9
9,Virginia,ACC,+24.45,115.4,11,90.9,17,59.9,357,9,+24.37,115.4,11,91.0
10,Ohio St.,B10,+24.00,119.6,5,95.6,66,66.8,274,10,+23.96,119.6,5,95.7
11,Texas,B12,+23.82,113.9,19,90.1,11,69.6,134,11,+23.82,114.0,18,90.2
12,Texas Tech,B12,+22.89,113.0,24,90.2,13,66.8,273,12,+23.02,112.5,28,89.5
13,Wisconsin,B10,+22.74,112.4,29,89.6,8,65.1,324,14,+22.87,112.5,27,89.6
14,Tennessee,SEC,+22.72,109.4,63,86.6,2,66.0,305,15,+22.70,109.4,63,86.7
15,Creighton,BE,+22.25,116.1,9,93.8,41,69.5,140,16,+22.25,116.1,9,93.8
16,Loyola Chicago,MVC,+21.72,110.5,49,88.8,6,65.7,315,13,+22.90,111.2,42,88.3
17,Florida St.,ACC,+21.70,114.7,13,93.0,32,69.9,117,17,+21.60,114.7,14,93.1
18,Colorado,P12,+21.17,115.2,12,94.0,47,66.9,268,18,+21.19,115.2,12,94.0
19,West Virginia,B12,+21.04,114.6,14,93.6,39,68.7,170,19,+21.06,114.7,13,93.6
20,Oklahoma,B12,+20.68,113.0,25,92.3,28,68.6,179,20,+20.65,112.4,29,91.7
21,USC,P12,+20.43,112.1,31,91.7,24,68.2,200,21,+20.43,112.1,30,91.7
22,Kansas,B12,+20.17,111.6,36,91.4,19,68.3,199,22,+20.18,111.7,34,91.5
23,Florida,SEC,+20.04,114.3,17,94.3,49,70.2,99,23,+20.02,114.3,17,94.3
24,Purdue,B10,+19.91,111.9,32,92.0,25,66.4,288,24,+19.90,112.0,32,92.1
25,San Diego St.,MWC,+19.61,111.1,43,91.5,21,66.3,296,25,+19.63,111.1,43,91.5
26,Rutgers,B10,+19.30,109.3,64,90.0,10,68.4,191,26,+19.28,109.3,64,90.0
27,Indiana,B10,+19.23,111.4,40,92.2,26,66.3,290,27,+19.22,111.4,40,92.2
28,Duke,ACC,+19.22,112.7,28,93.4,37,69.3,149,34,+18.13,112.8,25,94.6
29,Virginia Tech,ACC,+18.78,110.4,51,91.6,22,66.5,284,28,+18.76,110.3,53,91.6
30,Connecticut,BE,+18.62,110.8,45,92.2,27,64.3,339,29,+18.60,110.8,46,92.2
31,Arkansas,SEC,+18.41,111.6,35,93.2,34,72.8,23,30,+18.40,111.6,36,93.2
32,Arizona,P12,+18.35,113.3,22,95.0,56,69.2,156,31,+18.37,113.3,22,95.0
33,UCLA,P12,+18.24,114.5,15,96.3,80,64.0,345,32,+18.25,114.6,15,96.3
34,Oregon,P12,+18.18,111.4,38,93.3,35,69.4,146,33,+18.20,111.4,38,93.2
35,Penn St.,B10,+18.10,114.4,16,96.3,79,70.0,113,35,+18.09,114.4,16,96.3
36,North Carolina,ACC,+17.97,110.3,53,92.3,29,70.6,82,37,+17.92,110.2,54,92.3
37,Oklahoma St.,B12,+17.91,110.3,52,92.4,30,70.8,72,36,+17.95,110.4,52,92.5
38,Missouri,SEC,+17.83,111.6,34,93.8,40,69.5,135,38,+17.79,111.6,35,93.8
39,LSU,SEC,+17.34,117.7,6,100.4,143,70.7,79,40,+17.30,117.8,6,100.5
40,Minnesota,B10,+16.84,110.8,46,93.9,45,70.3,98,41,+16.83,110.8,47,93.9
41,Louisville,ACC,+16.83,110.2,54,93.4,36,66.1,303,39,+17.68,110.2,56,92.5
42,Saint Louis,A10,+16.68,110.6,47,93.9,46,69.4,148,42,+16.71,110.7,48,94.0
43,Xavier,BE,+16.37,111.2,42,94.8,55,68.6,180,44,+16.32,111.2,41,94.9
44,Maryland,B10,+16.34,111.9,33,95.5,64,66.1,299,43,+16.32,111.9,33,95.6
45,Stanford,P12,+16.26,106.9,86,90.6,16,70.4,87,45,+16.26,106.9,86,90.6
46,Seton Hall,BE,+16.02,113.9,20,97.8,99,67.9,218,46,+16.05,113.9,20,97.9
47,Syracuse,ACC,+15.86,112.1,30,96.3,78,69.8,124,47,+15.87,112.1,31,96.3
48,St. Bonaventure,A10,+15.84,109.7,60,93.8,43,66.9,267,48,+15.83,109.7,60,93.9
49,BYU,WCC,+15.54,109.4,62,93.9,44,68.4,192,49,+15.56,109.5,61,93.9
50,Georgia Tech,ACC,+15.41,111.3,41,95.9,68,67.2,253,56,+14.50,110.5,50,96.0
51,Kentucky,SEC,+15.30,105.5,98,90.2,15,66.6,282,52,+15.26,105.6,98,90.3
52,Utah St.,MWC,+15.21,105.0,107,89.8,9,70.0,114,53,+15.23,105.0,108,89.8
53,Auburn,SEC,+15.03,111.1,44,96.1,74,72.1,36,55,+15.04,111.1,44,96.1
54,Richmond,A10,+14.97,112.9,26,97.9,100,69.4,144,54,+15.04,112.9,24,97.8
55,Memphis,Amer,+14.59,103.2,139,88.6,4,70.7,77,50,+15.53,103.7,133,88.2
56,SMU,Amer,+14.38,111.4,37,97.0,90,68.9,164,57,+14.40,111.4,37,97.0
57,Boise St.,MWC,+14.26,110.2,55,95.9,71,69.5,136,58,+14.27,110.2,55,95.9
58,Toledo,MAC,+14.26,115.8,10,101.5,164,67.7,225,60,+14.15,115.8,10,101.6
59,VCU,A10,+14.17,104.3,127,90.2,14,71.1,61,59,+14.20,104.4,127,90.2
60,Clemson,ACC,+14.04,105.5,101,91.4,20,65.6,316,61,+13.94,105.4,101,91.5
61,Drake,MVC,+13.84,109.7,58,95.9,70,67.3,247,51,+15.52,111.0,45,95.4
62,Michigan St.,B10,+13.63,108.0,72,94.4,52,69.8,120,62,+13.56,107.9,73,94.4
63,Providence,BE,+13.53,110.5,48,97.0,89,66.5,285,63,+13.52,110.5,49,97.0
64,Davidson,A10,+13.43,113.2,23,99.7,131,63.7,348,64,+13.43,113.2,23,99.8
65,Wright St.,Horz,+13.02,107.3,81,94.3,50,71.2,56,65,+12.99,107.3,81,94.3
66,Mississippi,SEC,+12.88,104.5,122,91.6,23,66.0,307,66,+12.85,104.5,123,91.7
67,Mississippi St.,SEC,+12.72,108.8,67,96.1,75,66.1,301,67,+12.69,108.8,67,96.1
68,Colorado St.,MWC,+12.62,108.4,70,95.8,67,70.5,86,68,+12.63,108.4,70,95.8
69,Notre Dame,ACC,+12.60,112.8,27,100.2,140,67.2,254,69,+12.53,112.7,26,100.2
70,Rhode Island,A10,+12.46,105.5,100,93.0,33,69.6,133,70,+12.48,105.5,99,93.0
71,N.C. State,ACC,+12.05,109.5,61,97.4,94,69.4,143,71,+12.04,109.5,62,97.4
72,Utah,P12,+11.68,108.9,66,97.2,92,67.5,231,72,+11.69,108.9,66,97.2
73,Marquette,BE,+11.59,109.1,65,97.5,95,66.9,269,73,+11.59,109.1,65,97.5
74,Northwestern,B10,+11.31,107.3,80,96.0,73,69.5,137,74,+11.30,107.3,80,96.0
75,Saint Mary's,WCC,+11.01,104.8,113,93.8,42,63.0,351,75,+11.09,104.9,112,93.8
76,Dayton,A10,+10.96,107.6,75,96.6,84,65.0,326,76,+10.96,107.6,75,96.6
77,Marshall,CUSA,+10.91,107.1,84,96.2,77,72.3,29,77,+10.90,107.1,84,96.2
78,St. John's,BE,+10.86,109.9,57,99.0,120,73.8,12,78,+10.86,109.9,58,99.1
79,Wichita St.,Amer,+10.69,108.5,69,97.8,98,69.2,155,79,+10.69,108.5,69,97.8
80,Arizona St.,P12,+10.64,108.7,68,98.1,102,73.4,16,80,+10.64,108.7,68,98.1
81,San Francisco,WCC,+10.55,107.0,85,96.4,81,68.7,172,81,+10.55,107.0,85,96.4
82,South Carolina,SEC,+10.53,107.4,79,96.9,87,73.5,15,82,+10.52,107.4,79,96.9
83,Cincinnati,Amer,+9.81,105.3,104,95.4,61,71.2,55,84,+9.74,105.2,104,95.5
84,Western Kentucky,CUSA,+9.66,108.3,71,98.7,111,68.3,195,83,+9.77,108.4,71,98.6
85,Pittsburgh,ACC,+9.64,105.5,99,95.9,69,69.6,132,85,+9.63,105.5,100,95.9
86,North Texas,CUSA,+9.51,105.0,109,95.5,62,64.6,334,86,+9.58,105.0,109,95.4
87,UC Santa Barbara,BW,+9.46,107.5,76,98.0,101,65.9,309,87,+9.45,107.5,77,98.1
88,Tulsa,Amer,+9.09,103.6,135,94.5,53,65.9,310,88,+9.17,103.7,135,94.5
89,Furman,SC,+8.41,110.0,56,101.6,166,68.4,193,89,+8.40,110.0,57,101.6
90,UAB,CUSA,+8.22,105.1,105,96.9,88,67.4,244,90,+8.22,105.1,106,96.9
91,Georgia,SEC,+7.89,106.8,87,98.9,116,72.8,24,91,+7.87,106.8,87,98.9
92,Belmont,OVC,+7.72,110.4,50,102.7,189,71.3,52,92,+7.80,110.4,51,102.6
93,TCU,B12,+7.66,106.5,89,98.8,114,67.4,242,93,+7.70,106.5,89,98.8
94,Butler,BE,+7.40,102.9,146,95.5,63,65.0,325,94,+7.41,102.9,146,95.5
95,Boston College,ACC,+7.36,107.3,82,100.0,136,70.8,70,95,+7.36,107.3,82,99.9
96,UCF,Amer,+7.34,104.4,125,97.1,91,67.1,258,109,+6.39,104.1,129,97.7
97,Akron,MAC,+7.08,105.4,102,98.4,107,68.8,167,97,+7.05,105.4,102,98.4
98,South Dakota St.,Sum,+7.06,111.4,39,104.3,224,70.0,110,96,+7.05,111.4,39,104.3
99,Colgate,Pat,+7.05,108.0,73,100.9,154,70.7,75,98,+7.04,108.0,72,100.9
100,Vermont,AE,+7.03,104.7,119,97.6,96,67.4,234,99,+7.01,104.7,120,97.7
101,Duquesne,A10,+6.97,102.5,153,95.5,65,67.8,219,100,+6.96,102.5,155,95.6
102,Kent St.,MAC,+6.85,107.7,74,100.9,152,72.2,34,102,+6.81,107.7,74,100.9
103,South Florida,Amer,+6.80,101.9,168,95.1,58,67.0,265,101,+6.82,101.9,169,95.1
104,Yale,Ivy,+6.72,107.5,78,100.8,151,68.5,189,103,+6.71,107.5,78,100.8
105,Abilene Christian,Slnd,+6.65,99.3,216,92.7,31,68.9,163,104,+6.70,99.4,216,92.7
106,Liberty,ASun,+6.57,106.0,93,99.4,124,63.5,349,105,+6.56,106.0,94,99.4
107,DePaul,BE,+6.45,101.2,183,94.7,54,71.9,42,108,+6.39,101.2,183,94.8
108,Louisiana Tech,CUSA,+6.43,101.5,173,95.1,57,70.3,97,106,+6.42,101.6,175,95.1
109,Nevada,MWC,+6.39,105.3,103,98.9,117,70.1,105,107,+6.40,105.3,103,98.9
110,Wake Forest,ACC,+6.27,105.1,106,98.9,115,68.6,176,110,+6.22,105.1,107,98.9
111,Georgetown,BE,+6.18,104.8,112,98.7,110,69.2,152,111,+6.18,104.9,113,98.7
112,Massachusetts,A10,+6.07,106.2,91,100.1,138,72.9,20,113,+6.06,106.2,92,100.2
113,UNC Greensboro,SC,+6.01,102.4,156,96.4,82,68.5,183,112,+6.06,102.4,157,96.4
114,Buffalo,MAC,+5.60,105.7,96,100.1,139,74.1,9,114,+5.57,105.7,96,100.2
115,UC Irvine,BW,+5.55,99.8,206,94.2,48,67.4,243,115,+5.54,99.8,206,94.3
116,Ohio,MAC,+5.43,109.7,59,104.3,222,69.2,153,116,+5.40,109.7,59,104.3
117,Grand Canyon,WAC,+5.18,104.7,117,99.6,130,64.9,330,117,+5.16,104.7,118,99.6
118,Bradley,MVC,+5.08,101.5,174,96.4,83,66.9,266,125,+4.32,101.2,181,96.9
119,Loyola Marymount,WCC,+5.05,101.9,167,96.9,86,68.0,209,119,+5.04,102.0,167,96.9
120,Winthrop,BSth,+4.89,104.2,128,99.3,123,74.8,6,120,+4.89,104.2,128,99.3
121,Miami FL,ACC,+4.81,101.5,176,96.7,85,68.1,206,118,+5.16,102.1,166,96.9
122,Texas A&M,SEC,+4.69,100.8,190,96.2,76,64.5,336,121,+4.70,100.8,190,96.1
123,Nebraska,B10,+4.63,103.7,133,99.0,119,72.2,35,122,+4.58,103.7,134,99.1
124,Oregon St.,P12,+4.57,105.9,95,101.3,162,64.7,332,123,+4.57,105.9,95,101.3
125,Washington St.,P12,+4.41,98.8,230,94.4,51,68.5,187,124,+4.51,98.8,231,94.3
126,Missouri St.,MVC,+3.98,104.7,118,100.7,148,71.1,59,133,+3.59,104.6,122,101.0
127,Pacific,WCC,+3.92,102.2,164,98.2,105,66.7,277,127,+3.92,102.2,164,98.2
128,Pepperdine,WCC,+3.90,104.4,126,100.5,146,71.4,51,128,+3.89,104.4,126,100.5
129,Wofford,SC,+3.76,105.9,94,102.1,177,66.0,304,126,+4.09,106.4,90,102.3
130,Vanderbilt,SEC,+3.72,107.2,83,103.5,205,69.3,151,131,+3.67,107.2,83,103.6
131,UC Riverside,BW,+3.69,99.6,213,95.9,72,66.4,287,130,+3.68,99.6,213,96.0
132,Iowa St.,B12,+3.66,103.5,138,99.8,132,69.9,116,132,+3.66,103.5,138,99.9
133,Georgia St.,SB,+3.54,104.8,116,101.2,157,70.0,115,134,+3.48,104.8,117,101.3
134,East Tennessee St.,SC,+3.33,101.4,178,98.1,103,67.3,252,135,+3.29,101.7,173,98.5
135,New Mexico St.,WAC,+3.26,102.4,155,99.2,122,66.6,283,136,+3.24,102.4,156,99.2
136,Bowling Green,MAC,+2.65,106.1,92,103.4,203,70.9,68,138,+2.62,106.1,93,103.5
137,Indiana St.,MVC,+2.59,102.2,163,99.6,129,68.2,203,129,+3.77,102.6,153,98.9
138,UNLV,MWC,+2.58,104.8,114,102.2,179,68.0,208,139,+2.58,104.8,114,102.2
139,Eastern Washington,BSky,+2.55,104.2,129,101.6,168,72.3,28,137,+3.02,105.2,105,102.2
140,Siena,MAAC,+2.26,101.8,170,99.5,128,65.8,313,140,+2.25,101.8,171,99.6
141,California,P12,+1.88,103.2,140,101.3,161,65.4,321,141,+1.89,103.2,141,101.3
142,Santa Clara,WCC,+1.79,97.2,263,95.4,60,70.2,102,142,+1.79,97.3,262,95.5
143,Princeton,Ivy,+1.76,104.4,124,102.6,187,67.2,256,143,+1.75,104.4,124,102.7
144,Temple,Amer,+1.69,100.5,198,98.8,113,69.5,138,145,+1.63,100.4,197,98.8
145,Washington,P12,+1.54,103.6,134,102.1,176,70.7,74,146,+1.55,103.7,136,102.1
146,Northern Iowa,MVC,+1.54,104.6,120,103.1,192,70.2,103,144,+1.64,104.7,119,103.1
147,Cal St. Bakersfield,BW,+1.47,101.4,179,99.9,134,66.1,300,147,+1.46,101.4,179,99.9
148,Old Dominion,CUSA,+1.44,100.9,188,99.4,126,67.0,260,148,+1.43,100.9,188,99.4
149,East Carolina,Amer,+1.31,99.6,212,98.3,106,68.5,182,150,+1.32,99.7,212,98.3
150,George Mason,A10,+1.24,100.4,199,99.1,121,67.4,235,151,+1.25,100.4,198,99.2
151,Northeastern,CAA,+0.97,99.2,221,98.2,104,67.9,215,153,+0.96,99.2,221,98.2
152,North Dakota St.,Sum,+0.95,100.9,186,99.9,135,64.3,340,152,+0.99,100.9,186,99.9
153,Mercer,SC,+0.78,106.3,90,105.6,250,70.3,96,154,+0.77,106.4,91,105.6
154,Coastal Carolina,SB,+0.70,103.6,136,102.9,191,71.4,50,155,+0.68,103.5,139,102.8
155,Murray St.,OVC,+0.52,102.3,158,101.8,169,67.1,257,149,+1.37,103.4,140,102.0
156,Texas St.,SB,+0.47,101.2,182,100.7,149,63.3,350,156,+0.47,101.2,182,100.8
157,Harvard,Ivy,+0.43,102.3,159,101.9,173,68.6,177,157,+0.41,102.3,160,101.9
158,Stephen F. Austin,Slnd,+0.39,102.8,150,102.4,180,70.4,89,158,+0.38,102.8,151,102.4
159,Hofstra,CAA,+0.34,105.0,108,104.7,231,67.8,221,159,+0.33,105.0,110,104.7
160,Drexel,CAA,+0.24,102.9,144,102.7,188,64.7,333,160,+0.23,102.9,145,102.7
161,Morehead St.,OVC,+0.10,97.5,255,97.4,93,66.2,298,162,+0.04,97.4,258,97.4
162,Ball St.,MAC,+0.00,101.3,181,101.2,158,70.3,95,163,+0.01,101.3,180,101.3
163,South Dakota,Sum,-0.03,104.6,121,104.6,228,68.1,207,161,+0.16,104.7,121,104.5
164,Miami OH,MAC,-0.06,104.4,123,104.5,226,66.3,291,165,-0.12,104.4,125,104.5
165,Eastern Kentucky,OVC,-0.14,99.2,219,99.4,125,76.1,4,164,-0.09,99.3,218,99.4
166,Navy,Pat,-0.18,102.6,152,102.8,190,65.9,311,166,-0.19,102.6,154,102.8
167,Saint Peter's,MAAC,-0.30,95.1,299,95.4,59,67.7,226,167,-0.32,95.1,299,95.4
168,Monmouth,MAAC,-0.32,102.9,147,103.2,198,75.8,5,168,-0.34,102.9,147,103.2
169,Louisiana,SB,-0.53,99.8,207,100.3,141,71.0,62,169,-0.52,99.8,207,100.3
170,UTEP,CUSA,-0.54,101.7,172,102.2,178,67.4,241,170,-0.53,101.7,174,102.2
171,Little Rock,SB,-0.55,102.7,151,103.2,200,67.8,222,171,-0.53,102.7,152,103.2
172,Cleveland St.,Horz,-0.70,97.9,250,98.6,109,66.3,294,173,-0.73,97.9,249,98.7
173,Charlotte,CUSA,-0.74,98.3,238,99.0,118,62.8,353,172,-0.73,98.3,238,99.0
174,Montana,BSky,-1.06,98.4,236,99.5,127,65.2,323,174,-1.11,98.3,237,99.4
175,Weber St.,BSky,-1.31,100.5,196,101.8,170,72.0,39,175,-1.32,100.5,196,101.9
176,La Salle,A10,-1.32,100.2,201,101.5,163,68.5,188,176,-1.32,100.2,199,101.5
177,Army,Pat,-1.41,99.0,225,100.4,144,68.8,168,177,-1.43,99.0,225,100.4
178,Tulane,Amer,-2.02,97.8,251,99.9,133,66.7,278,179,-2.02,97.9,250,99.9
179,Oral Roberts,Sum,-2.04,107.5,77,109.5,321,70.4,91,178,-2.01,107.6,76,109.6
180,Detroit,Horz,-2.21,104.9,110,107.1,279,67.7,224,180,-2.25,104.9,111,107.2
181,UMBC,AE,-2.34,98.0,246,100.4,142,68.5,181,181,-2.36,98.0,246,100.4
182,Florida Atlantic,CUSA,-2.40,100.9,189,103.3,201,67.5,233,182,-2.41,100.9,189,103.3
183,Fresno St.,MWC,-2.58,98.0,245,100.6,147,66.8,276,183,-2.58,98.1,245,100.6
184,Montana St.,BSky,-2.77,97.3,258,100.1,137,68.4,190,185,-2.76,97.4,259,100.1
185,Kansas St.,B12,-2.78,100.7,192,103.5,204,65.5,317,184,-2.68,100.8,191,103.4
186,Chattanooga,SC,-2.85,102.1,165,104.9,234,67.7,228,186,-2.80,102.1,165,104.9
187,James Madison,CAA,-2.95,101.9,166,104.9,233,71.4,49,187,-2.96,102.0,168,104.9
188,San Diego,WCC,-3.00,98.2,240,101.2,156,69.6,130,188,-3.00,98.2,241,101.2
189,Bryant,NEC,-3.03,102.4,157,105.4,247,76.3,3,189,-3.04,102.4,158,105.4
190,Sam Houston St.,Slnd,-3.07,100.9,187,104.0,213,70.9,64,190,-3.07,100.9,187,104.0
191,Appalachian St.,SB,-3.10,101.9,169,105.0,238,66.3,295,191,-3.12,101.8,170,104.9
192,VMI,SC,-3.32,105.6,97,108.9,317,70.2,104,192,-3.31,105.6,97,108.9
193,Penn,Ivy,-3.40,100.7,193,104.0,215,69.7,127,193,-3.41,100.7,193,104.1
194,Nicholls St.,Slnd,-3.43,99.8,205,103.3,202,71.1,58,194,-3.44,99.9,205,103.3
195,Cornell,Ivy,-3.46,101.8,171,105.2,242,67.4,245,195,-3.48,101.8,172,105.3
196,Southern Utah,BSky,-3.71,104.1,130,107.8,295,70.4,93,197,-3.67,104.1,130,107.8
