,season,tm_code,tm,stat_name,raw_stat,adj_stat,season_raw_stat_mean,season_raw_stat_sd,season_adj_stat_mean,season_adj_stat_sd,rank_asc,rk_group,raw_rtg,raw_rk,adj_rtg,adj_rk
0,2023,0,Abilene Christian,tm_effective_field_goal_percentage,0.513,0.503439836,0.509872222,0.02762483,0.499694907,0.032186087,FALSE,D1,54.50732856,177.5,54.63133852,163
1,2023,1,Air Force,tm_effective_field_goal_percentage,0.545,0.551041224,0.509872222,0.02762483,0.499694907,0.032186087,FALSE,D1,89.82426404,34,94.4676906,22
2,2023,2,Akron,tm_effective_field_goal_percentage,0.518,0.499151276,0.509872222,0.02762483,0.499694907,0.032186087,FALSE,D1,61.57051027,141.5,49.32620916,182
3,2023,3,Alabama,tm_effective_field_goal_percentage,0.528,0.540481795,0.509872222,0.02762483,0.499694907,0.032186087,FALSE,D1,74.41565141,94,89.74618735,39
4,2023,4,Alabama A&M,tm_effective_field_goal_percentage,0.503,0.453123392,0.509872222,0.02762483,0.499694907,0.032186087,FALSE,D1,40.17694451,220.5,7.395609132,334
5,2023,5,Alabama State,tm_effective_field_goal_percentage,0.426,0.425245471,0.509872222,0.02762483,0.499694907,0.032186087,FALSE,D1,0.119823108,360,1.03587437,363
6,2023,6,Albany (NY),tm_effective_field_goal_percentage,0.481,0.46265324,0.509872222,0.02762483,0.499694907,0.032186087,FALSE,D1,14.79757315,305.5,12.48950047,318
7,2023,7,Alcorn State,tm_effective_field_goal_percentage,0.456,0.451009948,0.509872222,0.02762483,0.499694907,0.032186087,FALSE,D1,2.557985697,348.5,6.518952774,341
8,2023,8,American,tm_effective_field_goal_percentage,0.55,0.51889975,0.509872222,0.02762483,0.499694907,0.032186087,FALSE,D1,92.68323206,23.5,72.46399835,103
9,2023,9,Appalachian State,tm_effective_field_goal_percentage,0.507,0.474101369,0.509872222,0.02762483,0.499694907,0.032186087,FALSE,D1,45.85955927,202,21.32561587,288
