,season,tm_code,tm,stat_name,raw_stat,adj_stat,season_raw_stat_mean,season_raw_stat_sd,season_adj_stat_mean,season_adj_stat_sd,rank_asc,rk_group,raw_rtg,raw_rk,adj_rtg,adj_rk
0,2023,0,Abilene Christian,tm_effective_field_goal_percentage,0.518,0.506003361,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,61.4154304,146,57.58192326,156
1,2023,1,Air Force,tm_effective_field_goal_percentage,0.549,0.554108978,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,92.08268136,26,95.65166282,13
2,2023,2,Akron,tm_effective_field_goal_percentage,0.518,0.495361104,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,61.4154304,146,44.22976726,202
3,2023,3,Alabama,tm_effective_field_goal_percentage,0.534,0.549866044,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,80.74346113,65,94.26619327,17
4,2023,4,Alabama A&M,tm_effective_field_goal_percentage,0.502,0.460531222,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,38.66139913,225,10.63880243,323
5,2023,5,Alabama State,tm_effective_field_goal_percentage,0.426,0.418323641,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,0.120201165,360,0.494048298,364
6,2023,6,Albany (NY),tm_effective_field_goal_percentage,0.481,0.462597985,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,14.75041419,303.5,11.88715309,319
7,2023,7,Alcorn State,tm_effective_field_goal_percentage,0.453,0.453513754,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,1.973490566,349.5,7.108470441,337
8,2023,8,American,tm_effective_field_goal_percentage,0.549,0.515650383,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,92.08268136,26,69.00916134,117
9,2023,9,Appalachian State,tm_effective_field_goal_percentage,0.51,0.475020338,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,50.04005479,194.5,21.53395859,288
10,2023,10,Arizona,tm_effective_field_goal_percentage,0.564,0.588562289,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,97.45800351,9.5,99.74491411,2
11,2023,11,Arizona State,tm_effective_field_goal_percentage,0.484,0.51517208,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,17.39261489,296.5,68.47392455,121
12,2023,12,Arkansas,tm_effective_field_goal_percentage,0.525,0.54592491,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,70.64961906,106.5,92.68821403,28
13,2023,13,Arkansas State,tm_effective_field_goal_percentage,0.49,0.467976756,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,23.51798563,279,15.60926772,308
14,2023,14,Arkansas-Pine Bluff,tm_effective_field_goal_percentage,0.463,0.462370975,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,4.47721825,341,11.7451849,320
15,2023,15,Army,tm_effective_field_goal_percentage,0.548,0.516664626,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,91.53583085,28.5,70.13078959,107
16,2023,16,Auburn,tm_effective_field_goal_percentage,0.49,0.511973368,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,23.51798563,279,64.79885025,129
17,2023,17,Austin Peay,tm_effective_field_goal_percentage,0.477,0.46512876,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,11.66742405,315.5,13.55223426,315
18,2023,18,BYU,tm_effective_field_goal_percentage,0.521,0.516602211,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,65.49052391,126,70.06230073,108
19,2023,19,Ball State,tm_effective_field_goal_percentage,0.54,0.518079996,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,86.11168673,45,71.66436567,103
20,2023,20,Baylor,tm_effective_field_goal_percentage,0.531,0.549178946,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,77.6386708,77,94.01225141,22
21,2023,21,Bellarmine,tm_effective_field_goal_percentage,0.535,0.514795438,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,81.71683356,61.5,68.049696,123
22,2023,22,Belmont,tm_effective_field_goal_percentage,0.55,0.54687513,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,92.60235087,23,93.09613629,27
23,2023,23,Bethune-Cookman,tm_effective_field_goal_percentage,0.466,0.431395662,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,5.598828296,337,1.512439421,359
24,2023,24,Binghamton,tm_effective_field_goal_percentage,0.498,0.479847696,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,33.26037482,245,26.25648579,268
25,2023,25,Boise State,tm_effective_field_goal_percentage,0.524,0.523937451,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,69.39340176,111,77.57830122,82
26,2023,26,Boston College,tm_effective_field_goal_percentage,0.486,0.488727038,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,19.31152808,292.5,36.1362056,232
27,2023,27,Boston University,tm_effective_field_goal_percentage,0.477,0.490142865,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,11.66742405,315.5,37.82529883,224
28,2023,28,Bowling Green State,tm_effective_field_goal_percentage,0.517,0.488539047,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,60.02592891,155,35.91386717,235
29,2023,29,Bradley,tm_effective_field_goal_percentage,0.54,0.519570778,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,86.11168673,45,73.23766254,100
30,2023,30,Brown,tm_effective_field_goal_percentage,0.508,0.5101648,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,47.15851612,199.5,62.65518351,137
31,2023,31,Bryant,tm_effective_field_goal_percentage,0.534,0.486769887,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,80.74346113,65,33.84571397,243
32,2023,32,Bucknell,tm_effective_field_goal_percentage,0.523,0.489628838,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,68.11395252,115.5,37.20917159,228
33,2023,33,Buffalo,tm_effective_field_goal_percentage,0.514,0.502475218,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,55.78749461,175.5,53.17620967,169
34,2023,34,Butler,tm_effective_field_goal_percentage,0.498,0.512039016,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,33.26037482,245,64.87583191,128
35,2023,35,Cal Poly,tm_effective_field_goal_percentage,0.461,0.455820158,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,3.835558419,344.5,8.152833311,332
36,2023,36,Cal State Bakersfield,tm_effective_field_goal_percentage,0.464,0.442673551,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,4.829036246,340,3.511905989,349
37,2023,37,Cal State Fullerton,tm_effective_field_goal_percentage,0.502,0.496360521,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,38.66139913,225,45.47936641,192
38,2023,38,Cal State Northridge,tm_effective_field_goal_percentage,0.457,0.450604991,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,2.776695169,348,5.941616776,343
39,2023,39,California,tm_effective_field_goal_percentage,0.439,0.486714879,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,0.515457518,357,33.78214566,244
40,2023,40,California Baptist,tm_effective_field_goal_percentage,0.501,0.485624571,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,37.28554444,229.5,32.53190064,250
41,2023,41,Campbell,tm_effective_field_goal_percentage,0.528,0.508417513,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,74.26742982,94,60.5461851,143
42,2023,42,Canisius,tm_effective_field_goal_percentage,0.493,0.495177083,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,26.97863728,270.5,44.00026752,204
43,2023,43,Central Arkansas,tm_effective_field_goal_percentage,0.478,0.45203729,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,12.39157229,312,6.495907718,340
44,2023,44,Central Connecticut,tm_effective_field_goal_percentage,0.481,0.434588721,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,14.75041419,303.5,1.941903208,357
45,2023,45,Central Michigan,tm_effective_field_goal_percentage,0.472,0.456109654,0.509972222,0.027666423,0.499953517,0.031639888,FALSE,D1,8.495360364,330,8.291699164,330
