,season,tm_code,tm,stat_name,raw_stat,adj_stat,season_raw_stat_mean,season_raw_stat_sd,season_adj_stat_mean,season_adj_stat_sd,rank_asc,rk_group,raw_rtg,raw_rk,adj_rtg,adj_rk
0,2023,0,Abilene Christian,tm_effective_field_goal_percentage,0.533,0.46266891,0.511513889,0.04714731,0.497550273,0.036484849,FALSE,D1,67.57053893,112.5,16.95233221,306
1,2023,1,Air Force,tm_effective_field_goal_percentage,0.521,0.481758674,0.511513889,0.04714731,0.497550273,0.036484849,FALSE,D1,57.97295033,145.5,33.25705085,242
2,2023,2,Akron,tm_effective_field_goal_percentage,0.459,0.474758443,0.511513889,0.04714731,0.497550273,0.036484849,FALSE,D1,13.2676972,318,26.60862802,267
3,2023,3,Alabama,tm_effective_field_goal_percentage,0.518,0.516634699,0.511513889,0.04714731,0.497550273,0.036484849,FALSE,D1,55.47103328,151.5,69.95400491,111
4,2023,4,Alabama A&M,tm_effective_field_goal_percentage,0.481,0.479201707,0.511513889,0.04714731,0.497550273,0.036484849,FALSE,D1,25.87502295,264,30.75140538,250
5,2023,5,Alabama State,tm_effective_field_goal_percentage,0.375,0.435314424,0.511513889,0.04714731,0.497550273,0.036484849,FALSE,D1,0.189292208,360,4.402267448,350
6,2023,6,Albany (NY),tm_effective_field_goal_percentage,0.512,0.479134556,0.511513889,0.04714731,0.497550273,0.036484849,FALSE,D1,50.41132111,164.5,30.68673191,251
7,2023,7,Alcorn State,tm_effective_field_goal_percentage,0.432,0.470429189,0.511513889,0.04714731,0.497550273,0.036484849,FALSE,D1,4.584987014,345,22.86343013,283
8,2023,8,American,tm_effective_field_goal_percentage,0.5,0.500727875,0.511513889,0.04714731,0.497550273,0.036484849,FALSE,D1,40.35337284,210,53.47014953,163
9,2023,9,Appalachian State,tm_effective_field_goal_percentage,0.524,0.477203821,0.511513889,0.04714731,0.497550273,0.036484849,FALSE,D1,60.44305135,137.5,28.85353729,259
10,2023,10,Arizona,tm_effective_field_goal_percentage,0.7,0.645148376,0.511513889,0.04714731,0.497550273,0.036484849,FALSE,D1,99.99680347,1,99.99738901,1
11,2023,11,Arizona State,tm_effective_field_goal_percentage,0.5,0.518541582,0.511513889,0.04714731,0.497550273,0.036484849,FALSE,D1,40.35337284,210,71.74703906,106
12,2023,12,Arkansas,tm_effective_field_goal_percentage,0.535,0.522853219,0.511513889,0.04714731,0.497550273,0.036484849,FALSE,D1,69.08084356,108,75.60081332,84
