,season,tm_code,tm,stat_name,raw_stat,adj_stat,season_raw_stat_mean,season_raw_stat_sd,season_adj_stat_mean,season_adj_stat_sd,rank_asc,rk_group,raw_rtg,raw_rk,adj_rtg,adj_rk
0,2023,0,Abilene Christian,tm_effective_field_goal_percentage,0.542,0.4935639,0.511544444,0.036751643,0.501732011,0.033432369,FALSE,D1,79.63588189,78.5,40.3492491,210
1,2023,1,Air Force,tm_effective_field_goal_percentage,0.561,0.531098269,0.511544444,0.036751643,0.501732011,0.033432369,FALSE,D1,91.07953954,34,81.01306975,67
2,2023,2,Akron,tm_effective_field_goal_percentage,0.49,0.489575527,0.511544444,0.036751643,0.501732011,0.033432369,FALSE,D1,27.88647892,259,35.80730696,237
3,2023,3,Alabama,tm_effective_field_goal_percentage,0.503,0.525924472,0.511544444,0.036751643,0.501732011,0.033432369,FALSE,D1,40.80781457,213,76.535167,89
4,2023,4,Alabama A&M,tm_effective_field_goal_percentage,0.505,0.457493054,0.511544444,0.036751643,0.501732011,0.033432369,FALSE,D1,42.93331527,203,9.287824715,332
5,2023,5,Alabama State,tm_effective_field_goal_percentage,0.393,0.415920253,0.511544444,0.036751643,0.501732011,0.033432369,FALSE,D1,0.062864344,360,0.513317365,363
6,2023,6,Albany (NY),tm_effective_field_goal_percentage,0.478,0.465152702,0.511544444,0.036751643,0.501732011,0.033432369,FALSE,D1,18.06914405,298.5,13.69493106,310
7,2023,7,Alcorn State,tm_effective_field_goal_percentage,0.417,0.465975141,0.511544444,0.036751643,0.501732011,0.033432369,FALSE,D1,0.504801325,357,14.24158142,307
8,2023,8,American,tm_effective_field_goal_percentage,0.56,0.563200057,0.511544444,0.036751643,0.501732011,0.033432369,FALSE,D1,90.63250758,37.5,96.70114209,13
9,2023,9,Appalachian State,tm_effective_field_goal_percentage,0.53,0.458907872,0.511544444,0.036751643,0.501732011,0.033432369,FALSE,D1,69.22258658,120.5,10.01111565,330
10,2023,10,Arizona,tm_effective_field_goal_percentage,0.608,0.614437861,0.511544444,0.036751643,0.501732011,0.033432369,FALSE,D1,99.56614865,1,99.96257375,1
