Season,Team,Tempo,RankTempo,AdjT,RankAdjTempo,OE,RankOE,AdjO,RankAdjOE,DE,RankDE,AdjD,RankAdjDE,AdjEM,RankAdjEM
2023,Abilene Christian,69.2125,160,69.2158,151,100.195,205,101.852,184,104.418,225,102.174,169,-0.32208,174
2023,Air Force,64.165,349,63.9073,347,107.365,72,100.623,208,96.1378,83,100.564,131,0.0585298,168
2023,Akron,66.2561,287,65.5569,306,100.13,206,103.021,162,98.2643,110,99.5094,116,3.51155,124
2023,Alabama,74.6494,12,75.4551,3,108.189,62,113.388,18,92.3884,41,90.1623,14,23.2253,9
2023,Alabama A&M,72.8153,31,71.8804,43,94.1584,304,92.5067,343,106.617,272,105.776,255,-13.2697,327
2023,Alabama St.,70.125,118,68.869,174,87.4441,352,92.1862,347,114.389,345,109.544,320,-17.3574,346
2023,Albany,68.675,187,69.6591,137,93.5454,308,95.9833,309,111.648,324,109.099,313,-13.1152,325
2023,Alcorn St.,67.3138,250,68.5808,189,87.9478,351,97.0189,284,109.456,307,106.763,273,-9.74455,285
2023,American,63.3659,354,63.7883,348,107.973,68,101.458,190,100.611,152,104.802,233,-3.34377,214
2023,Appalachian St.,67.1267,261,67.2012,251,96.9709,254,98.1733,264,99.7142,138,101.609,149,-3.4359,215
2023,Arizona,76.0923,3,74.455,10,118.493,2,120.225,1,97.2518,99,96.4468,65,23.7787,8
2023,Arizona St.,69.8623,132,68.3512,202,103.666,138,105.888,99,90.8577,34,92.4897,32,13.3981,55
2023,Arkansas,72.0296,47,72.2294,37,107.165,78,110.412,37,84.912,8,88.0897,7,22.3222,11
2023,Arkansas Pine Bluff,70.0764,121,71.2738,59,81.2277,360,92.2483,346,111.762,325,111.538,345,-19.2896,355
2023,Arkansas St.,64.5663,337,63.2655,352,98.9569,229,96.2764,298,101.943,179,107.391,283,-11.1148,305
2023,Army,69.1178,164,70.4292,100,101.317,181,97.8222,273,105.129,239,108.052,294,-10.2302,292
2023,Auburn,69.675,136,69.282,148,104.312,125,109.095,51,88.5103,18,89.2167,11,19.8783,17
2023,Austin Peay,65.1625,320,64.9263,326,93.1184,314,99.2552,241,107.911,291,105.19,242,-5.9347,245
2023,Ball St.,66.7318,274,68.3876,199,108.946,51,105.268,112,101.62,171,105.146,241,0.121823,166
2023,Baylor,70.5375,101,69.8721,127,114.063,12,113.897,15,93.5732,58,93.334,41,20.5633,14
2023,Bellarmine,62.9675,359,62.9068,356,95.5414,283,100.545,209,111.316,321,108.035,293,-7.4903,261
2023,Belmont,68.74,184,68.8106,181,108.065,66,107.824,66,104.549,231,104.549,228,3.27517,126
2023,Bethune Cookman,69.9947,123,69.9931,123,93.1193,313,94.433,332,115.463,351,111.691,348,-17.2579,345
2023,Binghamton,68.5875,193,68.8587,176,96.3869,267,96.3556,294,110.196,310,111.132,336,-14.7759,334
2023,Boise St.,67.8413,224,68.0259,216,101.68,178,103.007,163,88.1414,14,90.5811,18,12.4258,61
2023,Boston College,66.8379,269,67.6317,235,94.5476,301,97.7647,274,98.9309,120,97.4945,79,0.270288,163
2023,Boston University,67.7188,231,67.2036,250,97.9601,241,98.3408,257,99.1084,125,104.137,219,-5.79574,242
2023,Bowling Green,71.1477,79,70.6958,84,101.022,190,99.0017,245,105.944,259,108.1,296,-9.09821,280
2023,Bradley,66.6471,276,66.2482,292,99.7657,213,101.356,192,89.4142,23,92.9608,38,8.39562,88
2023,Brown,67.7667,228,68.5773,191,94.9614,292,95.8222,313,93.313,54,99.7528,124,-3.93058,223
2023,Bryant,75.0859,8,75.553,2,104.652,118,104.318,132,104.161,220,104.94,236,-0.621512,177
2023,Bucknell,66.0363,293,67.9629,221,102.949,156,102.147,178,102.241,184,108.034,292,-5.88678,243
2023,Buffalo,75.7862,4,74.2844,12,97.8669,244,102.111,180,105.517,250,103.891,212,-1.77965,190
