Season,Team,Tempo,RankTempo,AdjT,RankAdjTempo,OE,RankOE,AdjO,RankAdjOE,DE,RankDE,AdjD,RankAdjDE,AdjEM,RankAdjEM
2023,Abilene Christian,69.8901,84,69.3334,85,101.304,228,106.271,154,106.206,258,107.698,224,-1.42766,193
2023,Air Force,63.6234,346,63.306,346,104.037,154,106.411,151,104.358,213,104.438,153,1.97374,144
2023,Akron,66.7927,237,65.2159,295,109.971,44,110.232,94,100.957,119,103.631,135,6.60044,104
2023,Alabama,73.3293,8,73.3383,2,110.807,33,116.091,20,92.4489,8,89.9969,4,26.0937,3
2023,Alabama A&M,69.9486,81,68.5701,127,96.9171,311,97.1008,327,100.47,108,107.712,226,-10.6108,298
2023,Alabama St.,67.8581,187,66.1269,251,91.871,351,93.4132,352,105.994,251,110.953,293,-17.5396,349
2023,Albany,67.7014,193,67.4497,172,97.5849,301,98.9178,300,112.28,349,116.265,353,-17.3469,348
2023,Alcorn St.,68.0354,178,67.3811,175,98.7326,285,102.246,247,102.293,154,108.5,248,-6.25385,243
2023,American,62.6089,358,62.6988,353,102.968,178,101.012,266,103.73,195,110.345,279,-9.33238,279
2023,Appalachian St.,65.5818,300,65.1192,300,99.2191,275,101.61,255,99.9463,93,102.351,109,-0.741071,176
2023,Arizona,73.225,9,72.7851,6,113.875,10,120.499,4,98.8368,76,98.4745,55,22.0243,10
2023,Arizona St.,69.1709,122,68.6687,120,101.437,224,108.135,121,96.4655,44,95.2402,27,12.895,62
2023,Arkansas,70.221,73,69.8409,51,106.19,111,113.193,44,95.6687,33,94.2393,18,18.9535,19
2023,Arkansas Pine Bluff,70.464,61,69.7171,61,91.3882,354,94.8254,343,102.456,158,108.15,238,-13.3248,321
2023,Arkansas St.,64.209,340,63.5267,343,98.7942,282,100.499,277,106.092,257,109.978,272,-9.47837,283
2023,Army,67.8896,184,68.6792,119,104.293,150,103.17,226,103.299,182,110.096,275,-6.92618,252
2023,Auburn,68.6925,147,67.7083,166,105.387,132,112.792,53,97.2563,56,95.4288,29,17.3627,30
2023,Austin Peay,65.8231,288,64.9163,307,96.216,321,97.2889,325,110.408,324,111.212,296,-13.9232,324
2023,Ball St.,68.2147,174,67.6991,167,109.558,52,108.272,116,105.959,249,108.049,236,0.222692,164
2023,Baylor,67.8723,186,66.6236,217,113.141,18,121.869,2,103.675,194,101.915,101,19.9536,14
2023,Bellarmine,62.5309,359,62.2977,356,100.666,245,102.61,235,110.361,323,110.573,284,-7.96222,261
2023,Belmont,69.0788,124,68.503,134,109.577,51,111.674,69,103.964,200,107.623,222,4.05051,122
2023,Bethune Cookman,69.8387,88,69.1082,99,96.2072,322,97.3065,323,109.059,308,114.621,344,-17.3147,347
2023,Binghamton,66.5612,253,66.1582,247,99.9519,257,98.8405,301,107.432,282,110.743,288,-11.903,311
2023,Boise St.,66.8873,233,66.5113,223,106.372,106,111.745,66,95.1934,27,94.1455,17,17.5996,28
2023,Boston College,66.7362,239,66.7018,214,99.2327,274,102.757,232,104.658,222,103.198,123,-0.441208,173
2023,Boston University,65.8969,284,65.5655,278,98.8786,281,98.2649,309,101.158,122,106.997,209,-8.73251,273
2023,Bowling Green,71.1349,38,69.7994,54,104.732,143,103.86,208,111.182,334,113.216,332,-9.35659,280
2023,Bradley,65.8489,286,65.3459,288,106.059,113,107.285,140,94.1959,14,98.0307,51,9.25421,87
2023,Brown,69.897,83,69.4324,77,98.9997,278,100.892,270,98.4884,71,101.873,99,-0.981232,184
2023,Bryant,72.2369,24,72.1563,14,105.461,129,105.085,177,103.923,199,107.943,234,-2.85775,209
2023,Bucknell,66.1334,279,66.9376,202,99.4072,267,99.2057,293,103.608,189,110.61,285,-11.4045,307
