Season,Team,Tempo,RankTempo,AdjT,RankAdjTempo,OE,RankOE,AdjO,RankAdjOE,DE,RankDE,AdjD,RankAdjDE,AdjEM,RankAdjEM
2023,Abilene Christian,71.8688,141,71.8316,101,85.5256,308,99.8628,184,93.3674,101,95.5082,80,4.35465,124
2023,Air Force,67.8491,267,67.0983,335,95.5413,230,94.0658,305,97.2696,135,100.485,165,-6.41956,243
2023,Akron,65.1431,329,65.2745,358,97.5677,201,102.415,130,103.978,213,98.7046,133,3.71029,128
2023,Alabama,74.8292,61,75.2385,7,104.956,123,110.983,21,74.9803,13,89.0944,13,21.8888,16
2023,Alabama A&M,75.7125,43,72.0706,85,100.628,164,89.6147,356,113.108,299,104.329,270,-14.7145,336
2023,Alabama St.,74.5938,66,72.6143,65,83.0448,319,90.2023,352,122.543,344,108.645,345,-18.4423,350
2023,Albany,66.4375,303,68.7144,284,93.3214,255,93.1445,324,106.852,240,103.022,227,-9.87741,289
2023,Alcorn St.,66.7083,296,69.3772,256,96.6222,218,94.65,292,95.0768,111,102.614,216,-7.96406,264
2023,American,64.3333,336,67.2718,328,101.573,154,95.4524,276,108.806,257,106.6,313,-11.1471,308
2023,Appalachian St.,67.7896,270,68.5443,292,96.6669,215,97.7154,223,92.7388,98,100.028,158,-2.31241,194
2023,Arizona,86.6375,1,77.3351,2,122.157,17,113.915,7,88.3603,69,91.092,30,22.8231,12
2023,Arizona St.,71.5399,145,71.6552,108,93.832,251,101.184,153,86.0507,54,91.9429,35,9.24099,78
2023,Arkansas,75.0167,55,73.172,45,98.4533,187,108.185,44,71.9925,6,85.724,3,22.4611,13
2023,Arkansas Pine Bluff,73.9688,81,73.4002,36,82.6199,322,90.7534,350,105.672,224,110.753,358,-20.0,356
2023,Arkansas St.,64.25,337,69.716,236,80.9339,325,95.3496,279,94.9416,108,103.32,236,-7.97021,265
2023,Army,74.7292,63,72.7923,58,108.811,87,96.6457,245,110.859,281,105.361,289,-8.71482,277
2023,Auburn,69.3458,208,71.6106,112,109.221,84,111.575,19,84.875,49,89.1788,14,22.3962,14
2023,Austin Peay,65.3875,327,67.3751,325,72.3493,350,97.4861,230,122.332,343,103.875,259,-6.38936,242
2023,Ball St.,72.45,115,71.8625,97,98.0074,195,99.4831,191,99.5319,159,103.938,260,-4.45459,222
2023,Baylor,75.7167,42,72.8222,56,131.457,4,115.427,3,82.3902,35,89.8204,17,25.6064,5
2023,Bellarmine,62.2375,350,65.3747,357,98.1301,193,100.055,179,102.88,194,105.201,287,-5.14518,230
2023,Belmont,71.3083,154,71.9992,89,102.351,147,103.55,110,109.728,267,101.231,186,2.31891,143
2023,Bethune Cookman,72.9,106,70.409,180,73.2885,347,93.9706,308,130.557,358,106.292,306,-12.3219,319
2023,Binghamton,68.4187,244,70.087,211,94.93,240,96.5453,247,110.354,276,103.671,252,-7.12581,253
2023,Boise St.,72.25,121,69.9033,227,94.839,241,102.594,127,89.2435,73,93.7436,57,8.8506,83
2023,Boston College,72.8875,107,70.3973,181,97.5648,202,102.12,140,97.3643,137,96.162,89,5.95766,106
2023,Boston University,70.2438,181,69.759,233,91.7696,264,97.6635,224,106.148,229,103.753,256,-6.08949,237
2023,Bowling Green,72.3208,117,72.9453,52,101.562,155,98.0555,219,101.171,183,106.079,304,-8.02366,269
2023,Bradley,72.0813,130,70.2079,198,104.632,128,103.164,115,100.683,175,99.1235,140,4.04068,126
