Season,Team,Tempo,RankTempo,AdjT,RankAdjTempo,OE,RankOE,AdjO,RankAdjOE,DE,RankDE,AdjD,RankAdjDE,AdjEM,RankAdjEM
2023,Abilene Christian,70.5708,68,68.9725,85,100.543,228,102.98,213,105.404,255,107.13,231,-4.1499,226
2023,Air Force,63.7884,346,62.8848,347,106.146,92,105.663,149,102.405,184,104.84,180,0.823092,157
2023,Akron,66.3989,272,64.5623,305,105.671,108,105.635,151,97.3193,73,101.243,106,4.39182,117
2023,Alabama,74.0532,5,73.7296,2,109.34,49,115.321,23,92.0003,15,90.2198,6,25.1016,5
2023,Alabama A&M,71.766,35,70.2144,41,93.4768,340,93.377,349,102.94,196,108.328,254,-14.9509,332
2023,Alabama St.,68.9597,145,66.3361,223,91.7381,345,94.3874,342,107.536,287,110.09,292,-15.7028,341
2023,Albany,67.6321,209,66.9291,192,97.2363,295,98.5683,301,112.555,345,114.695,346,-16.1266,342
2023,Alcorn St.,68.4424,162,67.5133,158,94.4836,327,100.188,272,103.995,223,107.95,249,-7.76207,267
2023,American,63.3342,353,63.0084,343,105.484,115,103.496,200,101.547,156,106.941,224,-3.44498,220
2023,Appalachian St.,66.311,277,65.3478,275,99.1408,258,101.234,248,98.8871,100,101.517,109,-0.282733,170
2023,Arizona,73.9057,7,72.3659,12,111.76,23,117.016,14,96.6702,62,95.525,31,21.4909,12
2023,Arizona St.,69.564,117,67.9689,134,102.318,179,107.832,110,95.5969,44,96.077,41,11.7546,65
2023,Arkansas,70.485,73,69.1368,78,105.252,123,110.704,66,91.8504,13,92.1082,12,18.5961,21
2023,Arkansas Pine Bluff,71.3431,46,70.3086,35,88.2999,358,93.9989,344,101.61,157,106.672,219,-12.6734,318
2023,Arkansas St.,64.416,337,63.0556,341,95.7091,314,97.2856,320,105.25,251,109.909,287,-12.6234,317
2023,Army,67.7694,200,68.2806,121,105.909,101,104.661,178,103.3,206,109.363,275,-4.70178,231
2023,Auburn,69.078,140,67.8057,142,104.748,131,111.026,61,92.8424,22,93.2403,19,17.7861,29
2023,Austin Peay,66.1911,284,64.6309,300,94.9595,322,97.1924,322,108.718,308,109.337,274,-12.1446,312
2023,Ball St.,67.7066,206,67.0349,184,108.467,57,107.498,114,104.471,234,107.008,227,0.490903,161
2023,Baylor,68.6971,153,67.088,180,113.81,10,120.052,2,100.438,131,99.5994,79,20.4523,14
2023,Bellarmine,61.855,362,61.06,361,99.1526,257,101.57,237,109.295,316,109.227,269,-7.65655,266
2023,Belmont,68.5333,160,67.5553,155,106.468,89,108.839,94,102.533,189,105.584,198,3.25537,129
2023,Bethune Cookman,70.1722,88,68.7243,102,94.9697,321,96.3638,330,111.239,334,114.21,341,-17.8457,353
2023,Binghamton,67.4286,221,66.1002,236,98.9471,260,98.4689,302,107.621,292,111.282,314,-12.8127,321
2023,Boise St.,67.7383,204,67.0082,186,105.907,102,109.421,85,90.0419,7,91.1772,9,18.2442,26
2023,Boston College,66.6537,263,66.3982,218,97.9656,275,101.012,253,103.942,220,101.989,117,-0.976705,183
2023,Boston University,66.2086,283,65.4855,269,97.7569,280,97.9576,311,101.993,169,106.516,216,-8.55816,275
2023,Bowling Green,71.2974,48,69.2985,70,106.755,83,104.994,168,109.146,312,111.212,313,-6.21765,246
2023,Bradley,66.9347,247,65.5958,266,105.159,127,106.413,134,93.3837,25,98.6875,68,7.72534,92
2023,Brown,69.0991,138,68.444,111,97.8512,278,99.2546,286,97.1956,72,101.572,111,-2.3175,201
2023,Bryant,73.3537,12,72.8325,6,107.118,80,107.524,113,107.729,295,110.686,306,-3.16152,215
2023,Bucknell,66.7107,259,67.1661,175,97.6712,284,97.6994,312,102.435,185,109.712,281,-12.0129,310
2023,Buffalo,75.2097,2,73.0088,5,101.632,195,104.54,180,103.986,222,104.253,168,0.287032,164
2023,Butler,67.7516,202,66.1858,230,98.9198,261,105.325,159,101.013,145,99.9785,88,5.34622,108
2023,BYU,71.7094,36,70.1099,44,100.322,233,104.493,183,95.269,40,95.2063,28,9.28694,80
2023,Cal Baptist,65.2505,313,63.8957,321,102.085,184,103.555,199,96.2618,56,101.361,108,2.19402,138
2023,Cal Poly,64.192,341,63.3774,337,90.8267,350,94.1896,343,102.895,195,106.176,206,-11.9866,309
2023,Cal St. Bakersfield,62.5756,359,62.2427,354,90.1137,354,94.8359,337,104.287,229,107.001,226,-12.1651,313
2023,Cal St. Fullerton,65.7336,299,64.5694,303,99.4841,250,102.547,222,97.778,81,100.559,99,1.98827,143
2023,Cal St. Northridge,65.1967,319,64.3304,310,91.4441,348,94.4641,340,105.903,261,108.907,264,-14.4427,329
2023,California,63.7612,347,62.1516,356,93.8694,335,100.458,266,107.14,279,107.366,234,-6.90843,255
2023,Campbell,64.6359,331,64.0503,317,100.745,214,101.421,241,105.221,249,108.721,260,-7.30069,259
2023,Canisius,68.2499,173,67.2966,168,97.971,274,99.5008,282,107.554,288,108.323,253,-8.82267,280
2023,Central Arkansas,72.6144,22,71.9507,14,96.9468,303,97.4918,314,111.597,337,112.635,329,-15.143,335
2023,Central Connecticut,66.2614,280,64.1576,313,97.9627,276,97.2721,321,104.705,240,111.092,312,-13.82,325
2023,Central Michigan,69.5926,116,67.9108,138,93.7517,337,93.8705,346,103.877,217,106.464,214,-12.5938,316
2023,Charleston,70.9186,60,70.2429,39,110.586,34,110.321,73,96.0403,51,100.502,97,9.81912,77
2023,Charleston Southern,66.1425,285,65.2418,279,108.637,55,108.789,96,114.5,358,116.578,357,-7.78896,268
2023,Charlotte,62.5524,360,60.6909,362,107.439,75,108.127,104,97.5138,79,102.074,118,6.05352,105
