Season,Team,Tempo,RankTempo,AdjT,RankAdjTempo,OE,RankOE,AdjO,RankAdjOE,DE,RankDE,AdjD,RankAdjDE,AdjEM,RankAdjEM
2023,Abilene Christian,71.8688,145,72.877,71,85.5256,277,99.4851,186,93.3674,109,95.1779,85,4.30719,128
2023,Air Force,68.2625,231,67.5178,355,97.556,193,94.6599,281,97.4959,136,99.9026,162,-5.24267,228
2023,Akron,65.1771,298,67.4674,356,96.4092,206,102.297,130,110.635,240,97.8823,126,4.41504,126
2023,Alabama,75.4812,55,76.0983,6,113.231,63,112.079,12,75.0683,24,89.7648,16,22.3139,15
2023,Alabama A&M,71.95,141,71.3927,177,105.629,124,88.8991,356,116.748,284,103.39,252,-14.4909,334
2023,Alabama St.,80.15,16,75.0099,19,79.6767,299,90.18,349,128.967,329,107.498,334,-17.3177,347
2023,Albany,66.2625,273,70.1084,269,93.5673,225,92.7492,321,101.113,166,101.818,210,-9.06888,277
2023,Alcorn St.,66.7625,264,71.5029,168,86.8751,261,92.0586,332,109.343,226,105.467,299,-13.4086,327
2023,American,67.5125,250,69.8611,287,102.203,153,94.5113,286,108.128,216,105.579,300,-11.0682,301
2023,Appalachian St.,70.2667,176,69.9165,281,99.9368,169,97.2218,224,93.6116,111,100.601,175,-3.37918,204
2023,Arizona,86.6375,1,77.9229,2,122.157,24,113.52,6,88.3603,75,90.7007,31,22.8193,13
2023,Arizona St.,74.0375,81,73.9706,35,99.5071,174,102.362,128,86.2378,65,92.3189,47,10.043,79
2023,Arkansas,72.8688,116,73.798,39,102.92,147,109.208,31,72.6854,15,86.5521,5,22.6556,14
2023,Arkansas Pine Bluff,71.5687,152,71.9981,131,90.5627,244,90.8555,345,97.0921,133,110.952,361,-20.0965,356
2023,Arkansas St.,0.0,342,72.0947,125,0.0,342,95.2635,266,200.0,342,104.228,275,-8.96453,275
2023,Army,0.0,342,72.7487,80,0.0,342,95.1555,270,200.0,342,103.063,239,-7.90753,267
2023,Auburn,70.9125,169,73.409,50,96.6241,202,110.392,24,78.228,33,88.3542,12,22.038,16
2023,Austin Peay,65.3875,293,68.2088,333,72.3493,324,97.0926,226,122.332,311,103.565,258,-6.47212,248
2023,Ball St.,0.0,342,72.5487,94,0.0,342,99.4935,185,200.0,342,104.361,279,-4.86753,226
2023,Baylor,73.7625,90,71.7966,145,137.53,2,115.197,2,84.6528,59,89.8367,18,25.3603,7
2023,Bellarmine,61.55,331,66.6531,360,108.855,97,100.502,164,107.23,210,104.977,292,-4.47423,222
2023,Belmont,70.9375,167,72.846,74,101.479,159,103.502,105,111.157,245,100.848,181,2.65444,138
2023,Bethune Cookman,72.9,112,71.1159,194,73.2885,321,93.5324,308,130.557,333,105.927,310,-12.3942,320
2023,Binghamton,0.0,342,71.4897,170,0.0,342,95.2235,269,200.0,342,102.265,223,-7.04153,255
2023,Boise St.,72.7625,120,70.4535,243,90.7061,243,101.935,140,93.4547,110,93.9088,69,8.02566,85
2023,Boston College,76.2937,44,71.6061,156,97.9173,189,103.081,113,93.833,112,94.2783,74,8.80236,84
2023,Boston University,70.2438,179,70.4818,240,91.7696,236,97.3816,221,106.148,200,103.398,253,-6.01653,241
2023,Bowling Green,69.9437,187,73.8754,37,106.284,120,98.2835,208,99.8594,153,106.032,314,-7.74831,265
2023,Bradley,71.6375,151,71.1571,193,86.5469,265,102.176,133,117.257,290,99.2895,148,2.88621,134
2023,Brown,71.3063,161,71.9012,138,93.2806,226,97.4921,215,110.079,235,104.186,274,-6.69378,253
2023,Bryant,78.5375,25,76.1801,5,113.322,61,100.63,161,89.1294,85,102.39,228,-1.76,184
2023,Bucknell,0.0,342,72.4937,97,0.0,342,96.0425,244,200.0,342,105.962,311,-9.91953,290
2023,Buffalo,84.6125,4,76.4615,3,104.004,133,100.222,170,102.822,182,101.699,203,-1.47641,183
2023,Butler,79.3875,20,71.9615,135,112.108,70,102.468,124,66.7611,7,97.8225,125,4.64537,121
2023,BYU,77.7125,28,74.6864,26,86.7609,262,105.5,73,88.6117,78,91.6999,37,13.7998,57
2023,Cal Baptist,62.875,322,68.1276,340,98.644,183,99.9158,179,94.9879,119,99.9407,164,-0.0249091,160
2023,Cal Poly,76.6375,41,70.8803,213,62.6325,339,92.0969,331,78.2907,35,98.7212,139,-6.6243,252
