Season,Team,Tempo,RankTempo,AdjT,RankAdjTempo,OE,RankOE,AdjO,RankAdjOE,DE,RankDE,AdjD,RankAdjDE,AdjEM,RankAdjEM
2023,Abilene Christian,69.2125,161,69.0152,165,100.195,206,101.54,186,104.418,226,102.04,167,-0.500641,175
2023,Air Force,64.3729,340,64.3078,338,108.74,57,100.138,216,94.6471,69,100.117,129,0.0206996,171
2023,Akron,66.0404,294,64.907,328,102.104,174,103.483,142,97.274,98,98.8495,106,4.63333,118
2023,Alabama,74.5097,14,75.0087,4,108.688,59,112.785,19,92.7723,50,90.4726,20,22.312,13
2023,Alabama A&M,73.9047,17,72.4488,37,93.8377,308,91.6993,347,106.293,265,105.636,255,-13.9367,330
2023,Alabama St.,70.125,117,69.0301,164,87.4441,353,91.919,345,114.389,345,109.304,321,-17.3848,347
2023,Albany,69.2844,157,69.662,135,95.0938,289,95.8791,305,111.989,326,109.259,320,-13.3797,325
2023,Alcorn St.,67.3138,251,68.5923,198,87.9478,351,96.5622,288,109.456,307,106.315,273,-9.7524,287
2023,American,63.9975,350,64.7606,332,108.078,69,100.883,198,99.4535,134,103.887,222,-3.00366,209
2023,Appalachian St.,67.1267,262,67.2212,254,96.9709,260,97.8937,263,99.7142,139,101.348,147,-3.45394,216
2023,Arizona,76.425,2,74.7798,7,117.619,3,119.497,1,97.4967,103,95.6983,64,23.799,8
2023,Arizona St.,69.8623,132,68.6336,192,103.666,137,105.454,105,90.8577,35,92.3127,31,13.1416,55
2023,Arkansas,72.3883,42,72.7868,32,109.081,52,111.32,32,84.6052,10,88.1409,8,23.1791,10
2023,Arkansas Pine Bluff,70.0764,120,71.2713,62,81.2277,360,91.938,344,111.762,325,111.15,344,-19.2118,355
2023,Arkansas St.,64.5611,333,63.3504,353,96.7107,264,95.2027,317,100.372,154,105.993,265,-10.7908,301
2023,Army,69.1178,168,70.438,99,101.317,184,97.7154,267,105.129,239,107.957,297,-10.2421,293
2023,Auburn,70.1719,114,70.3794,106,105.027,120,109.388,45,88.3,15,89.1091,13,20.2785,17
2023,Austin Peay,65.1625,319,65.1634,321,93.1184,314,99.0058,240,107.911,291,104.824,239,-5.81861,243
2023,Ball St.,67.215,256,68.8075,176,108.532,62,104.998,114,101.604,169,104.684,235,0.313958,163
2023,Baylor,69.758,134,69.5182,140,114.665,9,114.153,10,95.6448,82,93.6216,43,20.5317,14
2023,Bellarmine,62.9675,359,62.9157,357,95.5414,281,100.474,205,111.316,322,107.791,292,-7.31677,261
2023,Belmont,69.1037,169,69.0561,162,108.915,54,107.609,67,105.495,250,104.756,237,2.85256,132
2023,Bethune Cookman,69.1483,166,69.1365,157,91.2972,328,93.6283,336,115.837,352,111.076,341,-17.4477,348
2023,Binghamton,68.5875,199,68.7988,179,96.3869,269,96.1644,294,110.196,312,110.647,336,-14.4822,334
2023,Boise St.,67.8705,226,68.4546,211,102.73,156,103.076,150,84.4198,8,88.9588,12,14.1172,50
2023,Boston College,66.8379,269,67.6792,235,94.5476,299,97.4913,274,98.9309,121,97.3518,82,0.139529,166
